master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_03.txt,analysis_text,4590,1248,2.1247136343069967e-7,3.210244091567768e-8,3.2172799917648686e-8,9.602563497466251e-7,1.9241199166987073e-4,1.9702192998717424e-7,3.518887907233049e-6,1.2836248163233693e-4,5.231607650131543e-6,2.9437896762132604e-6,5.4275899607753516e-5,0.9980076647529719,1.5012532649964911e-5,3.991124053566846e-5,7.608969655477835e-8,4.948962158832275e-6,5.088229744934843e-4,4.865799265553174e-7,3.261838492923333e-5,1.438724491424532e-5,5.369128599041765e-9,8.916322419151893e-5,1.7171016596311187e-5,5.867753288392877e-7,2.0346183346622377e-5,2.3454831233825545e-5,2.0313408542317943e-5,2.791105093396247e-4,2.3789024148674525e-4,2.998509955023181e-4
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_04.txt,analysis_text,5925,1454,1.3760024072854103e-4,0.005697437218574966,0.008874934267873077,8.252215086214626e-5,0.049668955512988056,4.121723351844457e-4,2.624290958144688e-5,1.7599870451021088e-4,4.692424997645887e-4,0.008663463085055358,5.320515962829107e-5,1.3612076696588776e-4,6.219695836643361e-5,3.380936089459226e-5,0.019777552266013316,1.0190240000984461e-4,2.558010818058277e-5,9.707773961759683e-4,2.353780948021305e-4,0.1025330182333184,6.638083124537352e-5,0.035234238451204374,0.5077221618663866,0.22607844063589874,7.812705614619482e-5,3.051182210860093e-6,1.758772221385438e-4,3.582408767952221e-4,0.03212163448757297,2.373772092351051e-5
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_01.txt,analysis_text,6762,1747,4.8137640587930496e-5,5.687793489220093e-5,3.229748937511786e-5,8.072076300184234e-6,2.6131276461492864e-4,0.9982272365854209,2.4402285124109824e-7,8.176849692015629e-5,4.977733153288325e-5,3.892025337271075e-5,1.307491812413184e-5,7.863206778377007e-5,2.339028888882973e-5,1.601589245233416e-5,3.133090754019342e-5,1.4649726804210496e-5,8.254179792191178e-5,1.2801556079858085e-4,1.907122391557001e-7,7.089448513401781e-5,5.795906568962964e-7,4.6241057237424984e-5,2.022751256282733e-4,1.03645962891364e-5,1.5655617257685138e-7,5.926588990740543e-5,2.473086067281191e-5,3.037952626819861e-4,1.5189217840487878e-6,8.769118541399168e-5
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_02.txt,analysis_text,6666,1754,5.405869264599484e-6,5.432060689748464e-7,5.83994341774927e-7,8.965193233774735e-6,0.001395062900766774,1.486114688705832e-4,4.966251611470789e-6,6.368481165581498e-4,1.0893643963131252e-5,2.7827684418774106e-6,5.154185146944957e-6,0.057600475764664504,7.93565219335212e-5,6.98658780267893e-5,6.847402673725013e-6,9.077075618771366e-7,4.122461553217632e-4,2.7952897428105152e-5,3.3369122428741443e-6,2.6459144206170593e-4,1.5416408005848307e-8,2.3719003082228268e-4,3.6808192880167807e-4,4.148701280090126e-6,4.585794999776615e-7,8.420850510433293e-4,2.0818494703761032e-4,0.902787309112129,1.3463550126487328e-4,0.034732492451530296
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_03.txt,analysis_text,10773,2899,4.339449202760038e-7,8.848940669862221e-7,2.8915356773605238e-8,1.9951435715868002e-6,4.203823247837106e-5,4.1933439501682437e-5,6.79278791969258e-7,9.982246690721123e-5,1.0611878769578031e-5,5.075647408665173e-7,6.291007962786033e-8,1.159209999737872e-5,1.4886090383790668e-4,1.526824490382342e-4,4.1429320130469076e-6,1.2968919532046848e-5,1.6076561788869916e-4,8.108143138910208e-7,2.689106053330436e-8,3.746942909095778e-7,7.479521156938211e-8,3.12451889952741e-5,5.323480715608083e-7,1.121854313189279e-6,2.9835206323158467e-7,0.8371402666769207,7.808397212110404e-4,0.1612438952985253,2.912337904980867e-7,1.10210539740069e-4
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_04.txt,analysis_text,3312,885,3.696438055059429e-4,5.239212491238036e-4,1.2428293623046284e-4,0.0015494867143190454,4.010424568563411e-4,0.0038753093149321714,7.268170814282358e-7,2.7499247181081346e-6,1.138570872179003e-5,7.361661671993968e-4,1.234483774926144e-6,2.9751314535659347e-4,1.5797047203727114e-7,4.406426991345384e-5,2.8880328743469445e-4,2.216169077414343e-5,6.377226911604078e-5,0.002183914248489271,1.0419748137865465e-5,0.8571593231697935,1.3538563996972138e-5,2.3190123673256258e-4,2.3855149068278457e-4,3.1985366604090823e-4,3.691799851969327e-5,9.605219190201898e-6,1.1134046438038848e-5,4.2946526404611215e-4,0.13097998860817744,6.296452822346912e-5
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_05.txt,analysis_text,16227,4561,7.252351343818913e-6,1.5064422996748186e-6,6.631839317173561e-9,1.1005662237634339e-7,0.9992033129704139,2.0792718006460433e-5,1.5370792854623453e-8,4.4344365347511356e-7,1.031085270952683e-6,3.407950483135702e-5,2.3945517399782865e-8,1.2008405183238619e-4,2.333585468585724e-6,3.834130676750559e-7,3.219169083497572e-6,1.4263855570127708e-5,1.4244720868814249e-6,4.7575253787088874e-8,4.26641685589003e-6,3.60028285765811e-5,1.3373362048722418e-8,1.0103204886725369e-4,3.6672771254699866e-5,4.759317982088379e-6,3.471561320364451e-6,6.650075706438123e-5,1.0400505161539107e-4,5.4937775214991605e-5,5.3684674846565175e-5,1.2432278008533488e-4
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_06.txt,analysis_text,9432,2487,4.172754274218356e-6,2.713782875911738e-6,3.83046943603381e-5,3.146832595380252e-4,5.1919897601805465e-6,3.1799705944221264e-4,1.9232931846537482e-5,3.9233747149653475e-5,3.2556758801529536e-7,1.1931810197811437e-4,5.7670241348157004e-5,2.716974043839944e-5,1.544867659250872e-5,5.579501999318543e-4,6.154971239897953e-6,1.4833653599489297e-7,2.0902804567293407e-4,0.9964778311200743,3.992127220635843e-6,3.8621512641162025e-5,6.852219895892612e-8,8.521321172199774e-7,1.009597127754681e-4,0.001272170203711092,2.9090466135542165e-7,1.124027720632958e-5,5.8957351344763726e-5,2.3991184675089324e-4,1.599821983616135e-5,4.436196888876731e-5
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_07.txt,analysis_text,16875,4838,1.449665139845163e-5,1.0065371483534009e-6,2.6313017097419806e-9,2.4150455985835644e-6,0.11070354300466603,1.9315922873924503e-4,4.853148315196161e-8,2.9842371745170992e-5,2.6526053963974402e-5,3.799576281998847e-4,3.3508999386124054e-7,1.9060151232718218e-4,8.606052583569064e-6,0.00028581029427226297,7.709870572421513e-4,3.380599671416305e-4,3.0170320461075646e-4,3.097326177918116e-7,2.102614498228016e-7,2.1930995998109635e-6,7.365918662924556e-7,2.8047608149129726e-4,1.101571038831667e-6,1.1926144971580985e-5,5.5682236935721964e-5,0.7906960096406287,0.0022932616878282865,2.2472623702630049e-4,7.0512763372522885e-6,0.09317921457579217
NA,_1920_08.txt,NA,NA,1920,1920,Unknown,Unknown,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_08.txt,analysis_text,8400,2452,6.741866838765055e-5,0.9993240112824181,1.4993932568290964e-5,3.450087120141968e-6,9.36976366629744e-5,1.3000242206799345e-4,4.8589246215924704e-8,5.592557660216943e-6,7.985028037144277e-6,5.290004731023867e-6,7.03463761973076e-8,1.1894276669745637e-6,1.0222564905277802e-6,1.9256397738254544e-7,6.110159292847217e-5,2.5194660950694074e-5,1.5517715537681671e-6,1.1256046902053029e-5,9.671340130288333e-9,2.7806451949984088e-5,1.8779723994953739e-6,8.900360526268854e-5,9.485288926692016e-6,7.748905320041167e-6,2.490839322592058e-7,5.798681502900019e-6,3.7073131929158545e-5,5.11299635472203e-5,1.4577850278992217e-5,1.1705178643531408e-6
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920,Religion and Philosophy,Islam,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_09.txt,analysis_text,11379,3153,5.061570754118111e-8,1.0573950206903515e-6,3.7650254741209613e-7,6.408956400233227e-6,1.635213023416841e-4,2.759238241676624e-6,1.8827589782637527e-5,4.111268804273131e-5,1.716397036381136e-7,1.2677885110662119e-5,1.2020617901377456e-5,2.1869596818078553e-6,4.05144366514717e-5,4.526487340634098e-5,4.085760918480408e-6,3.1515998206262337e-6,1.0255039535432603e-5,9.595582915850072e-7,1.4677787008631433e-6,1.0345918945775496e-7,6.581524238993011e-8,1.4196529837388655e-6,4.349412644837664e-6,2.9485029189496828e-6,9.288431148780726e-6,5.703377219717613e-4,0.9982937290571215,5.165949983098826e-4,8.624104518176212e-8,2.3420626961691667e-4
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920,Religion and Philosophy,Taoism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_01.txt,analysis_text,20967,5817,5.992275328332158e-8,3.6605995001096437e-8,4.578098812880934e-10,4.0601470965098024e-7,6.545497479393482e-6,1.988618740391679e-6,2.7596240020560075e-8,4.0943036875044025e-6,9.970877209436511e-7,4.7191686814448876e-7,9.77109858078016e-9,7.977779644240844e-7,9.015596231255646e-6,7.01468557516016e-5,8.46246671844455e-8,1.1919878171532824e-5,2.238986128423949e-5,1.172572751103151e-8,8.343607489774766e-9,1.0514236397289437e-8,7.70073868782528e-9,4.533893086009754e-6,2.86076164786175e-9,5.763538093479152e-8,1.1744547773196504e-6,0.9992267162094455,2.6611565577040774e-4,3.269806030080882e-4,1.4437050087244804e-8,4.5373579237519136e-5
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_02.txt,analysis_text,4956,1335,2.3998688623360377e-5,1.6046482191919137e-4,1.3655300960459702e-6,5.39021450330582e-6,0.9806166376104009,4.1914480957443335e-4,1.157867356756224e-7,4.9140637651165685e-6,1.2281980588306102e-5,0.015931410366642505,6.909000311210885e-7,3.679913462218262e-5,2.756367806260152e-6,4.056717488818764e-6,4.0662695670618974e-4,8.502345825090404e-5,1.6218217355413524e-6,9.551406830096175e-7,3.4047853159625727e-6,4.752812532881478e-4,5.781898282538747e-8,7.052902401762857e-5,3.590855781993287e-4,1.1587672604937234e-4,2.413171726036724e-5,1.2256270502541397e-4,8.655660977538705e-4,2.8631112873474985e-5,2.77075122113751e-5,1.9291129885034072e-4
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_03.txt,analysis_text,15288,4448,1.8603061109921042e-6,1.5901856370128248e-6,2.2609282065159e-8,4.347609067044124e-5,2.511567844299692e-4,5.8127809554466704e-5,8.353498610530821e-8,2.529315331091455e-5,1.7407966567168627e-5,1.658658590564709e-4,3.42931664172972e-7,5.9085141979223674e-5,1.3066930766220096e-5,2.80196769000169e-4,1.199873370664444e-5,5.598802808211909e-5,7.363838881064064e-5,6.279211404431953e-7,4.8065831741537684e-8,7.8572645220092e-6,2.864929355064295e-8,2.496522333332004e-5,1.1816082299365535e-7,4.829346124457838e-6,8.954199860593125e-6,0.8765110822481615,4.798358720958406e-4,4.242859661296363e-4,2.2010187709513064e-6,0.12147596484029814
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_04.txt,analysis_text,15846,4342,4.877268703748433e-6,0.999512041092399,3.231997285933717e-5,1.4931261070171601e-5,5.812798752260688e-5,5.555997714963254e-6,1.534159614669165e-6,2.4182245088769853e-5,1.3439829078087363e-5,8.455018751125077e-6,5.398368027078473e-7,2.5245956699242216e-6,3.180340114083015e-6,2.275114741488997e-7,1.1895033885382405e-5,5.6549010716714256e-5,5.783038025429418e-6,1.0553863170067029e-5,2.0931473485669143e-7,4.626730807108475e-5,6.642144109232243e-6,8.494380485384323e-5,9.050205772410963e-6,2.067149534564202e-6,3.2280327299490406e-7,8.346999740427984e-7,1.8065225596486154e-5,1.7946445102876977e-5,4.6181835751798724e-5,7.510005655832193e-7
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_05.txt,analysis_text,11742,3324,8.171790217005756e-6,4.2765890716232604e-5,2.1103707748360874e-6,1.6606163057441284e-5,3.8136230617975386e-4,1.1949089002521733e-4,5.5460684644960795e-5,0.08113410804595107,6.0824971748834495e-5,3.3465634388652416e-6,5.892373673354681e-6,1.3682702656403264e-4,1.0516655033509114e-4,1.2548090855255968e-4,0.20259443208839875,1.8584923274747466e-6,2.2034175094052394e-4,3.2633291433789906e-5,5.707150137055762e-6,1.5084038817676094e-5,6.200885283364087e-8,6.077240218750362e-5,3.900337761042257e-4,2.958137801101367e-5,4.881577447627449e-8,0.002242997894931616,0.00822457539485879,0.7036518123210879,3.221486265867748e-6,3.2922317399132234e-4
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920,Geography and Travel,Geography,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_06.txt,analysis_text,780,183,4.7470110198287207e-5,1.2989321988316748e-4,0.001163568997529015,0.002063075582145508,0.0051495894146078745,0.0038629908945941064,6.643440879430737e-5,1.2405211230354597e-5,2.9607721081291354e-6,0.16661127073832444,3.804270356186383e-4,8.451369886597107e-5,8.265347570003154e-4,0.002616058016348806,2.600338529181342e-4,2.775828801358554e-6,9.183972561419509e-5,0.05630698343336229,7.124796287097687e-5,0.004985806697214024,1.9727811912964904e-7,2.667532989091824e-5,0.005827415654557068,0.7391800872719723,6.214549509226109e-5,6.743725860620583e-4,0.001968622410977346,7.659184569688536e-4,0.0015633051729082687,0.005195379985422282
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_07.txt,analysis_text,9366,2415,1.780490509022374e-6,1.4859301461034197e-6,2.636830478879957e-8,2.6389701151715932e-5,0.002967788149914761,8.818513656459199e-6,3.565478647386466e-6,2.194522889608759e-5,3.315517526839028e-6,3.979042540360657e-4,2.7422283624570457e-5,4.879545774054558e-5,7.201423592025813e-5,4.840412811372867e-4,2.697591734019135e-4,1.0016167707608371e-4,2.90780973430702e-4,2.3204330610249902e-6,4.153118523401579e-6,6.841658060167153e-8,3.756358922529678e-7,9.051417447659109e-6,1.6756764048424787e-6,1.651173233029741e-5,0.0032424603537462805,0.05160120034749355,0.9397783928362471,8.168025940134684e-5,5.619882043512418e-6,5.304951757076876e-4
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920,Geography and Travel,Travel,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_08.txt,analysis_text,12852,3411,1.4256191873292147e-5,1.6479160520998203e-4,1.2449679170987896e-5,0.005672458146477783,0.7171158158294476,2.924067666206141e-4,1.983868197136549e-6,3.171866209488361e-6,1.827592897202993e-6,0.13024506043831904,1.4561984676874596e-5,2.3236190275470065e-5,1.9686421776259715e-5,3.6750657123308446e-4,4.515062132140505e-4,4.7178226407969366e-5,2.3797367967229044e-6,2.1194952857160512e-4,2.0425254066902467e-5,8.38307011032143e-4,2.3232899233232532e-7,5.744387866306948e-6,5.390265107399624e-4,0.029772573777310303,1.544401783891586e-4,6.679676578785746e-4,0.09646610878910211,1.7756195400850578e-4,3.03954529939558e-4,0.016391430763299266
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920,Religion and Philosophy,Christianity,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1921_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1921_09.txt,analysis_text,2724,776,2.0495701455670532e-5,3.927117351186525e-5,1.0757311246604066e-5,1.3766760492435066e-4,0.001302171532322984,0.005461452331368995,3.8028233569575935e-4,0.001848263890106845,6.229244295710626e-5,2.4831858810555003e-5,1.4514584896215926e-4,9.614176690766792e-4,0.0017474903649552281,0.0012279320045984813,2.7888006515532652e-5,1.602521517438376e-4,0.09421562591905151,2.921708143656774e-4,1.722509065050476e-5,2.0500313427878337e-5,2.0796714880089054e-6,1.1068334124758601e-4,2.809821734024524e-4,3.056029261389555e-5,3.281890478861609e-5,0.04304522143931509,0.20132616769020417,0.6398063722437652,1.9283007614900912e-5,0.00724269686981188
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1922_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1922_01.txt,analysis_text,10731,2678,0.028721109717786707,8.38923538422216e-5,1.1831357232639215e-4,4.099883006529321e-5,8.447457976278187e-5,0.9629645315047626,3.403796373627084e-7,8.622362113640236e-6,0.0068560830756540445,1.2327721448514802e-4,2.734392449500932e-7,4.570106651201634e-5,3.0798392407179224e-6,5.028217518378676e-7,2.493868102278642e-5,5.313577513477285e-5,4.7756488573932296e-5,1.6297535734745538e-4,4.44861006912092e-8,3.365614485983519e-4,2.4833104805129266e-6,1.853404622934482e-4,4.326938759277661e-5,1.8936820869627101e-6,3.9363150289677025e-7,1.4864395740766858e-5,4.6111636737306615e-6,5.981392057179692e-5,1.2753716470891516e-6,9.441680446392855e-6
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920,Natural Sciences,Geology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1922_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1922_02.txt,analysis_text,8463,2272,0.008171260824001965,5.38193273266262e-5,0.004879506862337694,0.0011205579216442495,2.4893593833404706e-4,0.2869395775950347,3.797683429787208e-5,3.2950947348380774e-4,1.5732407027315204e-4,0.4217956046803424,1.4898497596325483e-4,0.0015094942516425541,1.587399373991701e-5,3.0216247150297847e-5,9.977539084651172e-6,2.1054118268085136e-4,0.04435015916068203,0.0024268776759115455,1.982893454663336e-5,0.22482663160909064,5.379796673020923e-6,2.8385445385244586e-4,6.34910898111194e-4,3.440089621354968e-5,3.5913930734836065e-4,1.0643915534185306e-4,3.172142771336278e-5,9.458954619632799e-5,7.0906866486368e-5,0.0010959985544948237
