master_id,filename,title,author,year,decade,L1,L2,language,cleaned_full_text_path,analysis_text_path,model_source_column,model_token_count_before_df,model_token_count_after_df,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910,Anthropology and Social Customs,Mythology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_05.txt,analysis_text,8151,2321,2.484445853904967e-4,6.565835030640073e-4,6.107356451690358e-7,0.00770286817354139,0.5476085976961854,0.021921957473198465,9.94167924683056e-6,0.0722424506110314,2.5205610753121626e-4,0.0021916636982100774,1.7604012161826865e-4,0.001766297850149323,0.028559179588486777,0.29300048170132126,8.447742728348123e-4,0.006671676905571966,0.009659671880373854,3.734597347374779e-4,2.2496129207593497e-4,0.005235885412776484,1.0371920765810227e-6,3.0661391815992386e-4,1.2326542118472718e-4,6.43594650842715e-5,1.5712098050450784e-4
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_06.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_06.txt,analysis_text,8994,2255,6.426094291248454e-5,1.4260018700258553e-5,1.7501759420883312e-4,0.024355683070808216,0.06047612037296322,0.06905132268707079,2.1958388856050366e-4,0.004998029572719542,2.3528549109354607e-4,0.03079045500922616,0.04840038605913828,3.8806141649233735e-4,0.047879728163690495,0.035181603371426784,0.040780906714699736,1.352440845587004e-5,0.004056500196858808,0.02253036305973288,0.001818298460808804,0.1388660167069609,8.40636159291095e-8,1.8966165491751492e-6,0.46376791503321335,0.005689640223435142,2.4505685665746134e-4
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_07.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_07.txt,analysis_text,8214,2334,2.2963271541387087e-4,8.302689121016594e-5,2.386580531659506e-5,6.419607673210802e-4,0.11948664754301837,0.18364404615222968,8.063831919159333e-4,0.002004887969532397,2.4241086483840183e-6,0.0225894902291248,1.33479367589314e-4,3.951459951144291e-4,0.058177364910097645,0.5459090820213326,0.01159125225850892,1.261428328540538e-4,0.02989361979010313,6.169550856619263e-4,2.3758750290032613e-4,0.014832922850711722,1.4354185399110143e-6,0.007033071677165815,2.0236107401839753e-4,9.147748298723681e-4,4.2243901179853924e-4
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910,Natural Sciences,Zoology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_08.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_08.txt,analysis_text,6816,1841,0.634601754089097,1.0361291988433557e-4,0.02810469960081477,2.4906450111674067e-4,8.29512880603133e-4,1.7377998491795762e-4,4.229963745229818e-5,4.601524970514117e-6,5.8406460717226965e-5,0.3086956636837556,5.476186736471425e-6,4.233595265108499e-6,2.54562970989249e-5,1.3234605687331184e-5,3.5215360985567157e-5,6.791215369809826e-5,1.0186869251419422e-5,6.875296058077005e-4,3.0425485887891774e-6,0.0010807410793271092,2.4899011746616873e-5,6.536275839820455e-4,3.3851246009903533e-4,0.024185028457353375,1.5089010428921707e-6
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_09.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_09.txt,analysis_text,876,219,0.001724229919527057,0.006805348662474098,9.10892626124002e-6,1.9439272037818906e-4,0.079309183489747,0.20382917466151446,1.8005622902193816e-4,0.0034583135002671174,4.54146439521919e-5,0.006718001074233809,6.349145563091351e-4,0.31498124403522326,0.0018306488456393437,0.0023027232042712314,4.602561374510345e-4,1.7952952048068196e-4,0.01289966781638225,0.0011722321977862763,0.018006530999920913,0.19748459997666343,9.39440956932206e-6,0.1428596076266622,0.004493191854083985,2.4251022599102378e-4,1.69724766188597e-4
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910,Arts and Archaeology,Archaeology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_10.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_10.txt,analysis_text,1323,323,0.005881543952433402,0.0011207609085707774,1.8534629353036223e-4,3.4862710757697566e-4,0.0419936779239201,0.09633655183785375,2.3338278346101205e-4,0.012749382947502856,6.533597521854941e-5,0.13486658410316354,0.0019064725741424647,0.11078040569250044,8.18238684301641e-4,6.285798198903367e-4,5.045077143848818e-4,6.787634896657917e-5,0.008046040402126286,0.0011666687409706527,0.0011369526969461634,0.31624363323385335,1.0043942395200598e-6,0.011027507162205186,0.2535421616422918,2.742444026343666e-4,7.451265731497847e-5
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910,Literature and Language,Literature,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_11.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_11.txt,analysis_text,1530,413,0.0033039256643786685,3.066647472486705e-4,1.666956745542478e-4,5.86657206592237e-4,0.006283337605481051,0.014437943077384925,0.0014510704951003592,2.5055277930906083e-4,0.060590103147688534,4.2610919831829894e-4,0.007170160983506312,0.42336980786423434,0.0015229837803556374,0.0024129397159204278,3.051054344629751e-4,9.504745307786807e-5,0.11742242030519129,0.3241062573104977,0.0010647985294351642,3.941596008469659e-4,1.3959655181555722e-4,0.001847126142404912,0.007571884156654239,0.02447112375042305,3.035288251174016e-4
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910,Literature and Language,Language and languages,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_12.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_12.txt,analysis_text,6189,1574,0.011699100340537305,2.584294676745646e-4,9.762497649817005e-4,7.521836562045173e-4,0.033910398037740444,0.002956013916884638,3.4154166419855786e-4,0.15159172211172303,1.8608543443625228e-4,0.04284514520718811,7.654374815118396e-4,0.0021114742724926538,0.00687332939178764,0.0010595881142458788,0.032405794768298204,0.001135560513538172,0.5616739130037172,0.04303947701134145,9.939386279302386e-5,0.0010532167371222734,0.0017229178301948875,6.062191801063402e-4,0.09261256286437511,0.009074831578082278,2.4941378882438643e-4
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,NA,1917,1910,Religion and Philosophy,Buddhism,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_13.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_13.txt,analysis_text,1332,386,7.080794614432894e-4,1.1990980146404382e-4,1.3163707482542097e-4,0.0021139132156251027,0.1321418589920434,0.013349198379243104,0.0760632904095962,0.008564398472818544,0.0015416976833190366,0.028486920439474806,6.44093438122341e-4,0.00714119301997008,0.3460066924910315,0.024618206718141876,0.002238729803483946,5.485173802650497e-4,0.34736920384041714,0.0010879488586671082,1.707325270984602e-4,0.0017779516921478595,7.091129391613908e-6,0.0015703850194938415,0.001073494960090007,0.002437038839527706,8.781635229935425e-5
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_14.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_14.txt,analysis_text,975,263,3.711329153739814e-5,3.7870104143422433e-4,3.174636820269018e-7,3.5894972405473816e-4,9.645281378707161e-4,0.0028199001340765634,1.2013591279039038e-4,8.623357849712372e-6,7.914648798229655e-6,7.367150673270099e-5,3.391972121572083e-4,0.03298397700100737,2.1365980023590954e-4,6.653292644887952e-4,3.8763198345570407e-4,4.014043133969473e-6,0.0020480479914181267,5.887406810194487e-4,0.955198468722232,9.9839808510378e-4,1.8654310433189515e-5,7.845212307214879e-4,1.7396404332025263e-4,3.600373659785332e-4,4.655030464675815e-4
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_15.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_15.txt,analysis_text,15513,4534,1.0434161782227873e-6,3.611733833715774e-5,7.1942553135975565e-9,2.9729007116797605e-5,5.558213598238009e-5,7.639989662436664e-5,4.436404817661785e-6,5.818049065029197e-8,1.8517199448325608e-7,2.67594209950131e-6,8.848958986980327e-6,1.895574020940852e-4,7.507970280623095e-6,1.974155362440925e-5,3.15227759127157e-5,1.5061565996972166e-7,2.3375238650432707e-5,1.4596062222620611e-5,0.9992779594430471,8.911992557939133e-5,1.3262420084401664e-6,3.8599989941925194e-5,5.139611607496009e-6,4.477256631529546e-5,4.1546956172857815e-5
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910,Arts and Archaeology,Sculpture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_16.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_16.txt,analysis_text,9936,2765,1.1049543944969575e-4,5.16515411708791e-5,4.775124571703569e-7,3.763529722474308e-5,0.0020942710943602223,0.48766320429364957,3.451869724288236e-5,4.3272757815564667e-4,1.5018192851655456e-5,4.835879109967225e-4,1.6398283146896404e-4,0.29931756437762225,0.07631249984189985,0.08712389430553674,1.9422967760103748e-4,4.443465629900899e-6,0.024228385167083366,3.013055875725366e-4,2.0272574712353262e-4,2.228518023751579e-4,2.251025816196542e-6,0.020854739170742133,3.0008785911265724e-5,4.7753086735679506e-5,6.977756932192125e-5
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910,Arts and Archaeology,Bronzes,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_17.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_17.txt,analysis_text,4281,1221,0.001766884622573963,9.35218086739565e-4,3.183219714426153e-7,2.903342221295145e-4,0.0695447520054222,0.36505888900582845,3.4759380496555796e-5,0.0014014707593214973,8.4175592555182e-4,0.0013013831013450703,6.956748027081931e-4,0.17102273311331515,0.010824276430682568,0.2706746196367733,1.6585230875665267e-4,0.021285215135840127,0.01036642146945609,3.305733196821868e-5,3.869531341635512e-4,2.684687995255111e-4,4.160693413532798e-5,0.0718427759962365,3.2283441480173154e-5,9.007342113283971e-6,0.0011752886914655643
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910,Religion and Philosophy,Religion,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\1917_18.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\1917_18.txt,analysis_text,10488,2906,8.529792039771611e-6,2.1484663209280856e-6,1.227672108072447e-6,5.8946668775964676e-5,0.03389010829244596,4.149190926197622e-4,0.004532351808976186,0.02413133899809206,1.2150264184524895e-5,3.4864636666045144e-5,3.9257195022736506e-5,7.102072716529238e-5,0.5182130226201396,0.1675187126660053,0.08265057546750887,1.9704524942101784e-5,0.16786398714638434,1.9917635192303067e-4,9.849221372704988e-6,5.488111920339125e-6,1.3880432334772781e-7,1.2396242243201924e-5,1.421773719823734e-5,2.676347928746141e-4,2.823269874722799e-5
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,Botany,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1880-1881_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1880-1881_01.txt,analysis_text,110451,22413,6.383260313908741e-6,2.9692541463303095e-5,3.2317805312594207e-6,6.2490777465704525e-6,4.9868940167112965e-8,1.2756923331647797e-7,1.530803863982939e-7,6.79039126362787e-7,4.749262147584034e-6,1.5214083045415876e-6,2.12212659203245e-6,1.4901583753183831e-5,2.8225917090429794e-8,6.161154089905547e-8,4.793296695575491e-8,3.457118692762578e-5,2.1412449240400793e-6,6.140762126681908e-6,6.177148793170515e-6,1.0892925987334484e-5,0.9998460086675597,8.680345881348331e-6,1.955765043667415e-7,3.2389476198530414e-6,1.1954824711410987e-5
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880,Arts and Archaeology,Numismatics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1880-1881_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1880-1881_02.txt,analysis_text,9822,3059,2.315478151218619e-6,1.0069534977214474e-6,9.002644519078726e-8,3.838823548169806e-5,5.6167850392852525e-6,5.714686098529719e-6,9.705240567681523e-6,7.392991935745451e-7,1.2120968612108716e-5,1.2261101291666486e-5,1.656218100588764e-4,1.9343284120871694e-4,8.938699726422735e-7,2.8028801395007646e-4,9.734577494528476e-6,2.262051800296369e-6,6.283035878911915e-5,4.501070607933478e-6,1.8485346022127785e-4,5.9119281534394865e-6,4.979516713839648e-5,3.362252389785318e-5,1.1311029145325193e-6,1.4974190763692282e-6,0.9989156650303372
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890,"Economy, Trade, and Technology",Telecommunication,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_01.txt,analysis_text,81501,23261,1.0453707928529496e-7,5.8430978407468745e-6,9.751613420284785e-7,0.8306445984595596,1.5636949987319947e-5,2.382012054514041e-6,9.232984934175246e-7,1.8334234421573946e-17,7.176926374260446e-13,0.16874791770605524,6.813596117135574e-6,1.0584635351676475e-5,3.5045723777935457e-6,5.1204706748287944e-5,3.4590534060675333e-6,2.6817905965520103e-10,2.1742542839453672e-7,4.713876187344364e-5,6.051747424511019e-5,3.8280683479468945e-4,1.5580737746425852e-8,1.2373065369458484e-9,3.972898133659781e-6,5.750028451905673e-6,5.631703719147662e-6
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_02.txt,analysis_text,6738,1807,1.827902107386167e-6,2.639171971126737e-4,2.3635427870247587e-4,3.145196385668541e-5,4.84669781405148e-4,5.10135638112258e-5,6.433790344813207e-4,0.2840364041277393,1.34985867561894e-4,1.0265617284279848e-5,0.0020515274752757927,0.04549940864553432,9.190431589786606e-4,2.7725300974072026e-5,0.0012525911610666066,4.481994586873633e-5,0.373023869483584,0.008586187142231846,0.17656692118760745,0.002123703379694473,6.018847660215671e-5,5.822200430397115e-5,0.08343565949121458,0.02007313744579415,3.827263672069285e-4
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1893-1894_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1893-1894_03.txt,analysis_text,52716,14749,6.637285778129662e-7,9.370722442753881e-6,2.756224538769404e-8,0.008829528741415764,0.8128968965494252,1.1314382233233683e-6,0.022665269714608142,2.919903155501458e-5,2.1341226176739163e-5,1.748653855427978e-4,4.36725895940823e-5,4.789776488723403e-5,0.006047710514629366,0.03177874014807257,0.10318362698403191,2.733688618668419e-5,2.7952821432359405e-4,3.757793119782602e-4,0.003941137873419787,6.242170412963471e-6,1.833443976768389e-7,4.947933010556885e-8,6.000882938225658e-6,6.766554930860222e-4,0.00895714424249886
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_02.txt,analysis_text,10923,3073,5.009327879698887e-6,0.007414444124528655,2.6981906591569535e-5,0.6292373482756055,0.0036930139645584125,1.8971741890623107e-4,2.1109504210050473e-4,7.112748336367339e-16,3.1573874161914997e-11,0.0011696522163321603,0.001282406189981884,0.0027227250715920106,0.0010727162505946486,0.010091726501061082,0.04303595154689641,7.099723736510981e-10,2.3323847170797079e-4,0.15170894198092447,0.07852531663340502,5.498572394236831e-4,8.084205452139204e-6,2.8901492109932998e-8,0.012609077317130773,0.05546603549013739,7.466311821509766e-4
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_03.txt,analysis_text,17124,5197,8.401120175949077e-9,7.426398304868801e-6,4.953815935194835e-8,0.9912212476675742,3.992598349443087e-6,6.783987681989458e-7,1.1647798813013074e-6,1.0943178446543042e-18,8.153783183858328e-13,1.383910706290786e-4,1.9140505498374682e-5,3.666840962763804e-5,1.0839584799704505e-5,7.191914183151402e-5,4.120953432722576e-5,3.032530373744871e-11,2.383059515278121e-6,2.6644736884707534e-4,0.008048116347802394,6.751329056410692e-5,1.4845645421828354e-7,7.744257462223414e-11,2.7041632435241004e-6,1.6834250590069415e-5,4.311692552910043e-5
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890,"Economy, Trade, and Technology",Economics,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_04.txt,analysis_text,6837,2005,2.0795836783077293e-7,4.1780887053051824e-5,8.467019578376181e-7,0.0015706924202905869,2.51925925279052e-4,0.05228037663065998,1.5122021129564028e-4,1.9505858779909984e-15,2.0447013483627446e-10,2.386438493174718e-4,0.1878403405703915,0.13466030368920362,3.536483562447975e-5,0.21598773356791706,1.73812379209374e-4,1.1664420864664457e-9,5.710375098355581e-4,4.1059155683072354e-4,0.03970242842233454,2.585204794462624e-4,6.10647238603751e-5,6.273908164192638e-6,5.718131935191421e-4,1.6514964531011612e-4,0.3650198695632174
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890,History and Chronology,History,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1895-1896_05.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1895-1896_05.txt,analysis_text,7152,1188,5.296165876703083e-5,1.7926741958098456e-5,1.8986148465284316e-4,0.05050594626976338,0.0034520983173991385,3.4744833299649186e-4,0.00977166418357774,0.041939003264216346,0.05566825267557977,4.748333530147957e-4,0.0443402336341183,0.01746644033570295,0.015147111251819934,0.2804250434858916,0.20610833365376616,7.709503153018696e-5,0.14941850297256565,0.033136668955302026,0.0036472026167556804,2.0986795945105794e-4,6.660748491988231e-6,6.009267025803461e-7,0.018973703697557964,0.011911770003528697,0.05671076844488948
INDEX_00282,_1898-1899_01.txt,"THE CHINESE CALENDAR: ITS ORIGIN, HISTORY AND CONNECTIONS.",Thos. W. KINGSMILL,1898,1890,Anthropology and Social Customs,Manners and customs,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_01.txt,analysis_text,14289,3586,7.83517111592694e-8,8.634486157116387e-7,2.41280308596019e-6,1.7048471206906724e-6,6.677887916769672e-5,2.7047486749554e-5,3.5163403226759696e-6,0.9991163690434572,8.920901846534237e-6,2.7678080475139055e-6,6.476595060861927e-5,5.898792973746617e-5,7.324785999786016e-5,7.883842376207858e-5,5.8734174785094245e-5,2.628767394610007e-5,2.850042204564705e-4,2.272632388410602e-5,1.3126672537171267e-6,6.567394993660643e-6,1.0253645670105858e-8,3.5112693544539937e-6,8.521314862541596e-5,3.191897314225166e-6,1.140901509703093e-6
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890,"Politics, Government, and Law",Government,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_02.txt,analysis_text,11460,3211,4.710179908623157e-7,1.3377908338426758e-4,4.912096401695848e-7,0.031946050976752766,0.12045177801945428,1.5196695775582174e-7,9.489808101846738e-5,7.181366966902373e-12,5.53468808193475e-15,6.555394190232736e-5,1.2869220354986663e-4,2.0510702377750484e-4,0.0017366749780010286,0.034798122741683646,0.6835956189477419,6.176090308021539e-11,7.402067996660625e-4,0.09895855341571343,0.02242018734790791,7.137117537379192e-5,4.698878005878171e-8,1.8563366097121034e-10,6.40694642806974e-5,0.004203829344342462,3.8434501749956307e-4
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_03.txt,analysis_text,4590,1248,1.0782091081173783e-6,6.648739350464846e-6,3.469485952714232e-8,1.9916681892617096e-5,6.173519500885113e-5,3.755359452086494e-4,1.9352651849866955e-5,5.4976795248362804e-5,7.773466245777394e-6,1.690272915007437e-5,3.4653958093593937e-4,0.9971545605139152,1.4895775661113397e-5,3.3377236256563466e-4,5.565700302028201e-6,8.724678201565682e-6,5.541403251533001e-4,4.924278964869375e-5,6.322652485947543e-4,1.1897759416987413e-5,1.4942431158722725e-6,2.1620613408708227e-4,1.1615485151259906e-5,2.0938915697954882e-6,9.303040375826887e-5
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890,Natural Sciences,Agriculture,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1898-1899_04.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1898-1899_04.txt,analysis_text,5925,1454,0.04537783435182676,0.0022932215230708373,0.007499962201357694,4.161141732322353e-5,0.011611794393856095,3.291350614822818e-4,8.781629535109314e-5,4.241985333642001e-5,4.4728022524014765e-4,0.006464200850983795,6.667808649020467e-5,8.436031415253421e-5,4.689632266036797e-5,9.08742866501239e-7,4.6826218461586133e-4,3.943161935273728e-4,5.9086708143870206e-5,0.001865288170799923,0.017869713495247373,0.14200716720287135,1.0228453521245606e-4,0.02825798317598953,0.4801212851733103,0.2544324258259421,2.8067694342270238e-5
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920,Anthropology and Social Customs,Ethnology,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_01.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_01.txt,analysis_text,6762,1747,4.210818464267302e-6,1.058177684733476e-5,1.6150150317974604e-4,3.2518041228488874e-6,6.556509602212623e-4,0.7468670564887958,8.153824315846558e-5,0.08281418848015354,1.5356083210018502e-4,2.370694689335335e-4,0.02254917369291611,3.0381938376075195e-4,7.356613986638872e-6,4.582305179855652e-4,2.4565043776384037e-5,5.408584993336446e-7,5.931929343364823e-4,5.481840922026603e-4,8.385987689410084e-6,5.556417147720147e-4,9.535098689511343e-8,2.1593608225414805e-5,0.14375687661525582,1.7955975124178423e-4,4.173458387773377e-6
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920,Arts and Archaeology,Art,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_02.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_02.txt,analysis_text,6666,1754,3.888874839393641e-5,3.4484417064921445e-6,4.851529809929395e-7,1.8441811752815432e-6,4.143534515427491e-4,0.42756873890678904,1.4767737598750013e-5,0.0010848397956429194,2.3069971048798864e-5,1.2957022898362829e-5,1.7648837056808373e-5,0.001172512882624464,0.0010097570462529598,4.148484010565247e-4,1.7998539417324148e-4,1.3824041124191995e-7,0.5671663142595498,2.559504836523268e-4,9.694519120161304e-6,8.66163828648703e-5,9.876095294731015e-8,2.021991034704648e-4,3.0874146832517347e-4,2.446956488442429e-6,9.653854222881936e-6
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,Philosophy,en,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_readable_texts_header_removed\_1920_03.txt,C:\ras_text_analysis\files_for_text_analysis\outputs\cleaned_wordbag_text_header_removed\_1920_03.txt,analysis_text,10773,2899,1.3310714697338647e-7,1.6105513227244443e-7,3.1274306637886164e-8,9.915550905554864e-7,4.7040024757584025e-4,1.1136769234598763e-5,3.069668959776571e-6,6.151309269679588e-5,3.9021122282899235e-7,1.4431742420385088e-6,2.7327949120680687e-8,4.077274720085147e-7,0.9972454306113981,2.791518192117425e-4,2.2567841553854944e-4,1.5400959829197036e-7,0.0016757731377865437,2.8519799795970476e-6,1.7492764562570342e-7,7.662229896492767e-7,1.3634778319525075e-9,1.4009223817255627e-6,1.8122617138351923e-7,1.8708014941320114e-5,2.2137849992988812e-8
