K,topic_id,L1,mean_topic_proportion,article_count,article_coverage,topic_label
15,3,"Economy, Trade, and Technology",0.17839585128037416,12,0.36363636363636365,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,"Politics, Government, and Law",0.13499070091093965,5,0.20833333333333334,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Natural Sciences,0.03837532758685044,16,0.14035087719298245,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Geography and Travel,0.02360960766224176,11,0.12643678160919541,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,History and Chronology,0.016146025057347368,3,0.04285714285714286,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Anthropology and Social Customs,0.009131117098637467,3,0.03409090909090909,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Unknown,0.006458309032879129,2,0.05555555555555555,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Arts and Archaeology,0.0035979349709710784,1,0.015873015873015872,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Religion and Philosophy,0.0024413202278329186,0,0.0,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Literature and Language,0.002021318907779943,0,0.0,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,3,Education,0.0003136249018651198,0,0.0,"FREX: chehkiang, drought, tax, salt, land_tax, cheo, likin, fuhkien, remitted, roads | Prob: summer, salt, taels, road, cheo, spring, drought, land, autumn, chihli | Representative: Droughts in China, A. D. 620-1643; The Salt revenue of China; Chinese revenue; Inland communications in China *"
15,4,Education,0.2834745358430859,5,1.0,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
15,4,Literature and Language,0.2694050048271446,36,0.631578947368421,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
15,4,Military,0.264396077034319,1,0.5,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
15,4,Arts and Archaeology,0.19901941622045097,39,0.6190476190476191,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
15,4,History and Chronology,0.18348863769855606,36,0.5142857142857142,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
15,4,Anthropology and Social Customs,0.15170537708387413,34,0.38636363636363635,"FREX: myth, lunar, sanscrit, greek, phonetic, cycle, aryan, calendar, egypt, stars | Prob: characters, language, modern, word, words, original, written, art, meaning, study | Representative: Can Chinese writing be simplified ?; Short notes on the identification of the Yue - ti and Kiang tribes of ancient Chinese history; Tone - accents of two Chinese dialects, The *; Stray notes on Corean history and literature"
