model,K,topic_id,rank,word,word_type
stm,30,22,15,reindeer,prob
stm,30,22,16,skin,prob
stm,30,22,17,asia,prob
stm,30,22,18,languages,prob
stm,30,22,19,culture,prob
stm,30,22,20,origin,prob
stm,30,22,1,tungus,frex
stm,30,22,2,goldi,frex
stm,30,22,3,reindeer,frex
stm,30,22,4,shaman,frex
stm,30,22,5,buriats,frex
stm,30,22,6,shamanism,frex
stm,30,22,7,manchus,frex
stm,30,22,8,groups,frex
stm,30,22,9,tibetan,frex
stm,30,22,10,complex,frex
stm,30,22,11,fish_skin,frex
stm,30,22,12,peoples,frex
stm,30,22,13,ethnical,frex
stm,30,22,14,clan,frex
stm,30,22,15,tibetans,frex
stm,30,22,16,sable,frex
stm,30,22,17,culture,frex
stm,30,22,18,tibet,frex
stm,30,22,19,languages,frex
stm,30,22,20,russians,frex
stm,30,23,1,japanese,prob
stm,30,23,2,sent,prob
stm,30,23,3,english,prob
stm,30,23,4,soon,prob
stm,30,23,5,treaty,prob
stm,30,23,6,peking,prob
stm,30,23,7,japan,prob
stm,30,23,8,government,prob
stm,30,23,9,emperor,prob
stm,30,23,10,river,prob
stm,30,23,11,went,prob
stm,30,23,12,officers,prob
stm,30,23,13,portuguese,prob
stm,30,23,14,boats,prob
stm,30,23,15,morning,prob
stm,30,23,16,board,prob
stm,30,23,17,told,prob
stm,30,23,18,foreign,prob
stm,30,23,19,trade,prob
stm,30,23,20,city,prob
stm,30,23,1,commissioners,frex
stm,30,23,2,forts,frex
stm,30,23,3,ward,frex
stm,30,23,4,treaty,frex
stm,30,23,5,ships,frex
stm,30,23,6,commodore,frex
stm,30,23,7,dutch,frex
stm,30,23,8,interview,frex
stm,30,23,9,portuguese,frex
stm,30,23,10,crowd,frex
stm,30,23,11,treaties,frex
stm,30,23,12,clock,frex
stm,30,23,13,guns,frex
stm,30,23,14,captain,frex
stm,30,23,15,nagasaki,frex
stm,30,23,16,ministers,frex
stm,30,23,17,americans,frex
stm,30,23,18,admiral,frex
stm,30,23,19,governor_general,frex
stm,30,23,20,martin,frex
stm,30,24,1,taels,prob
stm,30,24,2,salt,prob
stm,30,24,3,pao,prob
stm,30,24,4,mint,prob
stm,30,24,5,nan,prob
stm,30,24,6,tax,prob
stm,30,24,7,reverse,prob
stm,30,24,8,manchu,prob
stm,30,24,9,province,prob
stm,30,24,10,tung,prob
stm,30,24,11,chou,prob
stm,30,24,12,land,prob
stm,30,24,13,tls,prob
stm,30,24,14,uan,prob
stm,30,24,15,peking,prob
stm,30,24,16,ing,prob
stm,30,24,17,ang,prob
stm,30,24,18,cash,prob
stm,30,24,19,ien,prob
stm,30,24,20,revenue,prob
stm,30,24,1,salt,frex
stm,30,24,2,mint,frex
stm,30,24,3,taels,frex
stm,30,24,4,likin,frex
stm,30,24,5,pau,frex
stm,30,24,6,tax,frex
stm,30,24,7,tls,frex
stm,30,24,8,revenue,frex
stm,30,24,9,pao,frex
stm,30,24,10,transcript,frex
stm,30,24,11,fuh,frex
stm,30,24,12,chiang,frex
stm,30,24,13,land_tax,frex
stm,30,24,14,fund,frex
stm,30,24,15,uan,frex
stm,30,24,16,yun,frex
stm,30,24,17,nan,frex
stm,30,24,18,yun_nan,frex
stm,30,24,19,manchu,frex
stm,30,24,20,taels_taels,frex
stm,30,25,1,heaven,prob
stm,30,25,2,tzu,prob
stm,30,25,3,confucius,prob
stm,30,25,4,king,prob
stm,30,25,5,music,prob
stm,30,25,6,tao,prob
stm,30,25,7,duke,prob
stm,30,25,8,virtue,prob
stm,30,25,9,yang,prob
stm,30,25,10,mind,prob
stm,30,25,11,things,prob
stm,30,25,12,emperor,prob
stm,30,25,13,destiny,prob
stm,30,25,14,spirit,prob
stm,30,25,15,replied,prob
stm,30,25,16,world,prob
stm,30,25,17,ming,prob
stm,30,25,18,nature,prob
stm,30,25,19,words,prob
stm,30,25,20,son,prob
stm,30,25,1,destiny,frex
stm,30,25,2,duke,frex
stm,30,25,3,replied,frex
stm,30,25,4,virtue,frex
stm,30,25,5,lao_tzu,frex
stm,30,25,6,poetry,frex
stm,30,25,7,music,frex
stm,30,25,8,confucius,frex
stm,30,25,9,harmony,frex
stm,30,25,10,sage,frex
stm,30,25,11,poem,frex
stm,30,25,12,giles,frex
stm,30,25,13,tzu,frex
stm,30,25,14,fate,frex
stm,30,25,15,yang_ming,frex
stm,30,25,16,poet,frex
stm,30,25,17,heaven,frex
stm,30,25,18,tao,frex
stm,30,25,19,chinese_poetry,frex
stm,30,25,20,universe,frex
stm,30,26,1,god,prob
stm,30,26,2,moon,prob
stm,30,26,3,shall,prob
stm,30,26,4,heaven,prob
stm,30,26,5,death,prob
stm,30,26,6,spirits,prob
stm,30,26,7,prophet,prob
stm,30,26,8,mohammed,prob
stm,30,26,9,pao,prob
stm,30,26,10,priest,prob
stm,30,26,11,religion,prob
stm,30,26,12,family,prob
stm,30,26,13,son,prob
stm,30,26,14,mother,prob
stm,30,26,15,away,prob
stm,30,26,16,night,prob
stm,30,26,17,father,prob
stm,30,26,18,dragon,prob
stm,30,26,19,died,prob
stm,30,26,20,told,prob
stm,30,26,1,prophet,frex
stm,30,26,2,mohammed,frex
stm,30,26,3,prayer,frex
stm,30,26,4,god,frex
stm,30,26,5,hell,frex
stm,30,26,6,priest,frex
stm,30,26,7,incense,frex
stm,30,26,8,idol,frex
stm,30,26,9,dream,frex
stm,30,26,10,gods,frex
stm,30,26,11,festival,frex
stm,30,26,12,girl,frex
stm,30,26,13,demon,frex
stm,30,26,14,jews,frex
stm,30,26,15,spirits,frex
stm,30,26,16,moon,frex
stm,30,26,17,sickness,frex
stm,30,26,18,genii,frex
stm,30,26,19,fox,frex
stm,30,26,20,hades,frex
stm,30,27,1,nature,prob
stm,30,27,2,human,prob
stm,30,27,3,art,prob
stm,30,27,4,law,prob
stm,30,27,5,heaven,prob
stm,30,27,6,mind,prob
stm,30,27,7,confucius,prob
stm,30,27,8,world,prob
stm,30,27,9,book,prob
stm,30,27,10,mencius,prob
stm,30,27,11,practice,prob
stm,30,27,12,body,prob
stm,30,27,13,things,prob
stm,30,27,14,principle,prob
stm,30,27,15,moral,prob
stm,30,27,16,true,prob
stm,30,27,17,spirit,prob
stm,30,27,18,religion,prob
stm,30,27,19,ideas,prob
stm,30,27,20,idea,prob
stm,30,27,1,moral,frex
stm,30,27,2,mencius,frex
stm,30,27,3,doctrine,frex
stm,30,27,4,taoism,frex
stm,30,27,5,confucianism,frex
stm,30,27,6,plato,frex
stm,30,27,7,philosophy,frex
stm,30,27,8,human,frex
stm,30,27,9,soul,frex
stm,30,27,10,teaching,frex
stm,30,27,11,teachings,frex
stm,30,27,12,philosophers,frex
stm,30,27,13,exogamy,frex
stm,30,27,14,human_nature,frex
stm,30,27,15,christ,frex
stm,30,27,16,confucian,frex
stm,30,27,17,nature,frex
stm,30,27,18,buddhism,frex
stm,30,27,19,theory,frex
stm,30,27,20,code,frex
stm,30,28,1,cash,prob
stm,30,28,2,silver,prob
stm,30,28,3,gold,prob
stm,30,28,4,currency,prob
stm,30,28,5,tael,prob
stm,30,28,6,value,prob
stm,30,28,7,shanghai,prob
stm,30,28,8,taels,prob
stm,30,28,9,coins,prob
stm,30,28,10,money,prob
stm,30,28,11,copper,prob
stm,30,28,12,weight,prob
stm,30,28,13,standard,prob
stm,30,28,14,government,prob
stm,30,28,15,rev,prob
stm,30,28,16,cent,prob
stm,30,28,17,measures,prob
stm,30,28,18,guild,prob
stm,30,28,19,trade,prob
stm,30,28,20,foot,prob
stm,30,28,1,tael,frex
stm,30,28,2,guild,frex
stm,30,28,3,guilds,frex
stm,30,28,4,dollar,frex
stm,30,28,5,obv,frex
stm,30,28,6,silver,frex
stm,30,28,7,republic,frex
stm,30,28,8,edge_plain,frex
stm,30,28,9,dollars,frex
stm,30,28,10,currency_china,frex
stm,30,28,11,exchange,frex
stm,30,28,12,republic_china,frex
stm,30,28,13,measures,frex
stm,30,28,14,bankers,frex
stm,30,28,15,banking,frex
stm,30,28,16,weight,frex
stm,30,28,17,gold,frex
stm,30,28,18,cash,frex
stm,30,28,19,standard,frex
stm,30,28,20,currency,frex
stm,30,29,1,temple,prob
stm,30,29,2,stone,prob
stm,30,29,3,city,prob
stm,30,29,4,emperor,prob
stm,30,29,5,feet,prob
stm,30,29,6,wall,prob
stm,30,29,7,imperial,prob
stm,30,29,8,temples,prob
stm,30,29,9,built,prob
stm,30,29,10,shan,prob
stm,30,29,11,peking,prob
stm,30,29,12,gate,prob
stm,30,29,13,ming,prob
stm,30,29,14,mountain,prob
stm,30,29,15,tablet,prob
stm,30,29,16,ling,prob
stm,30,29,17,hall,prob
stm,30,29,18,palace,prob
stm,30,29,19,tomb,prob
stm,30,29,20,tombs,prob
stm,30,29,1,altar,frex
stm,30,29,2,tomb,frex
stm,30,29,3,tombs,frex
stm,30,29,4,monuments,frex
stm,30,29,5,architecture,frex
stm,30,29,6,temple,frex
stm,30,29,7,marble,frex
stm,30,29,8,tablets,frex
stm,30,29,9,pagodas,frex
stm,30,29,10,temples,frex
stm,30,29,11,buildings,frex
stm,30,29,12,pillars,frex
stm,30,29,13,erected,frex
stm,30,29,14,towers,frex
stm,30,29,15,shuh,frex
stm,30,29,16,pagoda,frex
stm,30,29,17,monument,frex
stm,30,29,18,terrace,frex
stm,30,29,19,tablet,frex
stm,30,29,20,tower,frex
