K,topic_id,rank,theta,master_id,title,author,year,decade,L1,topic_label
15,5,1,0.9998955643010886,MASTER_00141,Notices of the mediaeval geography and history of Central and Western Asia *,"Bretschneider, E.",1875,1870,Anthropology and Social Customs | Geography and Travel | History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,2,0.9512758712168826,MASTER_00161,The Intercourse of China with Central and Western Asia in the Second Century B.C.,"Kingsmill, T. W.",1879,1870,History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,3,0.9424701589336684,,,,1880,1880,Unknown,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,4,0.8732530621893841,MASTER_00177,Corea,"Scherzer, F., trans. Gould, C.",1883,1880,Anthropology and Social Customs,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,5,0.7399663941783406,MASTER_00176,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880,History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,6,0.7369213296860543,MASTER_00176,What did the ancient Chinese know of the Greeks and Romans,"Edkins, J.",1883,1880,History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,7,0.6712419290001372,MASTER_00361,Notices of Christianity in China. Extracted from Marco Polo *,"Moule, A. C.",1915,1910,Religion and Philosophy,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,8,0.6343187624519115,MASTER_00136,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,9,0.5957898115370286,MASTER_00344,Mongolia after the Genghizides and before the Manchus,"Parker, E. H.",1913,1910,History and Chronology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,10,0.5788511976549838,MASTER_00138,"Elucidations of Marco Polo's travels in North China, drawn from Chinese sources","Palladius, A.",1875,1870,Geography and Travel,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,11,0.5742434788401812,MASTER_00174,Annam and its minor currency,"Toda, E.",1882,1880,Arts and Archaeology,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,5,12,0.5542778442007348,MASTER_00275,Inscriptions de l'Orkho,"Parker, E. H.",1896,1890,Anthropology and Social Customs,"FREX: mohammed, yuan_shi, khan, annam, tong_king, garnier, rashid, tom, prophet, polo | Prob: king, city, shi, son, emperor, yuan, khan, mongol, river, sent | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; What did the ancient Chinese know of the Greeks and Romans"
15,6,1,0.9993602339327208,MASTER_00388,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,2,0.9992037555503884,MASTER_00422,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,3,0.9991667957826388,MASTER_00422,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,4,0.9457696228388665,MASTER_00325,"Music of China, The *","Kingsmill, T. W.",1910,1910,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,5,0.818304260404865,MASTER_00258,"Coinage of Corea, The *","Gardener, C. T.",1892,1890,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,6,0.8169392705675244,MASTER_00129,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,7,0.765204213156538,MASTER_00002,Coins of the Ta - ts'ing or present dynasty of China *,"Wylie, A.",1858,1850,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,8,0.7381426992963275,MASTER_00388,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,9,0.7252584871984435,MASTER_00343,Chinese Embroidery and Other Art Textile Work,"Stanley, A.",1913,1910,Arts and Archaeology | History and Chronology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,10,0.6938483469651245,MASTER_00165,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,11,0.6687732127275492,MASTER_00355,Chinese wood carving *,"Stanley, A.",1914,1910,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,6,12,0.6312723926900702,MASTER_00333,Chinese art metal work *,"Stanley, A.",1912,1910,Arts and Archaeology,"FREX: obverse, porcelain, coins, musical_instruments, coin, reverse, mint, wares, musical, chinese_musical | Prob: inches, reverse, coins, cash, porcelain, copper, instruments, obverse, coin, mint | Representative: Coins of the Republic of China *; Chinese ideas of antiques; Music of China, The *; Coinage of Corea, The *"
15,7,1,0.9998841433518204,MASTER_00179,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880,Geography and Travel,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,2,0.9998615687685136,MASTER_00091,Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie,"Simon, G. E.",1868,1860,Natural Sciences,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,3,0.9997846947327548,MASTER_00179,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880,Geography and Travel,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,4,0.9997811261638628,MASTER_00179,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880,Geography and Travel,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,5,0.9997345294117772,MASTER_00645,Jehol,"Fischer, E. S.",1940,1940,Geography and Travel,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,6,0.9995593923718112,,,,1869,1860,Unknown,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,7,0.9994505763671984,MASTER_00080,"Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire","Simon, G. E.",1867,1860,"Natural Sciences | Economy, Trade, and Technology","FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,8,0.9994369797159316,MASTER_00085,Note sur les petites societes d'argent en Chine,"Simon, G. E.",1868,1860,"Economy, Trade, and Technology","FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,9,0.8596411927605723,MASTER_00270,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,"Imbault - Huart, C.",1895,1890,"Politics, Government, and Law | Geography and Travel | History and Chronology","FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,10,0.8542300150565451,,,,1899,1890,Unknown,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,11,0.230800758273222,MASTER_00209,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,7,12,0.1392127057511659,MASTER_00136,Narrative of recent events in Tong - king,"Cordier, H.",1874,1870,History and Chronology,"FREX: tait, esp, femme, fille, premi, dont, cette, rivi, leurs, fut | Prob: une, plus, tch, cette, chine, dont, aux, fut, ont, nom | Representative: Fragmens d'un voyage dans l'interieur de la Chine; Note sur quelques unes des recherches que l'on pourrait faire en Chine at au Japon au point de vue de la geologie et de la paleontologie; Jehol; Carte agricole generale de l'Empire Chinois. Texte preface, legende et repertoire"
15,8,1,0.9979230633563986,MASTER_00402,"Theistic import of the Sung philosophy, The","Bruce, J. P.",1918,1910,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,2,0.995582839681931,MASTER_00277,Wang - chung and Plato on death and immortality,"Forke, A.",1896,1890,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,3,0.995349058874511,MASTER_00420,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,4,0.9951044475584596,MASTER_00420,"Destiny, fate","Morgan, E.",1920,1920,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,5,0.9928178889092648,MASTER_00391,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,6,0.9918828550816974,MASTER_00009,Notices of the character and writings of Meh tsi,"Edkins, J.",1859,1850,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,7,0.9915338639305123,MASTER_00009,Notices of the character and writings of Meh tsi,"Edkins, J.",1859,1850,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,8,0.9731110406458006,MASTER_00570,"Chinese nation and the doctrine of the golden mean, The",Tsai Yuen - Pei,1931,1930,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,9,0.9469343322014158,MASTER_00087,Notions of the ancient Chinese respecting music,"Jenkins, B.",1868,1860,Arts and Archaeology,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,10,0.937855457268265,MASTER_00573,"Cosmic spirit, The","Morgan, E.",1931,1930,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,11,0.9340732733877796,MASTER_00296,"Chinese sophists, The","Forke, A.",1901,1900,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,8,12,0.9182497265560228,MASTER_00504,"Yen Hsi Chai, a 17th century philosopher","Freeman, M.",1926,1920,Religion and Philosophy,"FREX: virtue, destiny, moral, universe, heaven, confucius, mencius, lao_tzu, sage, doctrine | Prob: heaven, confucius, nature, things, king, world, earth, mind, human, spirit | Representative: Theistic import of the Sung philosophy, The; Wang - chung and Plato on death and immortality; Destiny, fate; Religious element in the Tso Chuan, The"
15,9,1,0.9996616713904638,MASTER_00508,Northern Tungus migrations in the Far East,"Shirokogoroff, S. M.",1926,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,2,0.9971435426039132,MASTER_00475,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,3,0.974388833456805,MASTER_00574,"Asiatic origin of South American man, The","Gapanovich, J. J.",1931,1930,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,4,0.9729907073987076,MASTER_00483,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,5,0.9378431225174206,MASTER_00452,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920,Natural Sciences,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,6,0.8028240232040337,MASTER_00519,Some contributions to the anthropology of the buriats,"Kojeuroff, G. P.",1927,1920,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,7,0.7420597881507854,,,,1928,1920,Unknown,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,8,0.6980980454820739,MASTER_00529,"Origin and growth of deserts and the encroachment of the desert on North - China, The","Englaender, A. L.",1928,1920,Natural Sciences,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,9,0.6539729803147266,MASTER_00407,"Early Malays and their neighbours, The","Lobingier, C. S.",1919,1910,Anthropology and Social Customs,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,10,0.5964373490004865,MASTER_00473,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920,Religion and Philosophy,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,11,0.5243338098649055,MASTER_00241,Essay on Manchu literature,"Mollendorf, P. G. von",1889,1880,Literature and Language,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,9,12,0.4523422522392936,,,,1930,1930,Unknown,"FREX: tungus, goldi, reindeer, bithe, shaman, ibis, tibetan, orn, brit, buriats | Prob: tungus, manchu, northern, goldi, manchus, orn, groups, tibetan, tibet, russian | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
15,10,1,0.998842981700438,MASTER_00010,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,"FREX: limestone, miles, mile, channel, left_bank, coal, rocks, rock, right_bank, village | Prob: river, feet, miles, city, island, bank, hills, sea, shan, journey | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; Notes on some dikes at the mouth of the Nankow pass *; Researches into the geology of Formosa *; Notes on Szechuen and the Yangtse valley"
15,10,2,0.9987453952450716,MASTER_00010,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850,Natural Sciences,"FREX: limestone, miles, mile, channel, left_bank, coal, rocks, rock, right_bank, village | Prob: river, feet, miles, city, island, bank, hills, sea, shan, journey | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; Notes on some dikes at the mouth of the Nankow pass *; Researches into the geology of Formosa *; Notes on Szechuen and the Yangtse valley"
15,10,3,0.981871452421511,MASTER_00181,Notes on some dikes at the mouth of the Nankow pass *,"Guppy, H. B.",1883,1880,Natural Sciences,"FREX: limestone, miles, mile, channel, left_bank, coal, rocks, rock, right_bank, village | Prob: river, feet, miles, city, island, bank, hills, sea, shan, journey | Representative: Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow; Notes on some dikes at the mouth of the Nankow pass *; Researches into the geology of Formosa *; Notes on Szechuen and the Yangtse valley"
