model,K,topic_id,rank,word,word_type
stm,25,1,12,taro,frex
stm,25,1,13,zoology_china,frex
stm,25,1,14,manchuria,frex
stm,25,1,15,vegetable,frex
stm,25,1,16,cocoons,frex
stm,25,1,17,varieties,frex
stm,25,1,18,rice,frex
stm,25,1,19,zoology,frex
stm,25,1,20,manchurian,frex
stm,25,2,1,temperature,prob
stm,25,2,2,mean,prob
stm,25,2,3,eastern,prob
stm,25,2,4,asia,prob
stm,25,2,5,annual,prob
stm,25,2,6,peking,prob
stm,25,2,7,sea,prob
stm,25,2,8,observations,prob
stm,25,2,9,eastern_asia,prob
stm,25,2,10,table,prob
stm,25,2,11,northern,prob
stm,25,2,12,daily,prob
stm,25,2,13,latitude,prob
stm,25,2,14,continent,prob
stm,25,2,15,winter,prob
stm,25,2,16,air,prob
stm,25,2,17,summer,prob
stm,25,2,18,pressure,prob
stm,25,2,19,islands,prob
stm,25,2,20,southern,prob
stm,25,2,1,temperature,frex
stm,25,2,2,victoria,frex
stm,25,2,3,vapour,frex
stm,25,2,4,amoor,frex
stm,25,2,5,nerchinsk,frex
stm,25,2,6,eastern_asia,frex
stm,25,2,7,hourly,frex
stm,25,2,8,diff,frex
stm,25,2,9,latitude,frex
stm,25,2,10,minimum,frex
stm,25,2,11,monthly,frex
stm,25,2,12,okhotsk,frex
stm,25,2,13,cyclone,frex
stm,25,2,14,currents,frex
stm,25,2,15,atmospheric_pressure,frex
stm,25,2,16,maximum,frex
stm,25,2,17,pressure,frex
stm,25,2,18,continent,frex
stm,25,2,19,humidity,frex
stm,25,2,20,mean_temperature,frex
stm,25,3,1,summer,prob
stm,25,3,2,taels,prob
stm,25,3,3,salt,prob
stm,25,3,4,road,prob
stm,25,3,5,cheo,prob
stm,25,3,6,spring,prob
stm,25,3,7,drought,prob
stm,25,3,8,land,prob
stm,25,3,9,autumn,prob
stm,25,3,10,tax,prob
stm,25,3,11,roads,prob
stm,25,3,12,honan,prob
stm,25,3,13,province,prob
stm,25,3,14,chihli,prob
stm,25,3,15,provinces,prob
stm,25,3,16,shensi,prob
stm,25,3,17,shansi,prob
stm,25,3,18,chehkiang,prob
stm,25,3,19,river,prob
stm,25,3,20,kiangsu,prob
stm,25,3,1,chehkiang,frex
stm,25,3,2,tax,frex
stm,25,3,3,land_tax,frex
stm,25,3,4,drought,frex
stm,25,3,5,cheo,frex
stm,25,3,6,salt,frex
stm,25,3,7,likin,frex
stm,25,3,8,remitted,frex
stm,25,3,9,roads,frex
stm,25,3,10,fuhkien,frex
stm,25,3,11,taels,frex
stm,25,3,12,hwai,frex
stm,25,3,13,routes,frex
stm,25,3,14,honan,frex
stm,25,3,15,tls,frex
stm,25,3,16,cart,frex
stm,25,3,17,hupeh,frex
stm,25,3,18,kiangsu,frex
stm,25,3,19,droughts,frex
stm,25,3,20,road,frex
stm,25,4,1,women,prob
stm,25,4,2,god,prob
stm,25,4,3,moon,prob
stm,25,4,4,house,prob
stm,25,4,5,children,prob
stm,25,4,6,white,prob
stm,25,4,7,shall,prob
stm,25,4,8,night,prob
stm,25,4,9,away,prob
stm,25,4,10,home,prob
stm,25,4,11,woman,prob
stm,25,4,12,young,prob
stm,25,4,13,told,prob
stm,25,4,14,body,prob
stm,25,4,15,family,prob
stm,25,4,16,saw,prob
stm,25,4,17,wife,prob
stm,25,4,18,dragon,prob
stm,25,4,19,death,prob
stm,25,4,20,gods,prob
stm,25,4,1,wear,frex
stm,25,4,2,woman,frex
stm,25,4,3,festival,frex
stm,25,4,4,fox,frex
stm,25,4,5,gods,frex
stm,25,4,6,clothes,frex
stm,25,4,7,demon,frex
stm,25,4,8,women,frex
stm,25,4,9,hell,frex
stm,25,4,10,games,frex
stm,25,4,11,idol,frex
stm,25,4,12,coffin,frex
stm,25,4,13,boys,frex
stm,25,4,14,demons,frex
stm,25,4,15,boy,frex
stm,25,4,16,dog,frex
stm,25,4,17,incense,frex
stm,25,4,18,eat,frex
stm,25,4,19,souls,frex
stm,25,4,20,folk,frex
stm,25,5,1,temple,prob
stm,25,5,2,tai,prob
stm,25,5,3,stone,prob
stm,25,5,4,feet,prob
stm,25,5,5,art,prob
stm,25,5,6,wall,prob
stm,25,5,7,temples,prob
stm,25,5,8,buddhist,prob
stm,25,5,9,peking,prob
stm,25,5,10,pagoda,prob
stm,25,5,11,built,prob
stm,25,5,12,mountain,prob
stm,25,5,13,shan,prob
stm,25,5,14,building,prob
stm,25,5,15,buddha,prob
stm,25,5,16,monuments,prob
stm,25,5,17,beautiful,prob
stm,25,5,18,hsi,prob
stm,25,5,19,buildings,prob
stm,25,5,20,tombs,prob
stm,25,5,1,architecture,frex
stm,25,5,2,monuments,frex
stm,25,5,3,pagodas,frex
stm,25,5,4,towers,frex
stm,25,5,5,pagoda,frex
stm,25,5,6,chinese_art,frex
stm,25,5,7,cave,frex
stm,25,5,8,tower,frex
stm,25,5,9,temples,frex
stm,25,5,10,roof,frex
stm,25,5,11,design,frex
stm,25,5,12,images,frex
stm,25,5,13,buildings,frex
stm,25,5,14,decorative,frex
stm,25,5,15,sculpture,frex
stm,25,5,16,tombs,frex
stm,25,5,17,marble,frex
stm,25,5,18,temple,frex
stm,25,5,19,statue,frex
stm,25,5,20,pilgrims,frex
stm,25,6,1,king,prob
stm,25,6,2,son,prob
stm,25,6,3,tong,prob
stm,25,6,4,mohammed,prob
stm,25,6,5,les,prob
stm,25,6,6,prophet,prob
stm,25,6,7,tong_king,prob
stm,25,6,8,religion,prob
stm,25,6,9,garnier,prob
stm,25,6,10,father,prob
stm,25,6,11,bishop,prob
stm,25,6,12,gate,prob
stm,25,6,13,thou,prob
stm,25,6,14,des,prob
stm,25,6,15,art,prob
stm,25,6,16,que,prob
stm,25,6,17,nous,prob
stm,25,6,18,sent,prob
stm,25,6,19,priest,prob
stm,25,6,20,french,prob
stm,25,6,1,tong_king,frex
stm,25,6,2,garnier,frex
stm,25,6,3,prophet,frex
stm,25,6,4,nous,frex
stm,25,6,5,mohammed,frex
stm,25,6,6,noi,frex
stm,25,6,7,hua_ching,frex
stm,25,6,8,thou,frex
stm,25,6,9,son_king,frex
stm,25,6,10,bishop,frex
stm,25,6,11,annamite,frex
stm,25,6,12,della,frex
stm,25,6,13,moslems,frex
stm,25,6,14,een,frex
stm,25,6,15,mosque,frex
stm,25,6,16,moslem,frex
stm,25,6,17,que,frex
stm,25,6,18,citadel,frex
stm,25,6,19,jews,frex
stm,25,6,20,prophets,frex
stm,25,7,1,king,prob
stm,25,7,2,modern,prob
stm,25,7,3,sun,prob
stm,25,7,4,indian,prob
stm,25,7,5,language,prob
stm,25,7,6,moon,prob
stm,25,7,7,origin,prob
stm,25,7,8,word,prob
stm,25,7,9,chow,prob
stm,25,7,10,meaning,prob
stm,25,7,11,stars,prob
stm,25,7,12,calendar,prob
stm,25,7,13,myth,prob
stm,25,7,14,sanscrit,prob
stm,25,7,15,original,prob
stm,25,7,16,tribes,prob
stm,25,7,17,greek,prob
stm,25,7,18,land,prob
stm,25,7,19,lunar,prob
stm,25,7,20,india,prob
stm,25,7,1,myth,frex
stm,25,7,2,lunar,frex
stm,25,7,3,sanscrit,frex
stm,25,7,4,aryan,frex
stm,25,7,5,solar,frex
stm,25,7,6,calendar,frex
stm,25,7,7,cycle,frex
stm,25,7,8,jupiter,frex
stm,25,7,9,stars,frex
stm,25,7,10,zodiac,frex
stm,25,7,11,solstice,frex
stm,25,7,12,equinox,frex
stm,25,7,13,chows,frex
stm,25,7,14,asterisms,frex
stm,25,7,15,astronomical,frex
stm,25,7,16,legends,frex
stm,25,7,17,myths,frex
stm,25,7,18,astronomy,frex
stm,25,7,19,greek,frex
stm,25,7,20,constellation,frex
stm,25,8,1,manchu,prob
stm,25,8,2,species,prob
stm,25,8,3,orn,prob
stm,25,8,4,peking,prob
stm,25,8,5,birds,prob
stm,25,8,6,chihli,prob
stm,25,8,7,library,prob
stm,25,8,8,vols,prob
stm,25,8,9,bull,prob
stm,25,8,10,ibis,prob
stm,25,8,11,zool,prob
stm,25,8,12,soc,prob
stm,25,8,13,bithe,prob
stm,25,8,14,der,prob
stm,25,8,15,description,prob
stm,25,8,16,des,prob
stm,25,8,17,proc,prob
stm,25,8,18,paris,prob
stm,25,8,19,kansu,prob
stm,25,8,20,brit,prob
stm,25,8,1,orn,frex
stm,25,8,2,bithe,frex
stm,25,8,3,proc,frex
stm,25,8,4,ibis,frex
stm,25,8,5,brit,frex
stm,25,8,6,zool,frex
stm,25,8,7,vols,frex
stm,25,8,8,thos,frex
stm,25,8,9,soc,frex
stm,25,8,10,vide,frex
stm,25,8,11,club,frex
stm,25,8,12,bull,frex
stm,25,8,13,lond,frex
stm,25,8,14,vide_wylie,frex
stm,25,8,15,zoological,frex
stm,25,8,16,libraries,frex
stm,25,8,17,uber,frex
stm,25,8,18,edw,frex
stm,25,8,19,manchu_chinese,frex
stm,25,8,20,subsp,frex
stm,25,9,1,river,prob
stm,25,9,2,miles,prob
stm,25,9,3,feet,prob
stm,25,9,4,city,prob
stm,25,9,5,bank,prob
stm,25,9,6,journey,prob
stm,25,9,7,island,prob
stm,25,9,8,stream,prob
stm,25,9,9,hills,prob
stm,25,9,10,village,prob
stm,25,9,11,distance,prob
stm,25,9,12,district,prob
stm,25,9,13,sea,prob
stm,25,9,14,chow,prob
stm,25,9,15,passed,prob
stm,25,9,16,shan,prob
stm,25,9,17,road,prob
stm,25,9,18,town,prob
stm,25,9,19,boats,prob
stm,25,9,20,channel,prob
stm,25,9,1,left_bank,frex
stm,25,9,2,right_bank,frex
stm,25,9,3,channel,frex
stm,25,9,4,bank,frex
stm,25,9,5,bore,frex
stm,25,9,6,village,frex
stm,25,9,7,stream,frex
stm,25,9,8,miles,frex
stm,25,9,9,gorge,frex
stm,25,9,10,mile,frex
stm,25,9,11,flood,frex
stm,25,9,12,journey,frex
stm,25,9,13,keang,frex
stm,25,9,14,kow,frex
stm,25,9,15,pih,frex
stm,25,9,16,hainan,frex
stm,25,9,17,canal,frex
stm,25,9,18,haining,frex
stm,25,9,19,junks,frex
stm,25,9,20,dam,frex
stm,25,10,1,shi,prob
stm,25,10,2,city,prob
stm,25,10,3,yuan,prob
stm,25,10,4,mongol,prob
stm,25,10,5,khan,prob
stm,25,10,6,mongols,prob
stm,25,10,7,river,prob
stm,25,10,8,emperor,prob
stm,25,10,9,century,prob
stm,25,10,10,polo,prob
stm,25,10,11,asia,prob
stm,25,10,12,sent,prob
stm,25,10,13,mentioned,prob
stm,25,10,14,yuan_shi,prob
stm,25,10,15,map,prob
stm,25,10,16,chap,prob
stm,25,10,17,son,prob
stm,25,10,18,countries,prob
stm,25,10,19,army,prob
stm,25,10,20,sze,prob
stm,25,10,1,yuan_shi,frex
stm,25,10,2,khan,frex
stm,25,10,3,rashid,frex
stm,25,10,4,tom,frex
stm,25,10,5,chap,frex
stm,25,10,6,mongols,frex
stm,25,10,7,polo,frex
stm,25,10,8,uigurs,frex
stm,25,10,9,western_asia,frex
stm,25,10,10,medieval,frex
stm,25,10,11,central_western,frex
stm,25,10,12,central_western_asia,frex
stm,25,10,13,history_central,frex
stm,25,10,14,biography,frex
stm,25,10,15,turkish,frex
stm,25,10,16,mongol,frex
stm,25,10,17,samarcand,frex
stm,25,10,18,kubilai,frex
stm,25,10,19,mohammedan,frex
stm,25,10,20,turks,frex
stm,25,11,1,characters,prob
stm,25,11,2,porcelain,prob
stm,25,11,3,colour,prob
stm,25,11,4,written,prob
stm,25,11,5,sung,prob
stm,25,11,6,wares,prob
stm,25,11,7,han,prob
stm,25,11,8,green,prob
stm,25,11,9,ang,prob
stm,25,11,10,works,prob
stm,25,11,11,inscriptions,prob
stm,25,11,12,writing,prob
stm,25,11,13,yao,prob
stm,25,11,14,ing,prob
stm,25,11,15,century,prob
stm,25,11,16,mentioned,prob
stm,25,11,17,copper,prob
stm,25,11,18,chou,prob
stm,25,11,19,red,prob
stm,25,11,20,foot,prob
stm,25,11,1,porcelain,frex
stm,25,11,2,wares,frex
stm,25,11,3,bottles,frex
stm,25,11,4,porcelains,frex
stm,25,11,5,chinese_porcelain,frex
stm,25,11,6,julien,frex
stm,25,11,7,bronzes,frex
stm,25,11,8,inscriptions,frex
stm,25,11,9,lung_uan,frex
stm,25,11,10,ware,frex
stm,25,11,11,elementary,frex
stm,25,11,12,antiques,frex
stm,25,11,13,characters,frex
stm,25,11,14,prehistoric,frex
stm,25,11,15,potteries,frex
stm,25,11,16,writing,frex
stm,25,11,17,pottery,frex
stm,25,11,18,yao,frex
stm,25,11,19,vases,frex
stm,25,11,20,copy,frex
stm,25,12,1,king,prob
stm,25,12,2,confucius,prob
stm,25,12,3,heaven,prob
stm,25,12,4,nature,prob
stm,25,12,5,tzu,prob
stm,25,12,6,music,prob
stm,25,12,7,black,prob
stm,25,12,8,things,prob
stm,25,12,9,white,prob
stm,25,12,10,virtue,prob
stm,25,12,11,duke,prob
stm,25,12,12,mencius,prob
stm,25,12,13,spirit,prob
stm,25,12,14,mind,prob
stm,25,12,15,horse,prob
stm,25,12,16,principle,prob
stm,25,12,17,tao,prob
stm,25,12,18,heart,prob
stm,25,12,19,destiny,prob
stm,25,12,20,world,prob
stm,25,12,1,destiny,frex
stm,25,12,2,duke,frex
stm,25,12,3,mencius,frex
stm,25,12,4,virtue,frex
stm,25,12,5,pawn,frex
stm,25,12,6,confucius,frex
stm,25,12,7,music,frex
stm,25,12,8,lao_tzu,frex
stm,25,12,9,kung_sun,frex
stm,25,12,10,harmony,frex
stm,25,12,11,replied,frex
stm,25,12,12,sage,frex
stm,25,12,13,moral,frex
stm,25,12,14,fate,frex
stm,25,12,15,chess,frex
stm,25,12,16,cannon,frex
stm,25,12,17,sages,frex
stm,25,12,18,principle,frex
stm,25,12,19,chuang,frex
stm,25,12,20,doctrine,frex
stm,25,13,1,emperor,prob
stm,25,13,2,heaven,prob
stm,25,13,3,imperial,prob
stm,25,13,4,city,prob
stm,25,13,5,ming,prob
stm,25,13,6,palace,prob
stm,25,13,7,yang,prob
stm,25,13,8,yuan,prob
stm,25,13,9,han,prob
stm,25,13,10,tablet,prob
stm,25,13,11,ang,prob
stm,25,13,12,court,prob
stm,25,13,13,chang,prob
stm,25,13,14,temple,prob
stm,25,13,15,sung,prob
stm,25,13,16,tsung,prob
stm,25,13,17,chi,prob
stm,25,13,18,reign,prob
stm,25,13,19,ien,prob
stm,25,13,20,son,prob
stm,25,13,1,tablet,frex
stm,25,13,2,empress,frex
stm,25,13,3,sacrifice,frex
stm,25,13,4,altar,frex
stm,25,13,5,palace,frex
stm,25,13,6,shuh,frex
stm,25,13,7,emperor,frex
stm,25,13,8,offerings,frex
stm,25,13,9,poem,frex
stm,25,13,10,hall,frex
stm,25,13,11,poet,frex
stm,25,13,12,tomb,frex
stm,25,13,13,ming_dynasty,frex
stm,25,13,14,kwo,frex
stm,25,13,15,sacrifices,frex
stm,25,13,16,terrace,frex
stm,25,13,17,wang_shih,frex
stm,25,13,18,tsung,frex
stm,25,13,19,poetry,frex
stm,25,13,20,sung_dynasty,frex
stm,25,14,1,law,prob
stm,25,14,2,family,prob
stm,25,14,3,wife,prob
stm,25,14,4,marriage,prob
stm,25,14,5,father,prob
stm,25,14,6,son,prob
stm,25,14,7,death,prob
stm,25,14,8,magistrate,prob
stm,25,14,9,parents,prob
stm,25,14,10,husband,prob
stm,25,14,11,eunuchs,prob
stm,25,14,12,children,prob
stm,25,14,13,filial,prob
stm,25,14,14,code,prob
stm,25,14,15,shall,prob
stm,25,14,16,practice,prob
stm,25,14,17,laws,prob
stm,25,14,18,dead,prob
stm,25,14,19,piety,prob
stm,25,14,20,filial_piety,prob
stm,25,14,1,eunuchs,frex
stm,25,14,2,chinese_law,frex
stm,25,14,3,code,frex
stm,25,14,4,magistrate,frex
stm,25,14,5,exogamy,frex
stm,25,14,6,family_law,frex
stm,25,14,7,infanticide,frex
stm,25,14,8,law_chinese,frex
stm,25,14,9,filial_piety,frex
stm,25,14,10,filial,frex
stm,25,14,11,marriage,frex
stm,25,14,12,family_law_chinese,frex
stm,25,14,13,law,frex
stm,25,14,14,parents,frex
stm,25,14,15,offence,frex
stm,25,14,16,criminal,frex
stm,25,14,17,piety,frex
stm,25,14,18,witchcraft,frex
stm,25,14,19,penalty,frex
stm,25,14,20,crime,frex
stm,25,15,1,plant,prob
stm,25,15,2,king,prob
stm,25,15,3,leaves,prob
stm,25,15,4,tree,prob
stm,25,15,5,shi,prob
stm,25,15,6,flowers,prob
stm,25,15,7,shu,prob
stm,25,15,8,family,prob
stm,25,15,9,fruit,prob
stm,25,15,10,infra,prob
stm,25,15,11,kuo,prob
stm,25,15,12,shi_king,prob
stm,25,15,13,mentioned,prob
stm,25,15,14,plants,prob
stm,25,15,15,jap,prob
stm,25,15,16,white,prob
stm,25,15,17,legge,prob
stm,25,15,18,chou,prob
stm,25,15,19,supra,prob
stm,25,15,20,tsao,prob
stm,25,15,1,infra,frex
stm,25,15,2,jap,frex
stm,25,15,3,shi_king,frex
stm,25,15,4,supra,frex
stm,25,15,5,hai_king,frex
stm,25,15,6,shan_hai,frex
stm,25,15,7,shuo_wen,frex
stm,25,15,8,explains,frex
stm,25,15,9,mao,frex
stm,25,15,10,synonym,frex
stm,25,15,11,siebold,frex
stm,25,15,12,thbg,frex
stm,25,15,13,kuo,frex
stm,25,15,14,shuo,frex
stm,25,15,15,hing,frex
stm,25,15,16,pen_tsao,frex
stm,25,15,17,vulgo,frex
stm,25,15,18,syn,frex
stm,25,15,19,legge_translates,frex
stm,25,15,20,ichang,frex
stm,25,16,1,book,prob
stm,25,16,2,words,prob
stm,25,16,3,books,prob
stm,25,16,4,nature,prob
stm,25,16,5,art,prob
stm,25,16,6,hsi,prob
stm,25,16,7,mind,prob
stm,25,16,8,things,prob
stm,25,16,9,study,prob
stm,25,16,10,knowledge,prob
stm,25,16,11,human,prob
stm,25,16,12,world,prob
stm,25,16,13,word,prob
stm,25,16,14,confucius,prob
stm,25,16,15,true,prob
stm,25,16,16,language,prob
stm,25,16,17,ching,prob
stm,25,16,18,heaven,prob
stm,25,16,19,religion,prob
stm,25,16,20,god,prob
stm,25,16,1,taoism,frex
stm,25,16,2,philosophy,frex
stm,25,16,3,confucianism,frex
stm,25,16,4,giles,frex
stm,25,16,5,tones,frex
stm,25,16,6,teachings,frex
stm,25,16,7,immortality,frex
stm,25,16,8,plato,frex
stm,25,16,9,yang_ming,frex
stm,25,16,10,christ,frex
stm,25,16,11,learning,frex
stm,25,16,12,arabic,frex
stm,25,16,13,ideas,frex
stm,25,16,14,ssu_chien,frex
stm,25,16,15,buddhism,frex
stm,25,16,16,chu_hsi,frex
stm,25,16,17,taoist,frex
stm,25,16,18,soul,frex
stm,25,16,19,historian,frex
stm,25,16,20,chai,frex
stm,25,17,1,government,prob
stm,25,17,2,foreign,prob
stm,25,17,3,shanghai,prob
stm,25,17,4,magnetic,prob
stm,25,17,5,british,prob
stm,25,17,6,peking,prob
stm,25,17,7,foreigners,prob
stm,25,17,8,canton,prob
stm,25,17,9,japan,prob
stm,25,17,10,native,prob
stm,25,17,11,imperial,prob
stm,25,17,12,trade,prob
stm,25,17,13,members,prob
stm,25,17,14,events,prob
stm,25,17,15,sir,prob
stm,25,17,16,empire,prob
stm,25,17,17,public,prob
stm,25,17,18,medical,prob
stm,25,17,19,knowledge,prob
stm,25,17,20,settlement,prob
stm,25,17,1,magnetic,frex
stm,25,17,2,retrospect,frex
stm,25,17,3,magnetism,frex
stm,25,17,4,british,frex
stm,25,17,5,medical,frex
stm,25,17,6,settlement,frex
stm,25,17,7,hospital,frex
stm,25,17,8,retrospect_events,frex
stm,25,17,9,foreigners,frex
stm,25,17,10,terrestrial,frex
stm,25,17,11,secretary,frex
stm,25,17,12,policy,frex
stm,25,17,13,consul,frex
stm,25,17,14,terrestrial_magnetism,frex
stm,25,17,15,events_china,frex
stm,25,17,16,sir,frex
stm,25,17,17,retrospect_events_china,frex
stm,25,17,18,needle,frex
stm,25,17,19,chinese_government,frex
stm,25,17,20,viceroy,frex
stm,25,18,1,cash,prob
stm,25,18,2,silver,prob
stm,25,18,3,currency,prob
stm,25,18,4,coins,prob
stm,25,18,5,gold,prob
stm,25,18,6,copper,prob
stm,25,18,7,value,prob
stm,25,18,8,reverse,prob
stm,25,18,9,tael,prob
stm,25,18,10,annam,prob
stm,25,18,11,king,prob
stm,25,18,12,obverse,prob
stm,25,18,13,money,prob
stm,25,18,14,taels,prob
stm,25,18,15,shanghai,prob
stm,25,18,16,weight,prob
stm,25,18,17,coin,prob
stm,25,18,18,government,prob
stm,25,18,19,issued,prob
stm,25,18,20,standard,prob
stm,25,18,1,currency,frex
stm,25,18,2,tael,frex
stm,25,18,3,annam,frex
stm,25,18,4,guild,frex
stm,25,18,5,guilds,frex
stm,25,18,6,silver,frex
stm,25,18,7,obv,frex
stm,25,18,8,dollar,frex
stm,25,18,9,obverse_reverse,frex
stm,25,18,10,thong,frex
stm,25,18,11,cash,frex
stm,25,18,12,dollars,frex
stm,25,18,13,edge_plain,frex
stm,25,18,14,republic,frex
stm,25,18,15,gold,frex
stm,25,18,16,currency_china,frex
stm,25,18,17,corean,frex
stm,25,18,18,exchange,frex
stm,25,18,19,republic_china,frex
stm,25,18,20,copper_cash,frex
stm,25,19,1,coal,prob
stm,25,19,2,feet,prob
stm,25,19,3,river,prob
stm,25,19,4,sea,prob
stm,25,19,5,rocks,prob
stm,25,19,6,mountains,prob
stm,25,19,7,miles,prob
stm,25,19,8,hills,prob
stm,25,19,9,plain,prob
stm,25,19,10,shan,prob
stm,25,19,11,limestone,prob
stm,25,19,12,surface,prob
stm,25,19,13,province,prob
stm,25,19,14,iron,prob
stm,25,19,15,rock,prob
stm,25,19,16,lake,prob
stm,25,19,17,level,prob
stm,25,19,18,island,prob
stm,25,19,19,mountain,prob
stm,25,19,20,low,prob
stm,25,19,1,coal,frex
stm,25,19,2,limestone,frex
stm,25,19,3,rocks,frex
stm,25,19,4,sandstone,frex
stm,25,19,5,geology,frex
stm,25,19,6,ranges,frex
stm,25,19,7,carboniferous,frex
stm,25,19,8,strata,frex
stm,25,19,9,formation,frex
stm,25,19,10,beds,frex
stm,25,19,11,mineral,frex
stm,25,19,12,geological,frex
stm,25,19,13,formations,frex
stm,25,19,14,delta,frex
stm,25,19,15,deposits,frex
stm,25,19,16,shale,frex
stm,25,19,17,yangtze,frex
stm,25,19,18,valleys,frex
stm,25,19,19,rock,frex
stm,25,19,20,dykes,frex
stm,25,20,1,lour,prob
stm,25,20,2,linn,prob
stm,25,20,3,sin,prob
stm,25,20,4,cochin,prob
stm,25,20,5,canton,prob
stm,25,20,6,tab,prob
stm,25,20,7,plant,prob
stm,25,20,8,china_cochin,prob
stm,25,20,9,plants,prob
stm,25,20,10,folio,prob
stm,25,20,11,chinensis,prob
stm,25,20,12,foliis,prob
stm,25,20,13,cult,prob
stm,25,20,14,india,prob
stm,25,20,15,chin,prob
stm,25,20,16,chusan,prob
stm,25,20,17,cultivated,prob
stm,25,20,18,peking,prob
stm,25,20,19,sinensis,prob
stm,25,20,20,tree,prob
stm,25,20,1,lour,frex
stm,25,20,2,china_cochin,frex
stm,25,20,3,linn,frex
stm,25,20,4,danes,frex
stm,25,20,5,tab,frex
stm,25,20,6,foliis,frex
stm,25,20,7,folio,frex
stm,25,20,8,martini,frex
stm,25,20,9,osbeck,frex
stm,25,20,10,chusan,frex
stm,25,20,11,flor,frex
stm,25,20,12,flore,frex
stm,25,20,13,cochin,frex
stm,25,20,14,sinarum,frex
stm,25,20,15,frutex,frex
stm,25,20,16,albo,frex
stm,25,20,17,folia,frex
stm,25,20,18,kth,frex
stm,25,20,19,linnaeus,frex
stm,25,20,20,dubia,frex
stm,25,21,1,inches,prob
stm,25,21,2,instruments,prob
stm,25,21,3,leaves,prob
stm,25,21,4,length,prob
stm,25,21,5,instrument,prob
stm,25,21,6,musical,prob
stm,25,21,7,bamboo,prob
stm,25,21,8,species,prob
stm,25,21,9,flowers,prob
stm,25,21,10,diameter,prob
stm,25,21,11,inch,prob
stm,25,21,12,holes,prob
stm,25,21,13,slender,prob
stm,25,21,14,musical_instruments,prob
stm,25,21,15,lower,prob
stm,25,21,16,base,prob
stm,25,21,17,body,prob
stm,25,21,18,drum,prob
stm,25,21,19,peking,prob
stm,25,21,20,upper,prob
stm,25,21,1,musical_instruments,frex
stm,25,21,2,chinese_musical,frex
stm,25,21,3,chinese_musical_instruments,frex
stm,25,21,4,musical,frex
stm,25,21,5,instrument,frex
stm,25,21,6,leaflets,frex
stm,25,21,7,instruments,frex
stm,25,21,8,holes,frex
stm,25,21,9,slender,frex
stm,25,21,10,ovate,frex
stm,25,21,11,inches,frex
stm,25,21,12,glabrous,frex
stm,25,21,13,calyx,frex
stm,25,21,14,pipe,frex
stm,25,21,15,diameter,frex
stm,25,21,16,apex,frex
stm,25,21,17,inches_long,frex
stm,25,21,18,ventral,frex
stm,25,21,19,hairs,frex
stm,25,21,20,strings,frex
stm,25,22,1,tungus,prob
stm,25,22,2,northern,prob
stm,25,22,3,goldi,prob
stm,25,22,4,groups,prob
stm,25,22,5,manchus,prob
stm,25,22,6,russian,prob
stm,25,22,7,river,prob
stm,25,22,8,group,prob
stm,25,22,9,language,prob
stm,25,22,10,manchuria,prob
stm,25,22,11,tibetan,prob
stm,25,22,12,america,prob
stm,25,22,13,population,prob
stm,25,22,14,languages,prob
stm,25,22,15,asia,prob
stm,25,22,16,culture,prob
