K,topic_id,L1,mean_topic_proportion,article_count,article_coverage,topic_label
25,1,Unknown,0.07837341723988962,2,0.07692307692307693,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Anthropology and Social Customs,0.04264814982161967,5,0.06578947368421052,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Geography and Travel,0.026066587187508736,2,0.03076923076923077,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Natural Sciences,0.013908542940599206,10,0.08928571428571429,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Literature and Language,0.001034318655951889,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Arts and Archaeology,0.0010004637180113733,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,"Economy, Trade, and Technology",0.0007423929211653493,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,History and Chronology,0.000635468319763414,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Religion and Philosophy,0.0003068453936935951,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,"Politics, Government, and Law",0.00019438611492623225,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Military,0.00013465711435430515,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,1,Education,4.059605388082602e-05,0,0.0,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
25,2,Natural Sciences,0.05306849087127238,11,0.09821428571428571,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Unknown,0.01633548220416226,3,0.11538461538461539,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Geography and Travel,0.009266007422337515,3,0.046153846153846156,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Anthropology and Social Customs,0.0019437613997058613,1,0.013157894736842105,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,History and Chronology,0.0014207526207507648,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Religion and Philosophy,0.001032004202666444,1,0.013513513513513514,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,"Politics, Government, and Law",0.0007454268371465303,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Arts and Archaeology,0.0006725908875799089,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Literature and Language,0.0005928889674504736,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Military,0.00015455131398777632,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,"Economy, Trade, and Technology",0.00013330951716945285,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,2,Education,0.00012520773131702976,0,0.0,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
25,3,"Economy, Trade, and Technology",0.4007677474575651,6,0.5454545454545454,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Military,0.266705792083372,1,0.5,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,"Politics, Government, and Law",0.08040413846253244,3,0.17647058823529413,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Natural Sciences,0.03528206763083713,12,0.10714285714285714,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Geography and Travel,0.017466939015718705,8,0.12307692307692308,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,History and Chronology,0.00709541685146236,3,0.05454545454545454,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Anthropology and Social Customs,0.006237969754766111,2,0.02631578947368421,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Arts and Archaeology,0.005885929055931966,3,0.05084745762711865,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Religion and Philosophy,0.0019489051450621514,1,0.013513513513513514,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Literature and Language,0.0009733323321167801,0,0.0,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Unknown,0.0008079789154741199,0,0.0,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,3,Education,0.00013673967181783789,0,0.0,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
25,4,Literature and Language,0.2263026011208033,21,0.5384615384615384,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Anthropology and Social Customs,0.17804575263196928,30,0.39473684210526316,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Geography and Travel,0.08204450151566245,26,0.4,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Religion and Philosophy,0.07947556356579272,26,0.35135135135135137,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Unknown,0.07728043295095592,8,0.3076923076923077,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,History and Chronology,0.04989233625249649,13,0.23636363636363636,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Arts and Archaeology,0.03624344992553129,10,0.1694915254237288,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,"Politics, Government, and Law",0.029366641374302806,3,0.17647058823529413,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Natural Sciences,0.023745557596154116,13,0.11607142857142858,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Military,0.007174396177136725,0,0.0,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,"Economy, Trade, and Technology",0.0004154228789572663,0,0.0,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,4,Education,0.00022091047747776932,0,0.0,"FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
25,5,Arts and Archaeology,0.19531168921168343,28,0.4745762711864407,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Geography and Travel,0.05684455341708368,17,0.26153846153846155,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Religion and Philosophy,0.041347806505086244,10,0.13513513513513514,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Anthropology and Social Customs,0.037688929965497844,8,0.10526315789473684,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Literature and Language,0.018016581553676716,4,0.10256410256410256,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Unknown,0.017372561804110356,3,0.11538461538461539,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,"Economy, Trade, and Technology",0.006484643876604865,1,0.09090909090909091,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Natural Sciences,0.005253649174180379,4,0.03571428571428571,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Education,0.003627264433419825,0,0.0,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,History and Chronology,0.003236939334269714,1,0.01818181818181818,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,Military,0.0017928270665714097,0,0.0,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,5,"Politics, Government, and Law",2.770418548325412e-07,0,0.0,"FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
25,6,Religion and Philosophy,0.11961500467028284,22,0.2972972972972973,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,History and Chronology,0.05138967248125811,6,0.10909090909090909,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Geography and Travel,0.0301072948873336,6,0.09230769230769231,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Anthropology and Social Customs,0.023431556267510308,6,0.07894736842105263,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Arts and Archaeology,0.014335973052480138,3,0.05084745762711865,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Literature and Language,0.01363633676210914,3,0.07692307692307693,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Unknown,0.010228724878585756,1,0.038461538461538464,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
25,6,Natural Sciences,0.006209490780366511,3,0.026785714285714284,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
