importance_rank,model,K,topic_id,topic_size,topic_size_share,article_count,article_coverage,semantic_coherence,exclusivity,interpretability,topic_words,prob_words,coverage_score_norm,size_score_norm,interpretability_score_norm,importance_score,topic_label
14,stm,25,18,13.468838482333636,0.0250350157664193,30,0.0557620817843866,-57.15918746596648,9.937848997590663,0.7598133965674361,"currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong, cash, dollars","cash, silver, currency, coins, gold, copper, value, reverse, tael, annam, king, obverse",0.1538461538461538,0.1886712128711659,0.8250272734872217,0.3891815467348472,"FREX: currency, tael, annam, guild, guilds, silver, obv, dollar, obverse_reverse, thong | Prob: cash, silver, currency, coins, gold, copper, value, reverse, tael, annam | Representative: Coins of the Republic of China *; Scarcity of copper cash and the rise in prices; Currency in China *; Notes on Chinese banking system in Shanghai"
15,stm,25,3,12.277594981241142,0.0228208085153181,38,0.070631970260223,-54.95076530852377,9.90104743127408,0.7426408381524207,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien, taels, hwai","summer, taels, salt, road, cheo, spring, drought, land, autumn, tax, roads, honan",0.2051282051282051,0.1644754781923057,0.7891211566936427,0.3862416133380512,"FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
16,stm,25,22,19.57699562113113,0.0363884676972697,63,0.1171003717472119,-58.16278188653802,9.742752396110802,0.5895512676256962,"tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin, tibetan, ethnical","tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria, tibetan, america",0.3653846153846153,0.3127359816372413,0.46902604527419,0.3823822140986823,"FREX: tungus, goldi, reindeer, shaman, groups, manchus, buriats, shamanism, complex, fish_skin | Prob: tungus, northern, goldi, groups, manchus, russian, river, group, language, manchuria | Representative: Northern Tungus migrations in the Far East; Who are the Northern Chinese ?; Asiatic origin of South American man, The; Sramana - Shaman"
17,stm,25,1,8.699709585182607,0.0161704639129788,19,0.0353159851301115,-50.01850769292363,9.92727018389499,0.7954262913964002,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var, jour, taro","length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants, white, red",0.0833333333333333,0.0918038827754091,0.8994903051557085,0.358209173754817,"FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
18,stm,25,2,7.350364592802329,0.0136623877189634,19,0.0353159851301115,-45.11106546814019,9.89965848311183,0.8028014090142914,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum, monthly, okhotsk","temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table, northern, daily",0.0833333333333333,0.0643968972212886,0.9149109447688972,0.3542137251078397,"FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
19,stm,25,21,14.893468664980247,0.0276830272583275,35,0.0650557620817843,-56.33655427244162,9.796229969565214,0.6458893082217614,"musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate, inches, glabrous","inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter, inch, holes",0.1858974358974358,0.2176073404413907,0.5868233016104932,0.3301093593164399,"FREX: musical_instruments, chinese_musical, chinese_musical_instruments, musical, instrument, leaflets, instruments, holes, slender, ovate | Prob: inches, instruments, leaves, length, instrument, musical, bamboo, species, flowers, diameter | Representative: Music of China, The *; Then and now; The Family names; Oribatoidea Sinensis, Part III"
20,stm,25,24,6.2177279063735735,0.0115571150676088,13,0.0241635687732342,-63.92585176527348,9.959280901340852,0.7356552355388386,"pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother, board_revenue, nos","pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang, tung, issued",0.0448717948717948,0.0413915446403592,0.7745149543296729,0.2869260979472757,"FREX: pao, mint, pau, transcript, reverse, hsien_feng, tang_shih, coin, obverse, grandmother | Prob: pao, reverse, mint, tai, manchu, coin, equal, coins, obverse, tang | Representative: Coins of the present dynasty of China *; Coins of the Ta - ts'ing or present dynasty of China *; Family law of the Chinese, The; THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT."
21,stm,25,6,17.780103503051734,0.0330485195224009,50,0.0929368029739776,-81.69001024141652,9.784642515654676,0.4781271499946429,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop, annamite, della","king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father, bishop, gate",0.282051282051282,0.276238720669428,0.2360492642615342,0.2647797556607481,"FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
22,stm,25,23,19.758839590295647,0.0367264676399547,73,0.1356877323420074,-45.11967688169378,9.403258477515257,0.3854515174053173,"commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain, ministers, crowd","sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river, officers, japan",0.4294871794871794,0.3164294737123883,0.0422737063480713,0.262730119849213,"FREX: commissioners, portuguese, forts, ward, treaty, ships, dutch, commodore, interview, captain | Prob: sent, japanese, english, emperor, soon, peking, treaty, went, portuguese, river | Representative: Narrative of the American Embassy to Peking; Lecture on Japan; Visit to Simoda and Hakodadi in Japan; Lampacao, a mystery of the Far East"
23,stm,25,15,4.583571082748811,0.0085196488526929,10,0.0185873605947955,-64.098156041149,9.790837129181252,0.5929798825050623,"infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym, siebold, thbg","plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra, kuo, shi_king",0.0256410256410256,0.0081996532329251,0.4761949390012352,0.1700118726250619,"FREX: infra, jap, shi_king, supra, hai_king, shan_hai, shuo_wen, explains, mao, synonym | Prob: plant, king, leaves, tree, shi, flowers, shu, family, fruit, infra | Representative: Chinese names of plants; Plants from Peitaiho; Java; Contributions from the Herbarium of the Shantung Christian University"
24,stm,25,20,4.179872507170192,0.0077692797531044,6,0.0111524163568773,-82.95323248982679,9.895315602068909,0.5632906127789813,"lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan, flor, flore","lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio, chinensis, foliis",0.0,0.0,0.4141176200288555,0.1380392066762852,"FREX: lour, china_cochin, linn, danes, tab, foliis, folio, martini, osbeck, chusan | Prob: lour, linn, sin, cochin, canton, tab, plant, china_cochin, plants, folio | Representative: Early European researches into the flora of China; Contribution to the nomenclature of Chinese plants; Chinese names of plants; Bamboos in China"
25,stm,25,8,6.711132717823393,0.0124742243825713,22,0.0408921933085501,-101.7351697505094,9.883131029686322,0.4359849855749235,"orn, bithe, proc, ibis, brit, zool, vols, thos, soc, vide, club, bull","manchu, species, orn, peking, birds, chihli, library, vols, bull, ibis, zool, soc",0.1025641025641025,0.0514132504428792,0.147934177329259,0.1006371767787469,"FREX: orn, bithe, proc, ibis, brit, zool, vols, thos, soc, vide | Prob: manchu, species, orn, peking, birds, chihli, library, vols, bull, ibis | Representative: Partial bibliography of Chinese birds, A; The Vertebrata of the Province of Chihli, with notes on Chinese zoological nomenclature; Recent research upon the mammalia of North China; Essay on Manchu literature"
