decade,model,K,topic_id,mean_topic_proportion,article_count,article_coverage,topic_words,topic_label
1940,stm,10,2,0.000852503500105916,0,0.0,"temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent","FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
1850,stm,10,3,0.0217117917514285,5,0.1515151515151515,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1860,stm,10,3,0.0226477400236029,9,0.173076923076923,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1870,stm,10,3,0.0506094250114491,10,0.1639344262295081,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1880,stm,10,3,0.0924553680270852,21,0.253012048192771,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1890,stm,10,3,0.1340847755492326,10,0.2631578947368421,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1900,stm,10,3,0.0974832620235047,9,0.3,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1910,stm,10,3,0.0150462539357599,10,0.1075268817204301,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1920,stm,10,3,0.0230396697056505,5,0.040650406504065,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
1930,stm,10,3,0.009105950318589,1,0.0416666666666666,"taels, tax, chehkiang, tael, land_tax, tls, drought, salt","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
