decade,model,K,topic_id,mean_topic_proportion,article_count,article_coverage,topic_words,topic_label
1910,stm,15,5,0.1218151065604461,44,0.4731182795698925,"sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing","FREX: sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing, greek, comparative | Prob: characters, language, modern, word, words, meaning, writing, original, written, indian | Representative: Can Chinese writing be simplified ?; The Comparative study of Chinese dialects; Stray notes on Corean history and literature; Western transcription of Chinese, The"
1920,stm,15,5,0.1054252065157069,50,0.4065040650406504,"sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing","FREX: sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing, greek, comparative | Prob: characters, language, modern, word, words, meaning, writing, original, written, indian | Representative: Can Chinese writing be simplified ?; The Comparative study of Chinese dialects; Stray notes on Corean history and literature; Western transcription of Chinese, The"
1930,stm,15,5,0.282295386654441,16,0.6666666666666666,"sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing","FREX: sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing, greek, comparative | Prob: characters, language, modern, word, words, meaning, writing, original, written, indian | Representative: Can Chinese writing be simplified ?; The Comparative study of Chinese dialects; Stray notes on Corean history and literature; Western transcription of Chinese, The"
1940,stm,15,5,0.0832913620976166,1,1.0,"sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing","FREX: sanscrit, phonetic, myth, lunar, aryan, tones, cycle, writing, greek, comparative | Prob: characters, language, modern, word, words, meaning, writing, original, written, indian | Representative: Can Chinese writing be simplified ?; The Comparative study of Chinese dialects; Stray notes on Corean history and literature; Western transcription of Chinese, The"
1850,stm,15,6,0.0097282539742285,1,0.0303030303030303,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1860,stm,15,6,0.0348603379867522,9,0.173076923076923,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1870,stm,15,6,0.0915381258075073,19,0.3114754098360656,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1880,stm,15,6,0.0716572586856872,19,0.2289156626506024,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1890,stm,15,6,0.0460013913827239,13,0.3421052631578947,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1900,stm,15,6,0.0512828558217336,5,0.1666666666666666,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1910,stm,15,6,0.0275413157219131,9,0.0967741935483871,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
1920,stm,15,6,0.0177802014544425,10,0.08130081300813,"yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong","FREX: yuan_shi, tong_king, khan, rashid, tom, noi, chap, tong, western_asia, central_western | Prob: king, shi, city, son, yuan, emperor, khan, mongol, river, tong | Representative: Notices of the mediaeval geography and history of Central and Western Asia *; The Intercourse of China with Central and Western Asia in the Second Century B.C.; Corea; Narrative of recent events in Tong - king"
