decade,model,K,topic_id,mean_topic_proportion,article_count,article_coverage,topic_words,topic_label
1850,stm,25,1,0.0034671294714851,1,0.0303030303030303,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1860,stm,25,1,0.0111155521650172,2,0.0384615384615384,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1870,stm,25,1,0.0045530300924981,3,0.0491803278688524,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1880,stm,25,1,0.0371897769800149,3,0.036144578313253,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1890,stm,25,1,0.0013091951541452,0,0.0,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1900,stm,25,1,0.0191928566429933,1,0.0333333333333333,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1910,stm,25,1,0.0145242503013594,3,0.032258064516129,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1920,stm,25,1,0.0205434876225871,6,0.048780487804878,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1930,stm,25,1,0.0058183038096231,0,0.0,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1940,stm,25,1,2.061287614218191e-05,0,0.0,"length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy","FREX: length_breadth, skvortzow, breadth, north_manchuria, fruits, apricot, harbin, poppy, plum, var | Prob: length, manchuria, breadth, rice, var, fruits, length_breadth, variety, district, plants | Representative: Corea; Formosa; Java; Sorgo, or Northern Chinese sugar cane"
1850,stm,25,2,0.0441297327352536,4,0.1212121212121212,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1860,stm,25,2,0.0168950434983179,5,0.0961538461538461,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1870,stm,25,2,0.0546825254282507,5,0.081967213114754,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1880,stm,25,2,0.0048931288158174,2,0.0240963855421686,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1890,stm,25,2,0.0004722950441978657,0,0.0,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1900,stm,25,2,0.0008136930593050027,0,0.0,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1910,stm,25,2,0.0067243133631334,1,0.010752688172043,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1920,stm,25,2,0.0022578693368484,1,0.008130081300813,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1930,stm,25,2,0.0136781664423599,1,0.0416666666666666,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1940,stm,25,2,6.433851121230509e-05,0,0.0,"temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff","FREX: temperature, victoria, vapour, amoor, nerchinsk, eastern_asia, hourly, diff, latitude, minimum | Prob: temperature, mean, eastern, asia, annual, peking, sea, observations, eastern_asia, table | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Meteorological tables, from observations made in Japan; Notes on temperatures in high altitudes on the Tibetan border"
1850,stm,25,3,0.0048416271813315,2,0.0606060606060606,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1860,stm,25,3,0.0086918087040067,2,0.0384615384615384,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1870,stm,25,3,0.0406050416636605,6,0.0983606557377049,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1880,stm,25,3,0.046635487589603,11,0.1325301204819277,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1890,stm,25,3,0.0977741136578627,6,0.1578947368421052,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1900,stm,25,3,0.0162287324350556,5,0.1666666666666666,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1910,stm,25,3,0.0047696430708558,3,0.032258064516129,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1920,stm,25,3,0.0048559473206547,2,0.016260162601626,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1930,stm,25,3,0.0031141563382044,1,0.0416666666666666,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1940,stm,25,3,0.00031785003101256594,0,0.0,"chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted","FREX: chehkiang, tax, land_tax, drought, cheo, salt, likin, remitted, roads, fuhkien | Prob: summer, taels, salt, road, cheo, spring, drought, land, autumn, tax | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; The Salt revenue of China; Salt administration of Ssuch'uan, The"
1850,stm,25,4,0.0439155710703405,5,0.1515151515151515,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1860,stm,25,4,0.0445898168605335,13,0.25,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1870,stm,25,4,0.0786795635715758,17,0.2786885245901639,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1880,stm,25,4,0.0224386922301729,11,0.1325301204819277,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1890,stm,25,4,0.071220240089299,9,0.2368421052631578,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1900,stm,25,4,0.1613187480050859,11,0.3666666666666666,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1910,stm,25,4,0.1015959337357206,33,0.3548387096774194,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1920,stm,25,4,0.1243617754885408,46,0.3739837398373983,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1930,stm,25,4,0.0322523598713462,4,0.1666666666666666,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1940,stm,25,4,0.1326273120468271,1,1.0,"wear, woman, festival, fox, gods, clothes, demon, women","FREX: wear, woman, festival, fox, gods, clothes, demon, women, hell, games | Prob: women, god, moon, house, children, white, shall, night, away, home | Representative: Marriage maker, The; Some Chinese funeral customs; Chinese children's games; Shanghai folk - lore"
1850,stm,25,5,0.0037948739095689,1,0.0303030303030303,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1860,stm,25,5,0.0308223544446745,6,0.1153846153846153,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1870,stm,25,5,0.0202390427224815,6,0.0983606557377049,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1880,stm,25,5,0.0204627447276373,4,0.0481927710843373,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1890,stm,25,5,0.0082125843596234,2,0.0526315789473684,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1900,stm,25,5,0.0266637371843264,2,0.0666666666666666,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1910,stm,25,5,0.0966477686030494,25,0.2688172043010752,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1920,stm,25,5,0.0612544822688902,25,0.2032520325203252,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1930,stm,25,5,0.0281558434895132,4,0.1666666666666666,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1940,stm,25,5,0.1777434501301251,1,1.0,"architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower","FREX: architecture, monuments, pagodas, towers, pagoda, chinese_art, cave, tower, temples, roof | Prob: temple, tai, stone, feet, art, wall, temples, buddhist, peking, pagoda | Representative: Chinese pagodas; Chinese Embroidery and Other Art Textile Work; Chinese wood carving *; Relation of Chinese and Siamese, The *"
1850,stm,25,6,0.0003646710058989341,0,0.0,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1860,stm,25,6,0.0222998110732747,6,0.1153846153846153,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1870,stm,25,6,0.0801571320176748,12,0.1967213114754098,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1880,stm,25,6,0.0363937632214257,7,0.0843373493975903,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1890,stm,25,6,0.0390745265318972,4,0.1052631578947368,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1900,stm,25,6,0.0143368215007483,2,0.0666666666666666,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
1910,stm,25,6,0.0167827360290266,7,0.075268817204301,"tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou","FREX: tong_king, garnier, prophet, nous, mohammed, noi, hua_ching, thou, son_king, bishop | Prob: king, son, tong, mohammed, les, prophet, tong_king, religion, garnier, father | Representative: Narrative of recent events in Tong - king; Legends of the ancient Mazdayacnian prophets, and the story of Zoroaster; Corea; Chinese life of Mohammed, A"
