model,K,topic_id,rank,word,word_type
stm,20,4,19,musical_instruments,prob
stm,20,4,20,strings,prob
stm,20,4,1,wares,frex
stm,20,4,2,musical,frex
stm,20,4,3,musical_instruments,frex
stm,20,4,4,chinese_musical_instruments,frex
stm,20,4,5,chinese_musical,frex
stm,20,4,6,instrument,frex
stm,20,4,7,instruments,frex
stm,20,4,8,holes,frex
stm,20,4,9,games,frex
stm,20,4,10,bell,frex
stm,20,4,11,pipe,frex
stm,20,4,12,strings,frex
stm,20,4,13,drum,frex
stm,20,4,14,inches,frex
stm,20,4,15,inches_long,frex
stm,20,4,16,pipes,frex
stm,20,4,17,bells,frex
stm,20,4,18,diameter,frex
stm,20,4,19,design,frex
stm,20,4,20,inches_diameter,frex
stm,20,5,1,leaves,prob
stm,20,5,2,species,prob
stm,20,5,3,flowers,prob
stm,20,5,4,tibetan,prob
stm,20,5,5,tai,prob
stm,20,5,6,slender,prob
stm,20,5,7,base,prob
stm,20,5,8,tibet,prob
stm,20,5,9,lower,prob
stm,20,5,10,white,prob
stm,20,5,11,length,prob
stm,20,5,12,upper,prob
stm,20,5,13,hairs,prob
stm,20,5,14,broad,prob
stm,20,5,15,calyx,prob
stm,20,5,16,usually,prob
stm,20,5,17,slightly,prob
stm,20,5,18,leaflets,prob
stm,20,5,19,somewhat,prob
stm,20,5,20,plants,prob
stm,20,5,1,leaflets,frex
stm,20,5,2,ventral,frex
stm,20,5,3,ovate,frex
stm,20,5,4,slender,frex
stm,20,5,5,glabrous,frex
stm,20,5,6,tibetan,frex
stm,20,5,7,hairs,frex
stm,20,5,8,apex,frex
stm,20,5,9,pagodas,frex
stm,20,5,10,bristle,frex
stm,20,5,11,lanceolate,frex
stm,20,5,12,stipules,frex
stm,20,5,13,calyx,frex
stm,20,5,14,posterior,frex
stm,20,5,15,anterior,frex
stm,20,5,16,buriats,frex
stm,20,5,17,bracts,frex
stm,20,5,18,erect,frex
stm,20,5,19,petals,frex
stm,20,5,20,tibetans,frex
stm,20,6,1,king,prob
stm,20,6,2,son,prob
stm,20,6,3,mohammed,prob
stm,20,6,4,tong,prob
stm,20,6,5,les,prob
stm,20,6,6,prophet,prob
stm,20,6,7,religion,prob
stm,20,6,8,tong_king,prob
stm,20,6,9,garnier,prob
stm,20,6,10,bishop,prob
stm,20,6,11,father,prob
stm,20,6,12,gate,prob
stm,20,6,13,moslem,prob
stm,20,6,14,des,prob
stm,20,6,15,que,prob
stm,20,6,16,arabic,prob
stm,20,6,17,thou,prob
stm,20,6,18,art,prob
stm,20,6,19,faith,prob
stm,20,6,20,ching,prob
stm,20,6,1,garnier,frex
stm,20,6,2,tong_king,frex
stm,20,6,3,prophet,frex
stm,20,6,4,moslems,frex
stm,20,6,5,noi,frex
stm,20,6,6,moslem,frex
stm,20,6,7,mohammed,frex
stm,20,6,8,nous,frex
stm,20,6,9,hua_ching,frex
stm,20,6,10,bishop,frex
stm,20,6,11,son_king,frex
stm,20,6,12,thou,frex
stm,20,6,13,islam,frex
stm,20,6,14,koran,frex
stm,20,6,15,della,frex
stm,20,6,16,annamite,frex
stm,20,6,17,mosque,frex
stm,20,6,18,een,frex
stm,20,6,19,que,frex
stm,20,6,20,arabic,frex
stm,20,7,1,king,prob
stm,20,7,2,modern,prob
stm,20,7,3,chow,prob
stm,20,7,4,sun,prob
stm,20,7,5,indian,prob
stm,20,7,6,origin,prob
stm,20,7,7,india,prob
stm,20,7,8,language,prob
stm,20,7,9,moon,prob
stm,20,7,10,word,prob
stm,20,7,11,race,prob
stm,20,7,12,greek,prob
stm,20,7,13,tribes,prob
stm,20,7,14,meaning,prob
stm,20,7,15,land,prob
stm,20,7,16,stars,prob
stm,20,7,17,original,prob
stm,20,7,18,calendar,prob
stm,20,7,19,sanscrit,prob
stm,20,7,20,connection,prob
stm,20,7,1,myth,frex
stm,20,7,2,lunar,frex
stm,20,7,3,sanscrit,frex
stm,20,7,4,aryan,frex
stm,20,7,5,parthia,frex
stm,20,7,6,exogamy,frex
stm,20,7,7,jupiter,frex
stm,20,7,8,calendar,frex
stm,20,7,9,cycle,frex
stm,20,7,10,stars,frex
stm,20,7,11,greek,frex
stm,20,7,12,solar,frex
stm,20,7,13,egypt,frex
stm,20,7,14,myths,frex
stm,20,7,15,peoples,frex
stm,20,7,16,zodiac,frex
stm,20,7,17,solstice,frex
stm,20,7,18,chows,frex
stm,20,7,19,equinox,frex
stm,20,7,20,astronomical,frex
stm,20,8,1,manchuria,prob
stm,20,8,2,tungus,prob
stm,20,8,3,length,prob
stm,20,8,4,breadth,prob
stm,20,8,5,northern,prob
stm,20,8,6,goldi,prob
stm,20,8,7,rice,prob
stm,20,8,8,length_breadth,prob
stm,20,8,9,fruits,prob
stm,20,8,10,russian,prob
stm,20,8,11,orn,prob
stm,20,8,12,groups,prob
stm,20,8,13,river,prob
stm,20,8,14,amur,prob
stm,20,8,15,manchus,prob
stm,20,8,16,bull,prob
stm,20,8,17,species,prob
stm,20,8,18,skvortzow,prob
stm,20,8,19,district,prob
stm,20,8,20,ibid,prob
stm,20,8,1,tungus,frex
stm,20,8,2,orn,frex
stm,20,8,3,goldi,frex
stm,20,8,4,skvortzow,frex
stm,20,8,5,length_breadth,frex
stm,20,8,6,zool,frex
stm,20,8,7,north_manchuria,frex
stm,20,8,8,manchuria,frex
stm,20,8,9,breadth,frex
stm,20,8,10,harbin,frex
stm,20,8,11,bull,frex
stm,20,8,12,proc,frex
stm,20,8,13,manchurian,frex
stm,20,8,14,ibis,frex
stm,20,8,15,reindeer,frex
stm,20,8,16,brit,frex
stm,20,8,17,amur,frex
stm,20,8,18,club,frex
stm,20,8,19,soc,frex
stm,20,8,20,apricot,frex
stm,20,9,1,river,prob
stm,20,9,2,feet,prob
stm,20,9,3,miles,prob
stm,20,9,4,city,prob
stm,20,9,5,bank,prob
stm,20,9,6,journey,prob
stm,20,9,7,stream,prob
stm,20,9,8,hills,prob
stm,20,9,9,island,prob
stm,20,9,10,village,prob
stm,20,9,11,distance,prob
stm,20,9,12,shan,prob
stm,20,9,13,road,prob
stm,20,9,14,chow,prob
stm,20,9,15,passed,prob
stm,20,9,16,district,prob
stm,20,9,17,wall,prob
stm,20,9,18,hill,prob
stm,20,9,19,town,prob
stm,20,9,20,mountain,prob
stm,20,9,1,left_bank,frex
stm,20,9,2,channel,frex
stm,20,9,3,right_bank,frex
stm,20,9,4,mile,frex
stm,20,9,5,village,frex
stm,20,9,6,bore,frex
stm,20,9,7,keang,frex
stm,20,9,8,gorge,frex
stm,20,9,9,bank,frex
stm,20,9,10,stream,frex
stm,20,9,11,journey,frex
stm,20,9,12,miles,frex
stm,20,9,13,kow,frex
stm,20,9,14,pih,frex
stm,20,9,15,flood,frex
stm,20,9,16,hainan,frex
stm,20,9,17,junks,frex
stm,20,9,18,haining,frex
stm,20,9,19,dam,frex
stm,20,9,20,ascent,frex
stm,20,10,1,shi,prob
stm,20,10,2,city,prob
stm,20,10,3,yuan,prob
stm,20,10,4,mongol,prob
stm,20,10,5,khan,prob
stm,20,10,6,emperor,prob
stm,20,10,7,mongols,prob
stm,20,10,8,river,prob
stm,20,10,9,century,prob
stm,20,10,10,polo,prob
stm,20,10,11,asia,prob
stm,20,10,12,sent,prob
stm,20,10,13,mentioned,prob
stm,20,10,14,son,prob
stm,20,10,15,army,prob
stm,20,10,16,yuan_shi,prob
stm,20,10,17,chap,prob
stm,20,10,18,sze,prob
stm,20,10,19,map,prob
stm,20,10,20,ang,prob
stm,20,10,1,yuan_shi,frex
stm,20,10,2,khan,frex
stm,20,10,3,rashid,frex
stm,20,10,4,tom,frex
stm,20,10,5,chap,frex
stm,20,10,6,mongols,frex
stm,20,10,7,mongol,frex
stm,20,10,8,central_western,frex
stm,20,10,9,central_western_asia,frex
stm,20,10,10,uigurs,frex
stm,20,10,11,medieval,frex
stm,20,10,12,western_asia,frex
stm,20,10,13,turkish,frex
stm,20,10,14,polo,frex
stm,20,10,15,biography,frex
stm,20,10,16,history_central,frex
stm,20,10,17,mohammedan,frex
stm,20,10,18,samarcand,frex
stm,20,10,19,kubilai,frex
stm,20,10,20,tangut,frex
stm,20,11,1,stone,prob
stm,20,11,2,sung,prob
stm,20,11,3,ming,prob
stm,20,11,4,han,prob
stm,20,11,5,ang,prob
stm,20,11,6,emperor,prob
stm,20,11,7,ien,prob
stm,20,11,8,ing,prob
stm,20,11,9,yuan,prob
stm,20,11,10,hsi,prob
stm,20,11,11,chou,prob
stm,20,11,12,yang,prob
stm,20,11,13,peking,prob
stm,20,11,14,temple,prob
stm,20,11,15,inscription,prob
stm,20,11,16,chi,prob
stm,20,11,17,tsung,prob
stm,20,11,18,porcelain,prob
stm,20,11,19,wen,prob
stm,20,11,20,century,prob
stm,20,11,1,tombs,frex
stm,20,11,2,tomb,frex
stm,20,11,3,monuments,frex
stm,20,11,4,monument,frex
stm,20,11,5,tablet,frex
stm,20,11,6,architecture,frex
stm,20,11,7,sung_dynasty,frex
stm,20,11,8,inscription,frex
stm,20,11,9,inscriptions,frex
stm,20,11,10,bottles,frex
stm,20,11,11,porcelain,frex
stm,20,11,12,porcelains,frex
stm,20,11,13,chinese_porcelain,frex
stm,20,11,14,towers,frex
stm,20,11,15,yao,frex
stm,20,11,16,tsung,frex
stm,20,11,17,ang_dynasty,frex
stm,20,11,18,pagoda,frex
stm,20,11,19,lung_uan,frex
stm,20,11,20,pillars,frex
stm,20,12,1,confucius,prob
stm,20,12,2,nature,prob
stm,20,12,3,heaven,prob
stm,20,12,4,king,prob
stm,20,12,5,tzu,prob
stm,20,12,6,things,prob
stm,20,12,7,mind,prob
stm,20,12,8,music,prob
stm,20,12,9,world,prob
stm,20,12,10,human,prob
stm,20,12,11,tao,prob
stm,20,12,12,virtue,prob
stm,20,12,13,spirit,prob
stm,20,12,14,principle,prob
stm,20,12,15,black,prob
stm,20,12,16,white,prob
stm,20,12,17,mencius,prob
stm,20,12,18,duke,prob
stm,20,12,19,heart,prob
stm,20,12,20,principles,prob
stm,20,12,1,destiny,frex
stm,20,12,2,moral,frex
stm,20,12,3,doctrine,frex
stm,20,12,4,duke,frex
stm,20,12,5,virtue,frex
stm,20,12,6,lao_tzu,frex
stm,20,12,7,confucius,frex
stm,20,12,8,sages,frex
stm,20,12,9,mencius,frex
stm,20,12,10,universe,frex
stm,20,12,11,principles,frex
stm,20,12,12,plato,frex
stm,20,12,13,philosophy,frex
stm,20,12,14,principle,frex
stm,20,12,15,sage,frex
stm,20,12,16,taoism,frex
stm,20,12,17,pawn,frex
stm,20,12,18,mind,frex
stm,20,12,19,philosophers,frex
stm,20,12,20,harmony,frex
stm,20,13,1,emperor,prob
stm,20,13,2,heaven,prob
stm,20,13,3,god,prob
stm,20,13,4,temple,prob
stm,20,13,5,hall,prob
stm,20,13,6,city,prob
stm,20,13,7,dragon,prob
stm,20,13,8,worship,prob
stm,20,13,9,palace,prob
stm,20,13,10,shall,prob
stm,20,13,11,spirits,prob
stm,20,13,12,moon,prob
stm,20,13,13,earth,prob
stm,20,13,14,son,prob
stm,20,13,15,pao,prob
stm,20,13,16,tai,prob
stm,20,13,17,imperial,prob
stm,20,13,18,spirit,prob
stm,20,13,19,court,prob
stm,20,13,20,sacrifice,prob
stm,20,13,1,altar,frex
stm,20,13,2,hall,frex
stm,20,13,3,eunuchs,frex
stm,20,13,4,incense,frex
stm,20,13,5,eunuch,frex
stm,20,13,6,sacrifice,frex
stm,20,13,7,gods,frex
stm,20,13,8,god,frex
stm,20,13,9,worshipped,frex
stm,20,13,10,magistrate,frex
stm,20,13,11,offerings,frex
stm,20,13,12,prayer,frex
stm,20,13,13,worship,frex
stm,20,13,14,terrace,frex
stm,20,13,15,hell,frex
stm,20,13,16,priest,frex
stm,20,13,17,dream,frex
stm,20,13,18,poetry,frex
stm,20,13,19,dragon,frex
stm,20,13,20,idol,frex
stm,20,14,1,family,prob
stm,20,14,2,law,prob
stm,20,14,3,children,prob
stm,20,14,4,wife,prob
stm,20,14,5,marriage,prob
stm,20,14,6,women,prob
stm,20,14,7,husband,prob
stm,20,14,8,son,prob
stm,20,14,9,father,prob
stm,20,14,10,death,prob
stm,20,14,11,parents,prob
stm,20,14,12,dead,prob
stm,20,14,13,fish,prob
stm,20,14,14,child,prob
stm,20,14,15,woman,prob
stm,20,14,16,house,prob
stm,20,14,17,young,prob
stm,20,14,18,away,prob
stm,20,14,19,mother,prob
stm,20,14,20,money,prob
stm,20,14,1,marriage,frex
stm,20,14,2,husband,frex
stm,20,14,3,parents,frex
stm,20,14,4,children,frex
stm,20,14,5,wife,frex
stm,20,14,6,girls,frex
stm,20,14,7,wear,frex
stm,20,14,8,marry,frex
stm,20,14,9,child,frex
stm,20,14,10,woman,frex
stm,20,14,11,fox,frex
stm,20,14,12,coffin,frex
stm,20,14,13,family_law,frex
stm,20,14,14,girl,frex
stm,20,14,15,filial,frex
stm,20,14,16,infanticide,frex
stm,20,14,17,law_chinese,frex
stm,20,14,18,filial_piety,frex
stm,20,14,19,widow,frex
stm,20,14,20,witchcraft,frex
stm,20,15,1,plant,prob
stm,20,15,2,leaves,prob
stm,20,15,3,tree,prob
stm,20,15,4,king,prob
stm,20,15,5,shi,prob
stm,20,15,6,flowers,prob
stm,20,15,7,shu,prob
stm,20,15,8,fruit,prob
stm,20,15,9,plants,prob
stm,20,15,10,family,prob
stm,20,15,11,white,prob
stm,20,15,12,mentioned,prob
stm,20,15,13,infra,prob
stm,20,15,14,kuo,prob
stm,20,15,15,shi_king,prob
stm,20,15,16,jap,prob
stm,20,15,17,cultivated,prob
stm,20,15,18,legge,prob
stm,20,15,19,seeds,prob
stm,20,15,20,species,prob
stm,20,15,1,jap,frex
stm,20,15,2,infra,frex
stm,20,15,3,shi_king,frex
stm,20,15,4,hai_king,frex
stm,20,15,5,shuo_wen,frex
stm,20,15,6,shan_hai,frex
stm,20,15,7,eaten,frex
stm,20,15,8,supra,frex
stm,20,15,9,synonym,frex
stm,20,15,10,siebold,frex
stm,20,15,11,vegetable,frex
stm,20,15,12,kuo,frex
stm,20,15,13,explains,frex
stm,20,15,14,figured,frex
stm,20,15,15,mao,frex
stm,20,15,16,shuo,frex
stm,20,15,17,thbg,frex
stm,20,15,18,taro,frex
stm,20,15,19,melon,frex
stm,20,15,20,ichang,frex
stm,20,16,1,manchu,prob
stm,20,16,2,art,prob
stm,20,16,3,characters,prob
stm,20,16,4,book,prob
stm,20,16,5,language,prob
stm,20,16,6,words,prob
stm,20,16,7,books,prob
stm,20,16,8,study,prob
stm,20,16,9,works,prob
stm,20,16,10,word,prob
stm,20,16,11,written,prob
stm,20,16,12,law,prob
stm,20,16,13,knowledge,prob
stm,20,16,14,writing,prob
stm,20,16,15,library,prob
stm,20,16,16,literature,prob
stm,20,16,17,century,prob
stm,20,16,18,original,prob
stm,20,16,19,translation,prob
stm,20,16,20,published,prob
stm,20,16,1,library,frex
stm,20,16,2,vols,frex
stm,20,16,3,bithe,frex
stm,20,16,4,chinese_law,frex
stm,20,16,5,student,frex
stm,20,16,6,libraries,frex
stm,20,16,7,languages,frex
stm,20,16,8,manchu,frex
stm,20,16,9,vide,frex
stm,20,16,10,writing,frex
stm,20,16,11,literature,frex
stm,20,16,12,tones,frex
stm,20,16,13,students,frex
stm,20,16,14,dialect,frex
stm,20,16,15,study_chinese,frex
stm,20,16,16,manchu_chinese,frex
stm,20,16,17,elementary,frex
stm,20,16,18,study,frex
stm,20,16,19,literary,frex
stm,20,16,20,ssu_chien,frex
stm,20,17,1,government,prob
stm,20,17,2,foreign,prob
stm,20,17,3,emperor,prob
stm,20,17,4,sent,prob
stm,20,17,5,peking,prob
stm,20,17,6,shanghai,prob
stm,20,17,7,japanese,prob
stm,20,17,8,japan,prob
stm,20,17,9,canton,prob
stm,20,17,10,soon,prob
stm,20,17,11,officers,prob
stm,20,17,12,english,prob
stm,20,17,13,trade,prob
stm,20,17,14,city,prob
stm,20,17,15,treaty,prob
stm,20,17,16,foreigners,prob
stm,20,17,17,river,prob
stm,20,17,18,imperial,prob
stm,20,17,19,capital,prob
stm,20,17,20,board,prob
stm,20,17,1,treaty,frex
stm,20,17,2,commissioners,frex
stm,20,17,3,ships,frex
stm,20,17,4,settlement,frex
stm,20,17,5,forts,frex
stm,20,17,6,ward,frex
stm,20,17,7,foreigners,frex
stm,20,17,8,treaties,frex
stm,20,17,9,retrospect,frex
stm,20,17,10,party,frex
stm,20,17,11,ministers,frex
stm,20,17,12,policy,frex
stm,20,17,13,british,frex
stm,20,17,14,president,frex
stm,20,17,15,officers,frex
stm,20,17,16,guns,frex
stm,20,17,17,portuguese,frex
stm,20,17,18,chinese_government,frex
stm,20,17,19,commodore,frex
stm,20,17,20,interview,frex
stm,20,18,1,cash,prob
stm,20,18,2,silver,prob
stm,20,18,3,coins,prob
stm,20,18,4,reverse,prob
stm,20,18,5,currency,prob
stm,20,18,6,copper,prob
stm,20,18,7,obverse,prob
stm,20,18,8,value,prob
stm,20,18,9,gold,prob
stm,20,18,10,coin,prob
stm,20,18,11,mint,prob
stm,20,18,12,tael,prob
stm,20,18,13,money,prob
stm,20,18,14,annam,prob
stm,20,18,15,issued,prob
stm,20,18,16,king,prob
stm,20,18,17,taels,prob
stm,20,18,18,weight,prob
stm,20,18,19,shanghai,prob
stm,20,18,20,government,prob
stm,20,18,1,currency,frex
stm,20,18,2,obverse,frex
stm,20,18,3,coins,frex
stm,20,18,4,coin,frex
stm,20,18,5,coinage,frex
stm,20,18,6,tael,frex
stm,20,18,7,reverse,frex
stm,20,18,8,guild,frex
stm,20,18,9,mint,frex
stm,20,18,10,obverse_reverse,frex
stm,20,18,11,annam,frex
stm,20,18,12,silver,frex
stm,20,18,13,guilds,frex
stm,20,18,14,cash,frex
stm,20,18,15,dollar,frex
stm,20,18,16,obv,frex
stm,20,18,17,issued,frex
stm,20,18,18,circulation,frex
stm,20,18,19,dollars,frex
stm,20,18,20,copper,frex
stm,20,19,1,coal,prob
stm,20,19,2,sea,prob
stm,20,19,3,feet,prob
stm,20,19,4,river,prob
stm,20,19,5,miles,prob
stm,20,19,6,rocks,prob
stm,20,19,7,iron,prob
stm,20,19,8,island,prob
stm,20,19,9,mountains,prob
stm,20,19,10,surface,prob
stm,20,19,11,shan,prob
stm,20,19,12,province,prob
stm,20,19,13,limestone,prob
stm,20,19,14,hills,prob
stm,20,19,15,coast,prob
stm,20,19,16,district,prob
stm,20,19,17,rock,prob
stm,20,19,18,plain,prob
stm,20,19,19,land,prob
stm,20,19,20,age,prob
stm,20,19,1,coal,frex
stm,20,19,2,limestone,frex
stm,20,19,3,mineral,frex
stm,20,19,4,rocks,frex
stm,20,19,5,geological,frex
stm,20,19,6,formation,frex
stm,20,19,7,geology,frex
stm,20,19,8,sandstone,frex
stm,20,19,9,strata,frex
stm,20,19,10,desert,frex
stm,20,19,11,carboniferous,frex
stm,20,19,12,chemical,frex
stm,20,19,13,clay,frex
stm,20,19,14,deposits,frex
stm,20,19,15,sugar,frex
stm,20,19,16,beds,frex
stm,20,19,17,mines,frex
stm,20,19,18,ranges,frex
stm,20,19,19,formations,frex
stm,20,19,20,lime,frex
