K,topic_id,rank,theta,master_id,title,author,year,decade,L1,topic_label
10,0,11,0.9882856698413536,MASTER_00347,"Collection of Chinese reptiles in the Shanghai Museum, The","Stanley, A.",1914,1910,Natural Sciences,"FREX: styan, skvortzow, orn, zool, length_breadth, ibis, swinhoe, north_manchuria, breadth, dorsal | Prob: species, length, birds, white, genus, leaves, manchuria, flowers, breadth, fish | Representative: Collection of birds in the Shanghai Museum, The; Oribatoidea Sinensis, Part III; The Family names; Notes on some new species of birds found on the island of Formosa"
10,0,12,0.9841750620631456,MASTER_00410,Formosa,,1919,1910,Geography and Travel,"FREX: styan, skvortzow, orn, zool, length_breadth, ibis, swinhoe, north_manchuria, breadth, dorsal | Prob: species, length, birds, white, genus, leaves, manchuria, flowers, breadth, fish | Representative: Collection of birds in the Shanghai Museum, The; Oribatoidea Sinensis, Part III; The Family names; Notes on some new species of birds found on the island of Formosa"
10,1,1,0.9998637639829602,MASTER_00167,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,2,0.9998628841292178,MASTER_00167,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,3,0.9993915836538964,MASTER_00237,Chinese names of plants,"Henry, A.",1887,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,4,0.9567366722595912,MASTER_00167,Early European researches into the flora of China,"Bretschneider, E.",1880,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,5,0.9482327026805204,MASTER_00237,Chinese names of plants,"Henry, A.",1887,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,6,0.9386647600354292,MASTER_00317,Contribution to the nomenclature of Chinese plants,"Faber, E.",1907,1900,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,7,0.5499486260001127,MASTER_00309,Java,"Mencarini, J.",1905,1900,Geography and Travel,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,8,0.475269854313847,MASTER_00447,Plants from Peitaiho,"Cowdry, N. H.",1922,1920,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,9,0.4527584801386871,MASTER_00237,Chinese names of plants,"Henry, A.",1887,1880,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,10,0.2437196954871934,,,,1920,1920,Unknown,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,11,0.2374621653787949,MASTER_00051,"Sorgo, or Northern Chinese sugar cane","Collins, V. D.",1865,1860,Natural Sciences,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,1,12,0.233414292248736,,,,1920,1920,Unknown,"FREX: lour, chinese_plants, flore, cultivated_china, thbg, kth, fructu, polygonum, chinense, frutex | Prob: lour, sin, linn, plant, cochin, canton, plants, tree, leaves, tab | Representative: Early European researches into the flora of China; Chinese names of plants; Contribution to the nomenclature of Chinese plants; Java"
10,2,1,0.9998230260306528,MASTER_00159,The Climate of Eastern Asia,"Fritsche, H.",1877,1870,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,2,0.9997818748168912,MASTER_00159,The Climate of Eastern Asia,"Fritsche, H.",1877,1870,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,3,0.9831966805989408,MASTER_00124,"Meteorological observations, April - December 1872",Meteorological Committee,1871,1870,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,4,0.8317799169293428,MASTER_00161,Periodical change of terrestrial magnetism *,"Schulze, F. W.",1878,1870,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,5,0.6828614173134127,MASTER_00021,"Meteorological tables, from observations made in Japan",,1859,1850,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,6,0.6432821500345502,,,,1859,1850,Unknown,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,7,0.6355317637524833,,,,1859,1850,Unknown,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,8,0.6279039835029976,MASTER_00004,"On Cyclones , or the Law of Storms","Nicolson, F. W.",1858,1850,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,9,0.5581889032696864,MASTER_00350,Notes on temperatures in high altitudes on the Tibetan border,"Edgar, J. H.",1914,1910,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,10,0.4891324872553853,MASTER_00036,Notes on some of the physical causes which modify climate,"Henderson, J.",1864,1860,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,11,0.3912258547664303,MASTER_00034,Winds and weather at Chefoo,Editorial Committee,1860,1860,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,2,12,0.355598080970078,MASTER_00157,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870,Natural Sciences,"FREX: temperature, magnetic, victoria, amoor, latitude, magnetism, vapour, continent, eastern_asia, nerchinsk | Prob: mean, temperature, sea, asia, eastern, annual, observations, peking, table, eastern_asia | Representative: The Climate of Eastern Asia; Meteorological observations, April - December 1872; Periodical change of terrestrial magnetism *; Meteorological tables, from observations made in Japan"
10,3,1,0.9993499089109386,MASTER_00156,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870,Natural Sciences,"FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,2,0.9993463365508924,MASTER_00156,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870,Natural Sciences,"FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,3,0.9992479255986032,MASTER_00273,Chinese revenue,"Parker, E. H.",1894,1890,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,4,0.9982372768648252,MASTER_00261,"Salt administration of Ssuch'uan, The","Rosthorn, A. von",1892,1890,"Politics, Government, and Law","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,5,0.9968044449217576,MASTER_00231,The Salt revenue of China,"Parker, E. H.",1887,1880,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,6,0.9532877147478804,MASTER_00312,Notes on Chinese banking system in Shanghai,"Ferguson, J. C.",1906,1900,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,7,0.7933426276553708,MASTER_00280,Scarcity of copper cash and the rise in prices,"Taylor, F. E.",1896,1890,Arts and Archaeology,"FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,8,0.7547447376017088,INDEX_00271,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,9,0.7432675845393243,MASTER_00192,Trade routes to Western China,"Hosie, A.",1884,1880,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,10,0.7187390500064991,MASTER_00266,Inland communications in China *,"Kingsmill, T. W.",1893,1890,"Economy, Trade, and Technology","FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,11,0.711100854398664,MASTER_00248,Currency and measures in China,"Morse, H. B.",1889,1880,Arts and Archaeology,"FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,3,12,0.6523462781893296,MASTER_00315,Currency in China *,"Morse, H. B.",1907,1900,Arts and Archaeology,"FREX: taels, tax, chehkiang, tael, land_tax, tls, drought, salt, guild, cheo | Prob: taels, summer, salt, cash, silver, cheo, province, road, land, spring | Representative: Droughts in China, A. D. 620-1643; Chinese revenue; Salt administration of Ssuch'uan, The; The Salt revenue of China"
10,4,1,0.9993684529903768,MASTER_00326,"Music of China, The *","Kingsmill, T. W.",1910,1910,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,2,0.9989051649484204,MASTER_00419,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,3,0.9988609634506472,MASTER_00419,Chinese ideas of antiques,Hutson J.,1920,1920,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,4,0.9977069588609117,MASTER_00259,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,5,0.997612932431952,MASTER_00259,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890,Anthropology and Social Customs,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,6,0.9847819628426852,MASTER_00072,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860,Anthropology and Social Customs,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,7,0.9604960121926012,MASTER_00246,Chinese chess *,"Volpicelli, Z. H.",1888,1880,Anthropology and Social Customs,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,8,0.9398320127392876,MASTER_00374,Coins of the Republic of China *,"Ros, G.",1917,1910,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,9,0.8963704669792182,MASTER_00132,Short notes on Chinese instruments of music *,"Dennys, N. B.",1873,1870,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,10,0.883524088365801,MASTER_00168,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,11,0.8574568409093712,MASTER_00523,Chinese foot measures of the past nineteen centuries,Wang Kuo Wei（王国维）,1928,1920,Anthropology and Social Customs,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,4,12,0.8424419930142396,MASTER_00264,"Coinage of Corea, The *","Gardener, C. T.",1892,1890,Arts and Archaeology,"FREX: porcelain, coins, obverse, coin, musical, musical_instruments, wares, bronze, coinage, instrument | Prob: inches, coins, reverse, porcelain, black, copper, cash, white, characters, instruments | Representative: Music of China, The *; Chinese ideas of antiques; Wei - ch ' i *; Short sketch of the Chinese game of chess, Seang - kh'e, A *"
10,5,1,0.954798726146462,MASTER_00126,Recollections of China prior to 1840,"Williams, S. W.",1873,1870,History and Chronology,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,2,0.9258679969635554,MASTER_00109,"Retrospect of events in China and Japan, 1869, 1870",,1869,1860,History and Chronology,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,3,0.925468004784242,MASTER_00097,"Retrospect of events in China and Japan, 1868",Editorial Committee,1868,1860,History and Chronology,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,4,0.9197788780248706,MASTER_00491,Some new light on the life and times of Bishop Della Chiesa,"Heeren, J. J.",1925,1920,Religion and Philosophy,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,5,0.9125618011366436,MASTER_00195,Chinese partnerships ; liability of the individual members,,1887,1880,"Politics, Government, and Law","FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,6,0.9080692951631888,,,,1911,1910,Unknown,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
10,5,7,0.8903647588192223,MASTER_00213,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880,Geography and Travel,"FREX: treaty, portuguese, magistrate, chinese_law, commissioners, president, foreigners, settlement, code, forts | Prob: government, law, foreign, shanghai, sent, shall, peking, emperor, soon, family | Representative: Recollections of China prior to 1840; Retrospect of events in China and Japan, 1869, 1870; Retrospect of events in China and Japan, 1868; Some new light on the life and times of Bishop Della Chiesa"
