model,K,topic_id,rank,word,weight
nmf,30,23,7,lao,0.2833292310871927
nmf,30,23,8,professor,0.2388876585920646
nmf,30,23,9,portraits,0.21454851301640868
nmf,30,23,10,priests,0.18823184820922245
nmf,30,23,11,kneeling,0.18499133632251663
nmf,30,23,12,priest,0.1797295156656972
nmf,30,23,13,tai,0.17852586851366495
nmf,30,23,14,trinity,0.16198503272125453
nmf,30,23,15,confucius,0.15108619149580801
nmf,30,23,16,jesus,0.14736748455139187
nmf,30,23,17,god,0.1459258766886729
nmf,30,23,18,holy,0.14266755123112743
nmf,30,23,19,buddhist,0.12766348308506245
nmf,30,23,20,mother,0.12471273109000727
nmf,30,24,1,ventral,0.576458193576878
nmf,30,24,2,dorsal,0.4641322843231879
nmf,30,24,3,posterior,0.439497379090804
nmf,30,24,4,bristle,0.4339763203736503
nmf,30,24,5,anterior,0.40790516451415204
nmf,30,24,6,hairs,0.2873858203916183
nmf,30,24,7,bristles,0.28655800481061466
nmf,30,24,8,side,0.2649316185037467
nmf,30,24,9,edge,0.2648642554642847
nmf,30,24,10,plate,0.2548670742985002
nmf,30,24,11,aperture,0.2280103543077238
nmf,30,24,12,fig,0.2053721791057434
nmf,30,24,13,slender,0.19350161664139448
nmf,30,24,14,specimens,0.17995599898067335
nmf,30,24,15,slightly,0.17604958271043736
nmf,30,24,16,figure,0.16642299252026374
nmf,30,24,17,curved,0.15725309126363116
nmf,30,24,18,tarsus,0.149622064488281
nmf,30,24,19,length,0.14639530451438607
nmf,30,24,20,broad,0.13691134921777873
nmf,30,25,1,japanese,0.4864446210633213
nmf,30,25,2,japan,0.47891618440871275
nmf,30,25,3,nagasaki,0.4579644137938364
nmf,30,25,4,yedo,0.3336828626332049
nmf,30,25,5,dutch,0.2802311892564884
nmf,30,25,6,simoda,0.23037777063353357
nmf,30,25,7,scholars,0.14886634570811097
nmf,30,25,8,government,0.1362167295735777
nmf,30,25,9,sciences,0.13376891127278437
nmf,30,25,10,hakodadi,0.13329824967175868
nmf,30,25,11,physics,0.11167202796548155
nmf,30,25,12,treaties,0.11143840321137582
nmf,30,25,13,bay,0.10795060904957889
nmf,30,25,14,lecture,0.10559658799527165
nmf,30,25,15,chemistry,0.10358071754824254
nmf,30,25,16,commodore,0.10195327346207164
nmf,30,25,17,prince,0.10141860510204503
nmf,30,25,18,nations,0.09516777776582296
nmf,30,25,19,science,0.09338873568624727
nmf,30,25,20,treaty,0.09187826506102648
nmf,30,26,1,tungus,0.503168409842779
nmf,30,26,2,tibetan,0.3543482088286602
nmf,30,26,3,tibet,0.35169354575885575
nmf,30,26,4,shaman,0.19218993761676822
nmf,30,26,5,tibetans,0.18931767487691958
nmf,30,26,6,lamaism,0.175292891841823
nmf,30,26,7,america,0.16108800409483545
nmf,30,26,8,peoples,0.16019733666027686
nmf,30,26,9,goldi,0.15665159999439657
nmf,30,26,10,culture,0.15522043710498182
nmf,30,26,11,shamanism,0.15452477279616197
nmf,30,26,12,groups,0.1466980019399448
nmf,30,26,13,asia,0.14595473552364538
nmf,30,26,14,northern,0.13907374998946204
nmf,30,26,15,manchuria,0.13685471839421157
nmf,30,26,16,lamas,0.13363962365651472
nmf,30,26,17,race,0.12889122641149095
nmf,30,26,18,migration,0.12598828049844915
nmf,30,26,19,tribes,0.12296135299146717
nmf,30,26,20,type,0.11732926897115828
nmf,30,27,1,portuguese,0.6483265202169323
nmf,30,27,2,macao,0.4176605034090764
nmf,30,27,3,ship,0.36722193907566625
nmf,30,27,4,islands,0.3633363920834477
nmf,30,27,5,charts,0.23637384905620434
nmf,30,27,6,canton,0.20118240957821903
nmf,30,27,7,island,0.19987914682398414
nmf,30,27,8,captain,0.19829960468810232
nmf,30,27,9,sailed,0.16491329883278236
nmf,30,27,10,sailing,0.16321250856661107
nmf,30,27,11,trade,0.15499829129552506
nmf,30,27,12,trading,0.147084731933114
nmf,30,27,13,mystery,0.1284336183333796
nmf,30,27,14,english,0.12295104962150462
nmf,30,27,15,bishop,0.11689400761963714
nmf,30,27,16,september,0.11457372182490065
nmf,30,27,17,ships,0.10869374585476603
nmf,30,27,18,sea,0.108161453837051
nmf,30,27,19,monsoon,0.10770866664040363
nmf,30,27,20,merchants,0.10635745845598714
nmf,30,28,1,game,0.48261511949221986
nmf,30,28,2,black,0.39292981561043056
nmf,30,28,3,men,0.3297187604018921
nmf,30,28,4,board,0.28679193585721324
nmf,30,28,5,play,0.2697142892659528
nmf,30,28,6,white,0.2652737150526806
nmf,30,28,7,chess,0.22701168945919445
nmf,30,28,8,games,0.20025167768291555
nmf,30,28,9,plays,0.18440622057824063
nmf,30,28,10,diagram,0.16487470024288556
nmf,30,28,11,adversary,0.1574165344495233
nmf,30,28,12,played,0.15188019058793004
nmf,30,28,13,corner,0.1494287286029537
nmf,30,28,14,move,0.14827615453708495
nmf,30,28,15,pieces,0.13462191967545417
