master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,model,K,dominant_topic,dominant_topic_weight
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,4.999141866107383e-05,4.999124323498569e-05,4.9991204767892525e-05,0.01233347466584488,4.9991420927088896e-05,4.9991792181352576e-05,4.999064046244293e-05,0.49167948697996633,0.49553711557414043,4.9991995593891775e-05,4.999129680394159e-05,4.999176741578729e-05,lda,12,8,0.49553711557414043
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,4.98129343864619e-05,4.981233479592041e-05,0.00989634373252145,0.009147829832462852,0.02062873691233776,4.981295557537163e-05,4.9824265777703125e-05,4.981427925185052e-05,4.9812914790157074e-05,0.9599285743731183,4.9812478048930584e-05,4.981298693326562e-05,lda,12,9,0.9599285743731183
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,2.1896001106535634e-05,0.2786596387337807,0.007686272872475452,0.15156221283533167,2.1896079732238334e-05,2.189607252285034e-05,2.1895472285559395e-05,2.189626305109549e-05,2.189580544872796e-05,0.30049798535283456,2.1896204668488813e-05,0.2614406183067621,lda,12,9,0.30049798535283456
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,2.1140558208736037e-05,2.1140239350637682e-05,2.1140622912483633e-05,2.114076194899528e-05,2.114044687389745e-05,2.1140415161947058e-05,2.1140389218503887e-05,0.08718769454374495,0.38809794928672114,0.5245240913146901,2.11403111463384e-05,2.1141110022275293e-05,lda,12,9,0.5245240913146901
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.00017883139964318298,0.00017883015698996296,0.030935163581068507,0.0791909843683345,0.5313972034164791,0.0001788298829602742,0.00017882709085148885,0.000178829442177769,0.11344106578716188,0.12590747461856444,0.0001788306572228588,0.11805512959854607,lda,12,4,0.5313972034164791
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,1.730023482307464e-05,1.7300454971827035e-05,0.006344281706569422,0.1030929847459775,0.6149774228844933,1.7300503348796807e-05,0.013802185968567604,1.7300776614097884e-05,0.007264930553838662,1.7300154332676972e-05,1.730043300832061e-05,0.25441439158345464,lda,12,4,0.6149774228844933
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.019103944545743805,0.34625945153374516,6.567042243866295e-05,6.567153447234198e-05,6.566972769987343e-05,0.15555198706250578,6.566920373609573e-05,6.567105088862939e-05,6.567040666828734e-05,0.06775493911939438,0.41086998550472137,6.566988798575057e-05,lda,12,10,0.41086998550472137
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.0004629826210078152,0.00046298274171146614,0.00046298279139938577,0.20759116326883523,0.00046297405519890854,0.00046298141372612823,0.00046296849735498485,0.00046298743840185203,0.0004629775179117087,0.1131715654300954,0.6750704443812934,0.0004629898430637094,lda,12,10,0.6750704443812934
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,0.0029781225131768068,8.170210930333507e-05,8.170232282796628e-05,0.10924736064240513,8.170075098502107e-05,8.170179083711885e-05,0.004948651865484914,0.07805936481029888,8.170129350838446e-05,0.042553547491956036,0.7617227413917368,8.17030174797002e-05,lda,12,10,0.7617227413917368
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.002777833579660261,0.2607185095031171,0.002777853351085616,0.002777860168957713,0.002777901024574027,0.0027778946019696455,0.0027777820641803888,0.0027778710478198443,0.0027778971940943024,0.25139579776856513,0.46288471434124084,0.00277808535473524,lda,12,10,0.46288471434124084
