master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.125914224627142,0.2624582207579568,0.15066910110700177,0.25464202635973404,5.831913325940716e-05,0.0095902901563142,5.8311497961831076e-05,5.8317959091700655e-05,5.831615720946171e-05,0.19649287224432882,lda,10,1,0.2624582207579568
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,4.718448000045018e-05,0.19808836390777954,4.718356727537442e-05,0.09560560637027493,4.718165105390587e-05,0.40084571279890413,4.717579949969823e-05,0.3051772311844662,4.717803901109662e-05,4.718220173469067e-05,lda,10,5,0.40084571279890413
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,4.9489801893153015e-05,0.673708503975428,4.9490904863975e-05,0.02460156732600805,0.0010675149597602917,0.2865194944095584,4.9484231282815906e-05,4.949288799474491e-05,4.948940906237345e-05,0.013855472094148329,lda,10,1,0.673708503975428
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,2.9332893424926844e-05,0.9525875416050279,2.933444858917031e-05,2.9333479403912877e-05,2.932984383252528e-05,2.9333330065758242e-05,2.9327498059952966e-05,0.047177802914705434,2.933090805724563e-05,2.9333078833264818e-05,lda,10,1,0.9525875416050279
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.07254353345468126,0.09283040422723608,0.01520636828448957,0.37048225166316406,9.0099162984342e-05,0.4315399678868314,9.010833490834983e-05,9.011224733326478e-05,9.012903959313554e-05,0.017037025698778307,lda,10,5,0.4315399678868314
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.1271737221814478,0.1051928509355731,1.934276174853984e-05,1.934381849177122e-05,1.934000034704854e-05,0.010480074106584258,1.9341514665257172e-05,0.15341306694471757,1.9341669961386695e-05,0.6036435760664633,lda,10,9,0.6036435760664633
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,3.296871751421333e-05,0.3532315871797788,3.29684003432361e-05,0.19870120228595836,3.296599127645683e-05,0.4478364375952487,3.2964832165760845e-05,3.296898784463126e-05,3.296750219887198e-05,3.296850767102358e-05,lda,10,5,0.4478364375952487
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,1.7710360759772206e-05,0.5486380381238596,1.770897871956391e-05,0.0695060521799923,1.770780642365146e-05,1.771047243358346e-05,1.770773331603109e-05,0.3241536133827766,1.770942960263198e-05,0.05759604153211637,lda,10,1,0.5486380381238596
,_1920_08.txt,,,1920,1920s,,,en,3.432801955154435e-05,3.432297448562886e-05,0.009674343703363824,0.005947608508942665,0.010706892094817311,3.432404331952068e-05,3.431781569270711e-05,3.432283934467049e-05,0.27261741327782385,0.7008821267226584,lda,10,9,0.7008821267226584
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,2.6568095938825898e-05,0.7392929592771104,2.656420694830193e-05,2.6567777758810228e-05,2.6563661079306998e-05,2.6566550527865827e-05,2.6561345942875144e-05,0.26049451652349065,2.6564309161253085e-05,2.656825204184681e-05,lda,10,1,0.7392929592771104
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,1.4353183126982689e-05,0.8096554141138951,1.4351340013916343e-05,1.4353032161205575e-05,1.435108275347396e-05,1.4352427496282525e-05,1.4351100235526266e-05,0.1902297697754061,1.4351579911963905e-05,1.4352364999249474e-05,lda,10,1,0.8096554141138951
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.10981128525387787,0.30160210626097267,6.305919053025841e-05,0.4076420448929369,6.305786626071633e-05,6.306775837082912e-05,6.30564552951562e-05,6.306246771583485e-05,6.306269145424708e-05,0.18056619716258554,lda,10,3,0.4076420448929369
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,1.9254738319070404e-05,0.6999219288985332,1.9253376386721015e-05,0.046084442831685224,1.9253477807283834e-05,1.9254315790453885e-05,1.9252663611897768e-05,0.2374722284566992,1.925307672452119e-05,0.016405878164442354,lda,10,1,0.6999219288985332
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,1.998847739327208e-05,1.9987276070100777e-05,1.998892109247371e-05,0.011738439169658105,0.21100289265000244,1.998796099281861e-05,1.9986410911367525e-05,1.99885043114486e-05,0.06318588306783661,0.7139528575617313,lda,10,9,0.7139528575617313
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,2.493882605279357e-05,0.8368604154694195,2.4941792590355852e-05,2.4936935224444077e-05,0.010765860095106916,0.018169660331103444,2.49355848086343e-05,0.13405443338073675,2.4938891157056024e-05,2.4938693800031397e-05,lda,10,1,0.8368604154694195
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.0004485369741099227,0.2089104762910969,0.14471291466140151,0.4337236802976093,0.05784720691671821,0.09525647229142764,0.00044844117440152995,0.05775521491916578,0.00044852078337235434,0.0004485356906967033,lda,10,3,0.4337236802976093
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,0.1383974428133059,0.7442678848387155,3.447692631088008e-05,0.04731211648210413,3.447431038051708e-05,3.447822524038423e-05,0.003125463607380846,0.055978617417753965,3.447862000509796e-05,0.010780566758802877,lda,10,1,0.7442678848387155
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,0.012075144546755422,0.4355525382348568,2.4272463717537304e-05,0.4405929355730025,2.4270120809374213e-05,0.01128259345677686,2.4267346328661292e-05,2.4273312019831406e-05,0.000886944361836022,0.09951276058389698,lda,10,3,0.4405929355730025
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0001106509667838293,0.6549127551536001,0.00011063585730096942,0.00011065783841835012,0.0001106561947748941,0.1023667427353931,0.00011062597187421074,0.24194598135734913,0.00011064459569673054,0.00011064932880858801,lda,10,1,0.6549127551536001
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.002041334870871444,0.4912668200338524,0.0020412851288288208,0.19835256249335287,0.0020409803445731005,0.0020412548250191604,0.002040823732785471,0.002041693668933899,0.0020412188736443296,0.2960920260281385,lda,10,1,0.4912668200338524
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,3.136300494165552e-05,0.09463100969846469,0.02509468126525488,0.10494712065504237,3.1367733306602364e-05,0.31349395926439133,3.1360903401765286e-05,3.136401918788286e-05,3.1362823646032456e-05,0.4616764106323628,lda,10,9,0.4616764106323628
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,3.69242840349919e-05,0.00701548889588937,0.008251764835283913,0.6506526872376537,3.6922868435233885e-05,0.2750203539758246,3.691864438982755e-05,0.05887509186917413,3.692193641442227e-05,3.692545289984371e-05,lda,10,3,0.6506526872376537
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.05877527130702625,0.07198599789277128,2.2486667396834715e-05,0.24161408489092567,2.2485592969285706e-05,2.248714343853691e-05,2.2485569382104513e-05,0.6247445707758877,2.248867870376125e-05,0.0027676414814984777,lda,10,7,0.6247445707758877
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,7.124433148652213e-05,0.1404283392105476,7.12393802963255e-05,0.04383346556784428,7.12584949957611e-05,0.06980045552836305,7.123851369613097e-05,0.7455102703654776,7.12410584053998e-05,7.124754888735102e-05,lda,10,7,0.7455102703654776
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,4.663437765977081e-05,0.46516828904125584,4.663197795093328e-05,0.026588823879275903,4.663324198857625e-05,0.2964083424384753,0.0006747407578106288,0.14238865818873456,4.6632567780387115e-05,0.06858461352906821,lda,10,1,0.46516828904125584
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,8.119198158713867e-05,0.6814184282063882,8.118151673029909e-05,0.18399592492256991,8.118301829809611e-05,8.118407071244851e-05,0.010591573387150645,0.12350695342536494,8.118453726178236e-05,8.119493393652882e-05,lda,10,1,0.6814184282063882
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,8.034113252801032e-05,8.034220867926188e-05,0.044372321707371626,0.39097230396329685,8.032789111118654e-05,0.11033099642720229,8.032789047235023e-05,0.013226670803416721,8.033524563308724e-05,0.4406960327302886,lda,10,9,0.4406960327302886
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,6.000229669508979e-05,5.999971791708431e-05,5.9998870966459365e-05,0.007633261602011887,6.000009354786705e-05,0.004122000728941059,5.9993287435404525e-05,0.48492008161735684,0.5029646584112142,6.0003373914237315e-05,lda,10,8,0.5029646584112142
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.008051641147396989,5.97899616664241e-05,0.005758158046557182,0.031830277604465766,0.009904586340410627,5.979054516637574e-05,5.978329496440613e-05,5.978767645088068e-05,5.978743551901026e-05,0.9441563979474024,lda,10,9,0.9441563979474024
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,2.6280155256957616e-05,0.0956714763462033,0.020412160121201162,0.3075846011171086,2.627997463244991e-05,0.04952387228192218,2.6276172096026893e-05,0.006342904523073603,2.6279581754772102e-05,0.5203598697267509,lda,10,9,0.5203598697267509
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,2.53744156685034e-05,2.5371700010880446e-05,2.5372174518859308e-05,2.5374929171526756e-05,2.5370268337457783e-05,2.5371833966293262e-05,2.5370829237415848e-05,0.09197165869151427,0.28393712782836283,0.623913607329212,lda,10,9,0.623913607329212
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.00021461315008046986,0.00021462927865519468,0.00021464293825774883,0.05576505704852085,0.0029107539371542725,0.00021461456475818506,0.00021459520287214114,0.0002146159454358719,0.12752078163385594,0.8125156963004093,lda,10,9,0.8125156963004093
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,2.076148903900237e-05,2.0761264487312605e-05,0.004905284005990724,0.09725526719049718,0.5724140823623465,2.0762731368447347e-05,0.007246603426350596,2.07648540525887e-05,0.009556839100455412,0.30853887357541226,lda,10,4,0.5724140823623465
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.018044528041086475,0.6339357427369569,7.881849593621335e-05,7.882701941425735e-05,7.881237109221156e-05,0.31944695164258663,7.880652774733981e-05,7.882335305932951e-05,7.881753241285035e-05,0.028099872279707925,lda,10,1,0.6339357427369569
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.0005557990492446148,0.600988588281094,0.0005556888905270495,0.18802232751593873,0.0005556258205596513,0.0005557244842861909,0.0005555774992765205,0.1249766359012978,0.000555650529133559,0.08267838202864183,lda,10,1,0.600988588281094
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,0.0027064585963112167,0.703998566032532,9.806064830182186e-05,0.14918063597417533,9.805171120147987e-05,9.805434962727369e-05,0.005281779699576731,0.11726214222809311,9.805502178009763e-05,0.02117819573840094,lda,10,1,0.703998566032532
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0033338368534811926,0.5912694710123517,0.003333668725621027,0.0033339403477213505,0.0033337231015383695,0.20676710087130942,0.0033333678233092856,0.0033340316749058403,0.0033343187606118766,0.17862654082914994,lda,10,1,0.5912694710123517
MASTER_00455,_1923-1924_04.txt,"Night in the mountains, A","Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.001064262460855583,0.5989390897629548,0.0010640170656468263,0.23852205707283683,0.001063896742779292,0.0010639379900936527,0.0010640476211527094,0.12620359360409092,0.0010640302363739355,0.029951067443215292,lda,10,1,0.5989390897629548
MASTER_00456,_1923-1924_05.txt,Hsuan - tsang and modern research,"Stael - Holstein, Baron A. von",1923,1920s,Religion and Philosophy,Buddhism,en,6.511554753433812e-05,0.3228834352549862,6.511907874161353e-05,0.09124672939992541,6.51169320129788e-05,0.3134289613958572,6.510647163122238e-05,0.27205017541752546,6.511958799335691e-05,6.512091379215974e-05,lda,10,1,0.3228834352549862
MASTER_00457,_1923-1924_06.txt,The Shuh country,Hutson J.,1923,1920s,Arts and Archaeology,Archaeology,en,0.01293264695193406,0.5441837527414025,2.075848593573893e-05,0.09869657752159448,2.076149444057351e-05,2.075942487385695e-05,2.0759356279948617e-05,0.34406245960690074,2.0762990647917487e-05,2.0761425990168914e-05,lda,10,1,0.5441837527414025
MASTER_00458,_1923-1924_07.txt,"Culture, the basis of Chinese art","Ferguson, J. C.",1923,1920s,Arts and Archaeology,Art,en,5.442417801141571e-05,0.37116320256921254,5.441765608674102e-05,5.442113360680229e-05,5.441234488438554e-05,0.5845170348100547,5.441282291129609e-05,0.03418915355770855,5.441764331164183e-05,0.009804103284212,lda,10,5,0.5845170348100547
MASTER_00459,_1923-1924_08.txt,Science in old China *,"Chatley, H.",1923,1920s,Natural Sciences,Science,en,4.512081001243381e-05,0.3508838210703513,0.02273370140953514,0.03882025457194787,4.511811457280888e-05,0.4119609225302531,4.511987965115426e-05,0.14265948480329801,4.511938915014196e-05,0.032761337421227825,lda,10,5,0.4119609225302531
MASTER_00460,_1923-1924_09.txt,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,"Fischer, E. S.",1923,1920s,Geography and Travel,Travel,en,1.4096618851476756e-05,0.1047167043111314,1.4096456629275616e-05,0.7154874186749423,1.4095818573551912e-05,0.027202053865250195,1.409563286012644e-05,0.15250924740953523,1.409478858910624e-05,1.4096423637284895e-05,lda,10,3,0.7154874186749423
MASTER_00461,_1923-1924_10.txt,A page of ancient Chinese history,"Darroch, J.",1923,1920s,History and Chronology,Biography,en,3.714366142063411e-05,0.5341996114976894,3.714293599751917e-05,0.008041580117273748,3.713953491588679e-05,0.0341794559069402,3.713689018704057e-05,0.4233564985957344,3.714662920360562e-05,3.7144230637579316e-05,lda,10,1,0.5341996114976894
MASTER_00462,_1923-1924_11.txt,"Preliminary notes on the literary background of the "" Great River ""","Ayscough, F. W.",1923,1920s,Geography and Travel,Travel,en,0.012492212634209894,0.3040360971203264,2.454453725820865e-05,0.2841764338307888,2.4543320082722112e-05,2.454732669060902e-05,2.4542563628225634e-05,0.3810117641064362,2.454424811455207e-05,0.018160770312464405,lda,10,7,0.3810117641064362
MASTER_00463,_1923-1924_12.txt,"Religion of the Ch'iang, The *","Torrance, T.",1923,1920s,Religion and Philosophy,Religion,en,0.0015867489783185443,0.7671271951957651,3.426383128000799e-05,0.09041954646145133,3.4265783954191675e-05,3.426723120514837e-05,3.425971436150621e-05,0.07343655260916103,3.4265539348875665e-05,0.06725863465515423,lda,10,1,0.7671271951957651
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,5.3149633521641785e-05,0.018335372903392228,5.315002161137672e-05,0.07605934763328498,5.3143730804757194e-05,5.314972809664198e-05,5.313682847097914e-05,5.314573322023446e-05,5.314241498255004e-05,0.9052332613726146,lda,10,9,0.9052332613726146
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920s,Religion and Philosophy,Christianity,en,3.680211623411083e-05,0.4977500660873655,0.006129321899465886,0.009508649066947775,0.37901606517000325,0.05960238008245114,0.011021673622576144,0.03686144212802024,3.6799515946226936e-05,3.680031098954721e-05,lda,10,1,0.4977500660873655
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920s,Anthropology and Social Customs,Ethnology,en,2.3525298409232508e-05,0.6942479035327925,2.3525357178125878e-05,0.01572507793310708,0.008217633006221428,0.04744154833159298,0.00121467205622109,0.16827623245717696,2.3523867641422113e-05,0.0648063581596592,lda,10,1,0.6942479035327925
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920s,Anthropology and Social Customs,Manners and customs,en,3.165342641415327e-05,0.7976108017874503,3.165264352572014e-05,0.028571237407094833,0.03673648308576128,0.049015461070871305,3.165208098128437e-05,0.03909229040562681,3.165269601130732e-05,0.04884711539626304,lda,10,1,0.7976108017874503
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920s,Religion and Philosophy,Religion,en,0.00020206421636010272,0.9878237245511116,0.010559757550648138,0.00020205850442978768,0.00020205024505883128,0.00020208519123307374,0.0002020876210775634,0.0002020445521228901,0.00020205551977619935,0.00020207204818180314,lda,10,1,0.9878237245511116
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920s,Religion and Philosophy,Religion,en,3.3044180874605736e-05,0.7466393687986436,3.30441578463475e-05,3.3044412253668774e-05,3.3041932874658975e-05,0.01684188330621358,3.303958635148324e-05,0.15376347807436644,0.005231284980426467,0.07735877057014913,lda,10,1,0.7466393687986436
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Ethnology,en,5.300308074900997e-05,0.3575779873909315,0.07174127787593393,5.3010868766015544e-05,5.300147976173898e-05,0.4015478664223842,5.2996607081680674e-05,5.3007076137283174e-05,5.3001417862269244e-05,0.16881484778039244,lda,10,5,0.4015478664223842
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.02521044729622109,0.24370102462286622,3.879852713940444e-05,3.8801745832711166e-05,3.8794143327903e-05,0.0688245203096692,3.8794334782506054e-05,0.6620312238558119,3.879563466804352e-05,3.879952968110421e-05,lda,10,7,0.6620312238558119
MASTER_00474,_1923-1924_22.txt,Was Chu Hsi a materialist ?,"Warren, G. G.",1924,1920s,Religion and Philosophy,Philosophy,en,3.655611924908667e-05,0.6202656241360578,3.655410796715179e-05,3.655507510112261e-05,0.018894482407306783,0.2918727433383702,0.004276656252690569,0.06450771377810131,3.655796104726936e-05,3.655682410867055e-05,lda,10,1,0.6202656241360578
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920s,Anthropology and Social Customs,Folklore,en,3.934952408123552e-05,0.6189914547757382,3.934648755536451e-05,0.04728559276144353,3.935033690313205e-05,0.14561750314914926,3.9360382291414165e-05,0.18224439830388714,3.93503779565906e-05,0.005664293900994124,lda,10,1,0.6189914547757382
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920s,Natural Sciences,Agriculture,en,9.304414292924345e-05,0.07879115180025442,9.304020440186561e-05,0.34938774531986977,9.303412802685126e-05,0.07610689357749119,0.012704338329991913,0.48254467325671374,9.30388324747655e-05,9.304040784628257e-05,lda,10,7,0.48254467325671374
MASTER_00477,_1923-1924_25.txt,History of Shuh a free translation of the Shuh Chi,"Torrance, T.",1924,1920s,Geography and Travel,Geography,en,4.6395695982622376e-05,0.14861599857511448,4.6392718825592256e-05,0.5477404457731123,4.638775231643471e-05,0.030284620639648308,4.6387712688878305e-05,0.27308058889056136,4.639062141617518e-05,4.639162033376277e-05,lda,10,3,0.5477404457731123
MASTER_00478,_1923-1924_26.txt,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920s,Natural Sciences,Zoology,en,0.00012410146008084104,0.00012413363060342987,0.0023672002517331693,0.043422775318252685,0.0001240884651718151,0.00012411092445621693,0.00012407577326318866,0.00012409937071187108,0.00012408856324771676,0.953341326242479,lda,10,9,0.953341326242479
MASTER_00479,_1923-1924_27.txt,"Gods of the Chinese, The","Hayes, L. N.",1924,1920s,Religion and Philosophy,China--Religion,en,0.03557935661562266,0.8011153505187815,2.750857857421657e-05,0.04233602291011652,2.7510592204400053e-05,0.0025027794319549376,2.750554065522257e-05,0.09938561506554518,2.7507975785166352e-05,0.018970842770760013,lda,10,1,0.8011153505187815
MASTER_00480,_1923-1924_28.txt,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Folklore,en,3.300007458419263e-05,0.48717138582050423,0.04756680141462012,3.3000251370473084e-05,0.05539109061214289,0.3117359037114318,3.300059253549919e-05,0.06980625212004729,3.300167954092699e-05,0.028196563723222642,lda,10,1,0.48717138582050423
MASTER_00481,_1923-1924_29.txt,Cult of the Ch'eng Huang Lao Yeh,"Ayscough, F. W.",1924,1920s,Religion and Philosophy,China--Religion,en,0.031023095112886222,0.6673904924353169,2.2396286144394438e-05,0.04465563225044542,2.239772982869244e-05,0.004493533200866874,2.239733915478214e-05,0.24524609559276983,2.239827993547844e-05,0.007101561772651306,lda,10,1,0.6673904924353169
MASTER_00482,_1923-1924_30.txt,List of the birds of Chihli Province,"Wilder, G. D. and Hubbard, H. W.",1924,1920s,Natural Sciences,Zoology,en,7.596509558427859e-06,7.596588876435677e-06,0.09469458634356336,0.0015340069877711874,7.596310034618304e-06,7.597010638456206e-06,7.595538841560045e-06,0.11729285667851785,7.596410478103107e-06,0.78643297162172,lda,10,9,0.78643297162172
,_1925_01.txt,,,1925,1920s,,,en,2.295755328649955e-05,0.4149328302037202,0.04229995554172642,0.07807647797599704,2.2957759457614744e-05,0.41574915358340303,2.2954114019433e-05,0.048826800158853705,2.2955416159825608e-05,2.2957693376235128e-05,lda,10,5,0.41574915358340303
MASTER_00485,_1925_02.txt,"Edict of Ch ' in Shih Huang, A","Sheppard, G. W. (ed.)",1925,1920s,Literature and Language,Literature,en,0.10071061237423463,0.1519925650486237,0.00059532246754947,0.011667551124116944,0.000595339423216743,0.33992254005328437,0.0005952518228170004,0.3628386931526415,0.0005953095919207383,0.030486814941594886,lda,10,7,0.3628386931526415
MASTER_00486,_1925_03.txt,"Teaching of Micius, The","Pott, F. L. H.",1925,1920s,Religion and Philosophy,Philosophy,en,0.0035078787081786883,0.8329269705213539,3.180289038984304e-05,3.1801790059172045e-05,3.180834261020442e-05,0.04906500100866826,3.179896361664013e-05,0.11430933013243492,3.180414623627642e-05,3.1803496452155515e-05,lda,10,1,0.8329269705213539
MASTER_00487,_1925_04.txt,"Life and times of Confucius, The","Dovey, J. W.",1925,1920s,Religion and Philosophy,China--Religion,en,0.00984559882918806,0.8059803628116093,3.031725478297883e-05,0.02199423204222848,3.0315771327661474e-05,3.0320003929332365e-05,3.031474151268599e-05,0.13103722893630215,3.0320854163109642e-05,0.03099098875495627,lda,10,1,0.8059803628116093
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The","Barbour, G. B.",1925,1920s,Natural Sciences,Geology,en,0.00011226660996265296,0.054752535277547365,0.06911283487264373,0.5832469864010643,0.00011225470730963628,0.16989880249152173,0.00011223822834922364,0.012019329697605401,0.00011225640949650072,0.11052049530449949,lda,10,3,0.5832469864010643
MASTER_00489,_1925_06.txt,Shantung foraminifera,"Jacot, A. P.",1925,1920s,Natural Sciences,Zoology,en,0.00020085372405405,0.02872344806688191,0.00020087522135758568,0.0719826052371219,0.0002008201656126092,0.00020085988911417297,0.0002008057876741769,0.00020083076668123896,0.00020083794428815016,0.8978880631972141,lda,10,9,0.8978880631972141
MASTER_00640,_1925_07.txt,Jehol,"Fishcher, E. S.",1940,1940s,Geography and Travel,Geography,en,0.014294957559242786,0.32916860696861006,8.931592964506355e-05,0.0918243640273613,8.930615865369033e-05,0.028156697346429272,8.931414647526427e-05,0.5361088235360142,8.930035635190525e-05,8.931397121637221e-05,lda,10,7,0.5361088235360142
MASTER_00491,_1925_08.txt,Some new light on the life and times of Bishop Della Chiesa,"Heeren, J. J.",1925,1920s,Religion and Philosophy,Religion,en,3.32534562504363e-05,0.6229004300659366,3.325347611615782e-05,3.3253108026e-05,0.3467228375501133,0.030143965580362215,3.3252522334909686e-05,3.325289014548208e-05,3.3251215614241255e-05,3.325013510057335e-05,lda,10,1,0.6229004300659366
MASTER_00492,_1925_09.txt,"Stories in Chinese paintings, I","Ferguson, J. C.",1925,1920s,Literature and Language,Literature,en,0.004248127570223336,0.35550456142369913,2.5167262717428675e-05,0.028665197037035062,2.516636360612943e-05,0.018339491325556994,2.5165403787704e-05,0.5931167838964168,2.5167715842696393e-05,2.517200111481803e-05,lda,10,7,0.5931167838964168
MASTER_00493,_1925_10.txt,Rebuttal notes on chinese religion and dynastic tombs,"Werner, E. T. C.",1925,1920s,Religion and Philosophy,China--Religion,en,4.1301843936866527e-05,0.4970765790509086,4.129467751783696e-05,0.1415851682965246,4.1297475856904134e-05,0.23571512985062895,4.129132130384802e-05,0.11425048610675606,4.129530047061825e-05,0.011166156076095795,lda,10,1,0.4970765790509086
MASTER_00494,_1925_11.txt,"Critical review of Chalfant's notes upon the "" Shuo Wen ""","Gillis, I. V.",1925,1920s,Literature and Language,East Asian languages,en,4.4220695318300624e-05,0.004439427413169612,4.4212901620669254e-05,0.03875845082580267,4.4214570896336546e-05,0.8876086521698493,4.421063849704057e-05,0.053488705252975596,0.009293588950907306,0.006234316580963152,lda,10,5,0.8876086521698493
MASTER_00495,_1925_12.txt,Notes on Chinese Mohammedan Literature,"Mason, I.",1925,1920s,Religion and Philosophy,Islam,en,1.1831569497228532e-05,0.14887804067270308,1.1832958365696052e-05,1.1831048796776011e-05,1.1831361429277914e-05,0.1516475251728119,1.1829876035380764e-05,0.6993916146727818,1.1830916070302667e-05,1.1831751508558968e-05,lda,10,7,0.6993916146727818
