model,K,topic_id,rank,word,weight
lda,25,14,20,autres,265.73656199518973
lda,25,15,1,us,955.2091331068914
lda,25,15,2,could,860.7696596759921
lda,25,15,3,foreign,811.6947201363471
lda,25,15,4,mr,793.5807587807734
lda,25,15,5,government,764.8078683735124
lda,25,15,6,country,740.9064404439789
lda,25,15,7,day,623.389843648239
lda,25,15,8,people,600.6499762579778
lda,25,15,9,trade,588.6072697480018
lda,25,15,10,sent,551.209285886437
lda,25,15,11,canton,544.0500638535701
lda,25,15,12,came,535.7207392938398
lda,25,15,13,japanese,501.8199228867704
lda,25,15,14,peking,496.048744337477
lda,25,15,15,men,482.88435562391203
lda,25,15,16,last,482.18115044403214
lda,25,15,17,english,468.41390733426465
lda,25,15,18,japan,466.83089703397457
lda,25,15,19,shanghai,446.5635828414003
lda,25,15,20,emperor,438.7386398401361
lda,25,16,1,year,553.4225713851695
lda,25,16,2,ancient,383.34276162299767
lda,25,16,3,king,381.00302858649815
lda,25,16,4,name,379.9145724681863
lda,25,16,5,day,375.31433580909567
lda,25,16,6,mohammed,373.87746920338964
lda,25,16,7,yu,353.1895481039814
lda,25,16,8,prophet,323.3273249969219
lda,25,16,9,sun,275.9487433384621
lda,25,16,10,pao,267.5653516137825
lda,25,16,11,old,258.589707321279
lda,25,16,12,called,237.5480549093234
lda,25,16,13,tai,223.04577772716073
lda,25,16,14,arabic,220.27543415515672
lda,25,16,15,month,215.0511327244463
lda,25,16,16,history,211.05590196013608
lda,25,16,17,ai,209.73669748785701
lda,25,16,18,moon,209.43810275720392
lda,25,16,19,find,206.45513551714052
lda,25,16,20,indian,206.30661925494493
lda,25,17,1,ch,1622.1487403498593
lda,25,17,2,ts,665.5011860858534
lda,25,17,3,black,446.9547932989947
lda,25,17,4,ao,439.32483456453883
lda,25,17,5,name,405.4584226837596
lda,25,17,6,tzu,404.59673772524997
lda,25,17,7,men,401.49091215275575
lda,25,17,8,see,383.90319738777544
lda,25,17,9,king,346.36271885051735
lda,25,17,10,white,332.99769338489847
lda,25,17,11,ku,293.75158233808185
lda,25,17,12,shu,285.7792014365663
lda,25,17,13,probably,278.5931982008838
lda,25,17,14,yu,271.6106336933088
lda,25,17,15,ma,269.8445746227066
lda,25,17,16,wei,253.3811123914293
lda,25,17,17,game,248.09554075808126
lda,25,17,18,given,244.70738006650683
lda,25,17,19,used,242.86616615770245
lda,25,17,20,hu,229.0682890954767
lda,25,18,1,de,1647.8496299629512
lda,25,18,2,la,701.422675547798
lda,25,18,3,le,594.2236617520058
lda,25,18,4,les,573.0053964501088
lda,25,18,5,et,568.4949804653698
lda,25,18,6,king,471.2248620294086
lda,25,18,7,tong,359.082193714191
lda,25,18,8,des,358.30178654769435
lda,25,18,9,du,342.6039065290306
lda,25,18,10,mr,291.5579772533666
lda,25,18,11,en,267.11042420818626
lda,25,18,12,vol,240.2949971510906
lda,25,18,13,garnier,228.0399999999447
lda,25,18,14,que,225.25697520033694
lda,25,18,15,bishop,194.9958911105933
lda,25,18,16,gate,190.83519417660497
lda,25,18,17,december,176.8221353643132
lda,25,18,18,son,176.6297679458822
lda,25,18,19,au,171.51134708573284
lda,25,18,20,ii,165.84646374457253
lda,25,19,1,temple,1056.9468386542012
lda,25,19,2,used,861.8685674542819
lda,25,19,3,stone,691.7631175940925
lda,25,19,4,inches,653.4639775544925
lda,25,19,5,feet,592.6921855408191
lda,25,19,6,side,528.3253867012226
lda,25,19,7,called,483.13347396463047
lda,25,19,8,city,462.48396948295846
lda,25,19,9,instruments,453.8982760586733
lda,25,19,10,emperor,418.70150404126264
lda,25,19,11,peking,416.04510475888793
lda,25,19,12,large,412.08050722845474
lda,25,19,13,dynasty,407.71263232977327
lda,25,19,14,wall,404.0806132982152
lda,25,19,15,hall,396.79119233294705
lda,25,19,16,temples,386.5316250579256
