master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,model,K,dominant_topic,dominant_topic_weight
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.0,0.03451131071922158,0.0,0.0,0.00661107816719262,0.0,0.0,0.12288578479867371,0.03828745568968705,0.0,0.0,0.020747599713537977,0.10674905231176175,0.0,0.03963185800378125,0.0,0.4962380748577472,0.0,0.1225276103955473,0.01181017534284965,nmf,20,16,0.4962380748577472
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.022882968564281573,0.09702164021110235,0.02588148642316271,0.07462249394281463,0.007000568617097622,0.004730166047883259,0.5990614507615664,0.05396202609362317,0.009745299694535607,0.030616925845185095,0.01922134555769987,0.0,0.0,0.01647869847875266,0.005616158996281964,0.0,0.005371872188099508,0.0,0.02778689857791359,0.0,nmf,20,6,0.5990614507615664
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09595544649065946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9040445535093405,nmf,20,19,0.9040445535093405
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,0.0,0.009243892612158421,0.0,0.01709342169189523,0.0,0.0,0.0,0.0,0.0017973833358276234,0.9345821909520937,0.0,0.0,0.007080386413106339,0.0,0.0,0.0,0.012794396999991117,0.0,0.017408327994927558,0.0,nmf,20,9,0.9345821909520937
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.0,0.0,0.022959961943410625,0.0,0.0,0.001716970890434163,0.0,0.009549749869130255,0.02961585127989574,0.02551555469486945,0.0,0.0,0.0,0.0,0.9106419113222598,0.0,0.0,0.0,0.0,0.0,nmf,20,14,0.9106419113222598
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.08394353841848914,0.055267910418296956,0.0,0.0,0.0,0.07677432337514654,0.0,0.0,0.03746088190056386,0.0,0.0,0.026981700380142908,0.0,0.09729950293994055,0.0,0.061717500856819145,0.5605546417106008,nmf,20,19,0.5605546417106008
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,0.003507151338639404,0.13414183772734864,0.40429945847200593,0.0,0.0,0.0,0.06606015477718881,0.2931998342891115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910690298987572,0.007722533496948607,0.0,0.0,nmf,20,2,0.40429945847200593
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,0.07689738218208605,0.0,0.0015757641849722481,0.26580670148351454,0.032548175157448754,0.0010625777446062257,0.0,0.0,0.0,0.08149519845014873,0.16414366390461896,0.0,0.0,0.0,0.0,0.0,0.2848486859432228,0.0,0.0,0.09162185094938173,nmf,20,16,0.2848486859432228
,_1920_08.txt,,,1920,1920s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,11,1.0
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,0.0056861654386184575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885458411727254,0.004814885758413525,0.0,0.0009531076302425661,0.0,nmf,20,15,0.9885458411727254
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,0.030703740711080837,0.0,0.0,0.2073474305813983,0.0,0.0006236003255707483,0.0,0.034620698235881237,0.0,0.6836057935255728,0.0,0.0,0.0,0.0,0.0,0.0,0.043098736620496056,0.0,0.0,0.0,nmf,20,9,0.6836057935255728
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,0.0,0.0,0.014889280377933412,0.0,0.0,0.0,0.0,0.0,0.0,0.008024075469666417,0.0,0.0,0.0,0.0,0.9770866441524002,0.0,0.0,0.0,nmf,20,16,0.9770866441524002
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,0.0,0.008108970804128274,0.0,0.12324881622903745,0.007912675458975973,0.008573898143578246,0.0,0.003427947165593122,0.0,0.40428164913929354,0.43500735965924625,0.0005834133617202817,0.0038837414251293827,0.0,0.0,0.0,0.0,0.0,0.004971528613297393,0.0,nmf,20,10,0.43500735965924625
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9480806766630304,0.0,0.05191932333696961,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,11,0.9480806766630304
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.4664055053667688,0.0,0.030966813533514347,0.0,0.0,0.0,0.21557554838323187,0.0,0.0,0.10445228698864262,0.11636656989929783,0.0,0.0,0.032849908723326215,0.0,0.0,0.0,0.033383367105218296,0.0,0.0,nmf,20,0,0.4664055053667688
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.0,0.15857463075435374,0.0,0.0,0.0,0.0,0.0,0.27457557779221164,0.0,0.0,0.0,0.0,0.21760765727577097,0.10052478552505026,0.0,0.0,0.16383575075145795,0.07921767380718027,0.005663924093975238,0.0,nmf,20,7,0.27457557779221164
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,0.18933134590875147,0.0,0.0,0.1453740556513748,0.0,0.05208738367120042,0.0,0.0,0.0,0.10665823296477431,0.012217870028400897,0.0,0.0,0.0,0.0,0.006627969555740389,0.4877031422197578,0.0,0.0,0.0,nmf,20,16,0.4877031422197578
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,0.0,0.019859614434717957,0.06518691650459008,0.006095637865975755,0.0034263812712008357,0.0,0.0,0.0,0.0,0.0,0.050777101316959186,0.0,0.0,0.0,0.007904312219718948,0.00289182354921688,0.7817964754182029,0.0,0.0,0.06206173741941764,nmf,20,16,0.7817964754182029
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0,0.0,0.09142017559911567,0.05975668534968693,0.000711667953445355,0.0,0.0,0.0,0.0,0.3195571407778205,0.18874828744815492,0.0,0.0,0.09824958808055044,0.0,0.12403861116501833,0.0,0.0,0.0,0.11751784362620772,nmf,20,9,0.3195571407778205
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.0,0.2004103912228158,0.0,0.009260092435557683,0.13034588328883354,0.0,0.0,0.0,0.0,0.23997354805283724,0.0,0.0680265140787041,3.243078092703871e-05,0.0,0.04375441813383422,0.0,0.20159258365760482,0.0,0.1066041383488856,0.0,nmf,20,9,0.23997354805283724
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,0.0010019351620014162,0.09612326186805893,0.14644547400317467,0.0,0.062391045897033565,0.0,0.11049422467964376,0.022899163336027598,0.0,0.007231445501890297,0.0,0.007178925837715402,0.0,0.0,0.07700195152178486,0.0,0.01429039241968811,0.0,0.38120468600776564,0.07373749376521574,nmf,20,18,0.38120468600776564
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,0.0,0.6122884822802488,0.12021478182167944,0.038491521940079425,0.019823936121059982,0.0,0.03422873984754653,0.0,0.0,0.0,0.0,0.0048907962013913075,0.05556748887353577,0.009516713154091552,0.08119551511399291,0.0,0.0,0.0,0.0,0.023782024646374227,nmf,20,1,0.6122884822802488
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.0,0.15979432000777993,0.0,0.4093765083410048,0.0,0.0003229332477892371,0.023585700575257596,0.0,0.019352255365855848,0.0,0.37474386064094234,0.0,0.0,0.012824421821370157,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,3,0.4093765083410048
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,0.0,0.05352096611720798,0.0,0.42333918096273865,0.0,0.0,0.4389935050517749,0.0,0.0,0.0,0.06642556805849209,0.0,0.0,0.0,0.0,0.0,0.011253059219782192,0.0,0.006467720590004162,0.0,nmf,20,6,0.4389935050517749
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,0.0,0.0,0.37866534637345534,0.12159314163583126,0.03828488302245625,0.0,0.022026157234812667,0.0,0.0,0.06889126818502553,0.0,0.0,0.0,0.003315183512622655,0.0,0.0,0.2070647302030258,0.0,0.0,0.1601592898327706,nmf,20,2,0.37866534637345534
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,0.2906112786856373,0.06305361589633149,0.0,0.0823258456468139,0.0010705862344370506,0.1020881384564789,0.0,0.0,0.0,0.021928994942042028,0.039585090560572085,0.0,0.0,0.0,0.002552791487954691,0.11485682404313545,0.2569032345335177,0.0,0.0,0.025023599513079395,nmf,20,0,0.2906112786856373
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,nmf,20,14,1.0
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.39709799285890296,0.003242044143073245,0.0,0.0,0.0,0.0,0.0,0.0,0.06697902393225283,0.0,0.004403402768822881,0.0,0.0,0.0,0.4509587171036656,0.07731881919328254,0.0,nmf,20,17,0.4509587171036656
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,4,1.0
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.12234912085164391,0.0,0.0,0.10753812638229963,0.0,0.1480565397253093,0.0,0.0,0.0051225870124384535,0.0,0.007978676678988546,0.007724509443118329,0.013763722583064303,0.09611103284450898,0.0,0.148942644543888,0.0,0.325698685754008,0.016714354180732423,nmf,20,18,0.325698685754008
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,0.0,0.008380619943429321,0.0,0.16174016822688725,0.7046981002273691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251811116023142,0.0,0.0,nmf,20,4,0.7046981002273691
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174157452970597,0.03293344426110337,0.0,0.0,0.0,0.0,0.31577605047284907,0.13387475996898793,0.0,nmf,20,11,0.5174157452970597
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.016414196792219567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10332608372577731,0.0,0.3551976824220452,0.0,0.0,0.0,0.04716542350883839,0.4778966135511195,0.0,nmf,20,18,0.4778966135511195
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0,0.01013697710411236,0.24482473133721191,0.0,0.03393220898901602,0.0,0.0,0.0,0.0,0.31949899212806016,0.07523024859024927,0.0,0.0,0.06466176350308371,0.0,0.050437864004515776,0.0,0.0,0.0,0.20127721434375073,nmf,20,9,0.31949899212806016
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.0,0.05222823194569438,0.0,0.06908044481383993,0.0,0.0,0.0,0.0,0.0,0.078410361305026,0.051123345963444033,0.0,0.04365830898953482,0.0,0.0,0.005136797628685903,0.2865866737360435,0.0,0.0,0.4137758356177314,nmf,20,19,0.4137758356177314
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,0.08529474413060395,0.11398564665173247,0.0,0.15681120322733302,0.0,0.003776284808459711,0.0,0.04434177365373301,0.0,0.1432377332801514,0.0,0.0,0.0,0.0,0.0,0.06209446906550213,0.3844023374471682,0.0,0.006055807735316147,0.0,nmf,20,16,0.3844023374471682
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0023085823968946335,0.0,0.44107888001098844,0.0,0.0,0.0,0.0,0.40942066282879286,0.0,0.014528932457075453,0.0,0.0040787335302121044,0.0,0.023291645531144486,0.1052925632448919,0.0,0.0,0.0,nmf,20,4,0.44107888001098844
MASTER_00455,_1923-1924_04.txt,"Night in the mountains, A","Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.05155832037324233,0.0,0.06069666836388746,0.005058838809260699,0.003098712170694633,0.03165011024224415,0.0,0.0,0.16931953700764832,0.23849045373644268,0.0,0.02486821561768744,0.0,0.0,0.038487696887993805,0.3166449569817046,0.0,0.060126489809194085,0.0,nmf,20,16,0.3166449569817046
MASTER_00456,_1923-1924_05.txt,Hsuan - tsang and modern research,"Stael - Holstein, Baron A. von",1923,1920s,Religion and Philosophy,Buddhism,en,0.0,0.03523516331963494,0.11354845724639691,0.021852912212650594,0.0,0.0,0.30690644015373436,0.03230095850021027,0.0,0.07184351869411643,0.12443210828384663,0.0,0.0,0.036723963969796526,0.0,0.014371805001572875,0.0,0.006650161758902056,0.0,0.23613451085913847,nmf,20,6,0.30690644015373436
MASTER_00457,_1923-1924_06.txt,The Shuh country,Hutson J.,1923,1920s,Arts and Archaeology,Archaeology,en,0.1112081261926658,0.10873723570310519,0.0,0.2587061744582122,0.0,0.0,0.024071491978261278,0.0,0.0,0.12178860384721459,0.23817700288915192,0.0,0.0,0.0,0.0,0.0015316442083430383,0.13138465948415973,0.003451927540402617,0.0009431336984837672,0.0,nmf,20,3,0.2587061744582122
MASTER_00458,_1923-1924_07.txt,"Culture, the basis of Chinese art","Ferguson, J. C.",1923,1920s,Arts and Archaeology,Art,en,0.012901302358949793,0.0,0.0,0.022858340591628376,0.0,0.0005628059181970093,0.0,0.0095032770806515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9541742740505733,nmf,20,19,0.9541742740505733
MASTER_00459,_1923-1924_08.txt,Science in old China *,"Chatley, H.",1923,1920s,Natural Sciences,Science,en,0.0,0.013336282715571707,0.10664642492866454,0.08041755496089693,0.009375512058126674,0.0,0.16300933884328128,0.0,0.0,0.174224504879937,0.0043444932428608465,0.0010799239797682108,0.14257659525033817,0.007056747742936924,0.029565432647170733,0.0,0.0,0.001818817234511679,0.0,0.26654837151593536,nmf,20,19,0.26654837151593536
MASTER_00460,_1923-1924_09.txt,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,"Fischer, E. S.",1923,1920s,Geography and Travel,Travel,en,0.0,0.25909325811276773,0.025489269689857125,0.06889729121135173,0.0,0.0012198202732809072,0.03708974056241742,0.00036661651468529064,0.010451578710689972,0.0,0.39751900397003637,0.0,0.0,0.005460470726636865,0.06264840700482303,0.0,0.1277079212809729,0.0,0.0,0.004056621942480725,nmf,20,10,0.39751900397003637
MASTER_00461,_1923-1924_10.txt,A page of ancient Chinese history,"Darroch, J.",1923,1920s,History and Chronology,Biography,en,0.13379616667217692,0.0,0.0,0.2599674038967787,0.0,0.0,0.2821795233333538,0.09576056551173423,0.0,0.13461292810747355,0.06436923278953571,0.0,0.0,0.0,0.0,0.005599561268805567,0.023714618420141675,0.0,0.0,0.0,nmf,20,6,0.2821795233333538
MASTER_00462,_1923-1924_11.txt,"Preliminary notes on the literary background of the "" Great River ""","Ayscough, F. W.",1923,1920s,Geography and Travel,Travel,en,0.046646637687454924,0.2507078451493887,0.0,0.3068937649138887,0.0,0.0,0.0,0.0,0.0,0.06006522734967202,0.16252648659425492,0.0,0.0,0.0,0.0,0.015859044747015747,0.15647742033477766,0.0,0.0,0.0008235732235472755,nmf,20,3,0.3068937649138887
MASTER_00463,_1923-1924_12.txt,"Religion of the Ch'iang, The *","Torrance, T.",1923,1920s,Religion and Philosophy,Religion,en,0.01763860368705843,0.0,0.0,0.012682173989978271,0.0,0.0,0.019049123790824518,0.0,0.0,0.03654680257068435,0.5384877483753452,0.014532788217925157,0.0,0.0,0.0,0.09174813461460143,0.24000000030741195,0.002028438589916537,0.02728618585625404,0.0,nmf,20,10,0.5384877483753452
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,4,1.0
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920s,Religion and Philosophy,Christianity,en,0.0376446507063131,0.0,0.0010430689203961955,0.0,0.003296731903988424,2.3614904046796203e-05,0.0,0.11643629873824896,0.0,0.052333047794678685,0.07978936966182743,0.0,0.0,0.6699925925680951,0.0,0.03467120558809411,0.0,0.0,0.0,0.004769419214311019,nmf,20,13,0.6699925925680951
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920s,Anthropology and Social Customs,Ethnology,en,0.02119045049893143,0.0,0.0,0.004956588772371647,0.0,0.0,0.25739635555311124,0.0,0.0,0.14355596297432457,0.2567010148362975,0.0,0.012191517201247984,0.04369452514692574,0.0,0.04283476425292452,0.07935853688403383,0.0,0.04823355484938599,0.08988672903044548,nmf,20,6,0.25739635555311124
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920s,Anthropology and Social Customs,Manners and customs,en,0.0,0.028586803046836227,0.014762400617559233,0.0,0.0,0.0,0.0018974714119372779,0.0,0.0,0.5962655130596701,0.0,0.013503121790029288,0.0,0.045577375750664124,0.023506120301263554,0.015537577477829703,0.026350504825704765,0.005454259999785779,0.09235467304135642,0.13620417867736348,nmf,20,9,0.5962655130596701
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920s,Religion and Philosophy,Religion,en,0.13053430683360795,0.0,0.02032922649663797,0.0,0.0,0.0,0.16152724611911265,0.025109534879034976,0.0,0.2905564089377198,0.03605023677593439,0.04330139479498244,0.019396682684633477,0.0,0.0,0.0,0.09019542510174912,0.0,0.0,0.1829995373765874,nmf,20,9,0.2905564089377198
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920s,Religion and Philosophy,Religion,en,0.018012539291962063,0.0,0.0,0.042106188431197226,0.014680171198499287,0.0,0.18697644465412291,0.0,0.0,0.2222911051787342,0.1983346917286795,0.0,0.0,0.0,0.0,0.012499813088740314,0.018267408312768713,0.0,0.10376319725544567,0.18306844085985013,nmf,20,9,0.2222911051787342
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.03467876315845972,0.032316821738916715,0.0,0.034848916086832445,0.0,0.31038273056507176,0.02946117207971071,0.0,0.007253247414320788,0.0,0.0920965064205647,0.03229673046447694,0.0,0.004062994584195456,0.0,0.08651308488996709,0.0,0.08659604374546745,0.24949298885201604,nmf,20,6,0.31038273056507176
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.06348361016421601,0.0,0.0,0.7641622562536016,0.0,0.0,0.0,0.17235413358218254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,3,0.7641622562536016
MASTER_00474,_1923-1924_22.txt,Was Chu Hsi a materialist ?,"Warren, G. G.",1924,1920s,Religion and Philosophy,Philosophy,en,0.0,0.0,0.2547824856828259,0.1039901667150403,0.0,0.020742601320039477,0.0,0.0,0.0,0.5625238158923306,0.0,0.0,0.0,0.05796093038976374,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,9,0.5625238158923306
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920s,Anthropology and Social Customs,Folklore,en,0.11359513776261432,0.0,0.050664396005080006,0.030562847932660012,0.0,0.002314029174686791,0.10637480459117471,0.0,0.0,0.014917822820241297,0.5951716100005197,0.0,0.0,0.0,0.0,0.0,0.0,0.00602200244338678,0.0,0.08037734926963643,nmf,20,10,0.5951716100005197
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920s,Natural Sciences,Agriculture,en,0.0,0.4507205033654876,0.0,0.29270521665653504,0.0,0.08179210803000614,0.10394837311032165,0.0,0.0,0.011938460718242807,0.05889533811940682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,1,0.4507205033654876
MASTER_00477,_1923-1924_25.txt,History of Shuh a free translation of the Shuh Chi,"Torrance, T.",1924,1920s,Geography and Travel,Geography,en,0.0042543026137178705,0.579561579837511,0.0,0.23193161973135515,0.0,0.0,0.019735544381166908,0.0,0.001962474383005426,0.021484201933401857,0.12288779239603698,0.011619550466757979,0.0,0.0,5.543759870064778e-05,0.0,0.006507496658346284,0.0,0.0,0.0,nmf,20,1,0.579561579837511
MASTER_00478,_1923-1924_26.txt,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,4,1.0
MASTER_00479,_1923-1924_27.txt,"Gods of the Chinese, The","Hayes, L. N.",1924,1920s,Religion and Philosophy,China--Religion,en,0.0,0.0,0.004952950052797398,0.0,0.0,0.0,0.0692407484470248,0.0,0.008756619333307961,0.10773764630629017,0.676784331614967,0.0,0.0,0.0,0.0,0.04229733931076959,0.024338977815708564,0.0,0.0,0.06589138711913461,nmf,20,10,0.676784331614967
MASTER_00480,_1923-1924_28.txt,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Folklore,en,0.00828994165436078,0.0,0.13528741246309317,0.0,0.0,0.0,0.39512550249731804,0.0,0.0,0.049419889742157566,0.017155568602640763,0.11352401323138528,0.0,0.10770205135619676,0.0,0.0,0.04005859363137431,0.0,0.0,0.1334370268214733,nmf,20,6,0.39512550249731804
MASTER_00481,_1923-1924_29.txt,Cult of the Ch'eng Huang Lao Yeh,"Ayscough, F. W.",1924,1920s,Religion and Philosophy,China--Religion,en,0.1090461063065455,0.0,0.0,0.20030175493186436,0.0,0.0,0.0,0.0,0.008918104245448396,0.14630705347964973,0.4597612853158222,0.0,0.008657329005137715,0.0,0.0,0.0,0.06700836671553208,0.0,0.0,0.0,nmf,20,10,0.4597612853158222
MASTER_00482,_1923-1924_30.txt,List of the birds of Chihli Province,"Wilder, G. D. and Hubbard, H. W.",1924,1920s,Natural Sciences,Zoology,en,0.0,0.03852351092690903,0.011296438714309645,0.04942759120868823,0.0,0.0,0.0,0.007325363688474689,0.0,0.0,0.012825790974129515,0.0004977034007185014,0.2744545457995293,0.02474325632745413,0.0,0.0,0.0,0.004335681207208431,0.5765701177525786,0.0,nmf,20,18,0.5765701177525786
,_1925_01.txt,,,1925,1920s,,,en,0.0,0.06756818676645622,0.004356841819365695,0.010050497827714618,0.0089061772055276,0.0,0.23678492359407755,0.4553355449710893,0.0,0.039212613531158416,0.0007697705960039828,0.0,0.0,0.0,0.003489603716909377,0.0,0.0,0.0,0.0,0.17352583997169715,nmf,20,7,0.4553355449710893
MASTER_00485,_1925_02.txt,"Edict of Ch ' in Shih Huang, A","Sheppard, G. W. (ed.)",1925,1920s,Literature and Language,Literature,en,0.05574518412649814,0.0,0.23029298233979562,0.3521069304144876,0.0263701565269192,0.0,0.0592416247041638,0.10997098796132301,0.007122515800105615,0.0,0.09374809448609998,0.0,0.027507179467048278,0.011719588750848843,0.0,0.0,0.0,0.0,0.026174755422709858,0.0,nmf,20,3,0.3521069304144876
MASTER_00486,_1925_03.txt,"Teaching of Micius, The","Pott, F. L. H.",1925,1920s,Religion and Philosophy,Philosophy,en,0.054603160692048264,0.0,0.04415164543305905,0.08583370706801254,0.0,0.0,0.034385424712227275,0.0038574415941333242,0.020920299821668088,0.7059380801943876,0.05031024048446386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,20,9,0.7059380801943876
MASTER_00487,_1925_04.txt,"Life and times of Confucius, The","Dovey, J. W.",1925,1920s,Religion and Philosophy,China--Religion,en,0.06034682014225805,0.022324446598955387,0.0,0.07810273022658297,0.0,0.0,0.0,0.0036769302625453476,0.0,0.5475494706140386,0.14134641697931083,0.10563089490979641,0.0,0.0,0.0,0.0,0.01467846731340818,0.02634382295310439,0.0,0.0,nmf,20,9,0.5475494706140386
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The","Barbour, G. B.",1925,1920s,Natural Sciences,Geology,en,0.0036053736255040178,0.37477006215304703,0.018807951834932085,0.00262250251561863,0.054919212724078195,0.0,0.0,0.0,0.0,0.010065120067968225,0.021260063968441118,0.04783655746383593,0.11084945732075553,0.0,0.30868933429907075,0.005829909530431846,0.0,0.0,0.0,0.040744454496316515,nmf,20,1,0.37477006215304703
