model,K,topic_id,rank,word,weight
nmf,10,8,13,tls,0.16196868724762303
nmf,10,8,14,obverse,0.14702602706542114
nmf,10,8,15,gold,0.14411048950953445
nmf,10,8,16,per,0.14122360751263588
nmf,10,8,17,money,0.1339693613680636
nmf,10,8,18,value,0.12832443081259498
nmf,10,8,19,tax,0.1216783223296384
nmf,10,8,20,weight,0.1159081543288879
nmf,10,9,1,confucius,0.39008550845354645
nmf,10,9,2,heaven,0.3106238408497692
nmf,10,9,3,man,0.28628298796933593
nmf,10,9,4,nature,0.246627356780957
nmf,10,9,5,life,0.21794925064595344
nmf,10,9,6,art,0.2136443095678936
nmf,10,9,7,tzu,0.20685286839150072
nmf,10,9,8,men,0.19051870917400723
nmf,10,9,9,mind,0.18723395320437589
nmf,10,9,10,principle,0.17604417331919966
nmf,10,9,11,doctrine,0.17478305038410846
nmf,10,9,12,love,0.17160505967088382
nmf,10,9,13,things,0.1690226607929093
nmf,10,9,14,tao,0.16632772225532963
nmf,10,9,15,people,0.16516095237430123
nmf,10,9,16,law,0.16198611788052936
nmf,10,9,17,virtue,0.15535187507409903
nmf,10,9,18,music,0.15530217484955433
nmf,10,9,19,human,0.15298522880455484
nmf,10,9,20,spirit,0.1529410480710866
