model,K,topic_id,rank,word,weight
lda,12,0,1,cash,1046.3821438023858
lda,12,0,2,silver,849.2672900792217
lda,12,0,3,used,709.1615218533565
lda,12,0,4,coins,685.0509039566117
lda,12,0,5,reverse,665.1562376637388
lda,12,0,6,inches,655.2078829195017
lda,12,0,7,currency,581.8464825191963
lda,12,0,8,copper,527.1143305819371
lda,12,0,9,ch,484.28293072612104
lda,12,0,10,dynasty,478.6490431193659
lda,12,0,11,instruments,448.5436208421832
lda,12,0,12,obverse,438.30743444490696
lda,12,0,13,gold,422.17179074331847
lda,12,0,14,coin,401.93272053553835
lda,12,0,15,notes,390.4491213622908
lda,12,0,16,mint,379.728365644704
lda,12,0,17,called,372.53328139469676
lda,12,0,18,characters,370.5021342227854
lda,12,0,19,ku,362.2612951722744
lda,12,0,20,character,350.5403169101358
lda,12,1,1,ancient,1124.0549348905668
lda,12,1,2,name,1063.8395150499646
lda,12,1,3,form,957.4033438820085
lda,12,1,4,however,940.2081992798378
lda,12,1,5,history,884.5858009329228
lda,12,1,6,among,857.6799867220733
lda,12,1,7,even,855.4432417680149
lda,12,1,8,called,762.8775095390336
lda,12,1,9,language,758.6805564270663
lda,12,1,10,modern,754.0956948453822
lda,12,1,11,period,749.5254819351414
lda,12,1,12,find,734.1959641455896
lda,12,1,13,still,708.9740812924293
lda,12,1,14,word,698.4170141097492
lda,12,1,15,us,685.0847097195381
lda,12,1,16,dr,675.939216802842
lda,12,1,17,old,673.3273593842979
lda,12,1,18,use,662.4054176491228
lda,12,1,19,new,653.5876524795339
lda,12,1,20,early,645.7122582872067
lda,12,2,1,mm,1625.1823283595813
lda,12,2,2,temperature,861.8175197709731
lda,12,2,3,mean,829.0879527932954
lda,12,2,4,july,779.0722805365468
lda,12,2,5,year,664.8062223785314
lda,12,2,6,eastern,658.7342970364382
lda,12,2,7,june,656.0061770308881
lda,12,2,8,asia,649.3789047887818
lda,12,2,9,sea,628.7270146136938
lda,12,2,10,annual,564.8007104148369
lda,12,2,11,aug,556.9925681546586
lda,12,2,12,nov,521.7045754787392
lda,12,2,13,sept,508.895443979884
lda,12,2,14,observations,505.26454829609474
lda,12,2,15,peking,504.0364675994764
lda,12,2,16,dec,473.87228323580587
lda,12,2,17,jan,463.2075055058482
lda,12,2,18,oct,462.4878871734162
lda,12,2,19,feb,457.57337924561136
lda,12,2,20,table,453.26578218845174
lda,12,3,1,river,3329.122217634816
lda,12,3,2,feet,2078.8769580939447
lda,12,3,3,city,1759.0759351767736
lda,12,3,4,miles,1722.9135751156311
lda,12,3,5,water,1693.5849026255644
lda,12,3,6,south,1416.4736551854414
lda,12,3,7,north,1338.8007590408802
lda,12,3,8,large,1216.4498554012766
lda,12,3,9,west,1114.1859208499004
lda,12,3,10,road,1088.4043098272764
lda,12,3,11,island,1009.7630329212674
lda,12,3,12,temple,985.4697483802494
lda,12,3,13,high,972.9747474063461
lda,12,3,14,east,929.4752395511293
lda,12,3,15,shan,921.3076480987473
lda,12,3,16,small,901.8847366162618
lda,12,3,17,bank,894.8128437131606
lda,12,3,18,fu,871.8082504001122
lda,12,3,19,side,861.4905889602483
lda,12,3,20,ho,818.1610708718075
lda,12,4,1,de,2101.7171180321093
lda,12,4,2,the,1562.3436990730224
lda,12,4,3,of,1137.453056937308
lda,12,4,4,la,867.8010748832257
lda,12,4,5,et,782.9589795588784
lda,12,4,6,les,729.6596124044877
lda,12,4,7,le,704.5201968152177
lda,12,4,8,cm,633.7346031450869
lda,12,4,9,and,606.5857722220002
lda,12,4,10,des,578.8520782636739
lda,12,4,11,length,535.5503112740844
lda,12,4,12,to,510.18900690619023
lda,12,4,13,manchuria,496.6287118979443
lda,12,4,14,du,471.9753334529789
lda,12,4,15,in,414.4258375202488
lda,12,4,16,breadth,410.8153453477189
lda,12,4,17,see,392.4491442735361
lda,12,4,18,pl,380.4975373856503
lda,12,4,19,north,369.18914636295546
lda,12,4,20,vol,367.16504938336783
lda,12,5,1,shanghai,2087.7997771923856
lda,12,5,2,mr,1570.1925851198996
lda,12,5,3,work,1448.164589735793
lda,12,5,4,foreign,1169.166236894044
lda,12,5,5,peking,1093.921554999131
lda,12,5,6,year,1083.556196599359
lda,12,5,7,taels,1031.8371595012907
lda,12,5,8,dr,932.3968768669589
lda,12,5,9,new,916.9687777272479
lda,12,5,10,government,900.942682727453
lda,12,5,11,society,875.3803442882029
lda,12,5,12,books,806.6154449830243
lda,12,5,13,general,781.5930568233647
lda,12,5,14,book,769.7250502944736
lda,12,5,15,trade,762.1659298387405
lda,12,5,16,salt,705.004198906839
lda,12,5,17,per,676.6197065535731
lda,12,5,18,canton,623.5169657287104
lda,12,5,19,road,542.854154794915
lda,12,5,20,british,535.4279512580067
lda,12,6,1,un,2021.352633154502
lda,12,6,2,une,1367.6963119285329
lda,12,6,3,on,1224.0630988220444
lda,12,6,4,qu,1168.4979546208133
lda,12,6,5,ne,1038.7947688461832
lda,12,6,6,plus,1029.7273894357354
lda,12,6,7,se,958.8099237444256
lda,12,6,8,cette,448.9864792527066
lda,12,6,9,cheo,433.60002710488
lda,12,6,10,chine,424.3862632823739
lda,12,6,11,dont,403.83027585573177
lda,12,6,12,aux,387.7361220137661
lda,12,6,13,fut,366.08332830955794
lda,12,6,14,ont,350.47135452230845
lda,12,6,15,deux,347.0586674950705
lda,12,6,16,lui,335.2921744709768
lda,12,6,17,nom,329.5795217543361
lda,12,6,18,était,291.0833328400049
lda,12,6,19,bien,289.96364450737366
lda,12,6,20,autres,283.08332401282667
lda,12,7,1,ch,4777.3979728422755
lda,12,7,2,name,2162.4092293378326
lda,12,7,3,dynasty,1785.7280110685867
lda,12,7,4,ts,1647.6609052256033
lda,12,7,5,emperor,1540.175623822106
lda,12,7,6,yuan,1486.6080984986454
lda,12,7,7,wu,1486.3802900138455
lda,12,7,8,king,1461.7727539632835
lda,12,7,9,ang,1356.473564729196
lda,12,7,10,see,1270.5822438869172
lda,12,7,11,ai,1255.232729919885
lda,12,7,12,shi,1241.1980275996139
lda,12,7,13,ancient,1174.619731977131
lda,12,7,14,yu,1152.700146936244
lda,12,7,15,city,1139.042593325256
lda,12,7,16,han,1117.8799021487823
lda,12,7,17,history,1055.8726830946532
lda,12,7,18,lu,1044.8470035594435
lda,12,7,19,shih,1029.3574404187589
lda,12,7,20,called,1022.8205961909154
lda,12,8,1,lour,2448.0833330563805
lda,12,8,2,sin,1915.504666179372
lda,12,8,3,linn,1906.5765209362835
lda,12,8,4,plant,1697.5249611298336
lda,12,8,5,name,1427.6618534873403
lda,12,8,6,osb,1259.0833325039603
lda,12,8,7,cochin,1226.1943834457277
lda,12,8,8,canton,1189.2807250549297
lda,12,8,9,plants,1051.6419287729766
lda,12,8,10,tree,993.0407536777104
lda,12,8,11,et,965.6056136157079
lda,12,8,12,fl,935.467205291238
lda,12,8,13,leaves,903.882911970943
lda,12,8,14,hgk,862.0833331335624
lda,12,8,15,tab,823.4113201843422
lda,12,8,16,fig,736.6402290509574
lda,12,8,17,chinensis,710.9256549303129
lda,12,8,18,folio,669.6588289262927
lda,12,8,19,cultivated,656.8186515722779
lda,12,8,20,see,642.7009259138042
