model,K,topic_id,rank,word,weight
lda,8,0,1,cash,1262.8828420577845
lda,8,0,2,taels,1074.8865049674062
lda,8,0,3,year,1012.2136884029935
lda,8,0,4,silver,1000.5949296159689
lda,8,0,5,government,851.0767837917117
lda,8,0,6,foreign,825.9159524106096
lda,8,0,7,used,806.0392719388551
lda,8,0,8,salt,776.5619479107827
lda,8,0,9,province,771.5550278246376
lda,8,0,10,shanghai,756.631356720516
lda,8,0,11,money,714.659846935101
lda,8,0,12,trade,690.3918838104604
lda,8,0,13,king,667.8499284647305
lda,8,0,14,coins,661.2323708184243
lda,8,0,15,law,643.5827961660743
lda,8,0,16,inches,616.309872090954
lda,8,0,17,currency,607.0359548133538
lda,8,0,18,small,606.3891120341096
lda,8,0,19,reverse,601.560438049434
lda,8,0,20,copper,601.5553238326337
lda,8,1,1,man,3723.6690520439142
lda,8,1,2,men,3575.54752614467
lda,8,1,3,people,3377.179835585957
lda,8,1,4,day,2832.95265160481
lda,8,1,5,said,2704.0033100164123
lda,8,1,6,could,2452.5377392333025
lda,8,1,7,us,2346.2487014372687
lda,8,1,8,life,2201.604258728283
lda,8,1,9,way,2153.7543669224933
lda,8,1,10,king,1996.3687275057216
lda,8,1,11,heaven,1976.3403701184325
lda,8,1,12,upon,1951.807426752594
lda,8,1,13,good,1950.2310836352
lda,8,1,14,called,1924.6072616952133
lda,8,1,15,old,1805.7442910264222
lda,8,1,16,even,1784.8688590113316
lda,8,1,17,thus,1762.0332060981746
lda,8,1,18,country,1699.3075392112812
lda,8,1,19,without,1654.6355188387743
lda,8,1,20,came,1613.0889639119096
lda,8,2,1,mm,1604.040316956102
lda,8,2,2,sea,1399.3626331648338
lda,8,2,3,july,970.7087131949969
lda,8,2,4,year,965.0367140828279
lda,8,2,5,eastern,935.20389075923
lda,8,2,6,peking,911.9645057075395
lda,8,2,7,mean,886.3816834772045
lda,8,2,8,june,884.4303118435982
lda,8,2,9,temperature,878.2823678560754
lda,8,2,10,asia,822.6674482362407
lda,8,2,11,north,753.5426516090537
lda,8,2,12,northern,745.2329695770894
lda,8,2,13,water,743.8221800040009
lda,8,2,14,seen,740.4683391506697
lda,8,2,15,near,687.0107149765587
lda,8,2,16,annual,633.3721625078325
lda,8,2,17,summer,627.3207174889747
lda,8,2,18,island,625.3722691763902
lda,8,2,19,aug,615.3993620710203
lda,8,2,20,sept,605.7075295267022
lda,8,3,1,species,1430.3858265929418
lda,8,3,2,leaves,1252.3604488768035
lda,8,3,3,white,1249.5290822546206
lda,8,3,4,plant,1200.2342018921022
lda,8,3,5,common,1106.5940909466192
lda,8,3,6,see,1061.0738558769465
lda,8,3,7,small,1011.441053906249
lda,8,3,8,flowers,963.3891186465556
lda,8,3,9,tree,918.38615916429
lda,8,3,10,family,917.7208956847045
lda,8,3,11,name,888.2963898923243
lda,8,3,12,large,839.6130432902243
lda,8,3,13,length,817.5289914436978
lda,8,3,14,red,785.6754862874349
lda,8,3,15,cm,731.1249895308883
lda,8,3,16,north,730.9803345857272
lda,8,3,17,birds,717.4766625768352
lda,8,3,18,plants,704.8739452733836
lda,8,3,19,king,671.405708572129
lda,8,3,20,black,670.842269684395
lda,8,4,1,de,2290.2977009842634
lda,8,4,2,the,1541.465598120875
lda,8,4,3,shanghai,1463.620941199054
lda,8,4,4,dr,1442.3519399169375
lda,8,4,5,work,1439.6333782725392
lda,8,4,6,mr,1332.3391702485787
lda,8,4,7,of,1130.0085300605208
lda,8,4,8,la,974.4323787494029
lda,8,4,9,new,948.0780754366306
lda,8,4,10,society,914.9611534551468
lda,8,4,11,history,912.3389907419327
lda,8,4,12,art,896.5781939217908
lda,8,4,13,book,811.2345649918489
lda,8,4,14,language,765.2797028632557
lda,8,4,15,et,764.8454736636719
lda,8,4,16,books,742.8332722805126
lda,8,4,17,les,670.233109201417
lda,8,4,18,vol,651.1498954728755
lda,8,4,19,le,643.0978258399563
lda,8,4,20,and,602.6509676805675
lda,8,5,1,ch,6135.276826364992
lda,8,5,2,dynasty,2522.124500004588
lda,8,5,3,yu,1785.392735520684
lda,8,5,4,wu,1771.6714703550056
lda,8,5,5,ancient,1764.8073591869602
lda,8,5,6,ts,1639.9494324682196
lda,8,5,7,ai,1634.8896116092653
lda,8,5,8,ang,1614.057465290261
lda,8,5,9,fu,1591.0304545360837
lda,8,5,10,emperor,1549.183247278157
lda,8,5,11,year,1460.5152143812097
lda,8,5,12,yuan,1455.8409728101706
lda,8,5,13,name,1403.6625898105362
lda,8,5,14,han,1398.4481563816316
lda,8,5,15,shih,1323.6426456786655
lda,8,5,16,wen,1267.1351014861957
lda,8,5,17,lu,1248.0051800155422
lda,8,5,18,ti,1227.3830616459568
lda,8,5,19,called,1176.2750359864492
lda,8,5,20,period,1139.0177557914733
lda,8,6,1,river,2550.1948400062406
lda,8,6,2,un,2022.4756463430497
lda,8,6,3,une,1351.801177272324
lda,8,6,4,feet,1344.4833050038794
lda,8,6,5,miles,1221.8089711851555
lda,8,6,6,on,1221.355411690028
lda,8,6,7,qu,1153.5214770039454
lda,8,6,8,water,1120.3647010556513
lda,8,6,9,city,1060.3128582487327
lda,8,6,10,plus,1036.4466198907178
lda,8,6,11,ne,1031.9034744340504
lda,8,6,12,se,994.8154557470473
lda,8,6,13,road,983.6755509489498
lda,8,6,14,bank,791.6325987330929
lda,8,6,15,south,788.4400797944716
lda,8,6,16,north,732.0381820289934
lda,8,6,17,large,703.1815090398205
lda,8,6,18,hills,684.9515989626943
lda,8,6,19,journey,673.6723391508442
lda,8,6,20,ho,622.7527760862362
lda,8,7,1,lour,2445.8824767937326
lda,8,7,2,sin,2017.598852478134
lda,8,7,3,linn,1900.1738007579147
lda,8,7,4,name,1408.4050672718954
lda,8,7,5,cochin,1290.8574226433582
lda,8,7,6,osb,1259.1249697616802
lda,8,7,7,canton,1244.6732894104875
lda,8,7,8,et,1029.2999239839994
lda,8,7,9,fl,937.8005490696917
lda,8,7,10,hgk,862.124997016416
lda,8,7,11,tab,819.4784072478104
lda,8,7,12,plant,811.7152639934462
lda,8,7,13,shi,778.5328508315876
lda,8,7,14,fig,709.2453738651265
lda,8,7,15,folio,678.0926369446674
lda,8,7,16,plants,671.6686938507603
lda,8,7,17,chinensis,614.4447666547292
lda,8,7,18,ii,580.4714190462719
lda,8,7,19,see,572.8386655565562
lda,8,7,20,foliis,566.12492617246
