model,K,topic_id,rank,word,weight
lda,15,0,1,day,800.983492939533
lda,15,0,2,moon,763.6537157248182
lda,15,0,3,man,728.8422119281755
lda,15,0,4,called,625.2174398795498
lda,15,0,5,women,579.1901594523893
lda,15,0,6,water,577.8490410888098
lda,15,0,7,people,542.3106299864646
lda,15,0,8,family,532.8268578825904
lda,15,0,9,head,514.3467140313785
lda,15,0,10,children,512.4043869039253
lda,15,0,11,upon,464.02949968077445
lda,15,0,12,used,463.70954053381337
lda,15,0,13,men,450.5457280507062
lda,15,0,14,old,446.90624683241634
lda,15,0,15,house,409.10771252815243
lda,15,0,16,god,403.3375493569202
lda,15,0,17,said,392.21420763723836
lda,15,0,18,earth,388.891177054279
lda,15,0,19,life,384.87935490833917
lda,15,0,20,fish,371.6177022702612
lda,15,1,1,name,726.8253822074272
lda,15,1,2,king,703.8076438595691
lda,15,1,3,ancient,610.2976857306602
lda,15,1,4,reverse,593.2639709274973
lda,15,1,5,among,585.5704556131622
lda,15,1,6,tungus,579.0666666280536
lda,15,1,7,however,567.46672118455
lda,15,1,8,northern,517.7016143071718
lda,15,1,9,year,499.2692558942149
lda,15,1,10,period,481.86054663238895
lda,15,1,11,language,455.7049150005358
lda,15,1,12,called,449.77287212885216
lda,15,1,13,history,435.4631297817055
lda,15,1,14,form,429.3806531020146
lda,15,1,15,still,416.62790232944946
lda,15,1,16,origin,395.23423364270155
lda,15,1,17,old,387.62119874271184
lda,15,1,18,obverse,382.5811864489069
lda,15,1,19,modern,375.2043742461269
lda,15,1,20,word,372.88777445282744
lda,15,2,1,mm,1469.0569017992107
lda,15,2,2,temperature,846.8699894904449
lda,15,2,3,mean,835.718976733593
lda,15,2,4,july,709.1199847413793
lda,15,2,5,eastern,631.0647799263421
lda,15,2,6,asia,620.6265664131784
lda,15,2,7,june,620.0269126643531
lda,15,2,8,aug,566.2495973835928
lda,15,2,9,year,552.382003236936
lda,15,2,10,annual,552.3552050283871
lda,15,2,11,sept,523.7638110342883
lda,15,2,12,sea,513.9848677980955
lda,15,2,13,nov,478.5043055054487
lda,15,2,14,dec,478.2074168036053
lda,15,2,15,observations,476.24068868659174
lda,15,2,16,peking,474.35338111901495
lda,15,2,17,jan,469.24612374101946
lda,15,2,18,oct,467.3155215493577
lda,15,2,19,feb,455.8236309985109
lda,15,2,20,table,434.8782938339448
lda,15,3,1,temple,1138.9466174273798
lda,15,3,2,city,857.3554801851187
lda,15,3,3,stone,809.6833671616849
lda,15,3,4,emperor,627.4793882585848
lda,15,3,5,dynasty,528.1828200116112
lda,15,3,6,gate,504.973041380042
lda,15,3,7,feet,480.04905174875154
lda,15,3,8,imperial,470.0364065244006
lda,15,3,9,wall,467.96511772673074
lda,15,3,10,south,418.6274942485436
lda,15,3,11,side,415.6777106303111
lda,15,3,12,tablet,413.7239438484825
lda,15,3,13,shan,411.1444539331879
lda,15,3,14,east,408.43750919161903
lda,15,3,15,west,403.3725725403258
lda,15,3,16,temples,400.77688636238463
lda,15,3,17,built,398.5903508324386
lda,15,3,18,north,395.39171042824944
lda,15,3,19,mountain,395.3684835912194
lda,15,3,20,high,389.369686483651
lda,15,4,1,de,2014.0344671196988
lda,15,4,2,the,1593.5528818829341
lda,15,4,3,of,1153.6597510422919
lda,15,4,4,la,842.1682653447967
lda,15,4,5,et,768.8436919003841
lda,15,4,6,le,734.7962160709097
lda,15,4,7,les,709.9266617862638
lda,15,4,8,and,612.9296916525074
lda,15,4,9,cm,603.329363828906
lda,15,4,10,des,562.3100227673532
lda,15,4,11,to,515.4096352137807
lda,15,4,12,manchuria,471.64755976144204
lda,15,4,13,length,471.2596971909072
lda,15,4,14,du,444.6911640448324
lda,15,4,15,in,423.2436668008181
lda,15,4,16,breadth,397.0807515494606
lda,15,4,17,tong,382.48203242044445
lda,15,4,18,pl,381.62183435216593
lda,15,4,19,is,371.7086533374317
lda,15,4,20,rice,361.80153112206654
lda,15,5,1,shanghai,1807.0438755013156
lda,15,5,2,work,1564.5023459308466
lda,15,5,3,dr,1315.5822464913408
lda,15,5,4,mr,1155.2246716125899
lda,15,5,5,book,918.9699763653852
lda,15,5,6,society,905.1884698310063
lda,15,5,7,books,839.5228097132864
lda,15,5,8,history,804.311818676316
lda,15,5,9,new,791.7751250587354
lda,15,5,10,characters,751.8487544432941
lda,15,5,11,foreign,608.1577325334107
lda,15,5,12,rev,572.4306834389215
lda,15,5,13,subject,567.9106739232772
lda,15,5,14,works,564.0762795544508
lda,15,5,15,year,562.412227044288
lda,15,5,16,given,557.5689961984618
lda,15,5,17,author,552.8265316948375
lda,15,5,18,general,541.2319543341526
lda,15,5,19,use,540.6242613554793
lda,15,5,20,published,532.1659399913001
lda,15,6,1,river,3166.8685684249717
lda,15,6,2,water,1686.0807287756793
lda,15,6,3,feet,1608.2076386805693
lda,15,6,4,miles,1533.1020328072027
lda,15,6,5,road,1125.9828868123182
lda,15,6,6,south,1061.2920528454417
lda,15,6,7,north,1039.5782527006838
lda,15,6,8,city,998.1471001168372
lda,15,6,9,bank,953.7829205193336
lda,15,6,10,island,901.4284812617701
lda,15,6,11,large,901.3439090106409
lda,15,6,12,sea,892.3676919379787
lda,15,6,13,small,845.447778451933
lda,15,6,14,salt,824.5508527003334
lda,15,6,15,west,811.3515546481018
lda,15,6,16,country,809.9630884824184
lda,15,6,17,course,739.0980468374173
lda,15,6,18,little,696.7472088352063
lda,15,6,19,high,695.713284627003
lda,15,6,20,journey,693.1557763974005
lda,15,7,1,name,1331.9721093777173
lda,15,7,2,shi,984.1192312112182
lda,15,7,3,city,905.0203774871628
lda,15,7,4,yuan,774.4430299218216
lda,15,7,5,history,744.1367363400902
lda,15,7,6,king,732.1129014674467
lda,15,7,7,country,723.664995048139
lda,15,7,8,ch,708.0275000907872
lda,15,7,9,emperor,695.8152708657814
lda,15,7,10,see,680.1955139764059
lda,15,7,11,mongol,640.6101011985802
lda,15,7,12,western,604.972304898373
lda,15,7,13,khan,585.6688501720918
lda,15,7,14,son,568.367330599584
lda,15,7,15,ancient,549.3888750817746
lda,15,7,16,called,539.9739355291532
lda,15,7,17,ta,525.3191490936144
lda,15,7,18,century,523.4114294356282
lda,15,7,19,west,520.7077055788523
lda,15,7,20,mongols,498.7645867059302
lda,15,8,1,lour,2448.0666666539855
lda,15,8,2,sin,1917.9780172557403
lda,15,8,3,linn,1905.5401199246362
lda,15,8,4,plant,1671.971603769338
lda,15,8,5,name,1468.5289927352874
lda,15,8,6,osb,1259.0666666136779
lda,15,8,7,cochin,1227.9288917517963
lda,15,8,8,canton,1200.3673785333694
lda,15,8,9,plants,1016.3287564113998
lda,15,8,10,tree,974.6957426382672
lda,15,8,11,et,968.2576302704053
lda,15,8,12,fl,940.6939636642566
lda,15,8,13,hgk,862.0666666622518
lda,15,8,14,leaves,840.6681965047172
lda,15,8,15,tab,806.141785628394
lda,15,8,16,fig,710.5632208819992
lda,15,8,17,chinensis,701.5132898434292
lda,15,8,18,folio,670.2247298199554
lda,15,8,19,cultivated,653.4302127435571
lda,15,8,20,see,602.6999292949432
lda,15,9,1,white,754.3503112101736
lda,15,9,2,leaves,685.9609590758749
lda,15,9,3,species,672.5296147302596
lda,15,9,4,flowers,654.5444389015851
lda,15,9,5,small,642.4905358841023
lda,15,9,6,colour,577.7265675488757
lda,15,9,7,seen,571.6824212934338
lda,15,9,8,large,485.92733093065334
lda,15,9,9,green,461.5184562931988
lda,15,9,10,black,426.65328556941455
lda,15,9,11,porcelain,424.4174658151987
lda,15,9,12,side,410.3780841313415
lda,15,9,13,short,391.5790133878898
lda,15,9,14,red,377.23010300123065
lda,15,9,15,fine,356.1288629347237
lda,15,9,16,brown,348.6952704966238
lda,15,9,17,forms,347.1079794702776
lda,15,9,18,length,345.62670430047905
lda,15,9,19,surface,340.42583461532803
lda,15,9,20,form,323.4141988672438
lda,15,10,1,could,1284.7901470043073
lda,15,10,2,men,1232.7018801455256
lda,15,10,3,mr,1193.7948406536555
lda,15,10,4,emperor,1189.7950019521445
lda,15,10,5,people,1104.063255394467
lda,15,10,6,us,1076.2624730612997
lda,15,10,7,sent,1068.6571466600342
lda,15,10,8,came,1029.3535820754312
lda,15,10,9,day,984.9490627285007
lda,15,10,10,said,973.3839306919799
lda,15,10,11,upon,968.0385968022833
lda,15,10,12,government,948.1991980577768
lda,15,10,13,shall,937.2554022867222
lda,15,10,14,country,896.3725333116637
lda,15,10,15,man,884.7019664240223
lda,15,10,16,year,867.9462709588763
lda,15,10,17,last,796.1522094394285
lda,15,10,18,law,794.901051390811
lda,15,10,19,soon,736.1513488978937
lda,15,10,20,father,702.2883378921117
lda,15,11,1,summer,989.2433553381245
lda,15,11,2,taels,912.991374863113
lda,15,11,3,cash,634.6730152042323
lda,15,11,4,silver,604.5714918359721
lda,15,11,5,chihli,590.5983152475792
lda,15,11,6,spring,586.1189719282808
lda,15,11,7,genus,546.3351857606082
lda,15,11,8,common,494.5996317993647
lda,15,11,9,birds,491.4582526183934
lda,15,11,10,species,491.0877305193145
lda,15,11,11,peking,463.59349621383876
lda,15,11,12,autumn,460.2921128386849
lda,15,11,13,winter,458.7264241747039
lda,15,11,14,drought,455.24628078111846
lda,15,11,15,year,414.23409019785987
lda,15,11,16,family,399.7366533259056
lda,15,11,17,currency,343.35341757377654
lda,15,11,18,shansi,338.2794502091935
lda,15,11,19,swinhoe,334.6463189410883
lda,15,11,20,shensi,330.46972631057184
lda,15,12,1,man,1783.0118060305113
lda,15,12,2,heaven,1713.0368886314557
lda,15,12,3,life,1361.6328127198228
lda,15,12,4,people,1345.815617293142
lda,15,12,5,men,1182.8840317976899
lda,15,12,6,nature,1152.8794574005385
lda,15,12,7,confucius,1065.7593822856363
lda,15,12,8,said,1057.7959652367451
lda,15,12,9,way,994.976075017502
lda,15,12,10,good,900.8529449368991
lda,15,12,11,things,889.2320062863652
lda,15,12,12,world,883.5085715918091
lda,15,12,13,without,873.805875741891
lda,15,12,14,mind,813.7240272502384
lda,15,12,15,thus,767.9333041078371
lda,15,12,16,human,760.1972786852813
lda,15,12,17,says,757.348263975168
lda,15,12,18,law,704.8061565470869
lda,15,12,19,spirit,677.3237509517185
lda,15,12,20,state,677.0223480812092
lda,15,13,1,ch,5075.33818627637
lda,15,13,2,ts,1615.3708784645328
lda,15,13,3,yu,1495.5995419303053
lda,15,13,4,dynasty,1294.8369466087408
lda,15,13,5,used,1237.6448747098998
lda,15,13,6,ai,1185.9221699804361
lda,15,13,7,shih,1095.892209515835
lda,15,13,8,wu,1050.0947265370223
lda,15,13,9,ku,1040.7902077866797
lda,15,13,10,ing,1023.2528453865613
lda,15,13,11,fu,990.3912864181999
lda,15,13,12,called,895.1609609244201
lda,15,13,13,lu,880.5740891611842
lda,15,13,14,ang,875.7398314040653
lda,15,13,15,yang,803.4720230040687
lda,15,13,16,see,796.3204195615241
lda,15,13,17,chou,789.6634217656709
lda,15,13,18,wen,781.5342602886534
lda,15,13,19,ao,776.7300606546559
lda,15,13,20,ti,769.6192304835605
lda,15,14,1,un,1997.8189110520161
lda,15,14,2,une,1366.8781497569673
lda,15,14,3,on,1224.0666664858177
lda,15,14,4,qu,1163.359362714471
lda,15,14,5,plus,1032.5986986123858
lda,15,14,6,ne,1021.952600299642
lda,15,14,7,se,925.6281189685749
lda,15,14,8,cette,448.98442487532225
lda,15,14,9,chine,429.32913242882296
lda,15,14,10,dont,403.8257359576987
lda,15,14,11,aux,389.492749497593
lda,15,14,12,fut,366.06666637653586
lda,15,14,13,ont,349.4567347915139
lda,15,14,14,lui,343.05372117492476
lda,15,14,15,deux,340.51868591111656
lda,15,14,16,nom,330.6290719608607
lda,15,14,17,était,291.0666666407747
lda,15,14,18,bien,289.1060273129938
lda,15,14,19,autres,283.0666661198532
lda,15,14,20,chinois,281.0366134309552
