master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00071,1866_09_retrospects_of_events.txt,"Retrospect of events in the north of China, 1866","Butcher, C. H.",1866,1860s,History and Chronology,"History, Modern (20th century)",en,0.3100560357256241,0.32061228126635727,0.08653312098756359,0.00014351929111559863,0.2559024868849308,0.00014359948601660313,0.026465444251080217,0.000143512107311877,lda,8,1,0.32061228126635727
MASTER_00098,1869_01.txt,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius","Markham, J.",1869,1860s,Geography and Travel,Travel,en,0.092977254986107,0.3144642509635864,0.002192810684367244,0.03160784381095124,2.380568133924982e-05,0.08711230959762561,0.4715979280288865,2.3796247136718544e-05,lda,8,6,0.4715979280288865
MASTER_00099,1869_02.txt,"On Wen - ch'ang, the god of literature, his history and worship","Mayers, W. F.",1869,1860s,Religion and Philosophy,Religion,en,5.365060124684527e-05,0.5775718253851266,5.3621621954339403e-05,5.361955728106704e-05,0.0019822420837295857,0.4201777879723693,5.364190864198502e-05,5.361086965023198e-05,lda,8,1,0.5775718253851266
MASTER_00100,1869_03.txt,The Fabulous source of the Hoang-ho,"Eitel, E. J.",1869,1860s,Religion and Philosophy,Buddhism,en,0.00011436271484210675,0.4185066177472155,0.11156493386601356,0.00011434417743974629,0.1657803250610396,0.00011435077596201113,0.2803066987262738,0.023498366931213852,lda,8,1,0.4185066177472155
,1869_04.txt,,,1869,1860s,,,fr,0.007125483652649265,5.82807649478416e-05,5.8265660876371665e-05,5.8235889919591334e-05,0.007072394131194382,5.826081582571814e-05,0.9855108312101296,5.8247874457133535e-05,lda,8,6,0.9855108312101296
MASTER_00102,1869_05.txt,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare","Mayers, W. F.",1869,1860s,Military | Natural Sciences,Military art and science | Science,en,0.058863877194534404,0.3810135198852956,2.7350086359427063e-05,0.020604057506854123,0.15544209161822073,0.3738110548245828,2.7348364078859762e-05,0.010210700520074147,lda,8,1,0.3810135198852956
MASTER_00103,1869_06.txt,The Chinese game of chess as compared with that practised by Western nations,"Himly, K.",1869,1860s,Anthropology and Social Customs,Manners and customs,en,5.1110389654096875e-05,0.44820697383315333,0.006071428162831282,5.112927875378546e-05,0.19903468431755417,0.31735837310462905,5.110084015204277e-05,0.02917520007327222,lda,8,1,0.44820697383315333
MASTER_00213,1869_07.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.1864885230066227,0.48612686249952347,0.000173950023428449,0.00017407517477811897,0.03948508455516682,0.2476430944495113,0.0397344217790661,0.0001739885119030775,lda,8,1,0.48612686249952347
,1869_08.txt,,,1869,1860s,,,en,0.031869650929320835,0.8117443436439016,9.341693110258958e-05,9.339626917158519e-05,0.1152010880961572,0.040811396835239745,9.33600165669526e-05,9.334727853963451e-05,lda,8,1,0.8117443436439016
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860s,Natural Sciences,Agriculture,en,0.38774595836585835,0.21110743999121165,0.00435215314784682,0.1371336297229143,0.2202556505850979,0.039228965663538985,8.812517440939845e-05,8.807734912258902e-05,lda,8,0,0.38774595836585835
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860s,History and Chronology,History,en,0.062480671786919524,0.7389321405322731,0.1144589550366259,0.025340472530415516,2.841522223249624e-05,0.05870250393327758,2.8425547852884515e-05,2.8415410403105497e-05,lda,8,1,0.7389321405322731
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.03712359200330422,0.610538077007776,0.000150636710792559,0.025528332358946866,0.00015064012271230297,0.3262073448129331,0.00015070090580094716,0.000150676077734018,lda,8,1,0.610538077007776
MASTER_00109,1869_12_retrospects_of_events.txt,"Retrospect of events in China and Japan, 1869, 1870",,1869,1860s,History and Chronology,"History, Modern (20th century)",en,0.320084442023599,0.5201182382513764,0.06661935310162938,3.71216452337709e-05,0.09302948053870198,3.712957180795646e-05,3.712381586412382e-05,3.711105178745657e-05,lda,8,1,0.5201182382513764
MASTER_00126,1874_01.txt,Recollections of China prior to 1840,"Williams, S. W.",1873,1870s,History and Chronology,"History, Modern (20th century)",en,0.2755530907298737,0.4899911827574748,0.06597372690091244,3.63867099567135e-05,0.15778441051207745,3.638556636458359e-05,0.004413303016546791,0.006211513806793535,lda,8,1,0.4899911827574748
MASTER_00127,1874_02.txt,"The legend of Wen Wang, founder of the dynasty of the Chows in China","Kingsmill, T. W.",1873,1870s,History and Chronology,Biography,en,0.0001102601401950157,0.8111678142141238,0.006368874892736916,0.00011017587493525087,0.06817709589679467,0.11384530038124294,0.00011025867861054073,0.0001102199213609816,lda,8,1,0.8111678142141238
MASTER_00128,1874_03.txt,Extracts from the history of Shanghai,"Schmidt, C.",1873,1870s,History and Chronology,History,en,0.1438562765307479,0.43308901098697705,5.0500709009157734e-05,5.047074934210835e-05,0.013292822095529748,0.3333112112069467,0.07629923717524843,5.0470546198805534e-05,lda,8,1,0.43308901098697705
