model,K,topic_id,rank,word,weight
nmf,8,0,1,mr,0.3945377737004606
nmf,8,0,2,shanghai,0.3481855205447555
nmf,8,0,3,work,0.3353045077335017
nmf,8,0,4,dr,0.331518662802609
nmf,8,0,5,de,0.3030288810989985
nmf,8,0,6,books,0.28772902193123107
nmf,8,0,7,art,0.2779285512137921
nmf,8,0,8,society,0.26637584039356677
nmf,8,0,9,book,0.2617298875359308
nmf,8,0,10,library,0.25145407982800905
nmf,8,0,11,collection,0.19914567278334908
nmf,8,0,12,giles,0.1936627341386304
nmf,8,0,13,works,0.19290317785378686
nmf,8,0,14,notes,0.191862047409864
nmf,8,0,15,characters,0.18069037054844322
nmf,8,0,16,history,0.1769775475073004
nmf,8,0,17,author,0.17512860341036368
nmf,8,0,18,la,0.1746586038886739
nmf,8,0,19,reviews,0.1735721023247363
nmf,8,0,20,volume,0.16163884416806282
nmf,8,1,1,river,0.5117950805694139
nmf,8,1,2,miles,0.35681533755403994
nmf,8,1,3,feet,0.3479166401539021
nmf,8,1,4,water,0.3144783739928243
nmf,8,1,5,coal,0.25080171980955485
nmf,8,1,6,bank,0.21889153143289902
nmf,8,1,7,island,0.2138834489911649
nmf,8,1,8,south,0.2026614269929021
nmf,8,1,9,hills,0.19827799682487743
nmf,8,1,10,sea,0.19364032281115306
nmf,8,1,11,city,0.17766315466049007
nmf,8,1,12,channel,0.1750924518467182
nmf,8,1,13,limestone,0.17473657040579146
nmf,8,1,14,canal,0.17415995551457567
nmf,8,1,15,north,0.17357625785892003
nmf,8,1,16,village,0.1664483980899054
nmf,8,1,17,plain,0.1624408111052535
nmf,8,1,18,level,0.16171731806987424
nmf,8,1,19,large,0.15820856298569452
nmf,8,1,20,stream,0.15098390729805775
nmf,8,2,1,government,0.2946236342830312
nmf,8,2,2,japan,0.27445549307998096
nmf,8,2,3,shanghai,0.2588937936826173
nmf,8,2,4,foreign,0.23284762985420857
nmf,8,2,5,retrospect,0.2121540923338159
nmf,8,2,6,japanese,0.20496338436441777
nmf,8,2,7,year,0.18888875334592878
nmf,8,2,8,mr,0.18527331636240923
nmf,8,2,9,peking,0.17782649877800485
nmf,8,2,10,country,0.17061162051586945
nmf,8,2,11,british,0.16901514788934255
nmf,8,2,12,treaty,0.16701607349770922
nmf,8,2,13,foreigners,0.1612024300584954
nmf,8,2,14,nagasaki,0.15437845903711306
nmf,8,2,15,canton,0.1539140403695707
nmf,8,2,16,people,0.14660405784890207
nmf,8,2,17,trade,0.14560822376606383
nmf,8,2,18,events,0.14253598560787817
nmf,8,2,19,emperor,0.1414455356609813
nmf,8,2,20,taels,0.13545111257877399
nmf,8,3,1,ch,0.8043419140435529
nmf,8,3,2,dynasty,0.45516557195199203
nmf,8,3,3,emperor,0.3566121685134155
nmf,8,3,4,yuan,0.34878245092304583
nmf,8,3,5,wang,0.3486334257621765
nmf,8,3,6,ts,0.32088940478591815
nmf,8,3,7,shih,0.31610987730456896
nmf,8,3,8,wu,0.2816048738013206
nmf,8,3,9,yu,0.27944542639352205
nmf,8,3,10,ai,0.2788024904040891
nmf,8,3,11,fu,0.2500525300970355
nmf,8,3,12,ang,0.24467679940244183
nmf,8,3,13,ien,0.23919760374289023
nmf,8,3,14,sung,0.23511092589735505
nmf,8,3,15,han,0.2159719013770247
nmf,8,3,16,ing,0.21494679734503652
nmf,8,3,17,lu,0.19918319830099288
nmf,8,3,18,huang,0.1961759930859419
nmf,8,3,19,tsung,0.19311963320401676
nmf,8,3,20,hsien,0.1906599611606414
nmf,8,4,1,species,0.48369295362045905
nmf,8,4,2,cm,0.45676372306475754
nmf,8,4,3,fig,0.29766368470674653
nmf,8,4,4,leaves,0.2946494955859879
nmf,8,4,5,flowers,0.25869333583924614
nmf,8,4,6,mm,0.2451033012185169
nmf,8,4,7,white,0.2298522008042033
nmf,8,4,8,plants,0.20155497905714156
nmf,8,4,9,slender,0.2004244986498752
nmf,8,4,10,length,0.19788124242418254
nmf,8,4,11,plant,0.19655087083686165
nmf,8,4,12,brown,0.1931298506004069
nmf,8,4,13,black,0.19050244233923797
nmf,8,4,14,genus,0.18047937181673068
nmf,8,4,15,pl,0.17756333063839566
nmf,8,4,16,manchuria,0.16759809361282504
nmf,8,4,17,small,0.1675510072496019
nmf,8,4,18,var,0.15918116599102738
nmf,8,4,19,tail,0.15762945358151986
nmf,8,4,20,birds,0.15374117745707608
nmf,8,5,1,on,0.632745025346993
nmf,8,5,2,une,0.5254278157440738
nmf,8,5,3,un,0.4952331042439716
nmf,8,5,4,qu,0.44870805517145995
nmf,8,5,5,plus,0.3811789577249377
nmf,8,5,6,ne,0.37247575600941984
nmf,8,5,7,se,0.277440422749064
nmf,8,5,8,cette,0.1999858185359899
nmf,8,5,9,dont,0.16911850636203843
nmf,8,5,10,chine,0.16615060394245068
nmf,8,5,11,aux,0.16187538991259146
nmf,8,5,12,autres,0.1494857702164416
nmf,8,5,13,ont,0.1481995928884781
nmf,8,5,14,était,0.13526501149591055
nmf,8,5,15,après,0.12971846097373313
nmf,8,5,16,deux,0.12952366393722578
nmf,8,5,17,leurs,0.1287531940136332
nmf,8,5,18,lui,0.12797103892448536
nmf,8,5,19,de,0.1273474750738365
nmf,8,5,20,bien,0.12394590568155212
nmf,8,6,1,king,0.3030985324800579
nmf,8,6,2,name,0.24204183083596437
nmf,8,6,3,ancient,0.23988083254888112
nmf,8,6,4,history,0.19288188280538093
nmf,8,6,5,shi,0.18667310901143705
nmf,8,6,6,aryan,0.18429865622742883
nmf,8,6,7,indian,0.18369167030725905
nmf,8,6,8,greek,0.18200621985102725
nmf,8,6,9,tribes,0.17921060269403336
nmf,8,6,10,sanscrit,0.1680712707201905
nmf,8,6,11,myth,0.1649991424324685
nmf,8,6,12,called,0.16027080833135968
nmf,8,6,13,modern,0.15968218977797846
