master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,model,K,dominant_topic,dominant_topic_weight
MASTER_00009,1859_04.txt,On the Musical Notation of the Chinese,"Syle, E. W.",1859,1850s,Arts and Archaeology,Music,en,6.68896321185012e-05,0.05469893423788133,6.688963212245187e-05,6.688963212048637e-05,6.68896321148362e-05,0.3766918215764893,6.688963211673038e-05,6.688963211784678e-05,6.68896321168342e-05,6.688963212035027e-05,6.688963212172012e-05,6.688963211743692e-05,0.16706558253618967,6.688963211812902e-05,6.688963212469152e-05,6.688963212140813e-05,6.688963212001747e-05,0.14723703850938105,0.01724551178711471,0.16291888806770277,6.688963211859877e-05,6.688963212997731e-05,0.07293820990708341,6.688963211672259e-05,6.688963212103324e-05,lda,25,5,0.3766918215764893
MASTER_00015,1859_05.txt,Lecture on Japan,"Williams, S. W.",1859,1850s,Geography and Travel,Travel,en,0.026098849014110147,0.11874105580937348,0.036606422910386245,8.307372794712863e-06,8.30737279404949e-06,8.30737279513478e-06,8.30737279469097e-06,8.307372794957505e-06,8.307372794491691e-06,0.03255335622895381,8.307372794999947e-06,8.307372794442733e-06,8.30737279507923e-06,8.307372794722469e-06,8.307372794737803e-06,0.7453696241611534,8.307372794897642e-06,8.307372794709679e-06,8.307372794784834e-06,0.018647349291552894,8.307372795187234e-06,8.307372794775285e-06,8.307372794958091e-06,8.307372795060626e-06,0.02183380987416377,lda,25,15,0.7453696241611534
MASTER_00013,1859_06.txt,On the Study of the Natural Sciences in Japan,"Pompe van Meedervoort, J. L. C.",1859,1850s,Education,Education,en,2.421307506539753e-05,2.421307506493033e-05,2.4213075064763416e-05,2.4213075063256443e-05,2.421307506168982e-05,0.374680971470332,2.4213075063711913e-05,2.4213075064268854e-05,2.421307506291713e-05,2.421307506510718e-05,2.4213075065467948e-05,2.4213075062914834e-05,0.11608121794449275,2.421307506385063e-05,2.4213075061404758e-05,0.5046269525546773,2.421307506371709e-05,2.4213075064250324e-05,2.4213075063011965e-05,2.4213075064348387e-05,2.4213075063160437e-05,2.4213075063925643e-05,0.004102383454158503,2.421307506391549e-05,2.4213075063541598e-05,lda,25,15,0.5046269525546773
,1859_07.txt,,,1859,1850s,,,en,0.00014440433215661425,0.00014440433215552907,0.00014440433215205924,0.0001444043321453886,0.00014440433213682376,0.23944847120151558,0.0001444043321442018,0.00014440433214605756,0.0001444043321479634,0.00014440433214522996,0.0001444043321506415,0.00014440433214439166,0.00014440433214820927,0.00014440433214262454,0.0001444043321343249,0.0001444043321631077,0.0001444043321621154,0.00014440433214125688,0.0001444043321556208,0.00014440433215821106,0.0001444043321534971,0.1849202205776113,0.5724544129136083,0.0001444043321372835,0.00014440433214370736,lda,25,22,0.5724544129136083
MASTER_00017,1859_08.txt,Notes on some new species of birds found on the island of Formosa,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,4.3010752693590564e-05,4.301075269473398e-05,0.10862948182679616,0.13760434211728678,4.3010752690379e-05,4.301075269444005e-05,4.301075269388488e-05,4.3010752692119634e-05,4.301075269245253e-05,0.2158487215927676,4.3010752693842614e-05,0.5370142286565849,4.3010752695100316e-05,4.301075269163669e-05,4.301075268905361e-05,4.301075269540529e-05,4.3010752694704745e-05,4.301075269454883e-05,4.301075269281749e-05,4.301075269703559e-05,4.301075269298425e-05,4.301075269320793e-05,4.301075269703562e-05,4.30107526939494e-05,4.301075269161208e-05,lda,25,11,0.5370142286565849
MASTER_00012,1859_09.txt,"Sailing directions for the Yang - tsze Kiang, from Woosung to Hankow","Ward, J.",1859,1850s,Natural Sciences,Hydrology,en,1.4372978801499862e-05,1.4372978801501871e-05,1.4372978802290647e-05,0.03759937506583012,1.4372978800392805e-05,1.4372978801213089e-05,1.437297880186895e-05,1.4372978801301709e-05,1.4372978800752286e-05,1.4372978801641784e-05,1.4372978801656672e-05,1.4372978803932385e-05,1.4372978801802356e-05,1.4372978801684788e-05,1.4372978800237419e-05,1.4372978802651036e-05,1.4372978801170749e-05,1.4372978801489969e-05,1.4372978801180136e-05,1.4372978802062109e-05,1.437297880180732e-05,1.4372978801383502e-05,0.962070046421734,1.4372978801001419e-05,1.4372978801324186e-05,lda,25,22,0.962070046421734
MASTER_00014,1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,2.6990553312433747e-05,2.6990553312322823e-05,2.6990553310440703e-05,2.6990553311109388e-05,2.6990553309806102e-05,0.09673202913405757,2.6990553311892412e-05,0.056903360904051924,2.6990553314664622e-05,2.6990553310955038e-05,2.699055331230576e-05,2.699055331118693e-05,2.6990553311234965e-05,2.6990553311383054e-05,2.6990553308433594e-05,0.749756715427221,0.027689816387371172,2.6990553310147907e-05,2.699055331294231e-05,2.6990553312132885e-05,2.6990553311371704e-05,0.027322412967811256,0.041082844666571396,2.6990553309501828e-05,2.6990553311483448e-05,lda,25,15,0.749756715427221
MASTER_00024,1859_11.txt,Sketches of the Miau - tsze,"Bridgman, E. C.",1859,1850s,Anthropology and Social Customs,Ethnology,en,0.06685315589367505,0.004235911450416731,0.334745788793518,7.388252679072544e-06,7.388252678870978e-06,7.3882526794289985e-06,0.05076484516206911,7.388252679872917e-06,7.388252679238476e-06,0.020009464894981056,0.1852048917844409,7.388252679379262e-06,7.388252679533569e-06,0.07825517623671173,7.388252678949196e-06,7.3882526796626e-06,0.005358680304747983,0.03244012884711917,7.388252679435071e-06,0.1866903189232428,7.388252679721738e-06,7.388252679220199e-06,0.020032606997935024,0.015312983426310501,7.388252679590083e-06,lda,25,2,0.334745788793518
MASTER_00018,1860_01.txt,The Small Chinese Lark,"Swinhoe, R.",1859,1850s,Natural Sciences,Zoology,en,4.667444575351534e-05,4.667444575069561e-05,0.22988013759073822,0.03263359931476774,4.667444574402119e-05,4.667444575071374e-05,4.667444574862579e-05,4.6674445747499134e-05,4.667444574696196e-05,0.23450376652474184,0.0025729918093862223,0.3299177541804846,0.06811527000993217,4.6674445746409856e-05,4.667444574315687e-05,0.0456838585181784,4.6674445750457704e-05,4.667444574906622e-05,4.6674445750432964e-05,0.05589915647404908,4.667444574545046e-05,4.6674445746054014e-05,4.667444575119283e-05,4.66744457494407e-05,4.667444574814774e-05,lda,25,11,0.3299177541804846
MASTER_00019,1860_02.txt,On the Banishment of Criminals in China,"Macgowan, D. J.",1859,1850s,"Politics, Government, and Law",Law,en,3.316749586035099e-05,0.18603985725519218,3.316749585923805e-05,3.3167495858330276e-05,3.316749585697824e-05,3.3167495861647034e-05,0.012219912617102612,0.006362928622538088,3.316749585746448e-05,3.316749585907907e-05,0.5303644872204933,3.316749585882106e-05,3.316749586034741e-05,0.028511581523523243,3.316749585571057e-05,0.15303316410855922,3.316749586019918e-05,3.316749585895322e-05,3.316749585979797e-05,3.316749585935476e-05,0.0743852228197792,0.008518998403206843,3.3167495860339086e-05,3.316749585774712e-05,3.316749586100367e-05,lda,25,10,0.5303644872204933
