master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,model,K,dominant_topic,dominant_topic_weight
MASTER_00154,1878_01.txt,On the Stone figures at Chinese tombs and the offering of living sacrifices,"Mayers, W. F.",1877,1870s,Anthropology and Social Customs,Manners and customs,en,0.12105066318795184,0.02989252719916262,0.0,0.5075868639468576,0.014401436487170358,0.02649924328674924,0.12386201984622054,0.1767072460458878,nmf,8,3,0.5075868639468576
MASTER_00155,1878_02.txt,The Comparative study of Chinese dialects,"Parker, E. H.",1877,1870s,Literature and Language,Literature,en,0.21899191110444569,0.0,0.0,0.6343175165394088,0.10970460121196936,0.03698597114417605,0.0,0.0,nmf,8,3,0.6343175165394088
MASTER_00156,1878_03.txt,"Droughts in China, A. D. 620-1643","Hosie, A.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.013943012741968052,0.26435636797003154,0.1870016139174985,0.49617824597862625,0.0,0.03852075939187552,0.0,nmf,8,4,0.49617824597862625
MASTER_00157,1878_04.txt,"Sunspots and sun - shadows observed in China, B. C. 28 - A. D. 1617","Hosie, A.",1877,1870s,Natural Sciences,Astronomy,en,0.13498553736282243,0.0,0.0,0.02809296956676823,0.23775100344946398,0.20311763066008504,0.3960528589608604,0.0,nmf,8,6,0.3960528589608604
MASTER_00158,1878_05.txt,"The Ancient language and cult of the Chows ; critical and exegetical notes on the "" Shi- king ""","Kingsmill, T. W.",1877,1870s,Religion and Philosophy,Religion,en,0.0,0.0,0.0,0.14601735608218985,0.0,0.0007191015812341571,0.7643561152842699,0.08890742705230602,nmf,8,6,0.7643561152842699
MASTER_00159,1878_06.txt,The Climate of Eastern Asia,"Fritsche, H.",1877,1870s,Natural Sciences,Meteorology,en,0.0,0.06278927581668685,0.3631719249779827,0.0,0.4974749337024586,0.01413879625554817,0.06242506924732381,0.0,nmf,8,4,0.4974749337024586
,1880_01.txt,,,1880,1880s,,,en,0.0,0.07007436440780124,0.15726070393440456,0.29678673746071466,0.0,0.0,0.47587819419707966,0.0,nmf,8,6,0.47587819419707966
MASTER_00165,1880_02.txt,Rock inscriptions at the north side of Yentai Hill *,"Rhein, J.",1879,1870s,Arts and Archaeology,Antiquities,en,0.0,0.3306928039339594,0.0,0.6225768413714456,0.0,0.0,0.046730354694594856,0.0,nmf,8,3,0.6225768413714456
MASTER_00167,1880_03.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.02142830680215199,0.0,0.0404693818515459,0.09527447124584143,0.7088985582607883,0.07046943034488558,0.06345985149478675,0.0,nmf,8,4,0.7088985582607883
MASTER_00167,1880_04.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.013042080703814816,0.0,0.01926496788890432,0.017909722766375924,0.7884626257158023,0.07802409310255115,0.08329650982255161,0.0,nmf,8,4,0.7884626257158023
