master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,model,K,dominant_topic,dominant_topic_weight
MASTER_00064,1866_04.txt,Description of the Great Examination Hall at Canton,"Keer, J. G.",1865,1860s,Arts and Archaeology,Architecture,en,0.35870795833513,0.09554393588363003,0.27710428805326837,0.07870783100365931,0.0,0.0,0.0,0.18469046938988803,0.0,0.005245517334424299,nmf,10,0,0.35870795833513
MASTER_00068,1866_05.txt,Notes on the opinions of the Chinese with regard to eclipses,"Wylie, A.",1866,1860s,Natural Sciences,Astronomy,en,0.18699866418813732,0.0,0.2001286359206104,0.014497552712697044,0.26910880432832796,0.009960695549581618,0.136108859565862,0.09697933229661401,0.0821497556841262,0.00406769975404347,nmf,10,4,0.26910880432832796
MASTER_00069,1866_06.txt,Political intercourse between China and Lewchew,"Williams, S. W.",1866,1860s,History and Chronology,History,en,0.19046276566552672,0.0,0.0,0.11520540299450528,0.0,0.00013693554712530473,0.1918853629964275,0.4303580452270881,0.0,0.07195148756932707,nmf,10,7,0.4303580452270881
MASTER_00067,1866_07.txt,Notes on some outlying coal-fields in the south-eastern provinces of China,"Kingsmill, T. W.",1865,1860s,Natural Sciences,Geology,en,0.0,0.7970508407801207,0.0,0.06475994119331986,0.0232050343670191,0.0,0.03192243066964505,0.0,0.08306175298989543,0.0,nmf,10,1,0.7970508407801207
MASTER_00072,1866_08.txt,"Short sketch of the Chinese game of chess, Seang - kh'e, A *","Hollingworth, H. G.",1866,1860s,Anthropology and Social Customs,Manners and customs,en,0.3175326292154213,0.07436331027066355,0.0,0.08885470940190088,0.16945722047102266,0.012433325356723072,0.09664231600848992,0.0,0.24071648927577877,0.0,nmf,10,0,0.3175326292154213
MASTER_00071,1866_09_retrospects_of_events.txt,"Retrospect of events in the north of China, 1866","Butcher, C. H.",1866,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.1008243308945146,0.20431802823326153,0.0,0.0,0.0,0.005047354247806455,0.6465587150250901,0.04325157159932726,0.0,nmf,10,7,0.6465587150250901
MASTER_00098,1869_01.txt,"Notes on the Shantung Province, being a journey from Chefoo to Tsiuhsien, the city of Mencius","Markham, J.",1869,1860s,Geography and Travel,Travel,en,0.17656245314372085,0.5902970193878655,0.0,0.08578079883287844,0.01791555546517356,0.006892969810870905,0.0,0.00644046291852529,0.09285422219491711,0.02325651824604841,nmf,10,1,0.5902970193878655
MASTER_00099,1869_02.txt,"On Wen - ch'ang, the god of literature, his history and worship","Mayers, W. F.",1869,1860s,Religion and Philosophy,Religion,en,0.16006548192622325,0.0,0.0,0.369082595095391,0.0,0.0,0.3161167936712832,0.0,0.0,0.15473512930710262,nmf,10,3,0.369082595095391
MASTER_00100,1869_03.txt,The Fabulous source of the Hoang-ho,"Eitel, E. J.",1869,1860s,Religion and Philosophy,Buddhism,en,0.0,0.599789020452489,0.010696695468655287,0.0,0.0,0.014048366556551171,0.32732302301207566,0.0,0.0,0.04814289451022864,nmf,10,1,0.599789020452489
,1869_04.txt,,,1869,1860s,,,fr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nmf,10,5,1.0
MASTER_00102,1869_05.txt,"On the Introduction and use of gunpower and firearms among the Chinese, with notes on some ancient engines of warfare","Mayers, W. F.",1869,1860s,Military | Natural Sciences,Military art and science | Science,en,0.03259215365750017,0.018087490501368465,0.1399112129096214,0.27944592853723316,0.08096701976927101,0.0,0.28808619569806126,0.06595009690108934,0.04698999196935357,0.047969910056501655,nmf,10,6,0.28808619569806126
MASTER_00103,1869_06.txt,The Chinese game of chess as compared with that practised by Western nations,"Himly, K.",1869,1860s,Anthropology and Social Customs,Manners and customs,en,0.08069294321472475,0.0,0.12325177335000224,0.3022908366240546,0.04459601477226102,0.0,0.4010787586148664,0.04759470313384866,0.0,0.000494970290242404,nmf,10,6,0.4010787586148664
MASTER_00213,1869_07.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,0.09833376664832613,0.07614488180526906,0.03195097966372979,0.30205367849564785,0.0,0.0,0.19789928120455638,0.25110416779640243,0.04251324438606827,0.0,nmf,10,3,0.30205367849564785
,1869_08.txt,,,1869,1860s,,,en,0.10869761957920523,0.047298701643666556,0.15222638782967784,0.022796879936137063,0.0,0.0038442946022619003,0.009054138510294015,0.02704667874087271,0.020406162298540507,0.6086291368593443,nmf,10,9,0.6086291368593443
MASTER_00106,1869_09.txt,Chinese chemical manufactures,"Smith, F. P.",1869,1860s,Natural Sciences,Agriculture,en,0.09019888461601994,0.10351863593872578,0.1483210890169572,0.02644188977674768,0.09725879585994107,0.0,0.03613306834910757,0.0,0.42027607583068666,0.07785156061181397,nmf,10,8,0.42027607583068666
MASTER_00107,1869_10.txt,Journal of a mission to Lewchew in 1801,"Williams, S. W.",1869,1860s,History and Chronology,History,en,0.48016245534643603,0.12282455679656101,0.0,0.052264838079859606,0.01462372708067033,0.0,0.03760326883166833,0.2925211538648046,0.0,0.0,nmf,10,0,0.48016245534643603
MASTER_00259,1869_11.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.2932226448003324,0.012611501469004568,0.0,0.43523427651165186,0.0,0.0,0.0,0.0,0.02065147537229313,0.23828010184671805,nmf,10,3,0.43523427651165186
