master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,model,K,dominant_topic,dominant_topic_weight
INDEX_00283,_1898-1899_02.txt,THE OFFICE OF DISTRICT MAGISTRATE IN CHINA.,BYRON BRENAN,1898,1890s,"Politics, Government, and Law",Government,en,0.3931001625677857,0.0,0.09027827954597854,0.0157535011173196,0.0,0.0,0.0,0.14177524008516756,0.30331109271346,0.0557817239702886,0.0,0.0,0.0,0.0,0.0,nmf,15,0,0.3931001625677857
INDEX_00284,_1898-1899_03.txt,ON THE CHINESE COINS AND SMALL PORCELAIN BOTTLES FOUND IN EGYPT.,NATALIS RONDOT,1898,1890s,Arts and Archaeology,Art,en,0.0010146745032845663,0.0,0.22963004523922145,0.04228274383534815,0.053169979657111205,0.0029387311751912755,0.08282273649788209,0.023541135602302872,0.13040356166203962,0.0,0.36323884795252925,0.013895890363153073,0.03547575609631865,0.021585897415617873,0.0,nmf,15,10,0.36323884795252925
INDEX_00285,_1898-1899_04.txt,SEALING AND WHALING IN THE NORTHERN PACIFIC.,E. BRASS,1898,1890s,Natural Sciences,Agriculture,en,0.048585966783006765,0.16336550370746872,0.0,0.0,0.2864235012076909,0.0,0.0,0.2795218161690993,0.0781831614372829,0.0,0.0206863511630205,0.0,0.0893720577502673,0.0,0.03386164178216366,nmf,15,4,0.2864235012076909
MASTER_00415,_1920_01.txt,"Relation of Chinese and Siamese, The *","Dodd, W. C.",1920,1920s,Anthropology and Social Customs,Ethnology,en,0.001388008081280715,0.10637280806683641,0.029626936546856043,0.08348252283120058,0.0071386889632406745,0.005532073992256419,0.6437374688565132,0.06259048762143878,0.009917981223731878,0.03697442134917534,0.0,0.0,0.0,0.013238602467469987,0.0,nmf,15,6,0.6437374688565132
MASTER_00416,_1920_02.txt,Greek and Chinese art ideals,"Stanley, A.",1920,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13354357592974103,0.866456424070259,0.0,0.0,0.0,0.0,nmf,15,10,0.866456424070259
MASTER_00417,_1920_03.txt,"Destiny, fate","Morgan, E.",1920,1920s,Religion and Philosophy,Philosophy,en,0.006105031772554181,0.0148577927426069,0.0,0.010501852039666913,0.015575564589202073,0.0,0.0,0.0,0.0009380024327329705,0.9408396236489185,0.0,0.0,0.011182132774318464,0.0,0.0,nmf,15,9,0.9408396236489185
MASTER_00418,_1920_04.txt,China's petrified sun - rays,"Chatley, H.",1920,1920s,Natural Sciences,Geology,en,0.0,0.0,0.022049958962825533,0.0,0.0,0.0014239015864775176,0.0,0.010472497015191009,0.028769512429686832,0.020092143952347784,0.0,0.0,0.0,0.0,0.9171919860534714,nmf,15,14,0.9171919860534714
MASTER_00419,_1920_05.txt,Chinese ideas of antiques,Hutson J.,1920,1920s,Arts and Archaeology,Art,en,0.008446019780433954,0.0,0.0,0.09239784668478514,0.12848043940376164,0.0,0.0,0.0,0.13578534008252927,0.0,0.5323835008755017,0.061973558011965656,0.0,0.0,0.04053329516102266,nmf,15,10,0.5323835008755017
MASTER_00420,_1920_06.txt,Names and nicknames of the Shanghai settlements,"Lanning, G.",1920,1920s,History and Chronology,History,en,0.018291703875740938,0.14737346179073152,0.4292851503229423,0.0,0.0,0.0,0.06819855532048884,0.33685112869009654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,15,2,0.4292851503229423
MASTER_00421,_1920_07.txt,Chinese poetry and its connotations *,"Ayscough, F. W.",1920,1920s,Literature and Language,Literature,en,0.30774797545406607,0.035593250289369646,0.0318209068757898,0.3636679948032051,0.05255720552924716,0.0014233891769497176,0.0,0.0,0.0,0.07365032900209459,0.11576981535219356,0.014655547185508482,0.0,0.0,0.003113586331575871,nmf,15,3,0.3636679948032051
,_1920_08.txt,,,1920,1920s,,,en,0.0,0.002478292233037956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997521707766962,0.0,0.0,0.0,nmf,15,11,0.997521707766962
MASTER_00423,_1920_09.txt,"Chinese life of Mohammed, A","Mason, I.",1920,1920s,Religion and Philosophy,Islam,en,0.7606875211025544,0.0,0.02015543936368303,0.006743978256886157,0.0,0.0,0.05896867984988002,0.0220112433509688,0.0,0.07275887899348098,0.0,0.0,0.0,0.058674259082546504,0.0,nmf,15,0,0.7606875211025544
MASTER_00424,_1921_01.txt,"Operations and manifestations of the Tao exemplified in history, The","Morgan, E.",1921,1920s,Religion and Philosophy,Taoism,en,0.0,0.0012455578772939055,0.0,0.1952824390038667,0.0062898257086399165,0.0015284981652518086,0.0,0.05728040303771391,0.0,0.7383732762072337,0.0,0.0,0.0,0.0,0.0,nmf,15,9,0.7383732762072337
MASTER_00425,_1921_02.txt,"Hainanese Miao, The *","Moninger, M. M.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.4067768667974354,0.28817501429139103,0.0,0.0,0.1705221196770022,0.0,0.0,0.0,0.023745948091565664,0.0,0.0471399352283763,0.06364011591422958,0.0,0.0,0.0,nmf,15,0,0.4067768667974354
MASTER_00426,_1921_03.txt,Notes on the symbolism of the Purple Forbidden City *,"Ayscough, F. W.",1921,1920s,Geography and Travel,Travel,en,0.15058706523358176,0.04274808516150477,0.0,0.22131500164409473,0.002617914658560521,0.010251498753266846,0.0,0.0,0.0,0.5494388522569065,0.0,0.0031217500713747875,0.019919832220709963,0.0,0.0,nmf,15,9,0.5494388522569065
MASTER_00180,_1921_04.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,0.0,0.0,0.00048722253768280837,0.0,0.0,0.0,0.0,0.0,0.9636423030290704,0.0,0.03587047443324673,0.0,nmf,15,11,0.9636423030290704
MASTER_00428,_1921_05.txt,Exogamy in China,"Wilkinson, H. P.",1921,1920s,Anthropology and Social Customs,Ethnology,en,0.3279637015325131,0.0,0.0710076877725393,0.0,0.0,0.0,0.32514390470991505,0.0,0.0,0.17098103138729573,0.0,0.0,0.0,0.10490367459773682,0.0,nmf,15,0,0.3279637015325131
MASTER_00429,_1921_06.txt,"Lampacao, a mystery of the Far East","Morse, H. B.",1921,1920s,Geography and Travel,Geography,en,0.0,0.24088973893923302,0.0,0.0,0.01213250547494547,0.0,0.0,0.41745730408569276,0.0,0.0,0.0,0.0,0.18222130506486597,0.14729914643526276,0.0,nmf,15,7,0.41745730408569276
MASTER_00430,_1921_07.txt,"Marriage maker, The","Kliene, C.",1921,1920s,Literature and Language,Literature,en,0.6006502540759864,0.025858607477048507,0.06732506738732773,0.1779891091989633,7.818786292177162e-05,0.07660026612599559,0.0,0.006076088474736354,0.0029783325963302883,0.0400630769854402,0.0,0.0023810098152499204,0.0,0.0,0.0,nmf,15,0,0.6006502540759864
MASTER_00431,_1921_08.txt,"Highways and byways of Kweichow, The *","Kemp, E. G.",1921,1920s,Geography and Travel,Travel,en,0.3189325242321283,0.2901047311555977,0.10753853319224221,0.0,0.10495423881094691,0.0,0.0,0.01512233986504063,0.0,0.0,0.12412074284663964,0.02420359576087273,0.0,0.0,0.01502329413653172,nmf,15,0,0.3189325242321283
MASTER_00432,_1921_09.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.07230235274478675,0.004536280940496997,0.046372959728810746,0.07861914024453712,0.0,0.0,0.0,0.0,0.0,0.3949671429545965,0.23767871291523104,0.0,0.0,0.16552341047154073,0.0,nmf,15,9,0.3949671429545965
MASTER_00433,_1921_10.txt,"Trip to Hua Kang, A","Fletcher, W. J. B.",1921,1920s,Literature and Language,Literature,en,0.03062636251780654,0.25126231593212245,0.0,0.0,0.14831887776981725,0.0,0.0,0.0,0.0,0.274456837726805,0.0,0.20513390013290345,0.030689701511821824,0.0,0.05951200440872341,nmf,15,9,0.274456837726805
MASTER_00435,_1922_01.txt,"Natural history of China, The","Sowerby, A. de C.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.100978984400892,0.20128171503897452,0.0,0.36173120683071797,0.0,0.14535914499514024,0.029786979142598875,0.0,0.0,0.05453193121986809,0.0,0.01383831031919084,0.0,0.09249172805261761,nmf,15,4,0.36173120683071797
MASTER_00436,_1922_02.txt,"Growth of the Yangtze delta, The *",Heidenstem,1922,1920s,Natural Sciences,Geology,en,0.0,0.6051287499629233,0.1381488902682104,0.051737626553973654,0.0,0.0,0.041480542364759586,0.0,0.0,0.0,0.0,0.001907675127631801,0.06245556529023989,0.006344737400826302,0.09279621303143487,nmf,15,1,0.6051287499629233
MASTER_00437,_1922_03.txt,"Shuh country, The",Hutson J.,1922,1920s,Arts and Archaeology,Archaeology,en,0.11571146216021061,0.20641154309876542,0.0,0.6059275324471934,0.0,0.0018293225231743435,0.03562591014597586,0.0,0.014668836738939747,0.0,0.009520371774651641,0.0,0.003543257285222215,0.006761763825866609,0.0,nmf,15,3,0.6059275324471934
MASTER_00349,_1922_04.txt,The Great wall,"Edgar, J. H.",1914,1910s,Natural Sciences,Hydrology,en,0.007403033656157828,0.05283969472563777,0.0,0.44776257181925005,0.007367006549035284,0.0,0.4761174887217454,0.0,0.0,0.008510204528173717,0.0,0.0,0.0,0.0,0.0,nmf,15,6,0.4761174887217454
MASTER_00440,_1922_05.txt,""" Fir - flower Tablets ""","Ferguson, J. C.",1922,1920s,Literature and Language,Literature,en,0.10910395994518685,0.014749534367639698,0.4628675396162576,0.12415173867798092,0.04256925848457328,0.0,0.02439024603025523,0.0,0.0,0.04573586079435541,0.15520354117701435,0.021127406398317984,0.0,0.00010091450841859278,0.0,nmf,15,2,0.4628675396162576
MASTER_00441,_1922_06.txt,Lan - tsih *,"Hudson, E.",1922,1920s,Literature and Language,Literature,en,0.5392142354471281,0.10507681466865079,0.0,0.1309604289512428,0.0,0.1420104476046631,0.0,0.0,0.0,0.0,0.0,0.0,8.293762559404729e-06,0.05306934017180581,0.029660439393949866,nmf,15,0,0.5392142354471281
MASTER_00443,_1922_07.txt,Notes on the coal and Iron Ore deposits of Central Shansi,"Norin, E.",1922,1920s,Natural Sciences,Geology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nmf,15,14,1.0
MASTER_00444,_1922_08.txt,Chinese names of plants ; a preliminary list of the trees and shrubs of North Honan,"Hers, J.",1922,1920s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.5452245997733721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42203276012318053,0.0,0.032742640103447324,0.0,nmf,15,3,0.5452245997733721
MASTER_00223,_1922_09.txt,The Family names,"Giles, H. A.",1886,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.8261927990389026,0.0,0.0,0.0,0.0,0.0,0.0,0.17380720096109734,0.0,0.0,0.0,nmf,15,4,0.8261927990389026
MASTER_00446,_1922_10.txt,"Distribution and habits of the Argali sheep of Central Asia, The *","Sjolander, D.",1922,1920s,Natural Sciences,Zoology,en,0.00043224954456276045,0.185885904762143,0.00295411493437812,0.0,0.4129233042841461,0.0,0.19611941138105293,0.0011991475368371683,0.0,0.012015745227712704,0.02149580926554526,0.001128337667169145,0.03928163534206293,0.016621261053185878,0.10994307900120397,nmf,15,4,0.4129233042841461
MASTER_00447,_1922_11.txt,Plants from Peitaiho,"Cowdry, N. H.",1922,1920s,Natural Sciences,Botany,en,0.0,0.014248976505999267,0.0,0.15009343657969704,0.31787590516443825,0.0,0.0,0.0,0.0,0.0,0.0,0.5105957118695341,0.0,0.0,0.007185969880331301,nmf,15,11,0.5105957118695341
MASTER_00410,_1922_12.txt,Formosa,,1919,1910s,Geography and Travel,Travel,en,0.0,0.0,0.0,0.0,0.006064198961719489,0.0,0.0,0.0,0.0,0.0,0.0,0.949345455453975,0.04459034558430555,0.0,0.0,nmf,15,11,0.949345455453975
MASTER_00449,_1922_13.txt,"Partial bibliography of Chinese birds, A","Riley, J. H. and Richmond, C. W.",1922,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.01912872793749377,0.0,0.30174710700369195,0.0,0.0,0.0,0.0,0.0,0.0,0.1232053463838524,0.0,0.5559188186749618,0.0,nmf,15,13,0.5559188186749618
MASTER_00432,_1922_14.txt,"Christ in the "" Li Tai Shen Hsien T'ung Chien ""","Werner, E. T. C.",1921,1920s,Religion and Philosophy,Christianity,en,0.0,0.01877874486928978,0.20079889835152323,0.0,0.01374586946198864,0.0,0.0,0.0,0.0,0.3654075475324413,0.29876542310788173,0.0,0.0,0.10250351667687534,0.0,nmf,15,9,0.3654075475324413
MASTER_00451,_1923-1924_01.txt,"Snowstorm, A","Budd, C.",1923,1920s,Literature and Language,Literature,en,0.1528023539862403,0.14304516488053473,0.0,0.07843393173785104,0.013176018681353565,0.0,0.0,0.0,0.0,0.07091691535843643,0.4624490602087929,0.0,0.07917655514679112,0.0,0.0,nmf,15,10,0.4624490602087929
MASTER_00452,_1923-1924_02.txt,Chu - goh Leang and the arrows,"Jamieson, C. A.",1923,1920s,Literature and Language,Literature,en,0.2431012150828493,0.21059836773690802,0.0,0.18122755507417038,0.061752018901201716,0.005617818169432607,0.014496089486930116,0.11777904409376526,0.0,0.16542789145474276,0.0,0.0,0.0,0.0,0.0,nmf,15,0,0.2431012150828493
MASTER_00454,_1923-1924_03.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.13191383304188803,0.0,0.04641498230787168,0.0,0.04422033407555438,0.0,0.0,0.0,0.0,0.3388846988634667,0.0,0.35458929607732403,0.08397685563389504,0.0,0.0,nmf,15,11,0.35458929607732403
MASTER_00455,_1923-1924_04.txt,"Night in the mountains, A","Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.3408083380825346,0.19403061853954348,0.0,0.1149387546519123,0.06785606125549733,0.004055096359566388,0.04307215720035057,0.0,0.0,0.17566396768332845,0.0,0.0,0.05957500622726694,0.0,0.0,nmf,15,0,0.3408083380825346
MASTER_00456,_1923-1924_05.txt,Hsuan - tsang and modern research,"Stael - Holstein, Baron A. von",1923,1920s,Religion and Philosophy,Buddhism,en,0.0,0.05348259481954964,0.10056505217123136,0.03691035753654018,0.0,0.0,0.33971873117345536,0.04149446263263525,0.0,0.09875329239207142,0.2768316890343421,0.0,0.0,0.052243820240174585,0.0,nmf,15,6,0.33971873117345536
MASTER_00457,_1923-1924_06.txt,The Shuh country,Hutson J.,1923,1920s,Arts and Archaeology,Archaeology,en,0.3090737906717448,0.1387485520524624,0.0,0.3736177843768577,0.0,0.0,0.043782971277968555,0.0,0.0,0.13217952949405565,0.0,0.0,0.0,0.0025973721269107026,0.0,nmf,15,3,0.3736177843768577
MASTER_00458,_1923-1924_07.txt,"Culture, the basis of Chinese art","Ferguson, J. C.",1923,1920s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.01809574177128522,0.0,0.000541279875285971,0.0,0.018891093820071373,0.0,0.011178798393946768,0.9512930861394108,0.0,0.0,0.0,0.0,nmf,15,10,0.9512930861394108
MASTER_00459,_1923-1924_08.txt,Science in old China *,"Chatley, H.",1923,1920s,Natural Sciences,Science,en,0.0,0.001513573861476592,0.12105633590319781,0.07987320694445488,0.007415506346941088,0.0,0.17870870683881881,0.0,0.0,0.1978062481372696,0.21073101770011857,0.006473795940071084,0.15778958714313102,0.0,0.03863202118452066,nmf,15,10,0.21073101770011857
MASTER_00460,_1923-1924_09.txt,Modern travel from Tai Yuan Fu via Mount Wu Tai to the Mongolian frontier,"Fischer, E. S.",1923,1920s,Geography and Travel,Travel,en,0.12620979496130988,0.44053334730845956,0.004994068209783841,0.17260963068717036,0.0,0.002240680189567186,0.04179921679476876,0.0,0.0029070487302597574,0.0,0.1468813537461265,0.0,0.0,0.004236523004108783,0.057588336368445354,nmf,15,1,0.44053334730845956
MASTER_00461,_1923-1924_10.txt,A page of ancient Chinese history,"Darroch, J.",1923,1920s,History and Chronology,Biography,en,0.1324791400817353,0.0,0.0,0.2844136425689302,0.0,0.0,0.32319135427299944,0.11852953528257176,0.0,0.14138632779376337,0.0,0.0,0.0,0.0,0.0,nmf,15,6,0.32319135427299944
MASTER_00462,_1923-1924_11.txt,"Preliminary notes on the literary background of the "" Great River ""","Ayscough, F. W.",1923,1920s,Geography and Travel,Travel,en,0.18443575902635945,0.33292632814207307,0.0,0.408755578101675,0.0,0.0,0.0,0.0,0.0,0.056682149179399344,0.017200185550493068,0.0,0.0,0.0,0.0,nmf,15,3,0.408755578101675
MASTER_00463,_1923-1924_12.txt,"Religion of the Ch'iang, The *","Torrance, T.",1923,1920s,Religion and Philosophy,Religion,en,0.6464529449983922,0.0,0.0,0.10182912340325902,0.07608374393524761,0.0,0.03525198231068533,0.0,0.0,0.0,0.08145560372171355,0.02453389291792332,0.0,0.0,0.03439270871277876,nmf,15,0,0.6464529449983922
MASTER_00454,_1923-1924_13.txt,Then and now,"Hudson, E.",1923,1920s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.8468225810518268,0.0,0.0,0.0,0.0,0.0,0.043611978254971144,0.10956544069320212,0.0,0.0,0.0,nmf,15,4,0.8468225810518268
MASTER_00465,_1923-1924_15.txt,Bishop Della Chiesa and the story of his lost grave *,"Heeren, J. J.",1923,1920s,Religion and Philosophy,Christianity,en,0.04524975738573123,0.0,0.0,0.0,0.0,0.002653864982599925,0.0,0.13280136396782777,0.0,0.051754221492773644,0.02233271413302072,0.0,0.0,0.7452080780380467,0.0,nmf,15,13,0.7452080780380467
MASTER_00466,_1923-1924_16.txt,Some similarities in Chinese and ancient Egyptian culture,"Kliene, C.",1923,1920s,Anthropology and Social Customs,Ethnology,en,0.22672026638118298,0.007192695298033375,0.0,0.028108067377593443,0.02580338087278091,0.0,0.33585955166463055,0.0,0.0,0.14974057777207309,0.13651890139480996,0.0,0.027910401518465817,0.06214615772042987,0.0,nmf,15,6,0.33585955166463055
MASTER_00468,_1923-1924_17.txt,How tonnage was measured in ancient China,"Morgan, E.",1923,1920s,Anthropology and Social Customs,Manners and customs,en,0.004813030798397388,0.03437091280977316,0.028712487457913025,0.0,0.05555907437656811,0.0,0.004609240704490324,0.0,0.0,0.6792426554688454,0.0982488035562277,0.015042222534298882,0.0,0.05192691654272113,0.027474655750764836,nmf,15,9,0.6792426554688454
MASTER_00470,_1923-1924_18.txt,General theory of shamanism among the Tungus,"Shirokogoroff, S. M.",1923,1920s,Religion and Philosophy,Religion,en,0.18777621012926943,0.0,0.05021395583443803,0.0,0.0,0.0,0.20731410730052816,0.039151315110791875,0.0,0.35942658917817416,0.13359557710006387,0.0,0.013913011519547182,0.0,0.008609233827187176,nmf,15,9,0.35942658917817416
MASTER_00471,_1923-1924_19.txt,Chinese composite deities,"Werner, E. T. C.",1923,1920s,Religion and Philosophy,Religion,en,0.1701918121797395,0.0,0.0,0.06011934141822588,0.08263662262439278,0.0,0.23061892920204927,0.0,0.0,0.24079084504722953,0.215642449528363,0.0,0.0,0.0,0.0,nmf,15,9,0.24079084504722953
MASTER_00472,_1923-1924_20.txt,Who are the Northern Chinese ?,"Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.04968928924273406,0.040350438156553405,0.0,0.15756593847789624,0.0,0.3720237731457107,0.05058754028214272,0.0,0.011640259604017171,0.22685145503422766,0.045893307355302504,0.04539799870141552,0.0,0.0,nmf,15,6,0.3720237731457107
MASTER_00473,_1923-1924_21.txt,Southern Migration of the Sung Dynasty,"Ferguson, J. C.",1924,1920s,Anthropology and Social Customs,Ethnology,en,0.0,0.0,0.0,0.791995447978781,0.0,0.0,0.0,0.20800455202121912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmf,15,3,0.791995447978781
MASTER_00474,_1923-1924_22.txt,Was Chu Hsi a materialist ?,"Warren, G. G.",1924,1920s,Religion and Philosophy,Philosophy,en,0.0,0.0,0.24329776408608758,0.09391113452328574,0.0,0.019620960981281427,0.0,0.0,0.0,0.586324462564544,0.0,0.0,0.0,0.056845677844801205,0.0,nmf,15,9,0.586324462564544
MASTER_00475,_1923-1924_23.txt,"Dead Hand in China, The","Chatley, H.",1924,1920s,Anthropology and Social Customs,Folklore,en,0.35878199532624777,0.0,0.0409673267051846,0.1368846722134146,0.0,0.005844709681675391,0.17709629416926867,0.0,0.0,0.057007243009095016,0.22341775889511398,0.0,0.0,0.0,0.0,nmf,15,0,0.35878199532624777
MASTER_00476,_1923-1924_24.txt,Origin and history of the irrigation work of the Chengtu Plain,"Torrance, T.",1924,1920s,Natural Sciences,Agriculture,en,0.0,0.425979888406686,0.0,0.3520018380346476,0.0,0.08513519143461018,0.11846682053337504,0.0,0.0,0.018416261590681344,0.0,0.0,0.0,0.0,0.0,nmf,15,1,0.425979888406686
MASTER_00477,_1923-1924_25.txt,History of Shuh a free translation of the Shuh Chi,"Torrance, T.",1924,1920s,Geography and Travel,Geography,en,0.03352992580731914,0.6074954259058817,0.0,0.2969577682491734,0.0,0.0,0.02385291830751365,0.0,0.0044425572920797265,0.021344239255049382,0.0,0.006442551376095521,0.0,0.0,0.005934613806887467,nmf,15,1,0.6074954259058817
MASTER_00478,_1923-1924_26.txt,"Oribatoidea Sinensis, Part III","Jacot, A. P.",1924,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.9184831885426744,0.0,0.0,0.0,0.0,0.0,0.04725943543492626,0.03425737602239952,0.0,0.0,0.0,nmf,15,4,0.9184831885426744
MASTER_00479,_1923-1924_27.txt,"Gods of the Chinese, The","Hayes, L. N.",1924,1920s,Religion and Philosophy,China--Religion,en,0.5157297409268046,0.0,0.0,0.0567180821206571,0.0,0.0,0.08968111085880645,0.0,0.0,0.08550382536074752,0.2523672407329841,0.0,0.0,0.0,0.0,nmf,15,0,0.5157297409268046
MASTER_00480,_1923-1924_28.txt,Sramana - Shaman,"Mironov, N. D. and Shirokogoroff, S. M.",1924,1920s,Anthropology and Social Customs,Folklore,en,0.024238802569885944,0.0,0.1463556138146111,0.0,0.037775466795463376,0.0,0.4382390697870692,0.0,0.0,0.05464210649107864,0.11860746924659102,0.05425885948887143,0.0,0.12588261180642926,0.0,nmf,15,6,0.4382390697870692
MASTER_00481,_1923-1924_29.txt,Cult of the Ch'eng Huang Lao Yeh,"Ayscough, F. W.",1924,1920s,Religion and Philosophy,China--Religion,en,0.43293293243804926,0.0,0.0,0.35326096739069773,0.0,0.0,0.0,0.0,0.014140668817731317,0.1805277153549944,0.0,0.0,0.01913771599852712,0.0,0.0,nmf,15,0,0.43293293243804926
MASTER_00482,_1923-1924_30.txt,List of the birds of Chihli Province,"Wilder, G. D. and Hubbard, H. W.",1924,1920s,Natural Sciences,Zoology,en,0.0,0.022045493442892555,0.013647658928363783,0.07843787688605701,0.37449520842774275,0.0,0.0,0.002427504527777159,0.0,0.0,0.0,0.0,0.4579095997560313,0.05103665803113549,0.0,nmf,15,12,0.4579095997560313
,_1925_01.txt,,,1925,1920s,,,en,0.0,0.04445696194935604,0.00900522796635034,0.016256418503470527,0.0,0.0,0.24394244941501372,0.5096804796542262,0.0,0.035817042729019054,0.13624667526148854,0.0,0.0,0.0,0.004594744521075593,nmf,15,7,0.5096804796542262
MASTER_00485,_1925_02.txt,"Edict of Ch ' in Shih Huang, A","Sheppard, G. W. (ed.)",1925,1920s,Literature and Language,Literature,en,0.027122284424436992,0.0,0.2569714417391752,0.3933077812335182,0.05196604783128819,0.0,0.0758462622050011,0.12743806238565647,0.012599168793325831,0.0,0.0,0.0,0.03487624333578027,0.01987270805181784,0.0,nmf,15,3,0.3933077812335182
MASTER_00486,_1925_03.txt,"Teaching of Micius, The","Pott, F. L. H.",1925,1920s,Religion and Philosophy,Philosophy,en,0.04777938845406266,0.0,0.045582251698346093,0.08555627145757863,0.0,0.0,0.035692945505615234,0.004324166069773247,0.026736809923341313,0.7543281668912828,0.0,0.0,0.0,0.0,0.0,nmf,15,9,0.7543281668912828
MASTER_00487,_1925_04.txt,"Life and times of Confucius, The","Dovey, J. W.",1925,1920s,Religion and Philosophy,China--Religion,en,0.07471129886621063,0.04413560250999689,0.0,0.09531311422225577,0.0,0.0,0.0,0.0028064434871038677,0.0,0.6595291708696592,0.0,0.1235043700447736,0.0,0.0,0.0,nmf,15,9,0.6595291708696592
MASTER_00488,_1925_05.txt,"Springs of Tsinanfu, The","Barbour, G. B.",1925,1920s,Natural Sciences,Geology,en,0.0,0.3710458802000455,0.02347452497588756,0.01076020112611198,0.0,0.0,0.0,0.0,0.0,0.007410890360677016,0.029423893486226847,0.07583921465412867,0.15416365267457946,0.0,0.3278817425223429,nmf,15,1,0.3710458802000455
MASTER_00489,_1925_06.txt,Shantung foraminifera,"Jacot, A. P.",1925,1920s,Natural Sciences,Zoology,en,0.0,0.0,0.009027386037494076,0.0,0.6883269308766522,0.0,0.0,0.0,0.0,0.0,0.08910894883112229,0.062006237723302,0.1515304965314295,0.0,0.0,nmf,15,4,0.6883269308766522
MASTER_00640,_1925_07.txt,Jehol,"Fishcher, E. S.",1940,1940s,Geography and Travel,Geography,en,0.14015199574091405,0.13127751223309267,0.0,0.25948802330095927,0.0131737498316272,0.0,0.06321132870299594,0.08026473967538572,0.0,0.0,0.04822812544188298,0.0,0.0,0.2642045250731423,0.0,nmf,15,13,0.2642045250731423
MASTER_00491,_1925_08.txt,Some new light on the life and times of Bishop Della Chiesa,"Heeren, J. J.",1925,1920s,Religion and Philosophy,Religion,en,0.10355774873296439,0.0,0.0,0.0,0.0,0.0,0.0,0.277614208271906,0.0,0.06437715838182438,0.0,0.0,0.0,0.5544508846133052,0.0,nmf,15,13,0.5544508846133052
MASTER_00492,_1925_09.txt,"Stories in Chinese paintings, I","Ferguson, J. C.",1925,1920s,Literature and Language,Literature,en,0.11411162447970084,0.0,0.0,0.7418914668730124,0.0,0.0,0.0,0.06297919159330422,0.0,0.02558536724321387,0.05543234981076846,0.0,0.0,0.0,0.0,nmf,15,3,0.7418914668730124
MASTER_00493,_1925_10.txt,Rebuttal notes on chinese religion and dynastic tombs,"Werner, E. T. C.",1925,1920s,Religion and Philosophy,China--Religion,en,0.14335970473669377,0.052437726275458306,0.10288588549084103,0.11016376464560022,0.0,0.0,0.05336495317613461,0.0,0.0,0.17533513107341114,0.3097049471678771,0.0,0.020918891054384554,0.01612614890487863,0.015702847474720675,nmf,15,10,0.3097049471678771
MASTER_00494,_1925_11.txt,"Critical review of Chalfant's notes upon the "" Shuo Wen ""","Gillis, I. V.",1925,1920s,Literature and Language,East Asian languages,en,0.0,0.0,0.09829632929990632,0.32774308605488917,0.012881714835789862,0.0,0.3493321205209495,0.0,0.0,0.06021645527995644,0.14846001955533772,0.0030702744531709418,0.0,0.0,0.0,nmf,15,6,0.3493321205209495
MASTER_00495,_1925_12.txt,Notes on Chinese Mohammedan Literature,"Mason, I.",1925,1920s,Religion and Philosophy,Islam,en,0.059279755003236005,0.0,0.2570242472827816,0.43498188237692986,0.0,0.0,0.0,0.0,0.0,0.1335320777367643,0.0,0.0,0.0,0.1151820376002882,0.0,nmf,15,3,0.43498188237692986
MASTER_00496,_1926-1927_01.txt,Flood and famine in North China,"Turner, F. B.",1926,1920s,Natural Sciences,Geology,en,0.0,0.5006837750826856,0.04553153773384141,0.14516741388970808,0.002909487177470458,0.0,0.0,0.08295162550150718,0.10157994671365306,0.10838335237514106,0.0,0.007270529287169115,0.005522332238824025,0.0,0.0,nmf,15,1,0.5006837750826856
