model,K,topic_id,rank,word,weight
nmf,15,0,1,god,0.4322182058084427
nmf,15,0,2,family,0.35195082587375026
nmf,15,0,3,day,0.3389232628796231
nmf,15,0,4,heaven,0.3236628432452138
nmf,15,0,5,man,0.3051906780197948
nmf,15,0,6,wife,0.2964553236200932
nmf,15,0,7,spirits,0.29604069801621397
nmf,15,0,8,people,0.26343321172625406
nmf,15,0,9,worship,0.25266559470225114
nmf,15,0,10,husband,0.24889595516991267
nmf,15,0,11,son,0.23745929159381693
nmf,15,0,12,father,0.23725658532070815
nmf,15,0,13,dragon,0.23137918287681392
nmf,15,0,14,mother,0.22876998481891486
nmf,15,0,15,women,0.22874882557007853
nmf,15,0,16,children,0.22860607760176774
nmf,15,0,17,moon,0.22774743379985465
nmf,15,0,18,temple,0.22751088988596996
nmf,15,0,19,men,0.22699944374555076
nmf,15,0,20,house,0.22391453078733914
nmf,15,1,1,river,0.7002378572143785
nmf,15,1,2,miles,0.4298449107711679
nmf,15,1,3,feet,0.4028161291684631
nmf,15,1,4,water,0.37481923288540286
nmf,15,1,5,bank,0.307908540225251
nmf,15,1,6,canal,0.2629905388308606
nmf,15,1,7,channel,0.24877100182016224
nmf,15,1,8,city,0.2296882748079792
nmf,15,1,9,island,0.2254392438026389
nmf,15,1,10,south,0.2182475188607706
nmf,15,1,11,sea,0.21768809936408529
nmf,15,1,12,level,0.19922405558086453
nmf,15,1,13,hills,0.19389952568553523
nmf,15,1,14,plain,0.19176489722316378
nmf,15,1,15,stream,0.18901227265694992
nmf,15,1,16,village,0.18475476908523114
nmf,15,1,17,north,0.1840604424603117
nmf,15,1,18,journey,0.17810090996850686
nmf,15,1,19,road,0.17497391055521835
nmf,15,1,20,lake,0.1745858305591766
nmf,15,2,1,shanghai,0.44214847165544224
nmf,15,2,2,mr,0.3730274928531048
nmf,15,2,3,dr,0.3009491627640091
nmf,15,2,4,society,0.2856902981788293
nmf,15,2,5,library,0.24511634984748537
nmf,15,2,6,books,0.23012095149966552
nmf,15,2,7,work,0.20893082495213347
nmf,15,2,8,members,0.19543137198014282
nmf,15,2,9,esq,0.18516226965304625
nmf,15,2,10,book,0.16845009908124173
nmf,15,2,11,reviews,0.1644144858044584
nmf,15,2,12,collection,0.16176207785607236
nmf,15,2,13,works,0.14735211398635975
nmf,15,2,14,mrs,0.14537581821014237
nmf,15,2,15,road,0.14194588231578967
nmf,15,2,16,giles,0.128707618359245
nmf,15,2,17,journal,0.12867928568448087
nmf,15,2,18,rev,0.1280355892354335
nmf,15,2,19,notes,0.1268701054777695
nmf,15,2,20,volume,0.12670061180724015
nmf,15,3,1,ch,1.0235068886253769
nmf,15,3,2,dynasty,0.5577353058373974
nmf,15,3,3,emperor,0.45734679982468823
nmf,15,3,4,yuan,0.4545346995423432
nmf,15,3,5,wang,0.453746926948502
nmf,15,3,6,ts,0.4124258393406005
nmf,15,3,7,shih,0.41008330888913147
nmf,15,3,8,wu,0.3657549043613419
nmf,15,3,9,ai,0.3531228665089081
nmf,15,3,10,yu,0.34380699049103436
nmf,15,3,11,ien,0.3081369524959499
nmf,15,3,12,ang,0.30529011767458053
nmf,15,3,13,fu,0.29749103370501717
nmf,15,3,14,sung,0.29361563201732854
nmf,15,3,15,han,0.2729124418538446
nmf,15,3,16,lu,0.2631037946343117
nmf,15,3,17,ing,0.2534801969366912
nmf,15,3,18,huang,0.25124116488960385
nmf,15,3,19,tsung,0.2508400259854036
nmf,15,3,20,yang,0.23684140868283157
nmf,15,4,1,species,0.730913996395095
nmf,15,4,2,genus,0.37560720485660287
nmf,15,4,3,birds,0.36124078355008915
nmf,15,4,4,brown,0.3498135636591547
nmf,15,4,5,black,0.34908626083642075
nmf,15,4,6,bill,0.3381363816664926
nmf,15,4,7,bird,0.33466431280194914
nmf,15,4,8,tail,0.3203093900186533
nmf,15,4,9,white,0.3053303519626572
nmf,15,4,10,formosa,0.2651412824044641
nmf,15,4,11,specimens,0.24046719100135222
nmf,15,4,12,wing,0.21906253724204938
nmf,15,4,13,dorsal,0.20919041888709453
nmf,15,4,14,slender,0.2032926081523605
nmf,15,4,15,common,0.2020874667010592
nmf,15,4,16,ventral,0.20086688661964394
nmf,15,4,17,swinhoe,0.1966448965149812
nmf,15,4,18,fish,0.1953924290017435
nmf,15,4,19,small,0.19431486778334298
nmf,15,4,20,insects,0.18629594848750708
nmf,15,5,1,on,0.6947877553878976
nmf,15,5,2,une,0.5563583083252533
nmf,15,5,3,un,0.5242934596711163
nmf,15,5,4,qu,0.4749366290555403
nmf,15,5,5,plus,0.4056686499309803
nmf,15,5,6,ne,0.3966145909483694
nmf,15,5,7,se,0.2900293584186753
nmf,15,5,8,cette,0.2102116764890809
nmf,15,5,9,dont,0.17553049835756623
nmf,15,5,10,aux,0.16853370248003258
nmf,15,5,11,chine,0.16099687117356468
nmf,15,5,12,autres,0.1596420425512313
nmf,15,5,13,ont,0.15678011701309452
nmf,15,5,14,était,0.14840761357561388
nmf,15,5,15,après,0.14239907938809898
nmf,15,5,16,lui,0.13901940793688525
nmf,15,5,17,quelques,0.13213086319297335
nmf,15,5,18,bien,0.13151717427720666
nmf,15,5,19,leurs,0.13104824332905346
nmf,15,5,20,deux,0.13082330881663742
nmf,15,6,1,king,0.3116188987435963
nmf,15,6,2,ancient,0.258927045016461
nmf,15,6,3,name,0.2537665681892883
nmf,15,6,4,history,0.21051993656006235
nmf,15,6,5,aryan,0.20878287843542737
nmf,15,6,6,shi,0.2006735916483487
nmf,15,6,7,indian,0.19953058260619141
nmf,15,6,8,sanscrit,0.19248273144325106
nmf,15,6,9,tribes,0.19224829644878433
nmf,15,6,10,myth,0.18659811555771594
nmf,15,6,11,greek,0.17831899725185213
nmf,15,6,12,modern,0.17603444876234625
nmf,15,6,13,language,0.16803936161006336
nmf,15,6,14,called,0.16445163701464197
nmf,15,6,15,india,0.1621463530618488
nmf,15,6,16,race,0.15846619604099563
nmf,15,6,17,word,0.15608199540906753
nmf,15,6,18,lunar,0.14466971128271147
nmf,15,6,19,asia,0.1410463420994043
nmf,15,6,20,calendar,0.14016201233728157
nmf,15,7,1,government,0.42675469890584744
nmf,15,7,2,japan,0.4164549105374202
nmf,15,7,3,retrospect,0.3344221378592167
nmf,15,7,4,foreign,0.3285586250450434
nmf,15,7,5,japanese,0.3285020272605899
nmf,15,7,6,treaty,0.26777509683949885
nmf,15,7,7,country,0.2582813721386777
nmf,15,7,8,emperor,0.24128571017120518
nmf,15,7,9,foreigners,0.24126486874151426
nmf,15,7,10,nagasaki,0.22838303636613372
nmf,15,7,11,events,0.21779769722272302
