model,K,topic_id,rank,word,weight
lda,10,6,19,bien,282.8928741875121
lda,10,6,20,autres,278.4813381459137
lda,10,7,1,ch,5228.178101694314
lda,10,7,2,name,2733.3377786988344
lda,10,7,3,dynasty,2054.686990049336
lda,10,7,4,emperor,1826.07846958148
lda,10,7,5,wu,1719.4575524074096
lda,10,7,6,ts,1715.1823987355149
lda,10,7,7,ancient,1686.9610919840595
lda,10,7,8,king,1619.1750006811037
lda,10,7,9,ai,1602.9793454518692
lda,10,7,10,yu,1542.085883832318
lda,10,7,11,yuan,1526.2664040307436
lda,10,7,12,called,1437.5934477154178
lda,10,7,13,ang,1350.7980808393581
lda,10,7,14,city,1345.4420766702765
lda,10,7,15,see,1315.5091933167312
lda,10,7,16,shi,1259.9691952793787
lda,10,7,17,year,1234.451374209539
lda,10,7,18,history,1229.4812027590888
lda,10,7,19,han,1195.1513544777717
lda,10,7,20,lu,1167.1814490853112
lda,10,8,1,lour,2448.0999989665065
lda,10,8,2,sin,1927.7395825666615
lda,10,8,3,linn,1926.099941588174
lda,10,8,4,plant,1761.4833728350266
lda,10,8,5,name,1419.4495104829775
lda,10,8,6,osb,1259.0999957868519
lda,10,8,7,cochin,1245.6850071974238
lda,10,8,8,canton,1194.5425537977608
lda,10,8,9,plants,1083.1309791908543
lda,10,8,10,tree,1010.8098112822225
lda,10,8,11,et,979.6952518248544
lda,10,8,12,fl,935.5937607706086
lda,10,8,13,leaves,878.4015332421378
lda,10,8,14,hgk,862.0999991617734
lda,10,8,15,tab,821.6926973868758
lda,10,8,16,fig,803.6884781179867
lda,10,8,17,cultivated,759.0802368550517
lda,10,8,18,see,726.8283180536886
lda,10,8,19,chinensis,716.2326527870363
lda,10,8,20,folio,671.1860239243342
lda,10,9,1,white,1315.1620544633797
lda,10,9,2,species,1190.2648797905922
lda,10,9,3,black,986.3793147717971
lda,10,9,4,seen,902.4028272620574
lda,10,9,5,common,867.5982310675854
lda,10,9,6,small,865.4720781713107
lda,10,9,7,birds,801.8049775717956
lda,10,9,8,length,799.3704543596108
lda,10,9,9,leaves,734.6735751682705
lda,10,9,10,cm,730.9709726988001
lda,10,9,11,manchuria,701.6806456246537
lda,10,9,12,large,700.7049344816681
lda,10,9,13,colour,689.9432288341559
lda,10,9,14,flowers,687.1485068347437
lda,10,9,15,red,678.1009716700818
lda,10,9,16,north,675.8221221055541
lda,10,9,17,genus,623.0163233837998
lda,10,9,18,family,605.6395143419063
lda,10,9,19,green,584.252850963093
lda,10,9,20,water,581.2313264253199
