master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,model,K,dominant_topic,dominant_topic_weight
MASTER_00014,I_1859_10.txt,"Thermometrical observations, taken during a passage from Nagasaki to Shanghai","Fedorovitch, J.",1859,1850s,Natural Sciences,Meteorology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690684045387529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711309459210583,0.0,0.0,0.504887182900029,0.0,0.12707503072503745,0.0,0.0,nmf,30,25,0.504887182900029
,I_1859_11_record_of_occurences_in_china.txt,,,1859,1850s,,,en,0.0,0.018319186806232266,0.5410069825717047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015202316653718026,0.0,0.025188714392534606,0.009541020557393625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030858303818775946,0.0,0.0,0.3551316430857882,0.004751832113852579,0.0,0.0,0.0,nmf,30,2,0.5410069825717047
MASTER_00035,I_1864_01.txt,"Notes on the city of Yedo, the capital of Japan *","Lindau, R.",1864,1860s,Geography and Travel,Travel,en,0.0,0.05585152841921683,0.0,0.0,0.0007963352555179171,0.0015955378700479024,0.0,0.0,0.0,0.0,0.2735579970000148,0.00020520944195410483,0.0,0.0,0.0,0.0,0.0,0.009233038913733936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587603530995144,0.0,0.0,0.0,0.0,nmf,30,25,0.6587603530995144
MASTER_00036,I_1864_02.txt,Notes on some of the physical causes which modify climate,"Henderson, J.",1864,1860s,Natural Sciences,Meteorology,en,0.017782441219675513,0.09582732510533387,0.01955066511066048,0.019374447276499916,0.021076807794083087,0.0,0.0,0.0,0.00445983076306811,0.054661375223959384,0.0,0.0,0.0,0.0,0.07038875581555849,0.02551694578004807,0.0,0.0,0.0,0.03398158750601272,0.03183284689468083,0.0,0.36087175568986757,0.0,0.0,0.00708829320847511,0.11734108813127543,0.0,0.002380786575502189,0.11786504790529923,nmf,30,22,0.36087175568986757
MASTER_00037,I_1864_03.txt,"Narrative of an overland trip, through Hunan, from Canton to Hankow","Dickson, W.",1864,1860s,Geography and Travel,Travel,en,0.06574105091194077,0.29932096177240247,0.18450259468669072,0.025053592189537108,0.0,0.0035879476733786464,0.027702824149855414,0.0,0.0,0.0,0.04168206757601427,0.0,0.0,0.0,0.17819261900307293,0.0,0.0,0.05866377561990173,0.0,0.0,0.0,0.008269722515832892,0.0,0.0,0.0,0.0,0.0,0.1051860496238722,0.0020967942775008052,0.0,nmf,30,1,0.29932096177240247
MASTER_00038,I_1864_04.txt,"Overland journey from St. Petersburg to Pekin, The","Wylie, A.",1864,1860s,Geography and Travel,Travel,en,0.1563125311342439,0.10679093400137406,0.23557136403685866,0.04678384117802155,0.0,0.0,0.02953299301303742,0.0,0.012932492926221655,0.0,0.029549914751496563,0.013217472398261218,0.0,0.01003900137035359,0.0,0.0,0.0,0.0,0.018563022324417956,0.0,0.0,0.0,0.0421425165189206,0.0,0.0,0.08261609207622371,0.154294176311968,0.05691691693550792,0.0,0.0047367310230931135,nmf,30,2,0.23557136403685866
MASTER_00039,I_1864_05.txt,"Medicine and medical practice of the Chinese, The","Henderson, J.",1864,1860s,Natural Sciences,Medicine,en,0.057115460799153334,0.0,0.0,0.01253351813729791,0.01884044851252671,0.0,0.021862285344384638,0.0,0.006436482811525969,0.08659957322230885,0.0,0.005158054851589149,0.006118056265237559,0.0,0.006702307274021776,0.039104808357447875,0.0050202735886894275,0.0125535553444557,0.11132905368073535,0.1556517536844541,0.06814860694073875,0.022176215544462002,0.0029534942157190456,0.0,0.018124635881865,0.15732935158294162,0.011441159146356602,0.0068061610333208355,0.02197620088379672,0.14601854289697114,nmf,30,25,0.15732935158294162
MASTER_00040,I_1864_06.txt,The Sea-board of Russian Manchuria,"Canny, J. M.",1864,1860s,Geography and Travel,Travel,en,0.09879618210170371,0.07673312743571715,0.1170275488788559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047407647947462384,0.0,0.01308494264393745,0.014986666223005103,0.0,0.006290249241240515,0.0,0.0,0.0,0.0,0.0,0.10429058243503696,0.0,0.0,0.19483575001245282,0.1346413676172384,0.07726367931620977,0.11464225614713987,0.0,nmf,30,25,0.19483575001245282
MASTER_00041,I_1864_07.txt,"Retrospect of events in the north of China, 1861-1864","Jamieson, R. A.",1864,1860s,History and Chronology,"History, Modern (20th century)",en,0.0,0.0,0.6903706963786512,0.0,0.0004989762413591452,0.0,0.03130651758203115,0.04365245090798202,0.0,0.04413698371182339,0.03932321122941377,0.0,0.0,0.0,0.0034539465067753446,0.04038735438265389,0.0,0.0,0.0,0.0,0.037420594053781925,0.0,0.0,0.0,0.0017577797724172485,0.0,0.0,0.0,0.04402020578019756,0.02367128345291347,nmf,30,2,0.6903706963786512
,I_1864_misc.txt,,,1864,1860s,,,en,0.11982031581042434,0.20149436662757755,0.0,0.0037945408056781348,0.0,0.009542153178560124,0.0,0.0,0.0,0.0,0.05291553057187592,0.011173634899259358,0.0,0.0,0.019435141379813142,0.0,0.013972945024220149,0.0,0.17643056476623833,0.0,0.0,0.0,0.1138468580481324,0.0,0.0335689303385209,0.03342187582342977,0.0,0.0959864728351945,0.0,0.1145966698910754,nmf,30,1,0.20149436662757755
