L2,rank,term,tfidf_score,raw_count,document_count,document_frequency
Buddhism,9,hua_ching,0.05034218107381164,44,1,0.1
Buddhism,10,hua,0.04933412646812501,51,2,0.2
Buddhism,11,india,0.04804542390989304,41,5,0.5
Buddhism,12,nirvana,0.046660200011876124,47,5,0.5
Buddhism,13,nature,0.04607045857951464,52,5,0.5
Buddhism,14,sanskrit,0.04495863094729468,50,8,0.8
Buddhism,15,doctrine,0.04416495462907773,46,9,0.9
Buddhism,16,sutra,0.04402452554669066,45,7,0.7
Buddhism,17,non,0.04387513307870582,37,2,0.2
Buddhism,18,evil,0.043447135923206454,17,5,0.5
Buddhism,19,thou,0.0432505270817804,24,2,0.2
Buddhism,20,king,0.04275137753020131,43,8,0.8
Buddhism,21,beings,0.041200241119033844,39,8,0.8
Buddhism,22,permanent,0.04093965564024177,36,3,0.3
Buddhism,23,law,0.04084179424763203,52,8,0.8
Buddhism,24,pure,0.0402264248344456,26,6,0.6
Buddhism,25,hoang,0.04007034210723593,14,1,0.1
Travel,1,var,0.685539097497654,60,2,0.03278688524590164
Travel,2,une,0.38177961383000986,771,7,0.11475409836065574
Travel,3,river,0.3555454492232092,1185,55,0.9016393442622951
Travel,4,city,0.2915855067387121,989,49,0.8032786885245902
Travel,5,miles,0.2450959204727044,738,51,0.8360655737704918
Travel,6,feet,0.24056477881160412,728,51,0.8360655737704918
Travel,7,temple,0.2361985785192965,789,42,0.6885245901639344
Travel,8,yedo,0.2102309979144945,107,4,0.06557377049180328
Travel,9,road,0.1914574401376758,467,46,0.7540983606557377
Travel,10,plus,0.18982682407434184,394,8,0.13114754098360656
Travel,11,journey,0.18954448774739402,526,40,0.6557377049180327
Travel,12,tch,0.1895388017748577,335,4,0.06557377049180328
Travel,13,shan,0.1805118404154502,493,36,0.5901639344262295
Travel,14,hills,0.17894101017327033,466,48,0.7868852459016393
Travel,15,heaven,0.17191863565378843,301,22,0.36065573770491804
Travel,16,island,0.1665008731598855,313,30,0.4918032786885246
Travel,17,chow,0.1646871495147997,314,21,0.3442622950819672
Travel,18,japanese,0.161243986633464,236,18,0.29508196721311475
Travel,19,mountain,0.15845900100676844,440,49,0.8032786885245902
Travel,20,village,0.1545435751903599,438,43,0.7049180327868853
Travel,21,district,0.1485202275565584,421,40,0.6557377049180327
Travel,22,land,0.1445135356859797,326,48,0.7868852459016393
Travel,23,savages,0.14295422557026827,99,10,0.16393442622950818
Travel,24,coast,0.1387059972429519,165,28,0.45901639344262296
Travel,25,sea,0.13429347094652672,280,46,0.7540983606557377
Geography,1,lake,0.16891870594643402,151,8,0.27586206896551724
Geography,2,macao,0.15907370136946788,15,4,0.13793103448275862
Geography,3,giles,0.15699812111984865,53,4,0.13793103448275862
Geography,4,river,0.154202935369024,432,23,0.7931034482758621
Geography,5,islands,0.14964373744544093,43,10,0.3448275862068966
Geography,6,portuguese,0.14422801595012907,14,5,0.1724137931034483
Geography,7,ship,0.1339742638033537,22,7,0.2413793103448276
Geography,8,les,0.12128189395339585,105,9,0.3103448275862069
Geography,9,emperor,0.1161588679557774,400,19,0.6551724137931034
Geography,10,map,0.1129999144881063,275,12,0.41379310344827586
Geography,11,genghis,0.11142909130694544,31,2,0.06896551724137931
Geography,12,esp,0.1097813080521781,103,1,0.034482758620689655
Geography,13,charts,0.1017792571535993,15,4,0.13793103448275862
Geography,14,god,0.10148921564167016,108,11,0.3793103448275862
Geography,15,une,0.09925452792839227,99,5,0.1724137931034483
Geography,16,tibet,0.09297357286630321,146,6,0.20689655172413793
Geography,17,que,0.09263627364060283,52,5,0.1724137931034483
Geography,18,canton,0.09227598469341498,51,10,0.3448275862068966
Geography,19,plus,0.0910974144906965,110,7,0.2413793103448276
Geography,20,tibetan,0.08863578070805235,102,6,0.20689655172413793
Geography,21,trade,0.08813738296786518,127,14,0.4827586206896552
Geography,22,captain,0.087400428766859,20,6,0.20689655172413793
Geography,23,city,0.08636503159908127,561,21,0.7241379310344828
Geography,24,shi,0.08433289840780644,690,6,0.20689655172413793
Geography,25,tribes,0.08429102799798915,162,11,0.3793103448275862
Philosophy,1,destiny,0.19051742271225436,233,3,0.2
Philosophy,2,love,0.1488577455411822,130,10,0.6666666666666666
Philosophy,3,tsi,0.13933694934910212,126,4,0.26666666666666666
Philosophy,4,meh,0.11244419998147054,38,4,0.26666666666666666
Philosophy,5,wang,0.10433549485733916,130,11,0.7333333333333333
Philosophy,6,hsiung,0.10358977663143178,11,1,0.06666666666666667
Philosophy,7,yang,0.09902589637813057,157,12,0.8
Philosophy,8,mencius,0.0912430263273218,204,13,0.8666666666666667
Philosophy,9,heaven,0.08669889112218494,213,12,0.8
Philosophy,10,tse,0.08371019922543774,231,6,0.4
Philosophy,11,soul,0.08194191541302841,112,6,0.4
Philosophy,12,confucius,0.07769305641907177,134,13,0.8666666666666667
Philosophy,13,doctrine,0.07732562466684842,130,14,0.9333333333333333
Philosophy,14,nature,0.07722040608190006,310,15,1.0
Philosophy,15,things,0.07578303331100217,236,12,0.8
Philosophy,16,wang_chung,0.0737590788426308,56,1,0.06666666666666667
Philosophy,17,hsi,0.07155014548913675,140,7,0.4666666666666667
Philosophy,18,fate,0.06987294139235678,126,8,0.5333333333333333
Philosophy,19,yang_ming,0.06767175152267922,87,2,0.13333333333333333
Philosophy,20,tao,0.06472520699982008,89,7,0.4666666666666667
Philosophy,21,death,0.06437070918770654,145,12,0.8
Philosophy,22,mind,0.0639060157043003,171,11,0.7333333333333333
Philosophy,23,spirit,0.06338656787627663,117,9,0.6
Philosophy,24,principle,0.06327048028224544,145,15,1.0
Philosophy,25,sung,0.060808279801611125,102,12,0.8
Language and languages,1,library,0.3328209693414033,196,10,0.22727272727272727
Language and languages,2,manchu,0.19978197834844444,293,9,0.20454545454545456
Language and languages,3,words,0.19459303632579172,311,31,0.7045454545454546
Language and languages,4,language,0.18461891672271055,320,31,0.7045454545454546
Language and languages,5,tsi,0.17213375394800987,46,5,0.11363636363636363
Language and languages,6,works,0.166096484840919,189,25,0.5681818181818182
Language and languages,7,posterior,0.1640314500767398,73,3,0.06818181818181818
Language and languages,8,collection,0.16064231092066997,98,25,0.5681818181818182
Language and languages,9,vols,0.1563703410823988,132,3,0.06818181818181818
Language and languages,10,books,0.1534580399687569,162,25,0.5681818181818182
Language and languages,11,chow,0.15202862653355742,198,11,0.25
Language and languages,12,emperor,0.14742354433981955,267,29,0.6590909090909091
Language and languages,13,languages,0.14514250849477517,164,20,0.45454545454545453
Language and languages,14,han,0.14500972097742476,244,25,0.5681818181818182
Language and languages,15,hairs,0.14444416046098088,58,2,0.045454545454545456
Language and languages,16,word,0.14281052180512668,208,31,0.7045454545454546
Language and languages,17,ventral,0.1425084306236587,58,2,0.045454545454545456
Language and languages,18,hainan,0.1410361338052819,66,2,0.045454545454545456
Language and languages,19,anterior,0.13771942212277122,75,6,0.13636363636363635
Language and languages,20,kuan,0.13001958185035886,61,9,0.20454545454545456
Language and languages,21,dorsal,0.12709034246938755,52,2,0.045454545454545456
Language and languages,22,wei,0.125513759646267,163,16,0.36363636363636365
Language and languages,23,catalogue,0.1253122363932789,67,9,0.20454545454545456
Language and languages,24,characters,0.1243478315864503,380,28,0.6363636363636364
Language and languages,25,shall,0.1241156002113059,316,27,0.6136363636363636
Music,1,music,0.15157644952097543,446,9,1.0
Music,2,notation,0.07489274486845832,27,4,0.4444444444444444
Music,3,inches,0.06329391761660208,422,3,0.3333333333333333
Music,4,instruments,0.060673917659496125,386,8,0.8888888888888888
Music,5,musical,0.05901672514123287,245,8,0.8888888888888888
Music,6,lyrics,0.05801749236539106,43,1,0.1111111111111111
Music,7,instrument,0.0503107214560126,256,7,0.7777777777777778
Music,8,plato,0.04997258283595696,46,1,0.1111111111111111
Music,9,art,0.043226618933178126,88,6,0.6666666666666666
Music,10,husband,0.03815413889896507,34,2,0.2222222222222222
Music,11,written,0.036973664994036474,41,6,0.6666666666666666
Music,12,words,0.035058865146687275,39,8,0.8888888888888888
Music,13,beats,0.034983966893347256,9,3,0.3333333333333333
Music,14,rites,0.03463333347585478,91,5,0.5555555555555556
Music,15,writing,0.033969381102377474,19,6,0.6666666666666666
Music,16,finger,0.03289866044336981,76,5,0.5555555555555556
Music,17,beauty,0.03258085666629898,49,4,0.4444444444444444
Music,18,moral,0.031913789560975014,42,3,0.3333333333333333
Music,19,drum,0.031640830444028385,162,5,0.5555555555555556
Music,20,strings,0.031070560769873114,155,5,0.5555555555555556
Music,21,occurrence,0.030088716413544832,6,2,0.2222222222222222
