master_id,filename,title,author,year,decade,L1,L2,language,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,model,K,dominant_topic,dominant_topic_weight
MASTER_00182,1883_04.txt,Fragmens d'un voyage dans l'interieur de la Chine,"Imbault - Huart, C.",1883,1880s,Geography and Travel,Travel,fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,corex_unanchored,25,7,1.0
MASTER_00180,1883_05.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00185,1883_06.txt,Samshu - brewing in North China,"Guppy, H. B.",1883,1880s,Natural Sciences,Agriculture,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,1,1.0
,1885_01.txt,,,1885,1880s,,,en,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00206,1885_02.txt,The Prevalence of infanticide in China,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00201,1885_03.txt,The Mystery of Ta - ts ' in,"Playfair, G. M. H.",1885,1880s,Geography and Travel,Geography,en,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,1,1.0
MASTER_00259,1885_04.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,1,1.0
MASTER_00207,1885_05.txt,What is filial piety ?,,1885,1880s,Anthropology and Social Customs,Manners and customs,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
,1885_06.txt,,,1885,1880s,,,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00205,1885_07.txt,Western appliances in the Chinese printing industry,"Hirth, F.",1885,1880s,Natural Sciences,Agriculture,en,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,1,1.0
MASTER_00196,1885_08.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00196,1885_09.txt,Chinese theatricals and theatrical plots,,1885,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,21,1.0
MASTER_00202,1885_10.txt,The Seaports of India and Ceylon,"Phillips, G.",1885,1880s,Geography and Travel,Geography,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,corex_unanchored,25,7,1.0
MASTER_00204,1885_11.txt,Some additions to my Chinese grammar,"Gabelentz, G. von der",1885,1880s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00180,1885_12_list_of_books.txt,Corea,"Scherzer, F., trans. Gould, C.",1883,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,corex_unanchored,25,6,1.0
MASTER_00240,1888_01.txt,A Corean monument to Manchu clemency,"Carles, W. R.",1888,1880s,History and Chronology,History,en,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
MASTER_00245,1888_02.txt,A guide to True Vacuity,"Moule, G. E.",1888,1880s,Religion and Philosophy,Taoism,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00239,1888_03.txt,"Changchow, the capital of Funkien in Mongol times","Phillips, G.",1888,1880s,History and Chronology,History,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00238,1888_04.txt,The Bore of the Tsien - tang Kiang (Hang - chau Bay),Moore,1888,1880s,Natural Sciences,Hydrology,en,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,1,1.0
MASTER_00246,1888_05.txt,Chinese chess *,"Volpicelli, Z. H.",1888,1880s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,3,1.0
MASTER_00237,1891_01.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00237,1891_02.txt,Chinese names of plants,"Henry, A.",1887,1880s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,7,1.0
MASTER_00257,1891_03.txt,The Fish - skin Tartars,"Fraser, E. H.",1891,1890s,Anthropology and Social Customs,Ethnology,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00258,1891_04.txt,A Comparative table of the ancient lunar asterisms,"Kingsmill, T. W.",1891,1890s,Natural Sciences,Astronomy,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00259,1891_05.txt,Wei - ch ' i *,"Volpicelli, Z. H.",1891,1890s,Anthropology and Social Customs,Manners and customs,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,3,1.0
MASTER_00260,1891_06.txt,Militant spirit of the Buddhist clergy in China,"Groot, J. J. M. de",1891,1890s,Religion and Philosophy,Buddhism,en,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
,1910_01.txt,,,1910,1910s,,,en,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00326,1910_02.txt,"Music of China, The *","Kingsmill, T. W.",1910,1910s,Arts and Archaeology,Music,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00328,1910_03.txt,Burial customs in Sz - chuan *,"Torrance, T.",1910,1910s,Anthropology and Social Customs,Manners and customs,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00324,1910_04.txt,"Christian monument at Hsi - an - fu, The","Moule, A. C.",1910,1910s,Arts and Archaeology,Archaeology,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
,1911_01.txt,,,1911,1910s,,,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
INDEX_00340,1913_01.txt,One of the World's Literary Masterpieces,Timothy Richard.Litt.D.,1913,1910s,Literature and Language,Literature,en,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00340,1913_02.txt,"State religion of china during the Manchu Dynasty, The *","Williams, E. T.",1913,1910s,Religion and Philosophy,Confucianism,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
,1913_03.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00341,1913_04.txt,The philosophy of Wang Yang Ming,"Henke, F. G.",1913,1910s,Religion and Philosophy,Philosophy,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
INDEX_00343,1913_05.txt,Chinese Embroidery and Other Art Textile Work,"Stanley, A.",1913,1910s,Arts and Archaeology,Art,en,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00339,1913_06.txt,Mongolia after the Genghizides and before the Manchus,"Parker, E. H.",1913,1910s,History and Chronology,History,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00342,1913_07.txt,Omei San : the sacred mountain of West China,"Shields, E. T.",1913,1910s,Geography and Travel,Travel,en,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
,1913_08.txt,,,1913,1910s,,,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,13,1.0
MASTER_00366,1916_01.txt,Early Chinese bronzes *,"Ferguson, J. C.",1916,1910s,Arts and Archaeology,Bronzes,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,6,1.0
,1916_02.txt,,,1916,1910s,,,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00368,1916_03.txt,Notes on the flora of the W. Ssuch ' uan Mountains,"Ward, F. K.",1916,1910s,Natural Sciences,Botany,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,8,1.0
MASTER_00367,1916_04.txt,"Freshwater sponges from the T'ai Hu (Great Lake) of the Kiangsu Province, China","Annandale, N.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00369,1916_05.txt,Recent research upon the mammalia of North China,"Sowerby, A. de C.",1916,1910s,Natural Sciences,Zoology,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00372,1916_06.txt,Two new species of Chinese snakes *,"Stanley, A.",1916,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00370,1916_07.txt,Some notes on the history and folk lore of old Shanghai,"Parker, A. P.",1916,1910s,History and Chronology,History,en,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,1,1.0
MASTER_00371,1916_08.txt,Survey of the work by Western students of Chinese history,"Latourette, K. S.",1916,1910s,History and Chronology,History,en,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,3,1.0
MASTER_00213,1916_09.txt,Where was Ta - ts ' in ?,"Allen, H. J.",1886,1880s,Geography and Travel,Geography,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00389,1917_01.txt,"Vows of Amida, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00384,1917_02.txt,"Nestorian share in Buddhist translation, The","Inglis, J. W.",1917,1910s,Religion and Philosophy,Buddhism,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00381,1917_03.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00381,1917_04.txt,Magical practice in China,"Chatley, H.",1917,1910s,Religion and Philosophy,Religion,en,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00376,1917_05.txt,"Dragon, The","Hodous, L.",1917,1910s,Anthropology and Social Customs,Mythology,en,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00375,1917_06.txt,"Country and some customs of the Szechwan Mantze, The","Edgar, J. H.",1917,1910s,Anthropology and Social Customs,Ethnology,en,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,corex_unanchored,25,0,1.0
MASTER_00330,1917_07.txt,T'ai Shan *,"Moule, A. C.",1912,1910s,Religion and Philosophy,Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,0,1.0
MASTER_00380,1917_08.txt,Land birds and others met with at sea off the coast of China in 1915,"Laver, H. E.",1917,1910s,Natural Sciences,Zoology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,8,1.0
MASTER_00382,1917_09.txt,"Method of making ink rubbings, The *","Stanley, A.",1917,1910s,Arts and Archaeology,Art,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00388,1917_10.txt,Stone implements on the Upper Yangtze and Min Rivers *,"Edgar, J. H.",1917,1910s,Arts and Archaeology,Archaeology,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00383,1917_11.txt,"Morrison Library, The G. E.","Couling, S.",1917,1910s,Literature and Language,Literature,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00379,1917_12.txt,"Kinship of the English and Chinese languages, The","Lanning, G.",1917,1910s,Literature and Language,Language and languages,en,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,corex_unanchored,25,3,1.0
MASTER_00378,1917_13.txt,Introduction to the Buddhist library of Huen chwang by the Emperor Tai Tsung,,1917,1910s,Religion and Philosophy,Buddhism,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00374,1917_14.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,0.0
MASTER_00374,1917_15.txt,Coins of the Republic of China *,"Ros, G.",1917,1910s,Arts and Archaeology,Numismatics,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,3,1.0
MASTER_00385,1917_16.txt,Recent discoveries in ancient Chinese sculpture *,"Segalen, V.",1917,1910s,Arts and Archaeology,Sculpture,en,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00377,1917_17.txt,Four examples of Chinese bronze statuary *,"Ferguson, J. C.",1917,1910s,Arts and Archaeology,Bronzes,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,corex_unanchored,25,7,1.0
MASTER_00386,1917_18.txt,"Religious element in the Tso Chuan, The","Wright, H. K.",1917,1910s,Religion and Philosophy,Religion,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00167,_1880-1881_01.txt,Early European researches into the flora of China,"Bretschneider, E.",1880,1880s,Natural Sciences,Botany,en,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,1,1.0
MASTER_00168,_1880-1881_02.txt,Coins of the present dynasty of China *,"Bushell, S. W.",1880,1880s,Arts and Archaeology,Numismatics,en,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,2,1.0
MASTER_00169,_1880-1881_03.txt,"The "" Naturalistic "" philosophy of China","Balfour, F. H.",1880,1880s,Religion and Philosophy,Philosophy,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,corex_unanchored,25,0,1.0
MASTER_00266,_1893-1894_01.txt,Inland communications in China *,"Kingsmill, T. W.",1893,1890s,"Economy, Trade, and Technology",Telecommunication,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
MASTER_00267,_1893-1894_02.txt,Stray notes on Corean history and literature,"Scott, J.",1893,1890s,History and Chronology,History,en,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,corex_unanchored,25,3,1.0
MASTER_00268,_1893-1894_03.txt,"Yu - li or Precious Records, The *","Clarke, G. W.",1893,1890s,History and Chronology,History,en,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,corex_unanchored,25,0,1.0
INDEX_00270,_1895-1896_01.txt,LE VOYAGE DE L'AMBASSADE HOLLANDAISE DE 1656 A TRAVERS LA PROVINCE DE CANTON.,"IMBAULT HUART, C.",1895,1890s,Geography and Travel,Travel,fr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,corex_unanchored,25,1,1.0
INDEX_00271,_1895-1896_02.txt,THE FINANCIAL CAPACITY OF CHINA.,E. H. PARKER,1895,1890s,"Economy, Trade, and Technology",Economics,en,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
MASTER_00273,_1895-1896_03.txt,Chinese revenue,"Parker, E. H.",1894,1890s,"Economy, Trade, and Technology",Economics,en,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,corex_unanchored,25,1,1.0
INDEX_00273,_1895-1896_04.txt,"THE HSI HSIA DYNASTY OF TANGUT, THEIR MONEY AND PECULIAR SCRIPT.","BUSHELL, S. W.",1895,1890s,"Economy, Trade, and Technology",Economics,en,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,corex_unanchored,25,2,1.0
INDEX_00274,_1895-1896_05.txt,A MANCHU UKASE.,"FRASER, M. F. A.",1895,1890s,History and Chronology,History,en,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,corex_unanchored,25,2,1.0
