model,K,anchor_strength,topic_id,rank,word,weight
corex_anchored,20,3.0,16,5,legal,0.11883832679403512
corex_anchored,20,3.0,16,6,granted,0.11790136529904209
corex_anchored,20,3.0,16,7,past,0.11502554792951152
corex_anchored,20,3.0,16,8,interests,0.11493572295287134
corex_anchored,20,3.0,16,9,political,0.11380397868308283
corex_anchored,20,3.0,16,10,views,0.1060890790378232
corex_anchored,20,3.0,16,11,policy,0.10516667639157477
corex_anchored,20,3.0,16,12,relations,0.10513518179701013
corex_anchored,20,3.0,16,13,establishment,0.10307688150010673
corex_anchored,20,3.0,16,14,reasons,0.10268189019305866
corex_anchored,20,3.0,16,15,nations,0.09894728225895964
corex_anchored,20,3.0,16,16,administration,0.097486932822258
corex_anchored,20,3.0,16,17,treated,0.09632545537321845
corex_anchored,20,3.0,16,18,responsibility,0.09616628281593992
corex_anchored,20,3.0,16,19,issued,0.0955637472675863
corex_anchored,20,3.0,16,20,consequence,0.09180268053417927
corex_anchored,20,3.0,17,1,valley,0.1755507472353235
corex_anchored,20,3.0,17,2,level,0.15808442205478562
corex_anchored,20,3.0,17,3,height,0.14948858955192545
corex_anchored,20,3.0,17,4,smaller,0.14745240000614251
corex_anchored,20,3.0,17,5,steep,0.14583315607409092
corex_anchored,20,3.0,17,6,plains,0.14180948269056037
corex_anchored,20,3.0,17,7,species,0.1331052437491022
corex_anchored,20,3.0,17,8,hills,0.12913584859345179
corex_anchored,20,3.0,17,9,sinensis,0.12735469511254927
corex_anchored,20,3.0,17,10,slopes,0.1266763751729532
corex_anchored,20,3.0,17,11,grey,0.11872110116384918
corex_anchored,20,3.0,17,12,valleys,0.11064032770616387
corex_anchored,20,3.0,17,13,shore,0.10931768413694247
corex_anchored,20,3.0,17,14,cultivated,0.10872550993616308
corex_anchored,20,3.0,17,15,forest,0.10822348605762168
corex_anchored,20,3.0,17,16,bay,0.10779790308242236
corex_anchored,20,3.0,17,17,islands,0.10743900586755477
corex_anchored,20,3.0,17,18,rapid,0.1051154820554299
corex_anchored,20,3.0,17,19,forests,0.10478040819453018
corex_anchored,20,3.0,17,20,climate,0.10464133719102396
corex_anchored,20,3.0,18,1,origin,0.16485780531711708
corex_anchored,20,3.0,18,2,sense,0.1621244756641358
corex_anchored,20,3.0,18,3,understand,0.1536471488115126
corex_anchored,20,3.0,18,4,ideas,0.15198477398509697
corex_anchored,20,3.0,18,5,perhaps,0.14891354693524111
corex_anchored,20,3.0,18,6,earth,0.14794824309599036
corex_anchored,20,3.0,18,7,goes,0.14428968901988215
corex_anchored,20,3.0,18,8,real,0.13806321413125394
corex_anchored,20,3.0,18,9,forms,0.1371748533181522
corex_anchored,20,3.0,18,10,complete,0.13687098726089825
corex_anchored,20,3.0,18,11,age,0.13199621278525514
corex_anchored,20,3.0,18,12,knowledge,0.12935759622675252
corex_anchored,20,3.0,18,13,true,0.12642620051113723
corex_anchored,20,3.0,18,14,existence,0.1253753154456661
corex_anchored,20,3.0,18,15,later,0.12310152879493678
corex_anchored,20,3.0,18,16,elements,0.12229259934603541
corex_anchored,20,3.0,18,17,study,0.11969666078877965
corex_anchored,20,3.0,18,18,influences,0.1188656305598118
corex_anchored,20,3.0,18,19,sound,0.11865022221136311
corex_anchored,20,3.0,18,20,gives,0.11794219176716851
corex_anchored,20,3.0,19,1,natives,0.16998202921596411
corex_anchored,20,3.0,19,2,per,0.156213088431588
corex_anchored,20,3.0,19,3,port,0.1536981633786208
corex_anchored,20,3.0,19,4,greater,0.15290286346808007
corex_anchored,20,3.0,19,5,england,0.15170112527997415
corex_anchored,20,3.0,19,6,ports,0.1403254462414309
corex_anchored,20,3.0,19,7,company,0.13691901197633666
corex_anchored,20,3.0,19,8,coast,0.1337879774470705
corex_anchored,20,3.0,19,9,report,0.132954590243476
corex_anchored,20,3.0,19,10,canton,0.1322909628822001
corex_anchored,20,3.0,19,11,cargo,0.1309201839381264
corex_anchored,20,3.0,19,12,foreign,0.1296657363268396
corex_anchored,20,3.0,19,13,commercial,0.12718219282292925
corex_anchored,20,3.0,19,14,foreigners,0.12680646749026675
corex_anchored,20,3.0,19,15,native,0.12653093471795324
corex_anchored,20,3.0,19,16,mission,0.12393673998796
corex_anchored,20,3.0,19,17,exchange,0.12165356408044341
corex_anchored,20,3.0,19,18,goods,0.12156708571261136
corex_anchored,20,3.0,19,19,merchants,0.11951895225754043
corex_anchored,20,3.0,19,20,villages,0.11888105133045544
