model,K,anchor_strength,topic_id,rank,word,weight
corex_unanchored,30,,5,4,eyes,0.17255319403765407
corex_unanchored,30,,5,5,food,0.17150229716004123
corex_unanchored,30,,5,6,trees,0.1658977744529655
corex_unanchored,30,,5,7,bright,0.1653532794185188
corex_unanchored,30,,5,8,morning,0.16160846187001804
corex_unanchored,30,,5,9,ground,0.1575707264355551
corex_unanchored,30,,5,10,fish,0.1515728971068407
corex_unanchored,30,,5,11,tree,0.15050186726046177
corex_unanchored,30,,5,12,beautiful,0.14238954068326032
corex_unanchored,30,,5,13,wild,0.14236477070487286
corex_unanchored,30,,5,14,evening,0.13713659550536111
corex_unanchored,30,,5,15,looking,0.13604853413602253
corex_unanchored,30,,5,16,leaves,0.135573487913214
corex_unanchored,30,,5,17,dried,0.13521153970193575
corex_unanchored,30,,5,18,black,0.13445382627857633
corex_unanchored,30,,5,19,hard,0.13059936087616558
corex_unanchored,30,,5,20,flowers,0.12968952739783624
corex_unanchored,30,,6,1,world,0.24907680185901332
corex_unanchored,30,,6,2,things,0.21969142514828116
corex_unanchored,30,,6,3,mind,0.20179069563068436
corex_unanchored,30,,6,4,worship,0.17789456686515764
corex_unanchored,30,,6,5,human,0.17702110145418137
corex_unanchored,30,,6,6,sense,0.17651230526007694
corex_unanchored,30,,6,7,conception,0.17229929495732024
corex_unanchored,30,,6,8,meaning,0.16137985832835333
corex_unanchored,30,,6,9,earth,0.1605716730202456
corex_unanchored,30,,6,10,sacred,0.1597892119867138
corex_unanchored,30,,6,11,philosophy,0.1597663310276208
corex_unanchored,30,,6,12,principles,0.15733416905519604
corex_unanchored,30,,6,13,age,0.15355471994517195
corex_unanchored,30,,6,14,religious,0.15315280286564742
corex_unanchored,30,,6,15,knowledge,0.14774196704884585
corex_unanchored,30,,6,16,doctrine,0.14397685501460683
corex_unanchored,30,,6,17,buddhist,0.14251727632354472
corex_unanchored,30,,6,18,confucius,0.14014278676123976
corex_unanchored,30,,6,19,taoist,0.1390301328462042
corex_unanchored,30,,6,20,doctrines,0.1331763962576752
corex_unanchored,30,,7,1,passed,0.2071111666187237
corex_unanchored,30,,7,2,left,0.20328948837498667
corex_unanchored,30,,7,3,open,0.19901743070362593
corex_unanchored,30,,7,4,pass,0.19727118262872934
corex_unanchored,30,,7,5,near,0.1946170610920019
corex_unanchored,30,,7,6,city,0.19013158680417636
corex_unanchored,30,,7,7,road,0.1860826353101787
corex_unanchored,30,,7,8,reached,0.17333434626272554
corex_unanchored,30,,7,9,spot,0.1719879628486044
corex_unanchored,30,,7,10,entered,0.1704740736928418
corex_unanchored,30,,7,11,reach,0.1700625529644582
corex_unanchored,30,,7,12,walls,0.1697034809198512
