L2,rank,term,tfidf_score
Geography,16,two,0.08170353637753991
Geography,17,ship,0.08003647681714131
Geography,18,also,0.07741016594982085
Geography,19,miautsz,0.07580410190857508
Geography,20,emperor,0.0744981568549384
Geography,21,genghis,0.0741884554545666
Geography,22,place,0.07403414590000469
Geography,23,river,0.07254153233426068
Geography,24,time,0.06880901512637685
Geography,25,called,0.06853234493316063
Geography,26,country,0.06759948086891564
Geography,27,map,0.06702190796449116
Geography,28,god,0.06691731008757741
Geography,29,men,0.06629107185616163
Geography,30,charts,0.06456219523641663
Geology,1,coal,0.2509213334866376
Geology,2,limestone,0.15063614880747622
Geology,3,one,0.13992476226248796
Geology,4,dikes,0.13324226212890095
Geology,5,feet,0.12015627412755113
Geology,6,water,0.11047919938374122
Geology,7,rocks,0.1063552344823897
Geology,8,river,0.10136388926436532
Geology,9,rock,0.08484507175951914
Geology,10,may,0.08227982115982452
Geology,11,per,0.08075690190586494
Geology,12,found,0.07380859706706555
Geology,13,beds,0.07328711405231067
Geology,14,china,0.07310582979617719
Geology,15,would,0.07269131897604814
Geology,16,sea,0.07176380452985415
Geology,17,miles,0.07130414267952034
Geology,18,also,0.06959187960248456
Geology,19,two,0.06942940662508108
Geology,20,sediments,0.06851930162868411
Geology,21,much,0.06712399361142615
Geology,22,great,0.06498309191165147
Geology,23,chinese,0.06465399468436318
Geology,24,south,0.06388078006094113
Geology,25,north,0.06074370622775853
Geology,26,island,0.05886257651978461
Geology,27,hills,0.05837371095701834
Geology,28,near,0.058257059605548715
Geology,29,marine,0.05751858245562498
Geology,30,shan,0.055552307471862766
Government,1,salt,0.08630472919394223
Government,2,magistrate,0.07258973012760549
Government,3,per,0.044182230258770966
Government,4,hoppo,0.03373095337998266
Government,5,chou,0.03319801966578318
Government,6,uan,0.03243604773830155
Government,7,may,0.031157369549410712
Government,8,one,0.027754645761787884
Government,9,duty,0.027713136411039067
Government,10,book,0.027597746781132936
Government,11,ssuch,0.026489438986279597
Government,12,office,0.025179459184944616
Government,13,district,0.025113636606241756
Government,14,man,0.02400368198282181
Government,15,tax,0.023345088963975358
Government,16,cent,0.022704144921821472
Government,17,iron,0.02269683463545563
Government,18,permits,0.021083431029896006
Government,19,hsien,0.020921867941933108
Government,20,yen,0.020166342494266784
Government,21,kuan,0.019506603062675647
Government,22,made,0.01914744522578994
Government,23,government,0.01887852480284808
Government,24,money,0.018605068947661247
Government,25,china,0.01834362349370065
Government,26,must,0.018209202490422557
Government,27,administration,0.017948606240806783
Government,28,ang,0.017662931943379485
Government,29,yamen,0.01734242474004649
Government,30,duties,0.01704088562084128
History,1,chinese,0.26582039338604974
History,2,china,0.19190811920357911
History,3,one,0.153988138812559
History,4,time,0.13474804508501143
History,5,history,0.12587463528284362
History,6,emperor,0.11141312470735348
History,7,city,0.10935518030647196
History,8,dynasty,0.10498618041709691
History,9,great,0.09744720304378986
History,10,would,0.09662308870871465
History,11,years,0.09582983051463385
History,12,king,0.09472413460256905
History,13,shanghai,0.09266096436277384
History,14,two,0.09185880974244495
History,15,called,0.09183911699620657
History,16,changchow,0.09036818583571797
History,17,first,0.08985360076008697
History,18,made,0.08973297946755776
History,19,name,0.08857067294777989
History,20,year,0.08855412625774682
History,21,people,0.08402233968460705
History,22,corean,0.08006800932338803
History,23,country,0.0790988961832896
History,24,parker,0.07618197644169443
History,25,may,0.07555551089545144
History,26,place,0.07514678364552549
History,27,said,0.07126542113679527
History,28,portuguese,0.06922394700570955
History,29,ancient,0.06869774488041835
History,30,many,0.06563740206914927
"History | History, Ancient",1,han,0.02796631681216035
"History | History, Ancient",2,one,0.02307519617968339
"History | History, Ancient",3,man,0.021827475017956764
"History | History, Ancient",4,would,0.020964828231316044
"History | History, Ancient",5,states,0.019975521521068233
"History | History, Ancient",6,sung,0.018174508669081064
"History | History, Ancient",7,league,0.017849443168553643
"History | History, Ancient",8,conference,0.017849443168553643
"History | History, Ancient",9,ritual,0.01632932784144613
"History | History, Ancient",10,must,0.014549768524250802
"History | History, Ancient",11,power,0.014527429563788729
"History | History, Ancient",12,chou,0.014024562489577862
"History | History, Ancient",13,hsu,0.014024562489577862
"History | History, Ancient",14,hsiang,0.01393545490853067
"History | History, Ancient",15,life,0.013919517720559845
"History | History, Ancient",16,month,0.013916040991915037
"History | History, Ancient",17,time,0.012270651204474865
"History | History, Ancient",18,state,0.011834567757349562
"History | History, Ancient",19,day,0.01151651026364987
"History | History, Ancient",20,ang,0.011311536645875041
"History | History, Ancient",21,china,0.011213087203388723
"History | History, Ancient",22,spring,0.011171815613461915
"History | History, Ancient",23,first,0.011107525830791581
"History | History, Ancient",24,works,0.01090212350304556
"History | History, Ancient",25,ming,0.01020582990090383
"History | History, Ancient",26,also,0.01016072546078561
"History | History, Ancient",27,people,0.010138386500323539
"History | History, Ancient",28,war,0.01005689444933856
"History | History, Ancient",29,chinese,0.010008670586677969
"History | History, Ancient",30,long,0.009988147206802259
"History | History, Modern (20th century)",1,road,0.011780697779791573
"History | History, Modern (20th century)",2,frontier,0.01042138649750793
"History | History, Modern (20th century)",3,india,0.01042138649750793
"History | History, Modern (20th century)",4,country,0.01042138649750793
"History | History, Modern (20th century)",5,would,0.008608971454463073
"History | History, Modern (20th century)",6,waziristan,0.008608971454463073
"History | History, Modern (20th century)",7,policy,0.007702763932940644
"History | History, Modern (20th century)",8,one,0.006796556411418215
"History | History, Modern (20th century)",9,mahsud,0.006343452650657001
"History | History, Modern (20th century)",10,tribes,0.0058903488898957865
"History | History, Modern (20th century)",11,north,0.005437245129134572
"History | History, Modern (20th century)",12,british,0.005437245129134572
"History | History, Modern (20th century)",13,territory,0.004984141368373358
"History | History, Modern (20th century)",14,man,0.004531037607612144
"History | History, Modern (20th century)",15,could,0.004531037607612144
"History | History, Modern (20th century)",16,may,0.004531037607612144
"History | History, Modern (20th century)",17,tribal,0.004531037607612144
"History | History, Modern (20th century)",18,afridis,0.004531037607612144
"History | History, Modern (20th century)",19,history,0.004077933846850929
"History | History, Modern (20th century)",20,government,0.004077933846850929
"History | History, Modern (20th century)",21,forward,0.004077933846850929
"History | History, Modern (20th century)",22,afghanistan,0.004077933846850929
"History | History, Modern (20th century)",23,afridi,0.004077933846850929
"History | History, Modern (20th century)",24,time,0.004077933846850929
"History | History, Modern (20th century)",25,perhaps,0.0036248300860897147
"History | History, Modern (20th century)",26,must,0.0036248300860897147
"History | History, Modern (20th century)",27,well,0.0036248300860897147
"History | History, Modern (20th century)",28,political,0.0036248300860897147
"History | History, Modern (20th century)",29,line,0.0036248300860897147
"History | History, Modern (20th century)",30,good,0.0036248300860897147
"History, Modern (20th century)",1,chinese,0.10068899954853054
"History, Modern (20th century)",2,china,0.09263106337232292
"History, Modern (20th century)",3,one,0.05858730387245458
"History, Modern (20th century)",4,government,0.05825516819243016
"History, Modern (20th century)",5,foreign,0.057184559212037536
"History, Modern (20th century)",6,year,0.056214737733506895
"History, Modern (20th century)",7,garnier,0.05148129470064819
"History, Modern (20th century)",8,events,0.04935324953027407
"History, Modern (20th century)",9,country,0.045935718857068104
"History, Modern (20th century)",10,time,0.04560695551376328
"History, Modern (20th century)",11,japan,0.044782634055895575
"History, Modern (20th century)",12,shanghai,0.044236339721510656
"History, Modern (20th century)",13,tong,0.044059748094770076
"History, Modern (20th century)",14,retrospect,0.04377585920431032
"History, Modern (20th century)",15,two,0.04359972766482762
"History, Modern (20th century)",16,made,0.04241489638958939
"History, Modern (20th century)",17,would,0.03990209034890672
"History, Modern (20th century)",18,great,0.039268867417076025
"History, Modern (20th century)",19,expedition,0.0366524156638334
"History, Modern (20th century)",20,king,0.035016237209624504
"History, Modern (20th century)",21,peking,0.0334132842974069
"History, Modern (20th century)",22,foreigners,0.03331168964200839
"History, Modern (20th century)",23,les,0.032925505823935566
"History, Modern (20th century)",24,however,0.031770203848784026
"History, Modern (20th century)",25,river,0.030090210247718095
"History, Modern (20th century)",26,also,0.02929954043857608
"History, Modern (20th century)",27,may,0.028491571346590198
"History, Modern (20th century)",28,north,0.028023743507570968
"History, Modern (20th century)",29,taken,0.0280021209668928
"History, Modern (20th century)",30,first,0.027806595371663037
Hydrology,1,river,0.1396012826191274
Hydrology,2,bank,0.10862494367276071
Hydrology,3,feet,0.08371468902617997
Hydrology,4,water,0.08279925243890655
Hydrology,5,bore,0.08093827106210842
Hydrology,6,island,0.07272346947579378
Hydrology,7,channel,0.06556583214065521
Hydrology,8,canal,0.06484970854280825
Hydrology,9,miles,0.0607865953272067
Hydrology,10,may,0.05900426174302147
Hydrology,11,iang,0.05773802387684549
Hydrology,12,yellow,0.056950878923865265
Hydrology,13,course,0.04933989723458026
Hydrology,14,one,0.04794362976694225
Hydrology,15,left,0.04721906862128939
Hydrology,16,chiang,0.04495484038969383
Hydrology,17,leaves,0.04107225223269616
Hydrology,18,level,0.03976255524492927
Hydrology,19,right,0.03959198541489965
Hydrology,20,high,0.039263797176158424
Hydrology,21,chow,0.038501342766737945
Hydrology,22,passing,0.0374869339321832
Hydrology,23,point,0.03734859932343871
Hydrology,24,small,0.036549302546101586
Hydrology,25,hainan,0.03379128231929051
Hydrology,26,yong,0.03368051392815987
Hydrology,27,north,0.03342274174487237
Hydrology,28,south,0.03289886183771359
Hydrology,29,china,0.03282648330692432
Hydrology,30,chinese,0.030418447454450347
Islam,1,mohammed,0.07791944344724457
Islam,2,years,0.0705229460212267
Islam,3,prophet,0.06298617154727298
Islam,4,chinese,0.056193821884727255
Islam,5,one,0.05442943904686116
Islam,6,year,0.05193805866054756
Islam,7,moslem,0.046766925036894516
Islam,8,china,0.037996692763874414
Islam,9,time,0.03712639206181252
Islam,10,said,0.03612199359672215
Islam,11,also,0.030283131109362496
Islam,12,would,0.029467573079972283
Islam,13,prayer,0.029030916304847148
Islam,14,made,0.02788159151456976
Islam,15,moslems,0.02598972077243331
Islam,16,first,0.025540978826668715
Islam,17,god,0.025493786930101917
Islam,18,lunar,0.0253139710189478
Islam,19,arabic,0.025209864506199817
Islam,20,liu,0.024151720485822918
Islam,21,given,0.02293888152137152
Islam,22,three,0.022631829315169476
Islam,23,dynasty,0.021640929022804713
Islam,24,man,0.021567908856651753
Islam,25,hegira,0.021064177738199172
Islam,26,chen,0.020679190413446603
Islam,27,chronology,0.018878898350968856
Islam,28,may,0.018484453688009377
Islam,29,upon,0.01805488770122252
Islam,30,mosque,0.018013061023053677
Judaism,1,heaven,0.010065949323151684
Judaism,2,tao,0.009024644220756682
Judaism,3,monument,0.009024644220756682
Judaism,4,temple,0.008677542519958347
Judaism,5,jewish,0.008677542519958347
Judaism,6,honor,0.008677542519958347
Judaism,7,kaifungfu,0.008330440819160014
Judaism,8,year,0.006942034015966678
Judaism,9,religion,0.006247830614370011
Judaism,10,worship,0.005900728913571677
Judaism,11,jews,0.0055536272127733426
Judaism,12,may,0.004859423811176674
Judaism,13,three,0.004859423811176674
Judaism,14,true,0.004859423811176674
Judaism,15,first,0.004859423811176674
Judaism,16,good,0.004512322110378341
Judaism,17,pure,0.004512322110378341
Judaism,18,one,0.004512322110378341
Judaism,19,books,0.004512322110378341
Judaism,20,doctrine,0.004165220409580007
Judaism,21,without,0.004165220409580007
Judaism,22,dynasty,0.003818118708781673
Judaism,23,day,0.003818118708781673
Judaism,24,made,0.003818118708781673
Judaism,25,faith,0.003818118708781673
Judaism,26,chinese,0.003471017007983339
Judaism,27,scriptures,0.003471017007983339
Judaism,28,two,0.0031239153071850054
Judaism,29,make,0.0031239153071850054
Judaism,30,abraham,0.0031239153071850054
Language and languages,1,chinese,0.027833803953206938
Language and languages,2,words,0.01573215006050827
Language and languages,3,english,0.012101653892698669
Language and languages,4,word,0.011698265429608713
Language and languages,5,one,0.01008471157724889
Language and languages,6,meaning,0.009681323114158934
Language and languages,7,may,0.008471157724889067
Language and languages,8,found,0.00645421540943929
Language and languages,9,china,0.00645421540943929
Language and languages,10,common,0.0060508269463493344
Language and languages,11,language,0.005244050020169423
Language and languages,12,would,0.005244050020169423
Language and languages,13,cognate,0.004840661557079467
Language and languages,14,examples,0.004840661557079467
Language and languages,15,shanghai,0.004437273093989512
Language and languages,16,languages,0.004437273093989512
Language and languages,17,skeat,0.004437273093989512
Language and languages,18,etc,0.004437273093989512
Language and languages,19,find,0.0036304961678096004
Language and languages,20,says,0.0036304961678096004
Language and languages,21,use,0.0036304961678096004
Language and languages,22,another,0.0036304961678096004
Language and languages,23,seen,0.0036304961678096004
Language and languages,24,many,0.0036304961678096004
Language and languages,25,less,0.003227107704719645
Language and languages,26,root,0.003227107704719645
Language and languages,27,law,0.003227107704719645
Language and languages,28,people,0.003227107704719645
Language and languages,29,man,0.003227107704719645
Language and languages,30,means,0.003227107704719645
Law,1,law,0.11898899258712753
Law,2,chinese,0.10549478405823415
Law,3,family,0.07589084783235099
Law,4,one,0.06011736707669011
Law,5,pao,0.05706367092298149
Law,6,marriage,0.05428017767719257
Law,7,may,0.053388174347810576
Law,8,wife,0.049042875304995355
Law,9,would,0.04681515926212166
Law,10,china,0.043993292377491534
Law,11,father,0.04257667323302589
Law,12,case,0.04218127897355071
Law,13,husband,0.04066374470118392
Law,14,tai,0.03852040344534689
Law,15,creditors,0.03831148647945661
Law,16,code,0.034153703084033316
Law,17,son,0.033115111772873906
Law,18,partners,0.0326357107047223
Law,19,time,0.032319978939932374
Law,20,years,0.03069336810043738
Law,21,upon,0.029759968823377878
Law,22,property,0.029658528410504956
Law,23,witchcraft,0.029479338926849275
Law,24,debts,0.02679396118637619
Law,25,made,0.026577552994206576
Law,26,without,0.024590376863139807
Law,27,death,0.024080328014587073
Law,28,principles,0.023455886686627243
Law,29,roman,0.023341818999486123
Law,30,man,0.023220121111175294
Literature,1,chinese,0.3654596169678542
Literature,2,one,0.35089539249109136
Literature,3,like,0.30372799648063
Literature,4,library,0.22130467894856976
Literature,5,may,0.17917313142624783
Literature,6,apart,0.17455635293092434
Literature,7,wassail,0.17247775753633715
Literature,8,year,0.16250193093059545
Literature,9,heart,0.16168012824798117
Literature,10,china,0.1583324116855958
Literature,11,two,0.1579655420669175
Literature,12,see,0.15609788897292312
Literature,13,long,0.1531935209418775
Literature,14,dynasty,0.14649051656855877
Literature,15,tsi,0.14594116870044105
Literature,16,oh,0.14554683809866034
Literature,17,great,0.13870434618392685
Literature,18,would,0.13703305680628902
Literature,19,emperor,0.1366516319887563
Literature,20,love,0.13530630057916113
Literature,21,fletcher,0.13228283722340153
Literature,22,old,0.1281684159228477
Literature,23,manchu,0.1269503257864854
Literature,24,song,0.12568649905017332
Literature,25,time,0.12501612431424533
Literature,26,man,0.12490291184855208
Literature,27,books,0.12463073606539536
Literature,28,tones,0.1243667568581795
Literature,29,esq,0.12343894460851293
Literature,30,works,0.12228538640451488
Manners and customs,1,one,0.3485528354221794
Manners and customs,2,chinese,0.2970358194802614
Manners and customs,3,king,0.27708931039015583
Manners and customs,4,char,0.24546508033471326
Manners and customs,5,game,0.20558183313729295
Manners and customs,6,china,0.1787147735794156
Manners and customs,7,two,0.17248713900242116
Manners and customs,8,men,0.16912061872386464
Manners and customs,9,may,0.16689150565884045
Manners and customs,10,black,0.16650088431138205
Manners and customs,11,son,0.15236364510113642
Manners and customs,12,board,0.13981856452448904
Manners and customs,13,year,0.13655208045855827
Manners and customs,14,white,0.1315276571834151
Manners and customs,15,would,0.1304803018789997
Manners and customs,16,move,0.12374466519576577
Manners and customs,17,first,0.12254308057316449
Manners and customs,18,day,0.119248668414221
Manners and customs,19,side,0.11786607384462455
Manners and customs,20,time,0.11700142234268643
Manners and customs,21,rice,0.11531635781582092
Manners and customs,22,breadth,0.10978375775477496
Manners and customs,23,man,0.10843750632429824
Manners and customs,24,manchuria,0.10831978900427564
Manners and customs,25,fig,0.10699504910278353
Manners and customs,26,must,0.10602635906882125
Manners and customs,27,dynasty,0.1050964914485741
Manners and customs,28,takes,0.10469166345099637
Manners and customs,29,three,0.1039446382421089
Manners and customs,30,length,0.10263685120392689
Medicine,1,shad,0.06684735111188914
Medicine,2,chinese,0.05107064463369454
Medicine,3,medical,0.03183332231364959
Medicine,4,arsenic,0.03066770522517305
Medicine,5,china,0.02260792970130657
Medicine,6,cod,0.02228245037062971
Medicine,7,consumption,0.02228245037062971
Medicine,8,one,0.022069378947783692
Medicine,9,hospital,0.021777871448097744
Medicine,10,liver,0.01947749130194789
Medicine,11,fish,0.018844149900104905
Medicine,12,work,0.018751570512467695
Medicine,13,use,0.017295767456650617
Medicine,14,found,0.016821912106557098
Medicine,15,iodine,0.016711837777972284
Medicine,16,goitre,0.016711837777972284
Medicine,17,yangtze,0.016711837777972284
Medicine,18,called,0.01661552077234446
Medicine,19,two,0.016197561740835704
Medicine,20,made,0.015843856841848185
Medicine,21,oil,0.01580386951550171
Medicine,22,first,0.015323436018779122
Medicine,23,useful,0.015129124504593076
Medicine,24,water,0.014738218619380931
Medicine,25,discovered,0.01338799946850383
Medicine,26,season,0.01338799946850383
Medicine,27,great,0.012676855499577373
Medicine,28,pulse,0.012578247754948757
Medicine,29,may,0.01215100235109482
Medicine,30,employed,0.011708504289587411
Meteorology,1,summer,0.32427254841146497
Meteorology,2,drought,0.26590940573135813
Meteorology,3,autumn,0.21326920292573368
Meteorology,4,spring,0.19304648266076863
Meteorology,5,great,0.18961706769598016
Meteorology,6,chehkiang,0.1858230907452247
Meteorology,7,bulb,0.18133512528175574
Meteorology,8,nagasaki,0.1767884839245492
Meteorology,9,honan,0.1639075347196594
Meteorology,10,observations,0.15233620879291854
Meteorology,11,chihli,0.1421299974523504
Meteorology,12,hupeh,0.13766510802588022
Meteorology,13,shensi,0.13734954773510794
Meteorology,14,kiangsu,0.13203795033819765
Meteorology,15,shansi,0.12719099807780987
Meteorology,16,read,0.11676789533142405
Meteorology,17,may,0.11085237001067991
Meteorology,18,fahrenmur,0.11024912335642137
Meteorology,19,de,0.11024912335642137
Meteorology,20,feb,0.10817869079480363
Meteorology,21,year,0.10407091063924863
Meteorology,22,shantung,0.09907573908086098
Meteorology,23,japan,0.09829874270837166
Meteorology,24,fedorovitch,0.09780065932079574
Meteorology,25,montigny,0.09780065932079574
Meteorology,26,strelok,0.09780065932079574
Meteorology,27,heit,0.09780065932079574
Meteorology,28,reau,0.09780065932079574
Meteorology,29,temperature,0.09601393132010849
Meteorology,30,thermometrical,0.09545124152717942
Military art and science | Science,1,tls,0.031713575147139815
Military art and science | Science,2,chinese,0.024227780789385374
Military art and science | Science,3,manchu,0.020135603268025278
Military art and science | Science,4,fire,0.014687743472121359
Military art and science | Science,5,tso,0.012081361960815168
Military art and science | Science,6,gunpowder,0.011902136951546618
Military art and science | Science,7,banners,0.011577971879114534
Military art and science | Science,8,pay,0.01057119171571327
Military art and science | Science,9,banner,0.010067801634012639
Military art and science | Science,10,china,0.009699011332249154
Military art and science | Science,11,men,0.009501277782080073
Military art and science | Science,12,total,0.009061021470611375
Military art and science | Science,13,use,0.008863293474555991
Military art and science | Science,14,period,0.008863293474555991
Military art and science | Science,15,peking,0.008776168718862129
Military art and science | Science,16,infantry,0.008557631388910743
Military art and science | Science,17,three,0.008422390872247606
Military art and science | Science,18,may,0.008279511603293838
Military art and science | Science,19,board,0.007881850331707066
Military art and science | Science,20,troops,0.007047461143808846
Military art and science | Science,21,eight,0.007047461143808846
Military art and science | Science,22,lings,0.007047461143808846
Military art and science | Science,23,first,0.007013861999535352
Military art and science | Science,24,one,0.0070072794857895145
Military art and science | Science,25,year,0.006994114458297839
Military art and science | Science,26,rice,0.0065440710621082155
Military art and science | Science,27,bannermen,0.0065440710621082155
Military art and science | Science,28,guards,0.0065440710621082155
Military art and science | Science,29,two,0.006464544774000361
Military art and science | Science,30,also,0.006286558765068794
Music,1,chinese,0.10920255704683186
Music,2,music,0.0744487565829937
Music,3,one,0.05678020528719178
Music,4,inches,0.03954247507577957
Music,5,notation,0.03867750351378326
Music,6,instruments,0.03833107008358237
Music,7,musical,0.03773050467113309
Music,8,lyrics,0.03480687161742039
Music,9,notes,0.03459261236134048
Music,10,used,0.03369043862181283
Music,11,may,0.033342259078812976
Music,12,see,0.032263317845339395
Music,13,made,0.030398307398840387
Music,14,instrument,0.03035070162337009
Music,15,ancient,0.03015673969063841
Music,16,time,0.029211526866508696
Music,17,thus,0.02700621312983391
Music,18,called,0.026774227161696987
Music,19,must,0.02596484285557516
Music,20,like,0.024604587027086778
Music,21,two,0.024282676294796073
Music,22,fig,0.024080656281881503
Music,23,rites,0.02361822670044224
Music,24,little,0.02348091687036545
Music,25,husband,0.02253315476965129
Music,26,give,0.022368756980079858
Music,27,writing,0.020928239027279683
Music,28,drum,0.02048562052245427
Music,29,use,0.02045519967075995
Music,30,without,0.019908857457070963
Mythology,1,chinese,0.0959482434070377
Mythology,2,dragon,0.07292373673722621
Mythology,3,one,0.06924875575059007
Mythology,4,dove,0.06483140375038367
Mythology,5,fox,0.050082841533555786
Mythology,6,characters,0.04910007286911053
Mythology,7,catalogue,0.043919528118771
Mythology,8,old,0.04193940209821897
Mythology,9,chiu,0.037627782777114996
Mythology,10,china,0.03602711880288005
Mythology,11,heaven,0.03539781372277652
Mythology,12,called,0.034707375245119916
Mythology,13,character,0.0320996782029696
Mythology,14,vols,0.029279685412514
Mythology,15,library,0.029279685412514
Mythology,16,sur,0.029279685412514
Mythology,17,hunter,0.029279685412514
Mythology,18,may,0.02898012647928323
Mythology,19,also,0.027133549802976577
Mythology,20,honoured,0.026933737363881684
Mythology,21,rain,0.02655910902338633
Mythology,22,doves,0.02618191305303956
Mythology,23,presented,0.026081181889224248
Mythology,24,time,0.0259597233570968
Mythology,25,collection,0.02593900097967835
Mythology,26,men,0.025877149110020373
Mythology,27,tauist,0.025595566579668796
Mythology,28,bird,0.025558534170824328
Mythology,29,und,0.024748785530696184
Mythology,30,would,0.022945592600147034
Numismatics,1,cash,0.1559537777521829
Numismatics,2,reverse,0.14097523555783403
Numismatics,3,coins,0.13462155181060265
Numismatics,4,corea,0.1134353987913302
Numismatics,5,silver,0.08492535465532068
Numismatics,6,mint,0.08021256130619492
Numismatics,7,pao,0.0795577965683375
Numismatics,8,chinese,0.07556322715435561
Numismatics,9,one,0.07167149143631273
Numismatics,10,obverse,0.06712523380947423
Numismatics,11,china,0.06610446068616624
Numismatics,12,coinage,0.06454785661198682
Numismatics,13,coin,0.06425985814192564
Numismatics,14,copper,0.06094593430670658
Numismatics,15,character,0.059201071536399814
Numismatics,16,king,0.058999468566325416
Numismatics,17,nos,0.05876266355141051
Numismatics,18,pieces,0.05775848886573948
Numismatics,19,two,0.05756094564295838
Numismatics,20,currency,0.05742477673265793
Numismatics,21,issued,0.057069105021874046
Numismatics,22,rev,0.05364194553798903
Numismatics,23,obv,0.05284065543077254
Numismatics,24,diam,0.052640652298224344
Numismatics,25,annam,0.052394508027182006
Numismatics,26,value,0.04785086199511658
Numismatics,27,republic,0.046760373889538014
Numismatics,28,pau,0.04308460545690391
Numismatics,29,province,0.03987027340351635
Numismatics,30,characters,0.03970208000264101
Painting,1,ku,0.028987200226155425
Painting,2,ink,0.021911482754470267
Painting,3,scroll,0.020705143018682443
Painting,4,giles,0.017392320135693255
Painting,5,painting,0.01659244949054163
Painting,6,ch,0.015735908694198657
Painting,7,tung,0.013776002806822292
Painting,8,chih,0.013576515436866403
Painting,9,ai,0.013251291531956765
Painting,10,wang,0.013209913647342201
Painting,11,dynasty,0.012161292538166177
Painting,12,one,0.011525645282583045
Painting,13,yuan,0.010829626849250106
Painting,14,two,0.010783254785181412
Painting,15,dr,0.01076667436971487
Painting,16,remains,0.010434039406890604
Painting,17,china,0.010434039406890604
Painting,18,chang,0.010193979593666976
Painting,19,museum,0.009604704402152539
Painting,20,hills,0.009390635466201542
Painting,21,time,0.009191730548559644
Painting,22,artists,0.008347231525512483
Painting,23,among,0.008347231525512483
Painting,24,snow,0.008347231525512483
Painting,25,british,0.008282057207472979
Painting,26,text,0.008282057207472979
Painting,27,chao,0.00801318016553077
Painting,28,river,0.00801318016553077
Painting,29,paintings,0.007860064859643573
Painting,30,may,0.007836878827609226
Philosophy,1,destiny,0.13647638838302162
Philosophy,2,one,0.13596150667152435
Philosophy,3,love,0.11827530443916985
Philosophy,4,tsi,0.1047657883009458
Philosophy,5,man,0.09941323661636045
Philosophy,6,hsiung,0.08726915719776282
Philosophy,7,hsi,0.08684384429779446
Philosophy,8,meh,0.08516878403766895
Philosophy,9,would,0.0839180380530061
Philosophy,10,wang,0.08143825797732475
Philosophy,11,nature,0.07889792963756298
Philosophy,12,yang,0.07548845594771678
Philosophy,13,great,0.07353729323310554
Philosophy,14,time,0.07310530742140856
Philosophy,15,men,0.07143144692926143
Philosophy,16,people,0.06885624380298634
Philosophy,17,heaven,0.06816788251991092
Philosophy,18,mencius,0.06699504699356176
Philosophy,19,tse,0.06525209994430677
Philosophy,20,life,0.061891255586481675
Philosophy,21,things,0.061010926720641505
Philosophy,22,may,0.06055027480750046
Philosophy,23,chu,0.06029240887408541
Philosophy,24,soul,0.05829683564429734
Philosophy,25,good,0.05811188625368189
Philosophy,26,must,0.05801065929714898
Philosophy,27,two,0.05756400221150975
Philosophy,28,chinese,0.05677198020066149
Philosophy,29,doctrine,0.056611808047754675
Philosophy,30,confucius,0.056610070882430114
Political science,1,wang,0.020852707477514092
Political science,2,shih,0.014735057645857395
Political science,3,one,0.014199238741315841
Political science,4,party,0.013726723973529654
Political science,5,yuan,0.013644156644802188
Political science,6,men,0.012140419000109648
Political science,7,dynasty,0.011864615416226777
Political science,8,first,0.01129721998523684
Political science,9,sung,0.011008234334690708
Political science,10,scholars,0.01076053234850831
Political science,11,hsi,0.010732430750807835
Political science,12,nature,0.010678203222216718
Political science,13,emperor,0.010454020970364032
Political science,14,tsung,0.008907262196933805
Political science,15,two,0.00870084387511514
Political science,16,country,0.008494425553296475
Political science,17,names,0.008384579317572942
Political science,18,ing,0.007983233317707485
Political science,19,new,0.007899797256793042
Political science,20,way,0.0076942476671613535
Political science,21,years,0.0076925102027873985
Political science,22,made,0.0072919868936263494
Political science,23,year,0.007277936094776113
Political science,24,fei,0.007047614126663034
Political science,25,man,0.006795714189074575
Political science,26,law,0.0067816633902243375
Political science,27,time,0.006740379725860605
Political science,28,ching,0.006739510993673627
Political science,29,chai,0.0066204859977743655
Political science,30,han,0.006504991074154488
Porcelain,1,ing,0.03416984202587918
Porcelain,2,gorer,0.02477582722626572
Porcelain,3,dynasty,0.01997168638035511
Porcelain,4,tsun,0.019520348723724507
Porcelain,5,shapes,0.017003056283242043
Porcelain,6,period,0.016639213040141834
Porcelain,7,art,0.016050448519488766
Porcelain,8,neck,0.015015652864403466
Porcelain,9,chinese,0.014738959011404831
Porcelain,10,one,0.014095618004286735
Porcelain,11,pottery,0.013063626260220687
Porcelain,12,bronze,0.012195363975549735
Porcelain,13,china,0.012086211002619671
Porcelain,14,glaze,0.011388293509036543
Porcelain,15,vessels,0.011126987907173667
Porcelain,16,sung,0.010908681961313539
Porcelain,17,ware,0.010854105474848509
Porcelain,18,clay,0.010574607710830622
Porcelain,19,kuan,0.010510957005082427
Porcelain,20,porcelain,0.01050183906221058
Porcelain,21,made,0.010410878251435527
Porcelain,22,known,0.009913074541557513
Porcelain,23,mouth,0.009760174361862254
Porcelain,24,shape,0.009597192453229606
Porcelain,25,hobson,0.009579000291074596
Porcelain,26,body,0.009560808128919586
Porcelain,27,fig,0.009488039480299543
Porcelain,28,pieces,0.009324310020904447
Porcelain,29,vase,0.009063004419041572
Porcelain,30,called,0.008510624222698528
Religion,1,shaman,0.13338388905468684
Religion,2,one,0.131999198427305
Religion,3,chinese,0.10509550247173498
Religion,4,may,0.08945013234067485
Religion,5,god,0.08791430092495879
Religion,6,heaven,0.08263932191009425
Religion,7,china,0.07762993993549724
