model,K,anchor_strength,topic_id,rank,word,weight
corex_unanchored,20,,10,19,upper,0.13440662084922034
corex_unanchored,20,,10,20,soft,0.13084024545370332
corex_unanchored,20,,11,1,sense,0.16077782896548026
corex_unanchored,20,,11,2,perhaps,0.15406417050420312
corex_unanchored,20,,11,3,complete,0.15001257357204262
corex_unanchored,20,,11,4,rather,0.14989949949957987
corex_unanchored,20,,11,5,forms,0.14654959946811635
corex_unanchored,20,,11,6,goes,0.14317501906833074
corex_unanchored,20,,11,7,sound,0.1406162669655961
corex_unanchored,20,,11,8,say,0.1312443355882072
corex_unanchored,20,,11,9,yet,0.12610327732382415
corex_unanchored,20,,11,10,simple,0.1253448043509489
corex_unanchored,20,,11,11,peculiar,0.12491342634929174
corex_unanchored,20,,11,12,true,0.12300029168741249
corex_unanchored,20,,11,13,elements,0.12148082105522044
corex_unanchored,20,,11,14,show,0.11976207936393816
corex_unanchored,20,,11,15,essential,0.11507330565651107
corex_unanchored,20,,11,16,differences,0.11498891308396968
corex_unanchored,20,,11,17,expression,0.11448355987832236
corex_unanchored,20,,11,18,play,0.11286360958032042
corex_unanchored,20,,11,19,seem,0.1100073958289816
corex_unanchored,20,,11,20,pure,0.10997374453859042
corex_unanchored,20,,12,1,back,0.21605325634598532
corex_unanchored,20,,12,2,carried,0.2020989994214334
corex_unanchored,20,,12,3,going,0.19230817933291677
corex_unanchored,20,,12,4,open,0.1884608217289903
corex_unanchored,20,,12,5,reached,0.1844525511544502
corex_unanchored,20,,12,6,taking,0.1831147901002665
corex_unanchored,20,,12,7,best,0.17397116656912187
corex_unanchored,20,,12,8,instead,0.16814861103285145
corex_unanchored,20,,12,9,way,0.16767921309099215
corex_unanchored,20,,12,10,make,0.16605757287902317
corex_unanchored,20,,12,11,position,0.16402259391393043
corex_unanchored,20,,12,12,enough,0.1605223948473934
corex_unanchored,20,,12,13,old,0.15999763130425732
corex_unanchored,20,,12,14,next,0.15372522981319253
corex_unanchored,20,,12,15,soon,0.15322564573020742
corex_unanchored,20,,12,16,together,0.1509820221633062
corex_unanchored,20,,12,17,immediately,0.15031390183973786
corex_unanchored,20,,12,18,upon,0.14913700648272415
corex_unanchored,20,,12,19,call,0.1485447829596806
corex_unanchored,20,,12,20,leave,0.14849520685823947
corex_unanchored,20,,13,1,des,0.1715196929310432
corex_unanchored,20,,13,2,chine,0.16120228058786717
corex_unanchored,20,,13,3,vol,0.16102440387809452
corex_unanchored,20,,13,4,les,0.15301772205987793
corex_unanchored,20,,13,5,paris,0.15165997009072035
corex_unanchored,20,,13,6,et,0.14770068150298815
corex_unanchored,20,,13,7,la,0.14597203481969145
corex_unanchored,20,,13,8,de,0.14385280175237097
corex_unanchored,20,,13,9,der,0.14249082882678993
corex_unanchored,20,,13,10,iv,0.14153629087300384
corex_unanchored,20,,13,11,une,0.13831010538428795
corex_unanchored,20,,13,12,le,0.13792255505121748
corex_unanchored,20,,13,13,sur,0.13427535816317995
corex_unanchored,20,,13,14,dans,0.13040953560827734
corex_unanchored,20,,13,15,qu,0.1295190582158181
corex_unanchored,20,,13,16,se,0.12905618699741273
corex_unanchored,20,,13,17,chinois,0.12798788733024183
corex_unanchored,20,,13,18,au,0.1268132566244072
corex_unanchored,20,,13,19,un,0.12263385260231967
corex_unanchored,20,,13,20,vi,0.11803868885594325
corex_unanchored,20,,14,1,yuan,0.2940587454760523
corex_unanchored,20,,14,2,yu,0.28691418741555436
corex_unanchored,20,,14,3,shih,0.26123029463168057
corex_unanchored,20,,14,4,chu,0.24859240825656526
corex_unanchored,20,,14,5,yen,0.24798307544560744
corex_unanchored,20,,14,6,feng,0.24644346618707635
corex_unanchored,20,,14,7,ai,0.24520645398535945
corex_unanchored,20,,14,8,ch,0.2413584012227153
corex_unanchored,20,,14,9,ao,0.24023305890143573
corex_unanchored,20,,14,10,chih,0.2389947875012866
corex_unanchored,20,,14,11,wu,0.23726872481750522
corex_unanchored,20,,14,12,fu,0.2353990323230472
corex_unanchored,20,,14,13,ti,0.22218956380726884
corex_unanchored,20,,14,14,ien,0.22060997390996212
corex_unanchored,20,,14,15,tzu,0.22011672277473515
corex_unanchored,20,,14,16,chi,0.2198137599664977
corex_unanchored,20,,14,17,ang,0.21589861489912215
corex_unanchored,20,,14,18,eng,0.2146283251019365
corex_unanchored,20,,14,19,chien,0.2089604552732861
corex_unanchored,20,,14,20,ku,0.20862593662931578
corex_unanchored,20,,15,1,always,0.19080006833460178
corex_unanchored,20,,15,2,subject,0.1764858838049343
corex_unanchored,20,,15,3,shall,0.1736354734895419
corex_unanchored,20,,15,4,understand,0.16926230586083812
corex_unanchored,20,,15,5,know,0.16863269299308253
corex_unanchored,20,,15,6,already,0.16179268037911904
corex_unanchored,20,,15,7,respect,0.16084788889124446
corex_unanchored,20,,15,8,consider,0.15113512204912039
corex_unanchored,20,,15,9,possess,0.14988267101246686
corex_unanchored,20,,15,10,power,0.14948862462581175
corex_unanchored,20,,15,11,language,0.14755294938096747
corex_unanchored,20,,15,12,force,0.14659285861309873
corex_unanchored,20,,15,13,established,0.14397970499782503
corex_unanchored,20,,15,14,circumstances,0.14159157729874938
corex_unanchored,20,,15,15,regard,0.14005083991163125
corex_unanchored,20,,15,16,works,0.139329805202435
corex_unanchored,20,,15,17,us,0.13764896214685113
corex_unanchored,20,,15,18,take,0.13416608725293083
corex_unanchored,20,,15,19,important,0.13146499312922727
corex_unanchored,20,,15,20,age,0.13004616512257844
corex_unanchored,20,,16,1,feet,0.22860117889293025
corex_unanchored,20,,16,2,water,0.21386229506623938
corex_unanchored,20,,16,3,boats,0.19610968875693008
corex_unanchored,20,,16,4,red,0.18980857670603796
corex_unanchored,20,,16,5,dry,0.18579169308039384
corex_unanchored,20,,16,6,near,0.18143337824904
corex_unanchored,20,,16,7,mud,0.17877577274070802
corex_unanchored,20,,16,8,covered,0.16249295675058256
corex_unanchored,20,,16,9,cut,0.1562552513532473
corex_unanchored,20,,16,10,fields,0.15278229654384107
corex_unanchored,20,,16,11,salt,0.15232000022384035
corex_unanchored,20,,16,12,reach,0.15094420562169225
corex_unanchored,20,,16,13,rice,0.14988309378638343
corex_unanchored,20,,16,14,round,0.14974236647593525
corex_unanchored,20,,16,15,deep,0.14869243386482384
corex_unanchored,20,,16,16,iron,0.13920673942315553
corex_unanchored,20,,16,17,winter,0.13781006983746225
corex_unanchored,20,,16,18,season,0.13590500990862558
corex_unanchored,20,,16,19,inches,0.1339640457377863
corex_unanchored,20,,16,20,rises,0.1326934763140715
corex_unanchored,20,,17,1,ho,0.2598849583990785
corex_unanchored,20,,17,2,su,0.19609300293149584
corex_unanchored,20,,17,3,lung,0.1839746391004939
corex_unanchored,20,,17,4,hu,0.1727164107978309
corex_unanchored,20,,17,5,tung,0.16694638615537943
corex_unanchored,20,,17,6,tien,0.166748354233551
corex_unanchored,20,,17,7,nan,0.16590110287962662
corex_unanchored,20,,17,8,lan,0.16374998516706335
corex_unanchored,20,,17,9,pi,0.16271962254292988
corex_unanchored,20,,17,10,mu,0.1622038988235337
corex_unanchored,20,,17,11,shan,0.16124070427947018
corex_unanchored,20,,17,12,chang,0.15991896909374675
corex_unanchored,20,,17,13,ma,0.1591046709347645
corex_unanchored,20,,17,14,tu,0.1576421187396504
corex_unanchored,20,,17,15,ting,0.15650061088381922
corex_unanchored,20,,17,16,ping,0.1533740806102828
corex_unanchored,20,,17,17,yao,0.15142053426866475
corex_unanchored,20,,17,18,san,0.1496333632323577
corex_unanchored,20,,17,19,lin,0.14768154483295587
corex_unanchored,20,,17,20,kan,0.14704368431084386
corex_unanchored,20,,18,1,southern,0.1850208772889002
corex_unanchored,20,,18,2,coast,0.17978270305287147
corex_unanchored,20,,18,3,valley,0.1633357372112869
corex_unanchored,20,,18,4,miles,0.16162166456009214
corex_unanchored,20,,18,5,islands,0.15076633205463102
corex_unanchored,20,,18,6,island,0.13357413371675897
corex_unanchored,20,,18,7,plains,0.1325376589170573
corex_unanchored,20,,18,8,coal,0.13161421324664982
corex_unanchored,20,,18,9,town,0.12742594669466362
corex_unanchored,20,,18,10,extensive,0.1266753904537486
corex_unanchored,20,,18,11,rapid,0.12540502460003977
corex_unanchored,20,,18,12,westward,0.12190006560025125
corex_unanchored,20,,18,13,ranges,0.11935361233865856
corex_unanchored,20,,18,14,shore,0.11926184373781488
corex_unanchored,20,,18,15,route,0.11922300090441516
corex_unanchored,20,,18,16,valleys,0.11869786673588735
corex_unanchored,20,,18,17,lying,0.1174766481357291
corex_unanchored,20,,18,18,siberia,0.11739890946698944
corex_unanchored,20,,18,19,pacific,0.11616185647110872
corex_unanchored,20,,18,20,bay,0.1151017634928239
corex_unanchored,20,,19,1,country,0.15614166830299775
corex_unanchored,20,,19,2,since,0.15091383433656852
corex_unanchored,20,,19,3,general,0.1501170255731708
corex_unanchored,20,,19,4,although,0.13639157352256265
corex_unanchored,20,,19,5,new,0.1278486389409828
corex_unanchored,20,,19,6,progress,0.1274171405157437
corex_unanchored,20,,19,7,difficulty,0.12728598733509933
corex_unanchored,20,,19,8,previously,0.12569592525209822
corex_unanchored,20,,19,9,serious,0.12347111785403418
corex_unanchored,20,,19,10,past,0.12312038972851717
corex_unanchored,20,,19,11,intercourse,0.12183858398285506
corex_unanchored,20,,19,12,cities,0.12027048335521588
corex_unanchored,20,,19,13,view,0.1188565905667595
corex_unanchored,20,,19,14,felt,0.11184857092637805
corex_unanchored,20,,19,15,introduced,0.1103508056965554
corex_unanchored,20,,19,16,proved,0.10912643375306862
corex_unanchored,20,,19,17,establishment,0.10672211740611025
corex_unanchored,20,,19,18,settled,0.10563095911267283
corex_unanchored,20,,19,19,entirely,0.1050915161560773
corex_unanchored,20,,19,20,views,0.10504609286634221
