model,K,anchor_strength,topic_id,rank,word,weight
corex_unanchored,15,,1,19,stones,0.14404113532488844
corex_unanchored,15,,1,20,smaller,0.1425232354708456
corex_unanchored,15,,2,1,evil,0.2618360736533656
corex_unanchored,15,,2,2,away,0.2295943178101248
corex_unanchored,15,,2,3,men,0.22952869569438034
corex_unanchored,15,,2,4,women,0.228510886838022
corex_unanchored,15,,2,5,wife,0.2240456755559898
corex_unanchored,15,,2,6,home,0.20898725774854632
corex_unanchored,15,,2,7,father,0.20565082483137725
corex_unanchored,15,,2,8,dead,0.20472759191130696
corex_unanchored,15,,2,9,husband,0.19958400239835708
corex_unanchored,15,,2,10,go,0.199340331069694
corex_unanchored,15,,2,11,story,0.19858445149278892
corex_unanchored,15,,2,12,children,0.19585367704414264
corex_unanchored,15,,2,13,spirits,0.19582828850502326
corex_unanchored,15,,2,14,person,0.19017006587773272
corex_unanchored,15,,2,15,heart,0.1861434647266869
corex_unanchored,15,,2,16,keep,0.18562622674203288
corex_unanchored,15,,2,17,life,0.17501009263099848
corex_unanchored,15,,2,18,good,0.17454621720598612
corex_unanchored,15,,2,19,family,0.16742637224197482
corex_unanchored,15,,2,20,put,0.1662632396122406
corex_unanchored,15,,3,1,consider,0.184401129041102
corex_unanchored,15,,3,2,case,0.18428339224702656
corex_unanchored,15,,3,3,cannot,0.1749595982415017
corex_unanchored,15,,3,4,least,0.17410351156423715
corex_unanchored,15,,3,5,really,0.17388187875654865
corex_unanchored,15,,3,6,whether,0.17248391900748927
corex_unanchored,15,,3,7,even,0.17122750865243336
corex_unanchored,15,,3,8,always,0.16581720055028698
corex_unanchored,15,,3,9,less,0.16212248888613262
corex_unanchored,15,,3,10,say,0.15809390408828067
corex_unanchored,15,,3,11,special,0.1554623331653729
corex_unanchored,15,,3,12,certain,0.15391503369411091
corex_unanchored,15,,3,13,general,0.15307003348203635
corex_unanchored,15,,3,14,quite,0.151493213182252
corex_unanchored,15,,3,15,perhaps,0.15050681653026937
corex_unanchored,15,,3,16,gives,0.1499255239047385
corex_unanchored,15,,3,17,reason,0.147094168545372
corex_unanchored,15,,3,18,clearly,0.14672444086564645
corex_unanchored,15,,3,19,different,0.1461960770254917
corex_unanchored,15,,3,20,character,0.14346091659225652
corex_unanchored,15,,4,1,trade,0.22892070108186013
corex_unanchored,15,,4,2,miles,0.21737138679880336
corex_unanchored,15,,4,3,coast,0.21301271864071053
corex_unanchored,15,,4,4,river,0.17685672448143935
corex_unanchored,15,,4,5,boats,0.17505852951850193
corex_unanchored,15,,4,6,port,0.17489298944947979
corex_unanchored,15,,4,7,sea,0.173908300470399
corex_unanchored,15,,4,8,east,0.16783110469916301
corex_unanchored,15,,4,9,town,0.16764438015886396
corex_unanchored,15,,4,10,south,0.16324356944808865
corex_unanchored,15,,4,11,natives,0.16191228006275316
corex_unanchored,15,,4,12,island,0.1614990817248284
corex_unanchored,15,,4,13,bank,0.15586222132412758
corex_unanchored,15,,4,14,southern,0.15014842519134247
corex_unanchored,15,,4,15,thence,0.14674550458482133
corex_unanchored,15,,4,16,mile,0.14520374826250237
corex_unanchored,15,,4,17,cargo,0.14424011300424658
corex_unanchored,15,,4,18,northern,0.14209993359404977
corex_unanchored,15,,4,19,considerable,0.1379225720056801
corex_unanchored,15,,4,20,shore,0.13786506380034116
corex_unanchored,15,,5,1,night,0.2640918077835559
corex_unanchored,15,,5,2,water,0.20456330329346345
corex_unanchored,15,,5,3,head,0.20403008025301766
corex_unanchored,15,,5,4,back,0.20198450418977715
corex_unanchored,15,,5,5,morning,0.1964676038225665
corex_unanchored,15,,5,6,left,0.1764852387830011
corex_unanchored,15,,5,7,cut,0.17538378476669897
corex_unanchored,15,,5,8,near,0.17210265392557117
corex_unanchored,15,,5,9,fall,0.17103229500044403
corex_unanchored,15,,5,10,making,0.16761697798529235
corex_unanchored,15,,5,11,evening,0.16628562462746296
corex_unanchored,15,,5,12,road,0.16305145082319544
corex_unanchored,15,,5,13,house,0.16260676082002673
corex_unanchored,15,,5,14,make,0.1616472263443965
corex_unanchored,15,,5,15,gate,0.15918302907051965
corex_unanchored,15,,5,16,spot,0.15839426406111817
corex_unanchored,15,,5,17,ten,0.15536467596120068
corex_unanchored,15,,5,18,rest,0.15130665081432843
corex_unanchored,15,,5,19,looking,0.14779023541249126
corex_unanchored,15,,5,20,passing,0.14642563082003557
corex_unanchored,15,,6,1,book,0.23509764827811724
corex_unanchored,15,,6,2,words,0.22359413948024126
corex_unanchored,15,,6,3,means,0.18459087137956437
corex_unanchored,15,,6,4,state,0.18054741009112457
corex_unanchored,15,,6,5,language,0.17783036679069653
corex_unanchored,15,,6,6,real,0.1736903083662405
corex_unanchored,15,,6,7,shall,0.17237345726349124
corex_unanchored,15,,6,8,understand,0.16674873246608274
corex_unanchored,15,,6,9,ancient,0.1614992852172304
corex_unanchored,15,,6,10,know,0.16034520530451485
corex_unanchored,15,,6,11,word,0.15967127173089457
corex_unanchored,15,,6,12,authority,0.15775441068534685
corex_unanchored,15,,6,13,imperial,0.1574912171142675
corex_unanchored,15,,6,14,read,0.15628993702999433
corex_unanchored,15,,6,15,rule,0.1553129822517782
corex_unanchored,15,,6,16,subject,0.15508283617882684
corex_unanchored,15,,6,17,given,0.1524048540933673
corex_unanchored,15,,6,18,meaning,0.1479795964295023
corex_unanchored,15,,6,19,order,0.14689943240225328
corex_unanchored,15,,6,20,title,0.14592826264855968
corex_unanchored,15,,7,1,passed,0.20210148716625692
corex_unanchored,15,,7,2,reached,0.19332292403318563
corex_unanchored,15,,7,3,pass,0.1928098002921465
corex_unanchored,15,,7,4,carried,0.19179684108751072
corex_unanchored,15,,7,5,going,0.17978983278983335
corex_unanchored,15,,7,6,since,0.17899150384591284
corex_unanchored,15,,7,7,course,0.17763588285501214
corex_unanchored,15,,7,8,towards,0.17536989653533186
corex_unanchored,15,,7,9,whole,0.17486314058037072
corex_unanchored,15,,7,10,taking,0.17413983003484368
corex_unanchored,15,,7,11,land,0.17219817633256163
corex_unanchored,15,,7,12,account,0.17055183288092596
corex_unanchored,15,,7,13,city,0.1694954088288942
corex_unanchored,15,,7,14,reach,0.16608038833573263
corex_unanchored,15,,7,15,along,0.1656010631736181
corex_unanchored,15,,7,16,soon,0.16459590989139183
corex_unanchored,15,,7,17,twenty,0.16329863055847638
corex_unanchored,15,,7,18,open,0.16280264596593114
corex_unanchored,15,,7,19,right,0.16204087687541152
corex_unanchored,15,,7,20,already,0.1619612362850677
corex_unanchored,15,,8,1,yen,0.28829766828540043
corex_unanchored,15,,8,2,chu,0.2860890991479643
corex_unanchored,15,,8,3,yu,0.27200200554548676
corex_unanchored,15,,8,4,wang,0.2398500574616252
corex_unanchored,15,,8,5,wu,0.23802615090696172
corex_unanchored,15,,8,6,lu,0.2347563690233717
corex_unanchored,15,,8,7,chen,0.22849447084468744
corex_unanchored,15,,8,8,ts,0.22499768718237928
corex_unanchored,15,,8,9,chung,0.22478861195674255
corex_unanchored,15,,8,10,chi,0.2177414526852724
corex_unanchored,15,,8,11,ti,0.21105331881632733
corex_unanchored,15,,8,12,kung,0.20976247962822708
corex_unanchored,15,,8,13,shen,0.2079317686448624
corex_unanchored,15,,8,14,yuan,0.2073626973692146
corex_unanchored,15,,8,15,feng,0.20646071707239882
corex_unanchored,15,,8,16,ku,0.20608740033106943
corex_unanchored,15,,8,17,chin,0.2050111217079072
corex_unanchored,15,,8,18,chang,0.20320718997546966
corex_unanchored,15,,8,19,ai,0.20294527246873678
corex_unanchored,15,,8,20,tien,0.20218550655037365
corex_unanchored,15,,9,1,government,0.20544188135390867
corex_unanchored,15,,9,2,public,0.1764728632086902
corex_unanchored,15,,9,3,office,0.17075374804938948
corex_unanchored,15,,9,4,money,0.16535586012730108
corex_unanchored,15,,9,5,circumstances,0.1613290882155891
corex_unanchored,15,,9,6,pay,0.1609271895776055
corex_unanchored,15,,9,7,paid,0.14953357718261073
corex_unanchored,15,,9,8,arrival,0.14500959422693788
corex_unanchored,15,,9,9,business,0.14401400142436138
corex_unanchored,15,,9,10,months,0.13714530817503273
corex_unanchored,15,,9,11,charge,0.13624574297235564
corex_unanchored,15,,9,12,condition,0.1361999845085976
corex_unanchored,15,,9,13,effect,0.1326118953088919
corex_unanchored,15,,9,14,local,0.12580070159880968
corex_unanchored,15,,9,15,duties,0.12571497671192639
corex_unanchored,15,,9,16,native,0.12146372662404119
corex_unanchored,15,,9,17,interests,0.12038719611323435
corex_unanchored,15,,9,18,trouble,0.1189509580601371
corex_unanchored,15,,9,19,late,0.1168909935328281
corex_unanchored,15,,9,20,establishment,0.11505516457176977
corex_unanchored,15,,10,1,thought,0.22348064733671663
corex_unanchored,15,,10,2,things,0.22335965963689725
corex_unanchored,15,,10,3,without,0.19241945741626648
corex_unanchored,15,,10,4,come,0.19146781261237172
corex_unanchored,15,,10,5,everything,0.19052417397610366
corex_unanchored,15,,10,6,says,0.18785471668170667
corex_unanchored,15,,10,7,nothing,0.18285976526996378
corex_unanchored,15,,10,8,look,0.1744526046483521
corex_unanchored,15,,10,9,nature,0.17214951031687603
corex_unanchored,15,,10,10,let,0.17152161425690987
corex_unanchored,15,,10,11,saying,0.1675644448566786
corex_unanchored,15,,10,12,idea,0.1661754413867555
corex_unanchored,15,,10,13,day,0.1655312325111758
corex_unanchored,15,,10,14,behind,0.16449886854133633
corex_unanchored,15,,10,15,upon,0.16437519727954059
corex_unanchored,15,,10,16,find,0.16335692514863026
corex_unanchored,15,,10,17,forth,0.16272484197753034
corex_unanchored,15,,10,18,might,0.1624101615673062
corex_unanchored,15,,10,19,began,0.1551012579515294
corex_unanchored,15,,10,20,looked,0.15464933414447557
corex_unanchored,15,,11,1,de,0.1497430913855458
corex_unanchored,15,,11,2,et,0.1433528073819616
corex_unanchored,15,,11,3,vol,0.1431139066074611
corex_unanchored,15,,11,4,origin,0.13955596533916997
corex_unanchored,15,,11,5,le,0.13876478193435948
corex_unanchored,15,,11,6,les,0.13483205568931347
corex_unanchored,15,,11,7,india,0.1305489641713659
corex_unanchored,15,,11,8,century,0.12897634662770957
corex_unanchored,15,,11,9,des,0.12830788223101006
corex_unanchored,15,,11,10,la,0.1264782208487688
corex_unanchored,15,,11,11,points,0.12593726139450573
corex_unanchored,15,,11,12,au,0.1245811195724295
corex_unanchored,15,,11,13,asiatic,0.12326328666088292
corex_unanchored,15,,11,14,viii,0.12144873921589926
corex_unanchored,15,,11,15,french,0.12086538184448485
corex_unanchored,15,,11,16,iv,0.11940864229429575
corex_unanchored,15,,11,17,asia,0.1177939393597958
corex_unanchored,15,,11,18,paris,0.11375749767921499
corex_unanchored,15,,11,19,edition,0.11036496788132132
corex_unanchored,15,,11,20,sur,0.10853810912553165
corex_unanchored,15,,12,1,heaven,0.23515070346996936
corex_unanchored,15,,12,2,world,0.20670819626983333
corex_unanchored,15,,12,3,spirit,0.2017917564881595
corex_unanchored,15,,12,4,principles,0.1984882276948689
corex_unanchored,15,,12,5,human,0.18349288388964718
corex_unanchored,15,,12,6,desire,0.180133511634461
corex_unanchored,15,,12,7,god,0.17939066847714685
corex_unanchored,15,,12,8,virtue,0.17549632321322006
corex_unanchored,15,,12,9,moral,0.17232385511038706
corex_unanchored,15,,12,10,self,0.172005756589743
corex_unanchored,15,,12,11,law,0.1688280321367095
corex_unanchored,15,,12,12,mind,0.1686307902727448
corex_unanchored,15,,12,13,ideas,0.16828198851271597
corex_unanchored,15,,12,14,influence,0.1676218535191642
corex_unanchored,15,,12,15,earth,0.15479760954907568
corex_unanchored,15,,12,16,wisdom,0.15084874462519357
corex_unanchored,15,,12,17,religious,0.14882091299723366
corex_unanchored,15,,12,18,become,0.14837845342988937
corex_unanchored,15,,12,19,worship,0.1410536128178419
corex_unanchored,15,,12,20,wise,0.1390415449452689
corex_unanchored,15,,13,1,feet,0.2187763628970763
corex_unanchored,15,,13,2,mountains,0.16400177573144342
corex_unanchored,15,,13,3,mountain,0.1620324839893878
corex_unanchored,15,,13,4,west,0.15816381771379556
corex_unanchored,15,,13,5,stone,0.1558078812971782
corex_unanchored,15,,13,6,walls,0.14914595420832544
corex_unanchored,15,,13,7,height,0.14697660055412726
corex_unanchored,15,,13,8,cross,0.14570298412629157
corex_unanchored,15,,13,9,rivers,0.14162766027857016
corex_unanchored,15,,13,10,noticed,0.13967210616351072
corex_unanchored,15,,13,11,deep,0.13833902583262397
corex_unanchored,15,,13,12,square,0.1356859377221687
corex_unanchored,15,,13,13,level,0.1354379956372077
corex_unanchored,15,,13,14,broken,0.13535716102236878
corex_unanchored,15,,13,15,beyond,0.13530200806560738
corex_unanchored,15,,13,16,seen,0.13444554924634072
corex_unanchored,15,,13,17,waters,0.13059083090703777
corex_unanchored,15,,13,18,occupied,0.12997604540111107
corex_unanchored,15,,13,19,across,0.12818033801079104
corex_unanchored,15,,13,20,eye,0.12601213310427223
corex_unanchored,15,,14,1,dynasty,0.1901148641690174
corex_unanchored,15,,14,2,confucius,0.1792636408704077
corex_unanchored,15,,14,3,doctrine,0.17773587333728855
corex_unanchored,15,,14,4,literature,0.17212469302646138
corex_unanchored,15,,14,5,mencius,0.16609980225400353
corex_unanchored,15,,14,6,sages,0.1497148221171185
corex_unanchored,15,,14,7,confucian,0.14351100372147962
corex_unanchored,15,,14,8,scholar,0.14191297396590474
corex_unanchored,15,,14,9,conception,0.1418606691590386
corex_unanchored,15,,14,10,age,0.1417844971081929
corex_unanchored,15,,14,11,born,0.141336067914485
corex_unanchored,15,,14,12,sage,0.138862632899141
corex_unanchored,15,,14,13,piety,0.1341313936939249
corex_unanchored,15,,14,14,classics,0.13202129237892504
corex_unanchored,15,,14,15,disciples,0.13086195026315373
corex_unanchored,15,,14,16,filial,0.12979465981275906
corex_unanchored,15,,14,17,dragon,0.12604096216051874
corex_unanchored,15,,14,18,philosophy,0.12526982246268248
corex_unanchored,15,,14,19,music,0.12303821558232671
corex_unanchored,15,,14,20,writings,0.12238465837518885
